r,t,l,y,RateOfTotalActivity
"REGION1","DEMTRABIO","SEA2N",2049,16.6333333333333
"REGION1","DEMTRABIO","SEA2N",2050,16.3969696969697
"REGION1","DEMTRABIO","SEA3D",2020,23.5656565656566
"REGION1","DEMTRABIO","SEA3D",2021,23.2323232323232
"REGION1","DEMTRABIO","SEA3D",2022,22.8989898989899
"REGION1","DEMTRABIO","SEA3D",2023,22.5555555555556
"REGION1","DEMTRABIO","SEA3D",2024,22.2626262626263
"REGION1","DEMTRABIO","SEA3D",2025,22.040404040404
"REGION1","DEMTRABIO","SEA3D",2026,21.8686868686869
"REGION1","DEMTRABIO","SEA3D",2027,21.7272727272727
"REGION1","DEMTRABIO","SEA3D",2028,21.5555555555556
"REGION1","DEMTRABIO","SEA3D",2029,21.3535353535354
"REGION1","DEMTRABIO","SEA3D",2030,21.1616161616162
"REGION1","DEMTRABIO","SEA3D",2031,20.959595959596
"REGION1","DEMTRABIO","SEA3D",2032,20.7777777777778
"REGION1","DEMTRABIO","SEA3D",2033,20.5454545454545
"REGION1","DEMTRABIO","SEA3D",2034,20.2828282828283
"REGION1","DEMTRABIO","SEA3D",2035,20.010101010101
"REGION1","DEMTRABIO","SEA3D",2036,19.7272727272728
"REGION1","DEMTRABIO","SEA3D",2037,19.4444444444444
"REGION1","DEMTRABIO","SEA3D",2038,19.1616161616162
"REGION1","DEMTRABIO","SEA3D",2039,18.8888888888889
"REGION1","DEMTRABIO","SEA3D",2040,18.6262626262626
"REGION1","DEMTRABIO","SEA3D",2041,18.5191919191919
"REGION1","DEMTRABIO","SEA3D",2042,18.2838383838384
"REGION1","DEMTRABIO","SEA3D",2043,18.0474747474748
"REGION1","DEMTRABIO","SEA3D",2044,17.8121212121212
"REGION1","DEMTRABIO","SEA3D",2045,17.5757575757576
"REGION1","DEMTRABIO","SEA3D",2046,17.3404040404041
"REGION1","DEMTRABIO","SEA3D",2047,17.1050505050505
"REGION1","DEMTRABIO","SEA3D",2048,16.8686868686869
"REGION1","DEMTRABIO","SEA3D",2049,16.6333333333333
"REGION1","DEMTRABIO","SEA3D",2050,16.3969696969697
"REGION1","DEMTRABIO","SEA3N",2020,23.5656565656566
"REGION1","DEMTRABIO","SEA3N",2021,23.2323232323232
"REGION1","DEMTRABIO","SEA3N",2022,22.8989898989899
"REGION1","DEMTRABIO","SEA3N",2023,22.5555555555556
"REGION1","DEMTRABIO","SEA3N",2024,22.2626262626263
"REGION1","DEMTRABIO","SEA3N",2025,22.040404040404
"REGION1","DEMTRABIO","SEA3N",2026,21.8686868686869
"REGION1","DEMTRABIO","SEA3N",2027,21.7272727272727
"REGION1","DEMTRABIO","SEA3N",2028,21.5555555555556
"REGION1","DEMTRABIO","SEA3N",2029,21.3535353535354
"REGION1","DEMTRABIO","SEA3N",2030,21.1616161616162
"REGION1","DEMTRABIO","SEA3N",2031,20.959595959596
"REGION1","DEMTRABIO","SEA3N",2032,20.7777777777778
"REGION1","DEMTRABIO","SEA3N",2033,20.5454545454545
"REGION1","DEMTRABIO","SEA3N",2034,20.2828282828283
"REGION1","DEMTRABIO","SEA3N",2035,20.010101010101
"REGION1","DEMTRABIO","SEA3N",2036,19.7272727272728
"REGION1","DEMTRABIO","SEA3N",2037,19.4444444444444
"REGION1","DEMTRABIO","SEA3N",2038,19.1616161616162
"REGION1","DEMTRABIO","SEA3N",2039,18.8888888888889
"REGION1","DEMTRABIO","SEA3N",2040,18.6262626262626
"REGION1","DEMTRABIO","SEA3N",2041,18.5191919191919
"REGION1","DEMTRABIO","SEA3N",2042,18.2838383838384
"REGION1","DEMTRABIO","SEA3N",2043,18.0474747474748
"REGION1","DEMTRABIO","SEA3N",2044,17.8121212121212
"REGION1","DEMTRABIO","SEA3N",2045,17.5757575757576
"REGION1","DEMTRABIO","SEA3N",2046,17.3404040404041
"REGION1","DEMTRABIO","SEA3N",2047,17.1050505050505
"REGION1","DEMTRABIO","SEA3N",2048,16.8686868686869
"REGION1","DEMTRABIO","SEA3N",2049,16.6333333333333
"REGION1","DEMTRABIO","SEA3N",2050,16.3969696969697
"REGION1","DEMTRABIO","SEA4D",2020,23.5656565656566
"REGION1","DEMTRABIO","SEA4D",2021,23.2323232323232
"REGION1","DEMTRABIO","SEA4D",2022,22.8989898989899
"REGION1","DEMTRABIO","SEA4D",2023,22.5555555555556
"REGION1","DEMTRABIO","SEA4D",2024,22.2626262626263
"REGION1","DEMTRABIO","SEA4D",2025,22.040404040404
"REGION1","DEMTRABIO","SEA4D",2026,21.8686868686869
"REGION1","DEMTRABIO","SEA4D",2027,21.7272727272727
"REGION1","DEMTRABIO","SEA4D",2028,21.5555555555556
"REGION1","DEMTRABIO","SEA4D",2029,21.3535353535353
"REGION1","DEMTRABIO","SEA4D",2030,21.1616161616162
"REGION1","DEMTRABIO","SEA4D",2031,20.959595959596
"REGION1","DEMTRABIO","SEA4D",2032,20.7777777777778
"REGION1","DEMTRABIO","SEA4D",2033,20.5454545454545
"REGION1","DEMTRABIO","SEA4D",2034,20.2828282828283
"REGION1","DEMTRABIO","SEA4D",2035,20.010101010101
"REGION1","DEMTRABIO","SEA4D",2036,19.7272727272728
"REGION1","DEMTRABIO","SEA4D",2037,19.4444444444444
"REGION1","DEMTRABIO","SEA4D",2038,19.1616161616162
"REGION1","DEMTRABIO","SEA4D",2039,18.8888888888889
"REGION1","DEMTRABIO","SEA4D",2040,18.6262626262626
"REGION1","DEMTRABIO","SEA4D",2041,18.5191919191919
"REGION1","DEMTRABIO","SEA4D",2042,18.2838383838384
"REGION1","DEMTRABIO","SEA4D",2043,18.0474747474748
"REGION1","DEMTRABIO","SEA4D",2044,17.8121212121212
"REGION1","DEMTRABIO","SEA4D",2045,17.5757575757576
"REGION1","DEMTRABIO","SEA4D",2046,17.3404040404041
"REGION1","DEMTRABIO","SEA4D",2047,17.1050505050505
"REGION1","DEMTRABIO","SEA4D",2048,16.8686868686869
"REGION1","DEMTRABIO","SEA4D",2049,16.6333333333333
"REGION1","DEMTRABIO","SEA4D",2050,16.3969696969697
"REGION1","DEMTRABIO","SEA4N",2020,23.5656565656566
"REGION1","DEMTRABIO","SEA4N",2021,23.2323232323232
"REGION1","DEMTRABIO","SEA4N",2022,22.8989898989899
"REGION1","DEMTRABIO","SEA4N",2023,22.5555555555555
"REGION1","DEMTRABIO","SEA4N",2024,22.2626262626263
"REGION1","DEMTRABIO","SEA4N",2025,22.040404040404
"REGION1","DEMTRABIO","SEA4N",2026,21.8686868686869
"REGION1","DEMTRABIO","SEA4N",2027,21.7272727272727
"REGION1","DEMTRABIO","SEA4N",2028,21.5555555555556
"REGION1","DEMTRABIO","SEA4N",2029,21.3535353535354
"REGION1","DEMTRABIO","SEA4N",2030,21.1616161616162
"REGION1","DEMTRABIO","SEA4N",2031,20.959595959596
"REGION1","DEMTRABIO","SEA4N",2032,20.7777777777778
"REGION1","DEMTRABIO","SEA4N",2033,20.5454545454545
"REGION1","DEMTRABIO","SEA4N",2034,20.2828282828283
"REGION1","DEMTRABIO","SEA4N",2035,20.010101010101
"REGION1","DEMTRABIO","SEA4N",2036,19.7272727272728
"REGION1","DEMTRABIO","SEA4N",2037,19.4444444444444
"REGION1","DEMTRABIO","SEA4N",2038,19.1616161616162
"REGION1","DEMTRABIO","SEA4N",2039,18.8888888888889
"REGION1","DEMTRABIO","SEA4N",2040,18.6262626262626
"REGION1","DEMTRABIO","SEA4N",2041,18.5191919191919
"REGION1","DEMTRABIO","SEA4N",2042,18.2838383838384
"REGION1","DEMTRABIO","SEA4N",2043,18.0474747474748
"REGION1","DEMTRABIO","SEA4N",2044,17.8121212121212
"REGION1","DEMTRABIO","SEA4N",2045,17.5757575757575
"REGION1","DEMTRABIO","SEA4N",2046,17.3404040404041
"REGION1","DEMTRABIO","SEA4N",2047,17.1050505050505
"REGION1","DEMTRABIO","SEA4N",2048,16.8686868686869
"REGION1","DEMTRABIO","SEA4N",2049,16.6333333333333
"REGION1","DEMTRABIO","SEA4N",2050,16.3969696969697
"REGION1","DEMTRANGS","SEA1D",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA1D",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA1D",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA1D",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA1D",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA1D",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA1D",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA1D",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA1D",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA1D",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA1D",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA1D",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA1D",2032,7.67676767676768
"REGION1","DEMTRANGS","SEA1D",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA1D",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA1D",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA1D",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA1D",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA1D",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA1D",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA1D",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA1D",2041,13.340404040404
"REGION1","DEMTRANGS","SEA1D",2042,13.979797979798
"REGION1","DEMTRANGS","SEA1D",2043,14.620202020202
"REGION1","DEMTRANGS","SEA1D",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA1D",2045,15.9
"REGION1","DEMTRANGS","SEA1D",2046,16.540404040404
"REGION1","DEMTRANGS","SEA1D",2047,17.179797979798
"REGION1","DEMTRANGS","SEA1D",2048,17.820202020202
"REGION1","DEMTRANGS","SEA1D",2049,18.459595959596
"REGION1","DEMTRANGS","SEA1D",2050,19.1
"REGION1","DEMTRANGS","SEA1N",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA1N",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA1N",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA1N",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA1N",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA1N",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA1N",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA1N",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA1N",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA1N",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA1N",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA1N",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA1N",2032,7.67676767676768
"REGION1","DEMTRANGS","SEA1N",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA1N",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA1N",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA1N",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA1N",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA1N",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA1N",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA1N",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA1N",2041,13.340404040404
"REGION1","DEMTRANGS","SEA1N",2042,13.979797979798
"REGION1","DEMTRANGS","SEA1N",2043,14.620202020202
"REGION1","DEMTRANGS","SEA1N",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA1N",2045,15.9
"REGION1","DEMTRANGS","SEA1N",2046,16.540404040404
"REGION1","DEMTRANGS","SEA1N",2047,17.179797979798
"REGION1","DEMTRANGS","SEA1N",2048,17.820202020202
"REGION1","DEMTRANGS","SEA1N",2049,18.459595959596
"REGION1","DEMTRANGS","SEA1N",2050,19.1
"REGION1","DEMTRANGS","SEA2D",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA2D",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA2D",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA2D",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA2D",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA2D",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA2D",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA2D",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA2D",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA2D",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA2D",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA2D",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA2D",2032,7.67676767676768
"REGION1","DEMTRANGS","SEA2D",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA2D",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA2D",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA2D",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA2D",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA2D",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA2D",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA2D",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA2D",2041,13.340404040404
"REGION1","DEMTRANGS","SEA2D",2042,13.979797979798
"REGION1","DEMTRANGS","SEA2D",2043,14.620202020202
"REGION1","DEMTRANGS","SEA2D",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA2D",2045,15.9
"REGION1","DEMTRANGS","SEA2D",2046,16.540404040404
"REGION1","DEMTRANGS","SEA2D",2047,17.179797979798
"REGION1","DEMTRANGS","SEA2D",2048,17.820202020202
"REGION1","DEMTRANGS","SEA2D",2049,18.459595959596
"REGION1","DEMTRANGS","SEA2D",2050,19.1
"REGION1","DEMTRANGS","SEA2N",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA2N",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA2N",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA2N",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA2N",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA2N",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA2N",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA2N",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA2N",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA2N",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA2N",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA2N",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA2N",2032,7.67676767676767
"REGION1","DEMTRANGS","SEA2N",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA2N",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA2N",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA2N",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA2N",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA2N",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA2N",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA2N",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA2N",2041,13.340404040404
"REGION1","DEMTRANGS","SEA2N",2042,13.979797979798
"REGION1","DEMTRANGS","SEA2N",2043,14.620202020202
"REGION1","DEMTRANGS","SEA2N",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA2N",2045,15.9
"REGION1","DEMTRANGS","SEA2N",2046,16.540404040404
"REGION1","DEMTRANGS","SEA2N",2047,17.179797979798
"REGION1","DEMTRANGS","SEA2N",2048,17.820202020202
"REGION1","DEMTRANGS","SEA2N",2049,18.459595959596
"REGION1","DEMTRANGS","SEA2N",2050,19.1
"REGION1","DEMTRANGS","SEA3D",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA3D",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA3D",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA3D",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA3D",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA3D",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA3D",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA3D",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA3D",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA3D",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA3D",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA3D",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA3D",2032,7.67676767676768
"REGION1","DEMTRANGS","SEA3D",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA3D",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA3D",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA3D",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA3D",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA3D",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA3D",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA3D",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA3D",2041,13.340404040404
"REGION1","DEMTRANGS","SEA3D",2042,13.979797979798
"REGION1","DEMTRANGS","SEA3D",2043,14.620202020202
"REGION1","DEMTRANGS","SEA3D",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA3D",2045,15.9
"REGION1","DEMTRANGS","SEA3D",2046,16.540404040404
"REGION1","DEMTRANGS","SEA3D",2047,17.179797979798
"REGION1","DEMTRANGS","SEA3D",2048,17.820202020202
"REGION1","DEMTRANGS","SEA3D",2049,18.459595959596
"REGION1","DEMTRANGS","SEA3D",2050,19.1
"REGION1","DEMTRANGS","SEA3N",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA3N",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA3N",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA3N",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA3N",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA3N",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA3N",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA3N",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA3N",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA3N",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA3N",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA3N",2031,6.57575757575758
"REGION1","DEMTRANGS","SEA3N",2032,7.67676767676768
"REGION1","DEMTRANGS","SEA3N",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA3N",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA3N",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA3N",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA3N",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA3N",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA3N",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA3N",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA3N",2041,13.340404040404
"REGION1","DEMTRANGS","SEA3N",2042,13.979797979798
"REGION1","DEMTRANGS","SEA3N",2043,14.620202020202
"REGION1","DEMTRANGS","SEA3N",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA3N",2045,15.9
"REGION1","DEMTRANGS","SEA3N",2046,16.540404040404
"REGION1","DEMTRANGS","SEA3N",2047,17.179797979798
"REGION1","DEMTRANGS","SEA3N",2048,17.820202020202
"REGION1","DEMTRANGS","SEA3N",2049,18.459595959596
"REGION1","DEMTRANGS","SEA3N",2050,19.1
"REGION1","DEMTRANGS","SEA4D",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA4D",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA4D",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA4D",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA4D",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA4D",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA4D",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA4D",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA4D",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA4D",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA4D",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA4D",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA4D",2032,7.67676767676767
"REGION1","DEMTRANGS","SEA4D",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA4D",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA4D",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA4D",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA4D",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA4D",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA4D",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA4D",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA4D",2041,13.340404040404
"REGION1","DEMTRANGS","SEA4D",2042,13.979797979798
"REGION1","DEMTRANGS","SEA4D",2043,14.620202020202
"REGION1","DEMTRANGS","SEA4D",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA4D",2045,15.9
"REGION1","DEMTRANGS","SEA4D",2046,16.540404040404
"REGION1","DEMTRANGS","SEA4D",2047,17.179797979798
"REGION1","DEMTRANGS","SEA4D",2048,17.820202020202
"REGION1","DEMTRANGS","SEA4D",2049,18.459595959596
"REGION1","DEMTRANGS","SEA4D",2050,19.1
"REGION1","DEMTRANGS","SEA4N",2020,1.81818181818182
"REGION1","DEMTRANGS","SEA4N",2021,2.06060606060606
"REGION1","DEMTRANGS","SEA4N",2022,2.62626262626263
"REGION1","DEMTRANGS","SEA4N",2023,2.88888888888889
"REGION1","DEMTRANGS","SEA4N",2024,3.2020202020202
"REGION1","DEMTRANGS","SEA4N",2025,3.58585858585859
"REGION1","DEMTRANGS","SEA4N",2026,4.01010101010101
"REGION1","DEMTRANGS","SEA4N",2027,4.47474747474747
"REGION1","DEMTRANGS","SEA4N",2028,5.21212121212121
"REGION1","DEMTRANGS","SEA4N",2029,5.63636363636364
"REGION1","DEMTRANGS","SEA4N",2030,6.1010101010101
"REGION1","DEMTRANGS","SEA4N",2031,6.57575757575757
"REGION1","DEMTRANGS","SEA4N",2032,7.67676767676768
"REGION1","DEMTRANGS","SEA4N",2033,8.16161616161616
"REGION1","DEMTRANGS","SEA4N",2034,8.65656565656566
"REGION1","DEMTRANGS","SEA4N",2035,9.17171717171717
"REGION1","DEMTRANGS","SEA4N",2036,10.2525252525253
"REGION1","DEMTRANGS","SEA4N",2037,10.8383838383838
"REGION1","DEMTRANGS","SEA4N",2038,11.4646464646465
"REGION1","DEMTRANGS","SEA4N",2039,12.1616161616162
"REGION1","DEMTRANGS","SEA4N",2040,12.9191919191919
"REGION1","DEMTRANGS","SEA4N",2041,13.340404040404
"REGION1","DEMTRANGS","SEA4N",2042,13.979797979798
"REGION1","DEMTRANGS","SEA4N",2043,14.620202020202
"REGION1","DEMTRANGS","SEA4N",2044,15.2606060606061
"REGION1","DEMTRANGS","SEA4N",2045,15.9
"REGION1","DEMTRANGS","SEA4N",2046,16.540404040404
"REGION1","DEMTRANGS","SEA4N",2047,17.179797979798
"REGION1","DEMTRANGS","SEA4N",2048,17.820202020202
"REGION1","DEMTRANGS","SEA4N",2049,18.459595959596
"REGION1","DEMTRANGS","SEA4N",2050,19.1
"REGION1","DEMTRALPG","SEA1D",2020,2.68686868686869
"REGION1","DEMTRALPG","SEA1D",2021,2.74747474747475
"REGION1","DEMTRALPG","SEA1D",2022,2.81818181818182
"REGION1","DEMTRALPG","SEA1D",2023,2.88888888888889
"REGION1","DEMTRALPG","SEA1D",2024,2.93939393939394
"REGION1","DEMTRALPG","SEA1D",2025,2.98989898989899
"REGION1","DEMTRALPG","SEA1D",2026,3.05050505050505
"REGION1","DEMTRALPG","SEA1D",2027,3.1010101010101
"REGION1","DEMTRALPG","SEA1D",2028,3.16161616161616
"REGION1","DEMTRALPG","SEA1D",2029,3.2020202020202
"REGION1","DEMTRALPG","SEA1D",2030,3.23232323232323
"REGION1","DEMTRALPG","SEA1D",2031,3.24242424242424
"REGION1","DEMTRALPG","SEA1D",2032,3.23232323232323
"REGION1","DEMTRALPG","SEA1D",2033,3.19191919191919
"REGION1","DEMTRALPG","SEA1D",2034,3.14141414141414
"REGION1","DEMTRALPG","SEA1D",2035,3.06060606060606
"REGION1","DEMTRALPG","SEA1D",2036,2.95959595959596
"REGION1","DEMTRALPG","SEA1D",2037,2.83838383838384
"REGION1","DEMTRALPG","SEA1D",2038,2.70707070707071
"REGION1","DEMTRALPG","SEA1D",2039,2.54545454545455
"REGION1","DEMTRALPG","SEA1D",2040,2.37373737373737
"REGION1","DEMTRALPG","SEA1D",2041,2.62929292929293
"REGION1","DEMTRALPG","SEA1D",2042,2.58282828282828
"REGION1","DEMTRALPG","SEA1D",2043,2.53636363636364
"REGION1","DEMTRALPG","SEA1D",2044,2.48888888888889
"REGION1","DEMTRALPG","SEA1D",2045,2.44242424242424
"REGION1","DEMTRALPG","SEA1D",2046,2.3959595959596
"REGION1","DEMTRALPG","SEA1D",2047,2.34949494949495
"REGION1","DEMTRALPG","SEA1D",2048,2.3020202020202
"REGION1","DEMTRALPG","SEA1D",2049,2.25555555555556
"REGION1","DEMTRALPG","SEA1D",2050,2.20909090909091
"REGION1","DEMTRALPG","SEA1N",2020,2.68686868686869
"REGION1","DEMTRALPG","SEA1N",2021,2.74747474747475
"REGION1","DEMTRALPG","SEA1N",2022,2.81818181818182
"REGION1","DEMTRALPG","SEA1N",2023,2.88888888888889
"REGION1","DEMTRALPG","SEA1N",2024,2.93939393939394
"REGION1","DEMTRALPG","SEA1N",2025,2.98989898989899
"REGION1","DEMTRALPG","SEA1N",2026,3.05050505050505
"REGION1","DEMTRALPG","SEA1N",2027,3.1010101010101
"REGION1","DEMTRALPG","SEA1N",2028,3.16161616161616
"REGION1","DEMTRALPG","SEA1N",2029,3.2020202020202
"REGION1","DEMTRALPG","SEA1N",2030,3.23232323232323
"REGION1","DEMTRALPG","SEA1N",2031,3.24242424242424
"REGION1","DEMTRALPG","SEA1N",2032,3.23232323232323
"REGION1","DEMTRALPG","SEA1N",2033,3.19191919191919
"REGION1","DEMTRALPG","SEA1N",2034,3.14141414141414
"REGION1","DEMTRALPG","SEA1N",2035,3.06060606060606
"REGION1","DEMTRALPG","SEA1N",2036,2.95959595959596
"REGION1","DEMTRALPG","SEA1N",2037,2.83838383838384
"REGION1","DEMTRALPG","SEA1N",2038,2.70707070707071
"REGION1","DEMTRALPG","SEA1N",2039,2.54545454545455
"REGION1","DEMTRALPG","SEA1N",2040,2.37373737373737
"REGION1","DEMTRALPG","SEA1N",2041,2.62929292929293
"REGION1","DEMTRALPG","SEA1N",2042,2.58282828282828
"REGION1","DEMTRALPG","SEA1N",2043,2.53636363636364
"REGION1","DEMTRALPG","SEA1N",2044,2.48888888888889
"REGION1","DEMTRALPG","SEA1N",2045,2.44242424242424
"REGION1","DEMTRALPG","SEA1N",2046,2.3959595959596
"REGION1","DEMTRALPG","SEA1N",2047,2.34949494949495
"REGION1","DEMTRALPG","SEA1N",2048,2.3020202020202
"REGION1","DEMTRALPG","SEA1N",2049,2.25555555555556
"REGION1","DEMTRALPG","SEA1N",2050,2.20909090909091
"REGION1","DEMTRALPG","SEA2D",2020,2.68686868686869
"REGION1","DEMTRALPG","SEA2D",2021,2.74747474747475
"REGION1","DEMTRALPG","SEA2D",2022,2.81818181818182
"REGION1","DEMTRALPG","SEA2D",2023,2.88888888888889
"REGION1","DEMTRALPG","SEA2D",2024,2.93939393939394
