r,t,y,SalvageValue
"REGION1","DEMPWRHYD",2049,0
"REGION1","DEMPWRHYD",2050,0
"REGION1","PWRHYDB01",2020,0
"REGION1","PWRHYDB01",2021,0
"REGION1","PWRHYDB01",2022,0
"REGION1","PWRHYDB01",2023,0
"REGION1","PWRHYDB01",2024,0
"REGION1","PWRHYDB01",2025,0
"REGION1","PWRHYDB01",2026,0
"REGION1","PWRHYDB01",2027,0
"REGION1","PWRHYDB01",2028,0
"REGION1","PWRHYDB01",2029,0
"REGION1","PWRHYDB01",2030,0
"REGION1","PWRHYDB01",2031,0
"REGION1","PWRHYDB01",2032,0
"REGION1","PWRHYDB01",2033,0
"REGION1","PWRHYDB01",2034,0
"REGION1","PWRHYDB01",2035,0
"REGION1","PWRHYDB01",2036,0
"REGION1","PWRHYDB01",2037,0
"REGION1","PWRHYDB01",2038,0
"REGION1","PWRHYDB01",2039,0
"REGION1","PWRHYDB01",2040,0
"REGION1","PWRHYDB01",2041,0
"REGION1","PWRHYDB01",2042,0
"REGION1","PWRHYDB01",2043,0
"REGION1","PWRHYDB01",2044,0
"REGION1","PWRHYDB01",2045,0
"REGION1","PWRHYDB01",2046,0
"REGION1","PWRHYDB01",2047,0
"REGION1","PWRHYDB01",2048,0
"REGION1","PWRHYDB01",2049,0
"REGION1","PWRHYDB01",2050,0
"REGION1","PWRHYDB02",2020,0
"REGION1","PWRHYDB02",2021,0
"REGION1","PWRHYDB02",2022,0
"REGION1","PWRHYDB02",2023,0
"REGION1","PWRHYDB02",2024,0
"REGION1","PWRHYDB02",2025,0
"REGION1","PWRHYDB02",2026,0
"REGION1","PWRHYDB02",2027,0
"REGION1","PWRHYDB02",2028,0
"REGION1","PWRHYDB02",2029,0
"REGION1","PWRHYDB02",2030,0
"REGION1","PWRHYDB02",2031,0
"REGION1","PWRHYDB02",2032,0
"REGION1","PWRHYDB02",2033,0
"REGION1","PWRHYDB02",2034,0
"REGION1","PWRHYDB02",2035,0
"REGION1","PWRHYDB02",2036,0
"REGION1","PWRHYDB02",2037,0
"REGION1","PWRHYDB02",2038,0
"REGION1","PWRHYDB02",2039,0
"REGION1","PWRHYDB02",2040,0
"REGION1","PWRHYDB02",2041,0
"REGION1","PWRHYDB02",2042,0
"REGION1","PWRHYDB02",2043,0
"REGION1","PWRHYDB02",2044,0
"REGION1","PWRHYDB02",2045,0
"REGION1","PWRHYDB02",2046,0
"REGION1","PWRHYDB02",2047,0
"REGION1","PWRHYDB02",2048,0
"REGION1","PWRHYDB02",2049,0
"REGION1","PWRHYDB02",2050,0
"REGION1","PWRHYDB03",2020,0
"REGION1","PWRHYDB03",2021,0
"REGION1","PWRHYDB03",2022,0
"REGION1","PWRHYDB03",2023,0
"REGION1","PWRHYDB03",2024,0
"REGION1","PWRHYDB03",2025,0
"REGION1","PWRHYDB03",2026,0
"REGION1","PWRHYDB03",2027,0
"REGION1","PWRHYDB03",2028,0
"REGION1","PWRHYDB03",2029,0
"REGION1","PWRHYDB03",2030,0
"REGION1","PWRHYDB03",2031,0
"REGION1","PWRHYDB03",2032,0
"REGION1","PWRHYDB03",2033,0
"REGION1","PWRHYDB03",2034,0
"REGION1","PWRHYDB03",2035,0
"REGION1","PWRHYDB03",2036,0
"REGION1","PWRHYDB03",2037,0
"REGION1","PWRHYDB03",2038,0
"REGION1","PWRHYDB03",2039,0
"REGION1","PWRHYDB03",2040,0
"REGION1","PWRHYDB03",2041,0
"REGION1","PWRHYDB03",2042,0
"REGION1","PWRHYDB03",2043,0
"REGION1","PWRHYDB03",2044,0
"REGION1","PWRHYDB03",2045,0
"REGION1","PWRHYDB03",2046,0
"REGION1","PWRHYDB03",2047,0
"REGION1","PWRHYDB03",2048,0
"REGION1","PWRHYDB03",2049,0
"REGION1","PWRHYDB03",2050,0
"REGION1","PWRHYDB04",2020,0
"REGION1","PWRHYDB04",2021,0
"REGION1","PWRHYDB04",2022,0
"REGION1","PWRHYDB04",2023,0
"REGION1","PWRHYDB04",2024,0
"REGION1","PWRHYDB04",2025,0
"REGION1","PWRHYDB04",2026,0
"REGION1","PWRHYDB04",2027,0
"REGION1","PWRHYDB04",2028,0
"REGION1","PWRHYDB04",2029,0
"REGION1","PWRHYDB04",2030,0
"REGION1","PWRHYDB04",2031,0
"REGION1","PWRHYDB04",2032,0
"REGION1","PWRHYDB04",2033,0
"REGION1","PWRHYDB04",2034,0
"REGION1","PWRHYDB04",2035,0
"REGION1","PWRHYDB04",2036,0
"REGION1","PWRHYDB04",2037,0
"REGION1","PWRHYDB04",2038,0
"REGION1","PWRHYDB04",2039,0
"REGION1","PWRHYDB04",2040,0
"REGION1","PWRHYDB04",2041,0
"REGION1","PWRHYDB04",2042,0
"REGION1","PWRHYDB04",2043,0
"REGION1","PWRHYDB04",2044,0
"REGION1","PWRHYDB04",2045,0
"REGION1","PWRHYDB04",2046,0
"REGION1","PWRHYDB04",2047,0
"REGION1","PWRHYDB04",2048,0
"REGION1","PWRHYDB04",2049,0
"REGION1","PWRHYDB04",2050,0
"REGION1","PWRHYDB05",2020,0
"REGION1","PWRHYDB05",2021,0
"REGION1","PWRHYDB05",2022,0
"REGION1","PWRHYDB05",2023,0
"REGION1","PWRHYDB05",2024,0
"REGION1","PWRHYDB05",2025,0
"REGION1","PWRHYDB05",2026,0
"REGION1","PWRHYDB05",2027,0
"REGION1","PWRHYDB05",2028,0
"REGION1","PWRHYDB05",2029,0
"REGION1","PWRHYDB05",2030,0
"REGION1","PWRHYDB05",2031,0
"REGION1","PWRHYDB05",2032,0
"REGION1","PWRHYDB05",2033,0
"REGION1","PWRHYDB05",2034,0
"REGION1","PWRHYDB05",2035,0
"REGION1","PWRHYDB05",2036,0
"REGION1","PWRHYDB05",2037,0
"REGION1","PWRHYDB05",2038,0
"REGION1","PWRHYDB05",2039,0
"REGION1","PWRHYDB05",2040,0
"REGION1","PWRHYDB05",2041,0
"REGION1","PWRHYDB05",2042,0
"REGION1","PWRHYDB05",2043,0
"REGION1","PWRHYDB05",2044,0
"REGION1","PWRHYDB05",2045,0
"REGION1","PWRHYDB05",2046,0
"REGION1","PWRHYDB05",2047,0
"REGION1","PWRHYDB05",2048,0
"REGION1","PWRHYDB05",2049,0
"REGION1","PWRHYDB05",2050,0
"REGION1","PWRHYDB06",2020,0
"REGION1","PWRHYDB06",2021,0
"REGION1","PWRHYDB06",2022,0
"REGION1","PWRHYDB06",2023,0
"REGION1","PWRHYDB06",2024,0
"REGION1","PWRHYDB06",2025,0
"REGION1","PWRHYDB06",2026,0
"REGION1","PWRHYDB06",2027,0
"REGION1","PWRHYDB06",2028,0
"REGION1","PWRHYDB06",2029,0
"REGION1","PWRHYDB06",2030,0
"REGION1","PWRHYDB06",2031,0
"REGION1","PWRHYDB06",2032,0
"REGION1","PWRHYDB06",2033,0
"REGION1","PWRHYDB06",2034,0
"REGION1","PWRHYDB06",2035,0
"REGION1","PWRHYDB06",2036,0
"REGION1","PWRHYDB06",2037,0
"REGION1","PWRHYDB06",2038,0
"REGION1","PWRHYDB06",2039,0
"REGION1","PWRHYDB06",2040,0
"REGION1","PWRHYDB06",2041,0
"REGION1","PWRHYDB06",2042,0
"REGION1","PWRHYDB06",2043,0
"REGION1","PWRHYDB06",2044,0
"REGION1","PWRHYDB06",2045,0
"REGION1","PWRHYDB06",2046,0
"REGION1","PWRHYDB06",2047,0
"REGION1","PWRHYDB06",2048,0
"REGION1","PWRHYDB06",2049,0
"REGION1","PWRHYDB06",2050,0
"REGION1","PWRHYDB07",2020,0
"REGION1","PWRHYDB07",2021,0
"REGION1","PWRHYDB07",2022,0
"REGION1","PWRHYDB07",2023,0
"REGION1","PWRHYDB07",2024,0
"REGION1","PWRHYDB07",2025,0
"REGION1","PWRHYDB07",2026,0
"REGION1","PWRHYDB07",2027,0
"REGION1","PWRHYDB07",2028,0
"REGION1","PWRHYDB07",2029,0
"REGION1","PWRHYDB07",2030,0
"REGION1","PWRHYDB07",2031,0
"REGION1","PWRHYDB07",2032,0
"REGION1","PWRHYDB07",2033,0
"REGION1","PWRHYDB07",2034,0
"REGION1","PWRHYDB07",2035,0
"REGION1","PWRHYDB07",2036,0
"REGION1","PWRHYDB07",2037,0
"REGION1","PWRHYDB07",2038,0
"REGION1","PWRHYDB07",2039,0
"REGION1","PWRHYDB07",2040,0
"REGION1","PWRHYDB07",2041,0
"REGION1","PWRHYDB07",2042,0
"REGION1","PWRHYDB07",2043,0
"REGION1","PWRHYDB07",2044,0
"REGION1","PWRHYDB07",2045,0
"REGION1","PWRHYDB07",2046,0
"REGION1","PWRHYDB07",2047,0
"REGION1","PWRHYDB07",2048,0
"REGION1","PWRHYDB07",2049,0
"REGION1","PWRHYDB07",2050,0
"REGION1","PWRHYDB08",2020,0
"REGION1","PWRHYDB08",2021,0
"REGION1","PWRHYDB08",2022,0
"REGION1","PWRHYDB08",2023,0
"REGION1","PWRHYDB08",2024,0
"REGION1","PWRHYDB08",2025,0
"REGION1","PWRHYDB08",2026,0
"REGION1","PWRHYDB08",2027,0
"REGION1","PWRHYDB08",2028,0
"REGION1","PWRHYDB08",2029,0
"REGION1","PWRHYDB08",2030,0
"REGION1","PWRHYDB08",2031,0
"REGION1","PWRHYDB08",2032,0
"REGION1","PWRHYDB08",2033,0
"REGION1","PWRHYDB08",2034,0
"REGION1","PWRHYDB08",2035,0
"REGION1","PWRHYDB08",2036,0
"REGION1","PWRHYDB08",2037,0
"REGION1","PWRHYDB08",2038,0
"REGION1","PWRHYDB08",2039,0
"REGION1","PWRHYDB08",2040,0
"REGION1","PWRHYDB08",2041,0
"REGION1","PWRHYDB08",2042,0
"REGION1","PWRHYDB08",2043,0
"REGION1","PWRHYDB08",2044,0
"REGION1","PWRHYDB08",2045,0
"REGION1","PWRHYDB08",2046,0
"REGION1","PWRHYDB08",2047,0
"REGION1","PWRHYDB08",2048,0
"REGION1","PWRHYDB08",2049,0
"REGION1","PWRHYDB08",2050,0
"REGION1","PWRHYDB09",2020,0
"REGION1","PWRHYDB09",2021,0
"REGION1","PWRHYDB09",2022,0
"REGION1","PWRHYDB09",2023,0
"REGION1","PWRHYDB09",2024,0
"REGION1","PWRHYDB09",2025,0
"REGION1","PWRHYDB09",2026,0
"REGION1","PWRHYDB09",2027,0
"REGION1","PWRHYDB09",2028,0
"REGION1","PWRHYDB09",2029,0
"REGION1","PWRHYDB09",2030,0
"REGION1","PWRHYDB09",2031,0
"REGION1","PWRHYDB09",2032,0
"REGION1","PWRHYDB09",2033,0
"REGION1","PWRHYDB09",2034,0
"REGION1","PWRHYDB09",2035,0
"REGION1","PWRHYDB09",2036,0
"REGION1","PWRHYDB09",2037,0
"REGION1","PWRHYDB09",2038,0
"REGION1","PWRHYDB09",2039,0
"REGION1","PWRHYDB09",2040,0
"REGION1","PWRHYDB09",2041,0
"REGION1","PWRHYDB09",2042,0
"REGION1","PWRHYDB09",2043,0
"REGION1","PWRHYDB09",2044,0
"REGION1","PWRHYDB09",2045,0
"REGION1","PWRHYDB09",2046,0
"REGION1","PWRHYDB09",2047,0
"REGION1","PWRHYDB09",2048,0
"REGION1","PWRHYDB09",2049,0
"REGION1","PWRHYDB09",2050,0
"REGION1","PWRHYDB10",2020,0
"REGION1","PWRHYDB10",2021,0
"REGION1","PWRHYDB10",2022,0
"REGION1","PWRHYDB10",2023,0
"REGION1","PWRHYDB10",2024,0
"REGION1","PWRHYDB10",2025,0
"REGION1","PWRHYDB10",2026,0
"REGION1","PWRHYDB10",2027,0
"REGION1","PWRHYDB10",2028,0
"REGION1","PWRHYDB10",2029,0
"REGION1","PWRHYDB10",2030,0
"REGION1","PWRHYDB10",2031,0
"REGION1","PWRHYDB10",2032,0
"REGION1","PWRHYDB10",2033,0
"REGION1","PWRHYDB10",2034,0
"REGION1","PWRHYDB10",2035,0
"REGION1","PWRHYDB10",2036,0
"REGION1","PWRHYDB10",2037,0
"REGION1","PWRHYDB10",2038,0
"REGION1","PWRHYDB10",2039,0
"REGION1","PWRHYDB10",2040,0
"REGION1","PWRHYDB10",2041,0
"REGION1","PWRHYDB10",2042,0
"REGION1","PWRHYDB10",2043,0
"REGION1","PWRHYDB10",2044,0
"REGION1","PWRHYDB10",2045,0
"REGION1","PWRHYDB10",2046,0
"REGION1","PWRHYDB10",2047,0
"REGION1","PWRHYDB10",2048,0
"REGION1","PWRHYDB10",2049,0
"REGION1","PWRHYDB10",2050,0
"REGION1","PWRHYDB11",2020,0
"REGION1","PWRHYDB11",2021,0
"REGION1","PWRHYDB11",2022,0
"REGION1","PWRHYDB11",2023,0
"REGION1","PWRHYDB11",2024,0
"REGION1","PWRHYDB11",2025,0
"REGION1","PWRHYDB11",2026,0
"REGION1","PWRHYDB11",2027,0
"REGION1","PWRHYDB11",2028,0
"REGION1","PWRHYDB11",2029,0
"REGION1","PWRHYDB11",2030,0
"REGION1","PWRHYDB11",2031,0
"REGION1","PWRHYDB11",2032,0
"REGION1","PWRHYDB11",2033,0
"REGION1","PWRHYDB11",2034,0
"REGION1","PWRHYDB11",2035,0
"REGION1","PWRHYDB11",2036,0
"REGION1","PWRHYDB11",2037,0
"REGION1","PWRHYDB11",2038,0
"REGION1","PWRHYDB11",2039,0
"REGION1","PWRHYDB11",2040,0
"REGION1","PWRHYDB11",2041,0
"REGION1","PWRHYDB11",2042,0
"REGION1","PWRHYDB11",2043,0
"REGION1","PWRHYDB11",2044,0
"REGION1","PWRHYDB11",2045,0
"REGION1","PWRHYDB11",2046,0
"REGION1","PWRHYDB11",2047,0
"REGION1","PWRHYDB11",2048,0
"REGION1","PWRHYDB11",2049,0
"REGION1","PWRHYDB11",2050,0
"REGION1","PWRHYDB12",2020,0
"REGION1","PWRHYDB12",2021,0
"REGION1","PWRHYDB12",2022,0
"REGION1","PWRHYDB12",2023,0
"REGION1","PWRHYDB12",2024,0
"REGION1","PWRHYDB12",2025,0
"REGION1","PWRHYDB12",2026,0
"REGION1","PWRHYDB12",2027,0
"REGION1","PWRHYDB12",2028,0
"REGION1","PWRHYDB12",2029,0
"REGION1","PWRHYDB12",2030,0
"REGION1","PWRHYDB12",2031,0
"REGION1","PWRHYDB12",2032,0
"REGION1","PWRHYDB12",2033,0
"REGION1","PWRHYDB12",2034,0
"REGION1","PWRHYDB12",2035,0
"REGION1","PWRHYDB12",2036,0
"REGION1","PWRHYDB12",2037,0
"REGION1","PWRHYDB12",2038,0
"REGION1","PWRHYDB12",2039,0
"REGION1","PWRHYDB12",2040,0
"REGION1","PWRHYDB12",2041,0
"REGION1","PWRHYDB12",2042,0
"REGION1","PWRHYDB12",2043,0
"REGION1","PWRHYDB12",2044,0
"REGION1","PWRHYDB12",2045,0
"REGION1","PWRHYDB12",2046,0
"REGION1","PWRHYDB12",2047,0
"REGION1","PWRHYDB12",2048,0
"REGION1","PWRHYDB12",2049,0
"REGION1","PWRHYDB12",2050,0
"REGION1","DEMPWRGEO",2020,0
"REGION1","DEMPWRGEO",2021,0
"REGION1","DEMPWRGEO",2022,0
"REGION1","DEMPWRGEO",2023,0
"REGION1","DEMPWRGEO",2024,0
"REGION1","DEMPWRGEO",2025,0
"REGION1","DEMPWRGEO",2026,0
"REGION1","DEMPWRGEO",2027,0
"REGION1","DEMPWRGEO",2028,0
"REGION1","DEMPWRGEO",2029,0
"REGION1","DEMPWRGEO",2030,0
"REGION1","DEMPWRGEO",2031,0
"REGION1","DEMPWRGEO",2032,0
"REGION1","DEMPWRGEO",2033,0
"REGION1","DEMPWRGEO",2034,0
"REGION1","DEMPWRGEO",2035,0
"REGION1","DEMPWRGEO",2036,0
"REGION1","DEMPWRGEO",2037,0
"REGION1","DEMPWRGEO",2038,0
"REGION1","DEMPWRGEO",2039,0
"REGION1","DEMPWRGEO",2040,0
"REGION1","DEMPWRGEO",2041,0
"REGION1","DEMPWRGEO",2042,0
"REGION1","DEMPWRGEO",2043,0
"REGION1","DEMPWRGEO",2044,0
"REGION1","DEMPWRGEO",2045,0
"REGION1","DEMPWRGEO",2046,0
"REGION1","DEMPWRGEO",2047,0
"REGION1","DEMPWRGEO",2048,0
"REGION1","DEMPWRGEO",2049,0
"REGION1","DEMPWRGEO",2050,0
"REGION1","PWRGEOB01",2020,0
"REGION1","PWRGEOB01",2021,0
"REGION1","PWRGEOB01",2022,0
"REGION1","PWRGEOB01",2023,0
"REGION1","PWRGEOB01",2024,0
"REGION1","PWRGEOB01",2025,0
"REGION1","PWRGEOB01",2026,0
"REGION1","PWRGEOB01",2027,0
"REGION1","PWRGEOB01",2028,0
"REGION1","PWRGEOB01",2029,0
"REGION1","PWRGEOB01",2030,0
"REGION1","PWRGEOB01",2031,0
"REGION1","PWRGEOB01",2032,0
"REGION1","PWRGEOB01",2033,0
"REGION1","PWRGEOB01",2034,0
"REGION1","PWRGEOB01",2035,0
"REGION1","PWRGEOB01",2036,0
"REGION1","PWRGEOB01",2037,0
"REGION1","PWRGEOB01",2038,0
"REGION1","PWRGEOB01",2039,0
"REGION1","PWRGEOB01",2040,0
"REGION1","PWRGEOB01",2041,0
"REGION1","PWRGEOB01",2042,0
"REGION1","PWRGEOB01",2043,0
"REGION1","PWRGEOB01",2044,0
"REGION1","PWRGEOB01",2045,0
"REGION1","PWRGEOB01",2046,0
"REGION1","PWRGEOB01",2047,0
"REGION1","PWRGEOB01",2048,0
"REGION1","PWRGEOB01",2049,0
"REGION1","PWRGEOB01",2050,0
"REGION1","PWRGEOB02",2020,0
"REGION1","PWRGEOB02",2021,0
"REGION1","PWRGEOB02",2022,0
"REGION1","PWRGEOB02",2023,0
"REGION1","PWRGEOB02",2024,0
"REGION1","PWRGEOB02",2025,0
"REGION1","PWRGEOB02",2026,0
"REGION1","PWRGEOB02",2027,0
"REGION1","PWRGEOB02",2028,0
"REGION1","PWRGEOB02",2029,0
"REGION1","PWRGEOB02",2030,0
"REGION1","PWRGEOB02",2031,0
"REGION1","PWRGEOB02",2032,0
"REGION1","PWRGEOB02",2033,0
"REGION1","PWRGEOB02",2034,0
"REGION1","PWRGEOB02",2035,0
"REGION1","PWRGEOB02",2036,0
"REGION1","PWRGEOB02",2037,0
"REGION1","PWRGEOB02",2038,0
"REGION1","PWRGEOB02",2039,0
"REGION1","PWRGEOB02",2040,0
"REGION1","PWRGEOB02",2041,0
"REGION1","PWRGEOB02",2042,0
"REGION1","PWRGEOB02",2043,0
"REGION1","PWRGEOB02",2044,0
"REGION1","PWRGEOB02",2045,0
"REGION1","PWRGEOB02",2046,0
"REGION1","PWRGEOB02",2047,0
"REGION1","PWRGEOB02",2048,0
"REGION1","PWRGEOB02",2049,0
"REGION1","PWRGEOB02",2050,0
"REGION1","PWRGEOB03",2020,0
"REGION1","PWRGEOB03",2021,0
"REGION1","PWRGEOB03",2022,0
"REGION1","PWRGEOB03",2023,0
"REGION1","PWRGEOB03",2024,0
"REGION1","PWRGEOB03",2025,0
"REGION1","PWRGEOB03",2026,0
"REGION1","PWRGEOB03",2027,0
"REGION1","PWRGEOB03",2028,0
"REGION1","PWRGEOB03",2029,0
"REGION1","PWRGEOB03",2030,0
"REGION1","PWRGEOB03",2031,0
"REGION1","PWRGEOB03",2032,0
"REGION1","PWRGEOB03",2033,0
"REGION1","PWRGEOB03",2034,0
"REGION1","PWRGEOB03",2035,0
"REGION1","PWRGEOB03",2036,0
"REGION1","PWRGEOB03",2037,0
"REGION1","PWRGEOB03",2038,0
"REGION1","PWRGEOB03",2039,0
"REGION1","PWRGEOB03",2040,0
"REGION1","PWRGEOB03",2041,0
"REGION1","PWRGEOB03",2042,0
"REGION1","PWRGEOB03",2043,0
"REGION1","PWRGEOB03",2044,0
"REGION1","PWRGEOB03",2045,0
"REGION1","PWRGEOB03",2046,0
"REGION1","PWRGEOB03",2047,0
"REGION1","PWRGEOB03",2048,0
"REGION1","PWRGEOB03",2049,0
"REGION1","PWRGEOB03",2050,0
"REGION1","DEMPWRURN",2020,0
"REGION1","DEMPWRURN",2021,0
"REGION1","DEMPWRURN",2022,0
"REGION1","DEMPWRURN",2023,0
"REGION1","DEMPWRURN",2024,0
"REGION1","DEMPWRURN",2025,0
"REGION1","DEMPWRURN",2026,0
"REGION1","DEMPWRURN",2027,0
"REGION1","DEMPWRURN",2028,0
"REGION1","DEMPWRURN",2029,0
"REGION1","DEMPWRURN",2030,0
"REGION1","DEMPWRURN",2031,0
"REGION1","DEMPWRURN",2032,0
"REGION1","DEMPWRURN",2033,0
"REGION1","DEMPWRURN",2034,0
"REGION1","DEMPWRURN",2035,0
"REGION1","DEMPWRURN",2036,0
"REGION1","DEMPWRURN",2037,0
"REGION1","DEMPWRURN",2038,0
"REGION1","DEMPWRURN",2039,0
"REGION1","DEMPWRURN",2040,0
"REGION1","DEMPWRURN",2041,0
"REGION1","DEMPWRURN",2042,0
"REGION1","DEMPWRURN",2043,0
"REGION1","DEMPWRURN",2044,0
"REGION1","DEMPWRURN",2045,0
"REGION1","DEMPWRURN",2046,0
"REGION1","DEMPWRURN",2047,0
"REGION1","DEMPWRURN",2048,0
"REGION1","DEMPWRURN",2049,0
"REGION1","DEMPWRURN",2050,0
"REGION1","PWRURNB01",2020,0
"REGION1","PWRURNB01",2021,0
"REGION1","PWRURNB01",2022,0
"REGION1","PWRURNB01",2023,0
"REGION1","PWRURNB01",2024,0
"REGION1","PWRURNB01",2025,0
"REGION1","PWRURNB01",2026,0
"REGION1","PWRURNB01",2027,0
"REGION1","PWRURNB01",2028,0
"REGION1","PWRURNB01",2029,0
"REGION1","PWRURNB01",2030,0
"REGION1","PWRURNB01",2031,0
"REGION1","PWRURNB01",2032,0
"REGION1","PWRURNB01",2033,0
"REGION1","PWRURNB01",2034,0
"REGION1","PWRURNB01",2035,0
"REGION1","PWRURNB01",2036,0
"REGION1","PWRURNB01",2037,0
"REGION1","PWRURNB01",2038,0
"REGION1","PWRURNB01",2039,0
"REGION1","PWRURNB01",2040,0
"REGION1","PWRURNB01",2041,0
"REGION1","PWRURNB01",2042,0
"REGION1","PWRURNB01",2043,0
"REGION1","PWRURNB01",2044,0
"REGION1","PWRURNB01",2045,0
"REGION1","PWRURNB01",2046,0
"REGION1","PWRURNB01",2047,0
"REGION1","PWRURNB01",2048,0
"REGION1","PWRURNB01",2049,0
"REGION1","PWRURNB01",2050,0
"REGION1","PWRWNDB09",2020,0
"REGION1","PWRWNDB09",2021,0
"REGION1","PWRWNDB09",2022,0
"REGION1","PWRWNDB09",2023,0
"REGION1","PWRWNDB09",2024,0
"REGION1","PWRWNDB09",2025,0
"REGION1","PWRWNDB09",2026,0
"REGION1","PWRWNDB09",2027,12.2883117615487
"REGION1","PWRWNDB09",2028,16.8333563459532
"REGION1","PWRWNDB09",2029,23.8473005031908
"REGION1","PWRWNDB09",2030,58.3531024988041
"REGION1","PWRWNDB09",2031,78.9394970084136
"REGION1","PWRWNDB09",2032,91.6863791964567
"REGION1","PWRWNDB09",2033,63.6445887060153
"REGION1","PWRWNDB09",2034,40.4661464313113
"REGION1","PWRWNDB09",2035,69.6158733041294
"REGION1","PWRWNDB09",2036,61.4121665769932
"REGION1","PWRWNDB09",2037,114.206402149101
"REGION1","PWRWNDB09",2038,155.701946324514
"REGION1","PWRWNDB09",2039,145.985323815923
"REGION1","PWRWNDB09",2040,111.806876077202
"REGION1","PWRWNDB09",2041,101.957439792405
"REGION1","PWRWNDB09",2042,109.806262879536
"REGION1","PWRWNDB09",2043,219.089617244522
"REGION1","PWRWNDB09",2044,118.28836259085
"REGION1","PWRWNDB09",2045,2510.22933703592
"REGION1","PWRWNDB09",2046,315.424745181346
"REGION1","PWRWNDB09",2047,318.597743797796
"REGION1","PWRWNDB09",2048,343.185409002677
"REGION1","PWRWNDB09",2049,173.593628240489
"REGION1","PWRWNDB09",2050,139.688521341708
"REGION1","PWRWNDB10",2020,0
"REGION1","PWRWNDB10",2021,0
"REGION1","PWRWNDB10",2022,0
"REGION1","PWRWNDB10",2023,0
"REGION1","PWRWNDB10",2024,0
"REGION1","PWRWNDB10",2025,0
"REGION1","PWRWNDB10",2026,0
"REGION1","PWRWNDB10",2027,0
"REGION1","PWRWNDB10",2028,0
"REGION1","PWRWNDB10",2029,0
"REGION1","PWRWNDB10",2030,0
"REGION1","PWRWNDB10",2031,0
"REGION1","PWRWNDB10",2032,0
"REGION1","PWRWNDB10",2033,0
"REGION1","PWRWNDB10",2034,0
"REGION1","PWRWNDB10",2035,0
"REGION1","PWRWNDB10",2036,0
"REGION1","PWRWNDB10",2037,0
"REGION1","PWRWNDB10",2038,0
"REGION1","PWRWNDB10",2039,0
"REGION1","PWRWNDB10",2040,0
"REGION1","PWRWNDB10",2041,0
"REGION1","PWRWNDB10",2042,0
"REGION1","PWRWNDB10",2043,0
"REGION1","PWRWNDB10",2044,0
"REGION1","PWRWNDB10",2045,0
"REGION1","PWRWNDB10",2046,0
"REGION1","PWRWNDB10",2047,0
"REGION1","PWRWNDB10",2048,0
"REGION1","PWRWNDB10",2049,0
"REGION1","PWRWNDB10",2050,0
"REGION1","PWRWNDB11",2020,0
"REGION1","PWRWNDB11",2021,0
"REGION1","PWRWNDB11",2022,0
"REGION1","PWRWNDB11",2023,0
"REGION1","PWRWNDB11",2024,0
"REGION1","PWRWNDB11",2025,0
"REGION1","PWRWNDB11",2026,0
"REGION1","PWRWNDB11",2027,0
"REGION1","PWRWNDB11",2028,0
"REGION1","PWRWNDB11",2029,0
"REGION1","PWRWNDB11",2030,0
"REGION1","PWRWNDB11",2031,0
"REGION1","PWRWNDB11",2032,0
"REGION1","PWRWNDB11",2033,0
"REGION1","PWRWNDB11",2034,0
"REGION1","PWRWNDB11",2035,0
"REGION1","PWRWNDB11",2036,0
"REGION1","PWRWNDB11",2037,0
"REGION1","PWRWNDB11",2038,0
"REGION1","PWRWNDB11",2039,0
"REGION1","PWRWNDB11",2040,0
"REGION1","PWRWNDB11",2041,0
"REGION1","PWRWNDB11",2042,0
"REGION1","PWRWNDB11",2043,0
"REGION1","PWRWNDB11",2044,0
"REGION1","PWRWNDB11",2045,0
"REGION1","PWRWNDB11",2046,0
"REGION1","PWRWNDB11",2047,0
"REGION1","PWRWNDB11",2048,0
"REGION1","PWRWNDB11",2049,0
"REGION1","PWRWNDB11",2050,0
"REGION1","PWRBIOB06",2020,0
"REGION1","PWRBIOB06",2021,0
"REGION1","PWRBIOB06",2022,0
"REGION1","PWRBIOB06",2023,0
"REGION1","PWRBIOB06",2024,0
"REGION1","PWRBIOB06",2025,0
"REGION1","PWRBIOB06",2026,0
"REGION1","PWRBIOB06",2027,0
"REGION1","PWRBIOB06",2028,0
"REGION1","PWRBIOB06",2029,0
"REGION1","PWRBIOB06",2030,0
"REGION1","PWRBIOB06",2031,0
"REGION1","PWRBIOB06",2032,0
"REGION1","PWRBIOB06",2033,0
"REGION1","PWRBIOB06",2034,0
"REGION1","PWRBIOB06",2035,0
"REGION1","PWRBIOB06",2036,0
"REGION1","PWRBIOB06",2037,0
"REGION1","PWRBIOB06",2038,0
"REGION1","PWRBIOB06",2039,0
"REGION1","PWRBIOB06",2040,0
"REGION1","PWRBIOB06",2041,0
"REGION1","PWRBIOB06",2042,0
"REGION1","PWRBIOB06",2043,0
"REGION1","PWRBIOB06",2044,0
"REGION1","PWRBIOB06",2045,0
"REGION1","PWRBIOB06",2046,0
"REGION1","PWRBIOB06",2047,0
"REGION1","PWRBIOB06",2048,0
"REGION1","PWRBIOB06",2049,0
"REGION1","PWRBIOB06",2050,0
"REGION1","PWRHYDB13",2020,0
"REGION1","PWRHYDB13",2021,0
"REGION1","PWRHYDB13",2022,0
"REGION1","PWRHYDB13",2023,0
"REGION1","PWRHYDB13",2024,0
"REGION1","PWRHYDB13",2025,5002.28100739914
"REGION1","PWRHYDB13",2026,0
"REGION1","PWRHYDB13",2027,0
