r,l,f,y,Demand
"REGION1","SEA1D","CRPOTH",2035,0
"REGION1","SEA1D","CRPOTH",2036,0
"REGION1","SEA1D","CRPOTH",2037,0
"REGION1","SEA1D","CRPOTH",2038,0
"REGION1","SEA1D","CRPOTH",2039,0
"REGION1","SEA1D","CRPOTH",2040,0
"REGION1","SEA1D","CRPOTH",2041,0
"REGION1","SEA1D","CRPOTH",2042,0
"REGION1","SEA1D","CRPOTH",2043,0
"REGION1","SEA1D","CRPOTH",2044,0
"REGION1","SEA1D","CRPOTH",2045,0
"REGION1","SEA1D","CRPOTH",2046,0
"REGION1","SEA1D","CRPOTH",2047,0
"REGION1","SEA1D","CRPOTH",2048,0
"REGION1","SEA1D","CRPOTH",2049,0
"REGION1","SEA1D","CRPOTH",2050,0
"REGION1","SEA1D","LOTHHIBC1",2020,0
"REGION1","SEA1D","LOTHHIBC1",2021,0
"REGION1","SEA1D","LOTHHIBC1",2022,0
"REGION1","SEA1D","LOTHHIBC1",2023,0
"REGION1","SEA1D","LOTHHIBC1",2024,0
"REGION1","SEA1D","LOTHHIBC1",2025,0
"REGION1","SEA1D","LOTHHIBC1",2026,0
"REGION1","SEA1D","LOTHHIBC1",2027,0
"REGION1","SEA1D","LOTHHIBC1",2028,0
"REGION1","SEA1D","LOTHHIBC1",2029,0
"REGION1","SEA1D","LOTHHIBC1",2030,0
"REGION1","SEA1D","LOTHHIBC1",2031,0
"REGION1","SEA1D","LOTHHIBC1",2032,0
"REGION1","SEA1D","LOTHHIBC1",2033,0
"REGION1","SEA1D","LOTHHIBC1",2034,0
"REGION1","SEA1D","LOTHHIBC1",2035,0
"REGION1","SEA1D","LOTHHIBC1",2036,0
"REGION1","SEA1D","LOTHHIBC1",2037,0
"REGION1","SEA1D","LOTHHIBC1",2038,0
"REGION1","SEA1D","LOTHHIBC1",2039,0
"REGION1","SEA1D","LOTHHIBC1",2040,0
"REGION1","SEA1D","LOTHHIBC1",2041,0
"REGION1","SEA1D","LOTHHIBC1",2042,0
"REGION1","SEA1D","LOTHHIBC1",2043,0
"REGION1","SEA1D","LOTHHIBC1",2044,0
"REGION1","SEA1D","LOTHHIBC1",2045,0
"REGION1","SEA1D","LOTHHIBC1",2046,0
"REGION1","SEA1D","LOTHHIBC1",2047,0
"REGION1","SEA1D","LOTHHIBC1",2048,0
"REGION1","SEA1D","LOTHHIBC1",2049,0
"REGION1","SEA1D","LOTHHIBC1",2050,0
"REGION1","SEA1D","LOTHIIBC1",2020,0
"REGION1","SEA1D","LOTHIIBC1",2021,0
"REGION1","SEA1D","LOTHIIBC1",2022,0
"REGION1","SEA1D","LOTHIIBC1",2023,0
"REGION1","SEA1D","LOTHIIBC1",2024,0
"REGION1","SEA1D","LOTHIIBC1",2025,0
"REGION1","SEA1D","LOTHIIBC1",2026,0
"REGION1","SEA1D","LOTHIIBC1",2027,0
"REGION1","SEA1D","LOTHIIBC1",2028,0
"REGION1","SEA1D","LOTHIIBC1",2029,0
"REGION1","SEA1D","LOTHIIBC1",2030,0
"REGION1","SEA1D","LOTHIIBC1",2031,0
"REGION1","SEA1D","LOTHIIBC1",2032,0
"REGION1","SEA1D","LOTHIIBC1",2033,0
"REGION1","SEA1D","LOTHIIBC1",2034,0
"REGION1","SEA1D","LOTHIIBC1",2035,0
"REGION1","SEA1D","LOTHIIBC1",2036,0
"REGION1","SEA1D","LOTHIIBC1",2037,0
"REGION1","SEA1D","LOTHIIBC1",2038,0
"REGION1","SEA1D","LOTHIIBC1",2039,0
"REGION1","SEA1D","LOTHIIBC1",2040,0
"REGION1","SEA1D","LOTHIIBC1",2041,0
"REGION1","SEA1D","LOTHIIBC1",2042,0
"REGION1","SEA1D","LOTHIIBC1",2043,0
"REGION1","SEA1D","LOTHIIBC1",2044,0
"REGION1","SEA1D","LOTHIIBC1",2045,0
"REGION1","SEA1D","LOTHIIBC1",2046,0
"REGION1","SEA1D","LOTHIIBC1",2047,0
"REGION1","SEA1D","LOTHIIBC1",2048,0
"REGION1","SEA1D","LOTHIIBC1",2049,0
"REGION1","SEA1D","LOTHIIBC1",2050,0
"REGION1","SEA1D","LOTHHRBC1",2020,0
"REGION1","SEA1D","LOTHHRBC1",2021,0
"REGION1","SEA1D","LOTHHRBC1",2022,0
"REGION1","SEA1D","LOTHHRBC1",2023,0
"REGION1","SEA1D","LOTHHRBC1",2024,0
"REGION1","SEA1D","LOTHHRBC1",2025,0
"REGION1","SEA1D","LOTHHRBC1",2026,0
"REGION1","SEA1D","LOTHHRBC1",2027,0
"REGION1","SEA1D","LOTHHRBC1",2028,0
"REGION1","SEA1D","LOTHHRBC1",2029,0
"REGION1","SEA1D","LOTHHRBC1",2030,0
"REGION1","SEA1D","LOTHHRBC1",2031,0
"REGION1","SEA1D","LOTHHRBC1",2032,0
"REGION1","SEA1D","LOTHHRBC1",2033,0
"REGION1","SEA1D","LOTHHRBC1",2034,0
"REGION1","SEA1D","LOTHHRBC1",2035,0
"REGION1","SEA1D","LOTHHRBC1",2036,0
"REGION1","SEA1D","LOTHHRBC1",2037,0
"REGION1","SEA1D","LOTHHRBC1",2038,0
"REGION1","SEA1D","LOTHHRBC1",2039,0
"REGION1","SEA1D","LOTHHRBC1",2040,0
"REGION1","SEA1D","LOTHHRBC1",2041,0
"REGION1","SEA1D","LOTHHRBC1",2042,0
"REGION1","SEA1D","LOTHHRBC1",2043,0
"REGION1","SEA1D","LOTHHRBC1",2044,0
"REGION1","SEA1D","LOTHHRBC1",2045,0
"REGION1","SEA1D","LOTHHRBC1",2046,0
"REGION1","SEA1D","LOTHHRBC1",2047,0
"REGION1","SEA1D","LOTHHRBC1",2048,0
"REGION1","SEA1D","LOTHHRBC1",2049,0
"REGION1","SEA1D","LOTHHRBC1",2050,0
"REGION1","SEA1D","LOTHIRBC1",2020,0
"REGION1","SEA1D","LOTHIRBC1",2021,0
"REGION1","SEA1D","LOTHIRBC1",2022,0
"REGION1","SEA1D","LOTHIRBC1",2023,0
"REGION1","SEA1D","LOTHIRBC1",2024,0
"REGION1","SEA1D","LOTHIRBC1",2025,0
"REGION1","SEA1D","LOTHIRBC1",2026,0
"REGION1","SEA1D","LOTHIRBC1",2027,0
"REGION1","SEA1D","LOTHIRBC1",2028,0
"REGION1","SEA1D","LOTHIRBC1",2029,0
"REGION1","SEA1D","LOTHIRBC1",2030,0
"REGION1","SEA1D","LOTHIRBC1",2031,0
"REGION1","SEA1D","LOTHIRBC1",2032,0
"REGION1","SEA1D","LOTHIRBC1",2033,0
"REGION1","SEA1D","LOTHIRBC1",2034,0
"REGION1","SEA1D","LOTHIRBC1",2035,0
"REGION1","SEA1D","LOTHIRBC1",2036,0
"REGION1","SEA1D","LOTHIRBC1",2037,0
"REGION1","SEA1D","LOTHIRBC1",2038,0
"REGION1","SEA1D","LOTHIRBC1",2039,0
"REGION1","SEA1D","LOTHIRBC1",2040,0
"REGION1","SEA1D","LOTHIRBC1",2041,0
"REGION1","SEA1D","LOTHIRBC1",2042,0
"REGION1","SEA1D","LOTHIRBC1",2043,0
"REGION1","SEA1D","LOTHIRBC1",2044,0
"REGION1","SEA1D","LOTHIRBC1",2045,0
"REGION1","SEA1D","LOTHIRBC1",2046,0
"REGION1","SEA1D","LOTHIRBC1",2047,0
"REGION1","SEA1D","LOTHIRBC1",2048,0
"REGION1","SEA1D","LOTHIRBC1",2049,0
"REGION1","SEA1D","LOTHIRBC1",2050,0
"REGION1","SEA1D","LOTHLRBC1",2020,0
"REGION1","SEA1D","LOTHLRBC1",2021,0
"REGION1","SEA1D","LOTHLRBC1",2022,0
"REGION1","SEA1D","LOTHLRBC1",2023,0
"REGION1","SEA1D","LOTHLRBC1",2024,0
"REGION1","SEA1D","LOTHLRBC1",2025,0
"REGION1","SEA1D","LOTHLRBC1",2026,0
"REGION1","SEA1D","LOTHLRBC1",2027,0
"REGION1","SEA1D","LOTHLRBC1",2028,0
"REGION1","SEA1D","LOTHLRBC1",2029,0
"REGION1","SEA1D","LOTHLRBC1",2030,0
"REGION1","SEA1D","LOTHLRBC1",2031,0
"REGION1","SEA1D","LOTHLRBC1",2032,0
"REGION1","SEA1D","LOTHLRBC1",2033,0
"REGION1","SEA1D","LOTHLRBC1",2034,0
"REGION1","SEA1D","LOTHLRBC1",2035,0
"REGION1","SEA1D","LOTHLRBC1",2036,0
"REGION1","SEA1D","LOTHLRBC1",2037,0
"REGION1","SEA1D","LOTHLRBC1",2038,0
"REGION1","SEA1D","LOTHLRBC1",2039,0
"REGION1","SEA1D","LOTHLRBC1",2040,0
"REGION1","SEA1D","LOTHLRBC1",2041,0
"REGION1","SEA1D","LOTHLRBC1",2042,0
"REGION1","SEA1D","LOTHLRBC1",2043,0
"REGION1","SEA1D","LOTHLRBC1",2044,0
"REGION1","SEA1D","LOTHLRBC1",2045,0
"REGION1","SEA1D","LOTHLRBC1",2046,0
"REGION1","SEA1D","LOTHLRBC1",2047,0
"REGION1","SEA1D","LOTHLRBC1",2048,0
"REGION1","SEA1D","LOTHLRBC1",2049,0
"REGION1","SEA1D","LOTHLRBC1",2050,0
"REGION1","SEA1D","CRPPEA",2020,0
"REGION1","SEA1D","CRPPEA",2021,0
"REGION1","SEA1D","CRPPEA",2022,0
"REGION1","SEA1D","CRPPEA",2023,0
"REGION1","SEA1D","CRPPEA",2024,0
"REGION1","SEA1D","CRPPEA",2025,0
"REGION1","SEA1D","CRPPEA",2026,0
"REGION1","SEA1D","CRPPEA",2027,0
"REGION1","SEA1D","CRPPEA",2028,0
"REGION1","SEA1D","CRPPEA",2029,0
"REGION1","SEA1D","CRPPEA",2030,0
"REGION1","SEA1D","CRPPEA",2031,0
"REGION1","SEA1D","CRPPEA",2032,0
"REGION1","SEA1D","CRPPEA",2033,0
"REGION1","SEA1D","CRPPEA",2034,0
"REGION1","SEA1D","CRPPEA",2035,0
"REGION1","SEA1D","CRPPEA",2036,0
"REGION1","SEA1D","CRPPEA",2037,0
"REGION1","SEA1D","CRPPEA",2038,0
"REGION1","SEA1D","CRPPEA",2039,0
"REGION1","SEA1D","CRPPEA",2040,0
"REGION1","SEA1D","CRPPEA",2041,0
"REGION1","SEA1D","CRPPEA",2042,0
"REGION1","SEA1D","CRPPEA",2043,0
"REGION1","SEA1D","CRPPEA",2044,0
"REGION1","SEA1D","CRPPEA",2045,0
"REGION1","SEA1D","CRPPEA",2046,0
"REGION1","SEA1D","CRPPEA",2047,0
"REGION1","SEA1D","CRPPEA",2048,0
"REGION1","SEA1D","CRPPEA",2049,0
"REGION1","SEA1D","CRPPEA",2050,0
"REGION1","SEA1D","LPEAHIBC1",2020,0
"REGION1","SEA1D","LPEAHIBC1",2021,0
"REGION1","SEA1D","LPEAHIBC1",2022,0
"REGION1","SEA1D","LPEAHIBC1",2023,0
"REGION1","SEA1D","LPEAHIBC1",2024,0
"REGION1","SEA1D","LPEAHIBC1",2025,0
"REGION1","SEA1D","LPEAHIBC1",2026,0
"REGION1","SEA1D","LPEAHIBC1",2027,0
"REGION1","SEA1D","LPEAHIBC1",2028,0
"REGION1","SEA1D","LPEAHIBC1",2029,0
"REGION1","SEA1D","LPEAHIBC1",2030,0
"REGION1","SEA1D","LPEAHIBC1",2031,0
"REGION1","SEA1D","LPEAHIBC1",2032,0
"REGION1","SEA1D","LPEAHIBC1",2033,0
"REGION1","SEA1D","LPEAHIBC1",2034,0
"REGION1","SEA1D","LPEAHIBC1",2035,0
"REGION1","SEA1D","LPEAHIBC1",2036,0
"REGION1","SEA1D","LPEAHIBC1",2037,0
"REGION1","SEA1D","LPEAHIBC1",2038,0
"REGION1","SEA1D","LPEAHIBC1",2039,0
"REGION1","SEA1D","LPEAHIBC1",2040,0
"REGION1","SEA1D","LPEAHIBC1",2041,0
"REGION1","SEA1D","LPEAHIBC1",2042,0
"REGION1","SEA1D","LPEAHIBC1",2043,0
"REGION1","SEA1D","LPEAHIBC1",2044,0
"REGION1","SEA1D","LPEAHIBC1",2045,0
"REGION1","SEA1D","LPEAHIBC1",2046,0
"REGION1","SEA1D","LPEAHIBC1",2047,0
"REGION1","SEA1D","LPEAHIBC1",2048,0
"REGION1","SEA1D","LPEAHIBC1",2049,0
"REGION1","SEA1D","LPEAHIBC1",2050,0
"REGION1","SEA1D","LPEAIIBC1",2020,0
"REGION1","SEA1D","LPEAIIBC1",2021,0
"REGION1","SEA1D","LPEAIIBC1",2022,0
"REGION1","SEA1D","LPEAIIBC1",2023,0
"REGION1","SEA1D","LPEAIIBC1",2024,0
"REGION1","SEA1D","LPEAIIBC1",2025,0
"REGION1","SEA1D","LPEAIIBC1",2026,0
"REGION1","SEA1D","LPEAIIBC1",2027,0
"REGION1","SEA1D","LPEAIIBC1",2028,0
"REGION1","SEA1D","LPEAIIBC1",2029,0
"REGION1","SEA1D","LPEAIIBC1",2030,0
"REGION1","SEA1D","LPEAIIBC1",2031,0
"REGION1","SEA1D","LPEAIIBC1",2032,0
"REGION1","SEA1D","LPEAIIBC1",2033,0
"REGION1","SEA1D","LPEAIIBC1",2034,0
"REGION1","SEA1D","LPEAIIBC1",2035,0
"REGION1","SEA1D","LPEAIIBC1",2036,0
"REGION1","SEA1D","LPEAIIBC1",2037,0
"REGION1","SEA1D","LPEAIIBC1",2038,0
"REGION1","SEA1D","LPEAIIBC1",2039,0
"REGION1","SEA1D","LPEAIIBC1",2040,0
"REGION1","SEA1D","LPEAIIBC1",2041,0
"REGION1","SEA1D","LPEAIIBC1",2042,0
"REGION1","SEA1D","LPEAIIBC1",2043,0
"REGION1","SEA1D","LPEAIIBC1",2044,0
"REGION1","SEA1D","LPEAIIBC1",2045,0
"REGION1","SEA1D","LPEAIIBC1",2046,0
"REGION1","SEA1D","LPEAIIBC1",2047,0
"REGION1","SEA1D","LPEAIIBC1",2048,0
"REGION1","SEA1D","LPEAIIBC1",2049,0
"REGION1","SEA1D","LPEAIIBC1",2050,0
"REGION1","SEA1D","LPEAHRBC1",2020,0
"REGION1","SEA1D","LPEAHRBC1",2021,0
"REGION1","SEA1D","LPEAHRBC1",2022,0
"REGION1","SEA1D","LPEAHRBC1",2023,0
"REGION1","SEA1D","LPEAHRBC1",2024,0
"REGION1","SEA1D","LPEAHRBC1",2025,0
"REGION1","SEA1D","LPEAHRBC1",2026,0
"REGION1","SEA1D","LPEAHRBC1",2027,0
"REGION1","SEA1D","LPEAHRBC1",2028,0
"REGION1","SEA1D","LPEAHRBC1",2029,0
"REGION1","SEA1D","LPEAHRBC1",2030,0
"REGION1","SEA1D","LPEAHRBC1",2031,0
"REGION1","SEA1D","LPEAHRBC1",2032,0
"REGION1","SEA1D","LPEAHRBC1",2033,0
"REGION1","SEA1D","LPEAHRBC1",2034,0
"REGION1","SEA1D","LPEAHRBC1",2035,0
"REGION1","SEA1D","LPEAHRBC1",2036,0
"REGION1","SEA1D","LPEAHRBC1",2037,0
"REGION1","SEA1D","LPEAHRBC1",2038,0
"REGION1","SEA1D","LPEAHRBC1",2039,0
"REGION1","SEA1D","LPEAHRBC1",2040,0
"REGION1","SEA1D","LPEAHRBC1",2041,0
"REGION1","SEA1D","LPEAHRBC1",2042,0
"REGION1","SEA1D","LPEAHRBC1",2043,0
"REGION1","SEA1D","LPEAHRBC1",2044,0
"REGION1","SEA1D","LPEAHRBC1",2045,0
"REGION1","SEA1D","LPEAHRBC1",2046,0
"REGION1","SEA1D","LPEAHRBC1",2047,0
"REGION1","SEA1D","LPEAHRBC1",2048,0
"REGION1","SEA1D","LPEAHRBC1",2049,0
"REGION1","SEA1D","LPEAHRBC1",2050,0
"REGION1","SEA1D","LPEAIRBC1",2020,0
"REGION1","SEA1D","LPEAIRBC1",2021,0
"REGION1","SEA1D","LPEAIRBC1",2022,0
"REGION1","SEA1D","LPEAIRBC1",2023,0
"REGION1","SEA1D","LPEAIRBC1",2024,0
"REGION1","SEA1D","LPEAIRBC1",2025,0
"REGION1","SEA1D","LPEAIRBC1",2026,0
"REGION1","SEA1D","LPEAIRBC1",2027,0
"REGION1","SEA1D","LPEAIRBC1",2028,0
"REGION1","SEA1D","LPEAIRBC1",2029,0
"REGION1","SEA1D","LPEAIRBC1",2030,0
"REGION1","SEA1D","LPEAIRBC1",2031,0
"REGION1","SEA1D","LPEAIRBC1",2032,0
"REGION1","SEA1D","LPEAIRBC1",2033,0
"REGION1","SEA1D","LPEAIRBC1",2034,0
"REGION1","SEA1D","LPEAIRBC1",2035,0
"REGION1","SEA1D","LPEAIRBC1",2036,0
"REGION1","SEA1D","LPEAIRBC1",2037,0
"REGION1","SEA1D","LPEAIRBC1",2038,0
"REGION1","SEA1D","LPEAIRBC1",2039,0
"REGION1","SEA1D","LPEAIRBC1",2040,0
"REGION1","SEA1D","LPEAIRBC1",2041,0
"REGION1","SEA1D","LPEAIRBC1",2042,0
"REGION1","SEA1D","LPEAIRBC1",2043,0
"REGION1","SEA1D","LPEAIRBC1",2044,0
"REGION1","SEA1D","LPEAIRBC1",2045,0
"REGION1","SEA1D","LPEAIRBC1",2046,0
"REGION1","SEA1D","LPEAIRBC1",2047,0
"REGION1","SEA1D","LPEAIRBC1",2048,0
"REGION1","SEA1D","LPEAIRBC1",2049,0
"REGION1","SEA1D","LPEAIRBC1",2050,0
"REGION1","SEA1D","LPEALRBC1",2020,0
"REGION1","SEA1D","LPEALRBC1",2021,0
"REGION1","SEA1D","LPEALRBC1",2022,0
"REGION1","SEA1D","LPEALRBC1",2023,0
"REGION1","SEA1D","LPEALRBC1",2024,0
"REGION1","SEA1D","LPEALRBC1",2025,0
"REGION1","SEA1D","LPEALRBC1",2026,0
"REGION1","SEA1D","LPEALRBC1",2027,0
"REGION1","SEA1D","LPEALRBC1",2028,0
"REGION1","SEA1D","LPEALRBC1",2029,0
"REGION1","SEA1D","LPEALRBC1",2030,0
"REGION1","SEA1D","LPEALRBC1",2031,0
"REGION1","SEA1D","LPEALRBC1",2032,0
"REGION1","SEA1D","LPEALRBC1",2033,0
"REGION1","SEA1D","LPEALRBC1",2034,0
"REGION1","SEA1D","LPEALRBC1",2035,0
"REGION1","SEA1D","LPEALRBC1",2036,0
"REGION1","SEA1D","LPEALRBC1",2037,0
"REGION1","SEA1D","LPEALRBC1",2038,0
"REGION1","SEA1D","LPEALRBC1",2039,0
"REGION1","SEA1D","LPEALRBC1",2040,0
"REGION1","SEA1D","LPEALRBC1",2041,0
"REGION1","SEA1D","LPEALRBC1",2042,0
"REGION1","SEA1D","LPEALRBC1",2043,0
"REGION1","SEA1D","LPEALRBC1",2044,0
"REGION1","SEA1D","LPEALRBC1",2045,0
"REGION1","SEA1D","LPEALRBC1",2046,0
"REGION1","SEA1D","LPEALRBC1",2047,0
"REGION1","SEA1D","LPEALRBC1",2048,0
"REGION1","SEA1D","LPEALRBC1",2049,0
"REGION1","SEA1D","LPEALRBC1",2050,0
"REGION1","SEA1D","CRPPTW",2020,0
"REGION1","SEA1D","CRPPTW",2021,0
"REGION1","SEA1D","CRPPTW",2022,0
"REGION1","SEA1D","CRPPTW",2023,0
"REGION1","SEA1D","CRPPTW",2024,0
"REGION1","SEA1D","CRPPTW",2025,0
"REGION1","SEA1D","CRPPTW",2026,0
"REGION1","SEA1D","CRPPTW",2027,0
"REGION1","SEA1D","CRPPTW",2028,0
"REGION1","SEA1D","CRPPTW",2029,0
"REGION1","SEA1D","CRPPTW",2030,0
"REGION1","SEA1D","CRPPTW",2031,0
"REGION1","SEA1D","CRPPTW",2032,0
"REGION1","SEA1D","CRPPTW",2033,0
"REGION1","SEA1D","CRPPTW",2034,0
"REGION1","SEA1D","CRPPTW",2035,0
"REGION1","SEA1D","CRPPTW",2036,0
"REGION1","SEA1D","CRPPTW",2037,0
"REGION1","SEA1D","CRPPTW",2038,0
"REGION1","SEA1D","CRPPTW",2039,0
"REGION1","SEA1D","CRPPTW",2040,0
"REGION1","SEA1D","CRPPTW",2041,0
"REGION1","SEA1D","CRPPTW",2042,0
"REGION1","SEA1D","CRPPTW",2043,0
"REGION1","SEA1D","CRPPTW",2044,0
"REGION1","SEA1D","CRPPTW",2045,0
"REGION1","SEA1D","CRPPTW",2046,0
"REGION1","SEA1D","CRPPTW",2047,0
"REGION1","SEA1D","CRPPTW",2048,0
"REGION1","SEA1D","CRPPTW",2049,0
"REGION1","SEA1D","CRPPTW",2050,0
"REGION1","SEA1D","LPTWHIBC1",2020,0
"REGION1","SEA1D","LPTWHIBC1",2021,0
"REGION1","SEA1D","LPTWHIBC1",2022,0
"REGION1","SEA1D","LPTWHIBC1",2023,0
"REGION1","SEA1D","LPTWHIBC1",2024,0
"REGION1","SEA1D","LPTWHIBC1",2025,0
"REGION1","SEA1D","LPTWHIBC1",2026,0
"REGION1","SEA1D","LPTWHIBC1",2027,0
"REGION1","SEA1D","LPTWHIBC1",2028,0
"REGION1","SEA1D","LPTWHIBC1",2029,0
"REGION1","SEA1D","LPTWHIBC1",2030,0
"REGION1","SEA1D","LPTWHIBC1",2031,0
"REGION1","SEA1D","LPTWHIBC1",2032,0
"REGION1","SEA1D","LPTWHIBC1",2033,0
"REGION1","SEA1D","LPTWHIBC1",2034,0
"REGION1","SEA1D","LPTWHIBC1",2035,0
"REGION1","SEA1D","LPTWHIBC1",2036,0
"REGION1","SEA1D","LPTWHIBC1",2037,0
"REGION1","SEA1D","LPTWHIBC1",2038,0
"REGION1","SEA1D","LPTWHIBC1",2039,0
"REGION1","SEA1D","LPTWHIBC1",2040,0
"REGION1","SEA1D","LPTWHIBC1",2041,0
"REGION1","SEA1D","LPTWHIBC1",2042,0
"REGION1","SEA1D","LPTWHIBC1",2043,0
"REGION1","SEA1D","LPTWHIBC1",2044,0
"REGION1","SEA1D","LPTWHIBC1",2045,0
"REGION1","SEA1D","LPTWHIBC1",2046,0
"REGION1","SEA1D","LPTWHIBC1",2047,0
"REGION1","SEA1D","LPTWHIBC1",2048,0
"REGION1","SEA1D","LPTWHIBC1",2049,0
"REGION1","SEA1D","LPTWHIBC1",2050,0
"REGION1","SEA1D","LPTWIIBC1",2020,0
"REGION1","SEA1D","LPTWIIBC1",2021,0
"REGION1","SEA1D","LPTWIIBC1",2022,0
"REGION1","SEA1D","LPTWIIBC1",2023,0
"REGION1","SEA1D","LPTWIIBC1",2024,0
"REGION1","SEA1D","LPTWIIBC1",2025,0
"REGION1","SEA1D","LPTWIIBC1",2026,0
"REGION1","SEA1D","LPTWIIBC1",2027,0
"REGION1","SEA1D","LPTWIIBC1",2028,0
"REGION1","SEA1D","LPTWIIBC1",2029,0
"REGION1","SEA1D","LPTWIIBC1",2030,0
"REGION1","SEA1D","LPTWIIBC1",2031,0
"REGION1","SEA1D","LPTWIIBC1",2032,0
"REGION1","SEA1D","LPTWIIBC1",2033,0
"REGION1","SEA1D","LPTWIIBC1",2034,0
"REGION1","SEA1D","LPTWIIBC1",2035,0
"REGION1","SEA1D","LPTWIIBC1",2036,0
"REGION1","SEA1D","LPTWIIBC1",2037,0
"REGION1","SEA1D","LPTWIIBC1",2038,0
"REGION1","SEA1D","LPTWIIBC1",2039,0
"REGION1","SEA1D","LPTWIIBC1",2040,0
"REGION1","SEA1D","LPTWIIBC1",2041,0
"REGION1","SEA1D","LPTWIIBC1",2042,0
"REGION1","SEA1D","LPTWIIBC1",2043,0
"REGION1","SEA1D","LPTWIIBC1",2044,0
"REGION1","SEA1D","LPTWIIBC1",2045,0
"REGION1","SEA1D","LPTWIIBC1",2046,0
"REGION1","SEA1D","LPTWIIBC1",2047,0
"REGION1","SEA1D","LPTWIIBC1",2048,0
"REGION1","SEA1D","LPTWIIBC1",2049,0
"REGION1","SEA1D","LPTWIIBC1",2050,0
"REGION1","SEA1D","LPTWHRBC1",2020,0
"REGION1","SEA1D","LPTWHRBC1",2021,0
"REGION1","SEA1D","LPTWHRBC1",2022,0
"REGION1","SEA1D","LPTWHRBC1",2023,0
"REGION1","SEA1D","LPTWHRBC1",2024,0
"REGION1","SEA1D","LPTWHRBC1",2025,0
"REGION1","SEA1D","LPTWHRBC1",2026,0
"REGION1","SEA1D","LPTWHRBC1",2027,0
"REGION1","SEA1D","LPTWHRBC1",2028,0
"REGION1","SEA1D","LPTWHRBC1",2029,0
"REGION1","SEA1D","LPTWHRBC1",2030,0
"REGION1","SEA1D","LPTWHRBC1",2031,0
"REGION1","SEA1D","LPTWHRBC1",2032,0
"REGION1","SEA1D","LPTWHRBC1",2033,0
"REGION1","SEA1D","LPTWHRBC1",2034,0
"REGION1","SEA1D","LPTWHRBC1",2035,0
"REGION1","SEA1D","LPTWHRBC1",2036,0
"REGION1","SEA1D","LPTWHRBC1",2037,0
"REGION1","SEA1D","LPTWHRBC1",2038,0
"REGION1","SEA1D","LPTWHRBC1",2039,0
"REGION1","SEA1D","LPTWHRBC1",2040,0
"REGION1","SEA1D","LPTWHRBC1",2041,0
"REGION1","SEA1D","LPTWHRBC1",2042,0
"REGION1","SEA1D","LPTWHRBC1",2043,0
"REGION1","SEA1D","LPTWHRBC1",2044,0
"REGION1","SEA1D","LPTWHRBC1",2045,0
"REGION1","SEA1D","LPTWHRBC1",2046,0
"REGION1","SEA1D","LPTWHRBC1",2047,0
"REGION1","SEA1D","LPTWHRBC1",2048,0
"REGION1","SEA1D","LPTWHRBC1",2049,0
"REGION1","SEA1D","LPTWHRBC1",2050,0
"REGION1","SEA1D","LPTWIRBC1",2020,0
"REGION1","SEA1D","LPTWIRBC1",2021,0
"REGION1","SEA1D","LPTWIRBC1",2022,0
"REGION1","SEA1D","LPTWIRBC1",2023,0
"REGION1","SEA1D","LPTWIRBC1",2024,0
"REGION1","SEA1D","LPTWIRBC1",2025,0
"REGION1","SEA1D","LPTWIRBC1",2026,0
"REGION1","SEA1D","LPTWIRBC1",2027,0
"REGION1","SEA1D","LPTWIRBC1",2028,0
"REGION1","SEA1D","LPTWIRBC1",2029,0
"REGION1","SEA1D","LPTWIRBC1",2030,0
"REGION1","SEA1D","LPTWIRBC1",2031,0
"REGION1","SEA1D","LPTWIRBC1",2032,0
"REGION1","SEA1D","LPTWIRBC1",2033,0
"REGION1","SEA1D","LPTWIRBC1",2034,0
"REGION1","SEA1D","LPTWIRBC1",2035,0
"REGION1","SEA1D","LPTWIRBC1",2036,0
"REGION1","SEA1D","LPTWIRBC1",2037,0
"REGION1","SEA1D","LPTWIRBC1",2038,0
"REGION1","SEA1D","LPTWIRBC1",2039,0
"REGION1","SEA1D","LPTWIRBC1",2040,0
"REGION1","SEA1D","LPTWIRBC1",2041,0
"REGION1","SEA1D","LPTWIRBC1",2042,0
"REGION1","SEA1D","LPTWIRBC1",2043,0
"REGION1","SEA1D","LPTWIRBC1",2044,0
"REGION1","SEA1D","LPTWIRBC1",2045,0
"REGION1","SEA1D","LPTWIRBC1",2046,0
"REGION1","SEA1D","LPTWIRBC1",2047,0
"REGION1","SEA1D","LPTWIRBC1",2048,0
"REGION1","SEA1D","LPTWIRBC1",2049,0
"REGION1","SEA1D","LPTWIRBC1",2050,0
"REGION1","SEA1D","LPTWLRBC1",2020,0
"REGION1","SEA1D","LPTWLRBC1",2021,0
"REGION1","SEA1D","LPTWLRBC1",2022,0
"REGION1","SEA1D","LPTWLRBC1",2023,0
"REGION1","SEA1D","LPTWLRBC1",2024,0
"REGION1","SEA1D","LPTWLRBC1",2025,0
"REGION1","SEA1D","LPTWLRBC1",2026,0
"REGION1","SEA1D","LPTWLRBC1",2027,0
"REGION1","SEA1D","LPTWLRBC1",2028,0
"REGION1","SEA1D","LPTWLRBC1",2029,0
"REGION1","SEA1D","LPTWLRBC1",2030,0
"REGION1","SEA1D","LPTWLRBC1",2031,0
"REGION1","SEA1D","LPTWLRBC1",2032,0
"REGION1","SEA1D","LPTWLRBC1",2033,0
"REGION1","SEA1D","LPTWLRBC1",2034,0
