r,l,f,y,Demand
REGION1,SEA2N,RESELCB02,2021,5.3291
REGION1,SEA2N,RESELCB02,2022,5.4397
REGION1,SEA2N,RESELCB02,2023,5.5622
REGION1,SEA2N,RESELCB02,2024,5.6749
REGION1,SEA2N,RESELCB02,2025,5.7876
REGION1,SEA2N,RESELCB02,2026,6.8929
REGION1,SEA2N,RESELCB02,2027,6.9965
REGION1,SEA2N,RESELCB02,2028,7.1015
REGION1,SEA2N,RESELCB02,2029,7.2044
REGION1,SEA2N,RESELCB02,2030,7.3045
REGION1,SEA2N,RESELCB02,2031,7.4046
REGION1,SEA2N,RESELCB02,2032,7.504
REGION1,SEA2N,RESELCB02,2033,7.6013
REGION1,SEA2N,RESELCB02,2034,7.6986
REGION1,SEA2N,RESELCB02,2035,7.7945
REGION1,SEA2N,RESELCB02,2036,7.8876
REGION1,SEA2N,RESELCB02,2037,7.9786
REGION1,SEA2N,RESELCB02,2038,8.0689
REGION1,SEA2N,RESELCB02,2039,8.1564
REGION1,SEA2N,RESELCB02,2040,8.2446
REGION1,SEA2N,RESELCB02,2041,8.33
REGION1,SEA2N,RESELCB02,2042,8.4252
REGION1,SEA2N,RESELCB02,2043,8.5204
REGION1,SEA2N,RESELCB02,2044,8.6156
REGION1,SEA2N,RESELCB02,2045,8.7108
REGION1,SEA2N,RESELCB02,2046,8.806
REGION1,SEA2N,RESELCB02,2047,8.9012
REGION1,SEA2N,RESELCB02,2048,8.9964
REGION1,SEA2N,RESELCB02,2049,9.0916
REGION1,SEA2N,RESELCB02,2050,9.1875
REGION1,SEA2N,TRAELCB02,2020,0.0868
REGION1,SEA2N,TRAELCB02,2021,0.1134
REGION1,SEA2N,TRAELCB02,2022,0.1456
REGION1,SEA2N,TRAELCB02,2023,0.1848
REGION1,SEA2N,TRAELCB02,2024,0.2282
REGION1,SEA2N,TRAELCB02,2025,0.2842
REGION1,SEA2N,TRAELCB02,2026,2.2477
REGION1,SEA2N,TRAELCB02,2027,2.6859
REGION1,SEA2N,TRAELCB02,2028,3.1227
REGION1,SEA2N,TRAELCB02,2029,3.5567
REGION1,SEA2N,TRAELCB02,2030,3.9914
REGION1,SEA2N,TRAELCB02,2031,4.4254
REGION1,SEA2N,TRAELCB02,2032,4.8615
REGION1,SEA2N,TRAELCB02,2033,5.2934
REGION1,SEA2N,TRAELCB02,2034,5.7232
REGION1,SEA2N,TRAELCB02,2035,6.1523
REGION1,SEA2N,TRAELCB02,2036,6.5807
REGION1,SEA2N,TRAELCB02,2037,7.0098
REGION1,SEA2N,TRAELCB02,2038,7.4382
REGION1,SEA2N,TRAELCB02,2039,7.8673
REGION1,SEA2N,TRAELCB02,2040,8.2971
REGION1,SEA2N,TRAELCB02,2041,8.7381
REGION1,SEA2N,TRAELCB02,2042,9.17
REGION1,SEA2N,TRAELCB02,2043,9.6019
REGION1,SEA2N,TRAELCB02,2044,10.0338
REGION1,SEA2N,TRAELCB02,2045,10.465
REGION1,SEA2N,TRAELCB02,2046,10.8969
REGION1,SEA2N,TRAELCB02,2047,11.3288
REGION1,SEA2N,TRAELCB02,2048,11.7607
REGION1,SEA2N,TRAELCB02,2049,12.1926
REGION1,SEA2N,TRAELCB02,2050,11.4877
REGION1,SEA3D,AGRELCB02,2026,0.1656
REGION1,SEA3D,AGRELCB02,2027,0.3312
REGION1,SEA3D,AGRELCB02,2028,0.4956
REGION1,SEA3D,AGRELCB02,2029,0.6612
REGION1,SEA3D,AGRELCB02,2030,0.8268
REGION1,SEA3D,AGRELCB02,2031,0.9924
REGION1,SEA3D,AGRELCB02,2032,1.158
REGION1,SEA3D,AGRELCB02,2033,1.3224
REGION1,SEA3D,AGRELCB02,2034,1.488
REGION1,SEA3D,AGRELCB02,2035,1.6536
REGION1,SEA3D,AGRELCB02,2036,1.8192
REGION1,SEA3D,AGRELCB02,2037,1.9836
REGION1,SEA3D,AGRELCB02,2038,2.1492
REGION1,SEA3D,AGRELCB02,2039,2.3148
REGION1,SEA3D,AGRELCB02,2040,2.4804
REGION1,SEA3D,AGRELCB02,2041,2.646
REGION1,SEA3D,AGRELCB02,2042,2.8104
REGION1,SEA3D,AGRELCB02,2043,2.976
REGION1,SEA3D,AGRELCB02,2044,3.1416
REGION1,SEA3D,AGRELCB02,2045,3.3072
REGION1,SEA3D,AGRELCB02,2046,3.4728
REGION1,SEA3D,AGRELCB02,2047,3.6372
REGION1,SEA3D,AGRELCB02,2048,3.8028
REGION1,SEA3D,AGRELCB02,2049,3.9684
REGION1,SEA3D,AGRELCB02,2050,4.1336
REGION1,SEA3D,COMELCB02,2020,6.84
REGION1,SEA3D,COMELCB02,2021,6.9948
REGION1,SEA3D,COMELCB02,2022,7.1232
REGION1,SEA3D,COMELCB02,2023,7.2288
REGION1,SEA3D,COMELCB02,2024,7.3152
REGION1,SEA3D,COMELCB02,2025,7.4028
REGION1,SEA3D,COMELCB02,2026,7.6752
REGION1,SEA3D,COMELCB02,2027,7.9056
REGION1,SEA3D,COMELCB02,2028,8.136
REGION1,SEA3D,COMELCB02,2029,8.3664
REGION1,SEA3D,COMELCB02,2030,8.5956
REGION1,SEA3D,COMELCB02,2031,8.826
REGION1,SEA3D,COMELCB02,2032,9.0552
REGION1,SEA3D,COMELCB02,2033,9.2844
REGION1,SEA3D,COMELCB02,2034,9.5148
REGION1,SEA3D,COMELCB02,2035,9.744
REGION1,SEA3D,COMELCB02,2036,9.9732
REGION1,SEA3D,COMELCB02,2037,10.2012
REGION1,SEA3D,COMELCB02,2038,10.4304
REGION1,SEA3D,COMELCB02,2039,10.6584
REGION1,SEA3D,COMELCB02,2040,10.8888
REGION1,SEA3D,COMELCB02,2041,11.106
REGION1,SEA3D,COMELCB02,2042,11.3352
REGION1,SEA3D,COMELCB02,2043,11.5632
REGION1,SEA3D,COMELCB02,2044,11.7912
REGION1,SEA3D,COMELCB02,2045,12.0192
REGION1,SEA3D,COMELCB02,2046,12.2484
REGION1,SEA3D,COMELCB02,2047,12.4764
REGION1,SEA3D,COMELCB02,2048,12.7044
REGION1,SEA3D,COMELCB02,2049,12.9336
REGION1,SEA3D,COMELCB02,2050,13.0176
REGION1,SEA3D,INDELCB02,2020,31.3416
REGION1,SEA3D,INDELCB02,2021,31.4508
REGION1,SEA3D,INDELCB02,2022,31.5468
REGION1,SEA3D,INDELCB02,2023,31.7016
REGION1,SEA3D,INDELCB02,2024,33.3024
REGION1,SEA3D,INDELCB02,2025,33.4956
REGION1,SEA3D,INDELCB02,2026,33.8796
REGION1,SEA3D,INDELCB02,2027,33.8628
REGION1,SEA3D,INDELCB02,2028,33.7908
REGION1,SEA3D,INDELCB02,2029,33.6456
REGION1,SEA3D,INDELCB02,2030,33.6876
REGION1,SEA3D,INDELCB02,2031,37.6044
REGION1,SEA3D,INDELCB02,2032,41.5032
REGION1,SEA3D,INDELCB02,2033,45.3852
REGION1,SEA3D,INDELCB02,2034,49.2408
REGION1,SEA3D,INDELCB02,2035,53.1216
REGION1,SEA3D,INDELCB02,2036,56.9988
REGION1,SEA3D,INDELCB02,2037,60.8772
REGION1,SEA3D,INDELCB02,2038,64.7616
REGION1,SEA3D,INDELCB02,2039,68.6544
REGION1,SEA3D,INDELCB02,2040,72.5532
REGION1,SEA3D,INDELCB02,2041,76.5288
REGION1,SEA3D,INDELCB02,2042,80.4336
REGION1,SEA3D,INDELCB02,2043,84.3372
REGION1,SEA3D,INDELCB02,2044,88.242
REGION1,SEA3D,INDELCB02,2045,92.1456
REGION1,SEA3D,INDELCB02,2046,96.0504
REGION1,SEA3D,INDELCB02,2047,99.9552
REGION1,SEA3D,INDELCB02,2048,103.8588
REGION1,SEA3D,INDELCB02,2049,107.7636
REGION1,SEA3D,INDELCB02,2050,95.166
REGION1,SEA3D,RESELCB02,2020,8.9364
REGION1,SEA3D,RESELCB02,2021,9.1356
REGION1,SEA3D,RESELCB02,2022,9.3252
REGION1,SEA3D,RESELCB02,2023,9.5352
REGION1,SEA3D,RESELCB02,2024,9.7284
REGION1,SEA3D,RESELCB02,2025,9.9216
REGION1,SEA3D,RESELCB02,2026,11.8164
REGION1,SEA3D,RESELCB02,2027,11.994
REGION1,SEA3D,RESELCB02,2028,12.174
REGION1,SEA3D,RESELCB02,2029,12.3504
REGION1,SEA3D,RESELCB02,2030,12.522
REGION1,SEA3D,RESELCB02,2031,12.6936
REGION1,SEA3D,RESELCB02,2032,12.864
REGION1,SEA3D,RESELCB02,2033,13.0308
REGION1,SEA3D,RESELCB02,2034,13.1976
REGION1,SEA3D,RESELCB02,2035,13.362
REGION1,SEA3D,RESELCB02,2036,13.5216
REGION1,SEA3D,RESELCB02,2037,13.6776
REGION1,SEA3D,RESELCB02,2038,13.8324
REGION1,SEA3D,RESELCB02,2039,13.9824
REGION1,SEA3D,RESELCB02,2040,14.1336
REGION1,SEA3D,RESELCB02,2041,14.28
REGION1,SEA3D,RESELCB02,2042,14.4432
REGION1,SEA3D,RESELCB02,2043,14.6064
REGION1,SEA3D,RESELCB02,2044,14.7696
REGION1,SEA3D,RESELCB02,2045,14.9328
REGION1,SEA3D,RESELCB02,2046,15.096
REGION1,SEA3D,RESELCB02,2047,15.2592
REGION1,SEA3D,RESELCB02,2048,15.4224
REGION1,SEA3D,RESELCB02,2049,15.5856
REGION1,SEA3D,RESELCB02,2050,15.75
REGION1,SEA3D,TRAELCB02,2020,0.1488
REGION1,SEA3D,TRAELCB02,2021,0.1944
REGION1,SEA3D,TRAELCB02,2022,0.2496
REGION1,SEA3D,TRAELCB02,2023,0.3168
REGION1,SEA3D,TRAELCB02,2024,0.3912
REGION1,SEA3D,TRAELCB02,2025,0.4872
REGION1,SEA3D,TRAELCB02,2026,3.8532
REGION1,SEA3D,TRAELCB02,2027,4.6044
REGION1,SEA3D,TRAELCB02,2028,5.3532
REGION1,SEA3D,TRAELCB02,2029,6.0972
REGION1,SEA3D,TRAELCB02,2030,6.8424
REGION1,SEA3D,TRAELCB02,2031,7.5864
REGION1,SEA3D,TRAELCB02,2032,8.334
REGION1,SEA3D,TRAELCB02,2033,9.0744
REGION1,SEA3D,TRAELCB02,2034,9.8112
REGION1,SEA3D,TRAELCB02,2035,10.5468
REGION1,SEA3D,TRAELCB02,2036,11.2812
REGION1,SEA3D,TRAELCB02,2037,12.0168
REGION1,SEA3D,TRAELCB02,2038,12.7512
REGION1,SEA3D,TRAELCB02,2039,13.4868
REGION1,SEA3D,TRAELCB02,2040,14.2236
REGION1,SEA3D,TRAELCB02,2041,14.9796
REGION1,SEA3D,TRAELCB02,2042,15.72
REGION1,SEA3D,TRAELCB02,2043,16.4604
REGION1,SEA3D,TRAELCB02,2044,17.2008
REGION1,SEA3D,TRAELCB02,2045,17.94
REGION1,SEA3D,TRAELCB02,2046,18.6804
REGION1,SEA3D,TRAELCB02,2047,19.4208
REGION1,SEA3D,TRAELCB02,2048,20.1612
REGION1,SEA3D,TRAELCB02,2049,20.9016
REGION1,SEA3D,TRAELCB02,2050,19.6932
REGION1,SEA3N,AGRELCB02,2026,0.1794
REGION1,SEA3N,AGRELCB02,2027,0.3588
REGION1,SEA3N,AGRELCB02,2028,0.5369
REGION1,SEA3N,AGRELCB02,2029,0.7163
REGION1,SEA3N,AGRELCB02,2030,0.8957
REGION1,SEA3N,AGRELCB02,2031,1.0751
REGION1,SEA3N,AGRELCB02,2032,1.2545
REGION1,SEA3N,AGRELCB02,2033,1.4326
REGION1,SEA3N,AGRELCB02,2034,1.612
REGION1,SEA3N,AGRELCB02,2035,1.7914
REGION1,SEA3N,AGRELCB02,2036,1.9708
REGION1,SEA3N,AGRELCB02,2037,2.1489
REGION1,SEA3N,AGRELCB02,2038,2.3283
REGION1,SEA3N,AGRELCB02,2039,2.5077
REGION1,SEA3N,AGRELCB02,2040,2.6871
REGION1,SEA3N,AGRELCB02,2041,2.8665
REGION1,SEA3N,AGRELCB02,2042,3.0446
REGION1,SEA3N,AGRELCB02,2043,3.224
REGION1,SEA3N,AGRELCB02,2044,3.4034
REGION1,SEA3N,AGRELCB02,2045,3.5828
REGION1,SEA3N,AGRELCB02,2046,3.7622
REGION1,SEA3N,AGRELCB02,2047,3.9403
REGION1,SEA3N,AGRELCB02,2048,4.1197
REGION1,SEA3N,AGRELCB02,2049,4.2991
REGION1,SEA3N,AGRELCB02,2050,4.4781
REGION1,SEA3N,COMELCB02,2020,7.41
REGION1,SEA3N,COMELCB02,2021,7.5777
REGION1,SEA3N,COMELCB02,2022,7.7168
REGION1,SEA3N,COMELCB02,2023,7.8312
REGION1,SEA3N,COMELCB02,2024,7.9248
REGION1,SEA3N,COMELCB02,2025,8.0197
REGION1,SEA3N,COMELCB02,2026,8.3148
REGION1,SEA3N,COMELCB02,2027,8.5644
REGION1,SEA3N,COMELCB02,2028,8.814
REGION1,SEA3N,COMELCB02,2029,9.0636
REGION1,SEA3N,COMELCB02,2030,9.3119
REGION1,SEA3N,COMELCB02,2031,9.5615
REGION1,SEA3N,COMELCB02,2032,9.8098
REGION1,SEA3N,COMELCB02,2033,10.0581
REGION1,SEA3N,COMELCB02,2034,10.3077
REGION1,SEA3N,COMELCB02,2035,10.556
REGION1,SEA3N,COMELCB02,2036,10.8043
REGION1,SEA3N,COMELCB02,2037,11.0513
REGION1,SEA3N,COMELCB02,2038,11.2996
REGION1,SEA3N,COMELCB02,2039,11.5466
REGION1,SEA3N,COMELCB02,2040,11.7962
REGION1,SEA3N,COMELCB02,2041,12.0315
REGION1,SEA3N,COMELCB02,2042,12.2798
REGION1,SEA3N,COMELCB02,2043,12.5268
REGION1,SEA3N,COMELCB02,2044,12.7738
REGION1,SEA3N,COMELCB02,2045,13.0208
REGION1,SEA3N,COMELCB02,2046,13.2691
REGION1,SEA3N,COMELCB02,2047,13.5161
REGION1,SEA3N,COMELCB02,2048,13.7631
REGION1,SEA3N,COMELCB02,2049,14.0114
REGION1,SEA3N,COMELCB02,2050,14.1024
REGION1,SEA3N,INDELCB02,2020,33.9534
REGION1,SEA3N,INDELCB02,2021,34.0717
REGION1,SEA3N,INDELCB02,2022,34.1757
REGION1,SEA3N,INDELCB02,2023,34.3434
REGION1,SEA3N,INDELCB02,2024,36.0776
REGION1,SEA3N,INDELCB02,2025,36.2869
REGION1,SEA3N,INDELCB02,2026,36.7029
REGION1,SEA3N,INDELCB02,2027,36.6847
REGION1,SEA3N,INDELCB02,2028,36.6067
REGION1,SEA3N,INDELCB02,2029,36.4494
REGION1,SEA3N,INDELCB02,2030,36.4949
REGION1,SEA3N,INDELCB02,2031,40.7381
REGION1,SEA3N,INDELCB02,2032,44.9618
REGION1,SEA3N,INDELCB02,2033,49.1673
REGION1,SEA3N,INDELCB02,2034,53.3442
REGION1,SEA3N,INDELCB02,2035,57.5484
REGION1,SEA3N,INDELCB02,2036,61.7487
REGION1,SEA3N,INDELCB02,2037,65.9503
REGION1,SEA3N,INDELCB02,2038,70.1584
REGION1,SEA3N,INDELCB02,2039,74.3756
REGION1,SEA3N,INDELCB02,2040,78.5993
REGION1,SEA3N,INDELCB02,2041,82.9062
REGION1,SEA3N,INDELCB02,2042,87.1364
REGION1,SEA3N,INDELCB02,2043,91.3653
REGION1,SEA3N,INDELCB02,2044,95.5955
REGION1,SEA3N,INDELCB02,2045,99.8244
REGION1,SEA3N,INDELCB02,2046,104.0546
REGION1,SEA3N,INDELCB02,2047,108.2848
REGION1,SEA3N,INDELCB02,2048,112.5137
REGION1,SEA3N,INDELCB02,2049,116.7439
REGION1,SEA3N,INDELCB02,2050,103.0965
REGION1,SEA3N,RESELCB02,2020,9.6811
REGION1,SEA3N,RESELCB02,2021,9.8969
REGION1,SEA3N,RESELCB02,2022,10.1023
REGION1,SEA3N,RESELCB02,2023,10.3298
REGION1,SEA3N,RESELCB02,2024,10.5391
REGION1,SEA3N,RESELCB02,2025,10.7484
REGION1,SEA3N,RESELCB02,2026,12.8011
REGION1,SEA3N,RESELCB02,2027,12.9935
REGION1,SEA3N,RESELCB02,2028,13.1885
REGION1,SEA3N,RESELCB02,2029,13.3796
REGION1,SEA3N,RESELCB02,2030,13.5655
REGION1,SEA3N,RESELCB02,2031,13.7514
REGION1,SEA3N,RESELCB02,2032,13.936
REGION1,SEA3N,RESELCB02,2033,14.1167
REGION1,SEA3N,RESELCB02,2034,14.2974
REGION1,SEA3N,RESELCB02,2035,14.4755
REGION1,SEA3N,RESELCB02,2036,14.6484
REGION1,SEA3N,RESELCB02,2037,14.8174
REGION1,SEA3N,RESELCB02,2038,14.9851
REGION1,SEA3N,RESELCB02,2039,15.1476
REGION1,SEA3N,RESELCB02,2040,15.3114
REGION1,SEA3N,RESELCB02,2041,15.47
REGION1,SEA3N,RESELCB02,2042,15.6468
REGION1,SEA3N,RESELCB02,2043,15.8236
REGION1,SEA3N,RESELCB02,2044,16.0004
REGION1,SEA3N,RESELCB02,2045,16.1772
REGION1,SEA3N,RESELCB02,2046,16.354
REGION1,SEA3N,RESELCB02,2047,16.5308
REGION1,SEA3N,RESELCB02,2048,16.7076
REGION1,SEA3N,RESELCB02,2049,16.8844
REGION1,SEA3N,RESELCB02,2050,17.0625
REGION1,SEA3N,TRAELCB02,2020,0.1612
REGION1,SEA3N,TRAELCB02,2021,0.2106
REGION1,SEA3N,TRAELCB02,2022,0.2704
REGION1,SEA3N,TRAELCB02,2023,0.3432
REGION1,SEA3N,TRAELCB02,2024,0.4238
REGION1,SEA3N,TRAELCB02,2025,0.5278
REGION1,SEA3N,TRAELCB02,2026,4.1743
REGION1,SEA3N,TRAELCB02,2027,4.9881
REGION1,SEA3N,TRAELCB02,2028,5.7993
REGION1,SEA3N,TRAELCB02,2029,6.6053
REGION1,SEA3N,TRAELCB02,2030,7.4126
REGION1,SEA3N,TRAELCB02,2031,8.2186
REGION1,SEA3N,TRAELCB02,2032,9.0285
REGION1,SEA3N,TRAELCB02,2033,9.8306
REGION1,SEA3N,TRAELCB02,2034,10.6288
REGION1,SEA3N,TRAELCB02,2035,11.4257
REGION1,SEA3N,TRAELCB02,2036,12.2213
REGION1,SEA3N,TRAELCB02,2037,13.0182
REGION1,SEA3N,TRAELCB02,2038,13.8138
REGION1,SEA3N,TRAELCB02,2039,14.6107
REGION1,SEA3N,TRAELCB02,2040,15.4089
REGION1,SEA3N,TRAELCB02,2041,16.2279
REGION1,SEA3N,TRAELCB02,2042,17.03
REGION1,SEA3N,TRAELCB02,2043,17.8321
REGION1,SEA3N,TRAELCB02,2044,18.6342
REGION1,SEA3N,TRAELCB02,2045,19.435
REGION1,SEA3N,TRAELCB02,2046,20.2371
REGION1,SEA3N,TRAELCB02,2047,21.0392
REGION1,SEA3N,TRAELCB02,2048,21.8413
REGION1,SEA3N,TRAELCB02,2049,22.6434
REGION1,SEA3N,TRAELCB02,2050,21.3343
REGION1,SEA4D,AGRELCB02,2026,0.1794
REGION1,SEA4D,AGRELCB02,2027,0.3588
REGION1,SEA4D,AGRELCB02,2028,0.5369
REGION1,SEA4D,AGRELCB02,2029,0.7163
REGION1,SEA4D,AGRELCB02,2030,0.8957
REGION1,SEA4D,AGRELCB02,2031,1.0751
REGION1,SEA4D,AGRELCB02,2032,1.2545
REGION1,SEA4D,AGRELCB02,2033,1.4326
REGION1,SEA4D,AGRELCB02,2034,1.612
REGION1,SEA4D,AGRELCB02,2035,1.7914
REGION1,SEA4D,AGRELCB02,2036,1.9708
REGION1,SEA4D,AGRELCB02,2037,2.1489
REGION1,SEA4D,AGRELCB02,2038,2.3283
REGION1,SEA4D,AGRELCB02,2039,2.5077
REGION1,SEA4D,AGRELCB02,2040,2.6871
REGION1,SEA4D,AGRELCB02,2041,2.8665
REGION1,SEA4D,AGRELCB02,2042,3.0446
REGION1,SEA4D,AGRELCB02,2043,3.224
REGION1,SEA4D,AGRELCB02,2044,3.4034
REGION1,SEA4D,AGRELCB02,2045,3.5828
REGION1,SEA4D,AGRELCB02,2046,3.7622
REGION1,SEA4D,AGRELCB02,2047,3.9403
REGION1,SEA4D,AGRELCB02,2048,4.1197
REGION1,SEA4D,AGRELCB02,2049,4.2991
REGION1,SEA4D,AGRELCB02,2050,4.4781
REGION1,SEA4D,COMELCB02,2020,7.41
REGION1,SEA4D,COMELCB02,2021,7.5777
REGION1,SEA4D,COMELCB02,2022,7.7168
REGION1,SEA4D,COMELCB02,2023,7.8312
REGION1,SEA4D,COMELCB02,2024,7.9248
REGION1,SEA4D,COMELCB02,2025,8.0197
REGION1,SEA4D,COMELCB02,2026,8.3148
REGION1,SEA4D,COMELCB02,2027,8.5644
REGION1,SEA4D,COMELCB02,2028,8.814
REGION1,SEA4D,COMELCB02,2029,9.0636
REGION1,SEA4D,COMELCB02,2030,9.3119
REGION1,SEA4D,COMELCB02,2031,9.5615
REGION1,SEA4D,COMELCB02,2032,9.8098
REGION1,SEA4D,COMELCB02,2033,10.0581
REGION1,SEA4D,COMELCB02,2034,10.3077
REGION1,SEA4D,COMELCB02,2035,10.556
REGION1,SEA4D,COMELCB02,2036,10.8043
REGION1,SEA4D,COMELCB02,2037,11.0513
REGION1,SEA4D,COMELCB02,2038,11.2996
REGION1,SEA4D,COMELCB02,2039,11.5466
REGION1,SEA4D,COMELCB02,2040,11.7962
REGION1,SEA4D,COMELCB02,2041,12.0315
REGION1,SEA4D,COMELCB02,2042,12.2798
REGION1,SEA4D,COMELCB02,2043,12.5268
REGION1,SEA4D,COMELCB02,2044,12.7738
REGION1,SEA4D,COMELCB02,2045,13.0208
REGION1,SEA4D,COMELCB02,2046,13.2691
REGION1,SEA4D,COMELCB02,2047,13.5161
REGION1,SEA4D,COMELCB02,2048,13.7631
REGION1,SEA4D,COMELCB02,2049,14.0114
REGION1,SEA4D,COMELCB02,2050,14.1024
REGION1,SEA4D,INDELCB02,2020,33.9534
REGION1,SEA4D,INDELCB02,2021,34.0717
REGION1,SEA4D,INDELCB02,2022,34.1757
REGION1,SEA4D,INDELCB02,2023,34.3434
REGION1,SEA4D,INDELCB02,2024,36.0776
REGION1,SEA4D,INDELCB02,2025,36.2869
REGION1,SEA4D,INDELCB02,2026,36.7029
REGION1,SEA4D,INDELCB02,2027,36.6847
REGION1,SEA4D,INDELCB02,2028,36.6067
REGION1,SEA4D,INDELCB02,2029,36.4494
REGION1,SEA4D,INDELCB02,2030,36.4949
REGION1,SEA4D,INDELCB02,2031,40.7381
REGION1,SEA4D,INDELCB02,2032,44.9618
REGION1,SEA4D,INDELCB02,2033,49.1673
REGION1,SEA4D,INDELCB02,2034,53.3442
REGION1,SEA4D,INDELCB02,2035,57.5484
REGION1,SEA4D,INDELCB02,2036,61.7487
REGION1,SEA4D,INDELCB02,2037,65.9503
REGION1,SEA4D,INDELCB02,2038,70.1584
REGION1,SEA4D,INDELCB02,2039,74.3756
REGION1,SEA4D,INDELCB02,2040,78.5993
REGION1,SEA4D,INDELCB02,2041,82.9062
REGION1,SEA4D,INDELCB02,2042,87.1364
REGION1,SEA4D,INDELCB02,2043,91.3653
REGION1,SEA4D,INDELCB02,2044,95.5955
REGION1,SEA4D,INDELCB02,2045,99.8244
REGION1,SEA4D,INDELCB02,2046,104.0546
REGION1,SEA4D,INDELCB02,2047,108.2848
REGION1,SEA4D,INDELCB02,2048,112.5137
REGION1,SEA4D,INDELCB02,2049,116.7439
REGION1,SEA4D,INDELCB02,2050,103.0965
REGION1,SEA4D,RESELCB02,2020,9.6811
REGION1,SEA4D,RESELCB02,2021,9.8969
REGION1,SEA4D,RESELCB02,2022,10.1023
REGION1,SEA4D,RESELCB02,2023,10.3298
REGION1,SEA4D,RESELCB02,2024,10.5391
REGION1,SEA4D,RESELCB02,2025,10.7484
REGION1,SEA4D,RESELCB02,2026,12.8011
REGION1,SEA4D,RESELCB02,2027,12.9935
REGION1,SEA4D,RESELCB02,2028,13.1885
REGION1,SEA4D,RESELCB02,2029,13.3796
REGION1,SEA4D,RESELCB02,2030,13.5655
REGION1,SEA4D,RESELCB02,2031,13.7514
REGION1,SEA4D,RESELCB02,2032,13.936
REGION1,SEA4D,RESELCB02,2033,14.1167
REGION1,SEA4D,RESELCB02,2034,14.2974
REGION1,SEA4D,RESELCB02,2035,14.4755
REGION1,SEA4D,RESELCB02,2036,14.6484
REGION1,SEA4D,RESELCB02,2037,14.8174
REGION1,SEA4D,RESELCB02,2038,14.9851
REGION1,SEA4D,RESELCB02,2039,15.1476
REGION1,SEA4D,RESELCB02,2040,15.3114
REGION1,SEA4D,RESELCB02,2041,15.47
REGION1,SEA4D,RESELCB02,2042,15.6468
REGION1,SEA4D,RESELCB02,2043,15.8236
REGION1,SEA4D,RESELCB02,2044,16.0004
REGION1,SEA4D,RESELCB02,2045,16.1772
REGION1,SEA4D,RESELCB02,2046,16.354
REGION1,SEA4D,RESELCB02,2047,16.5308
REGION1,SEA4D,RESELCB02,2048,16.7076
REGION1,SEA4D,RESELCB02,2049,16.8844
REGION1,SEA4D,RESELCB02,2050,17.0625
REGION1,SEA4D,TRAELCB02,2020,0.1612
REGION1,SEA4D,TRAELCB02,2021,0.2106
REGION1,SEA4D,TRAELCB02,2022,0.2704
REGION1,SEA4D,TRAELCB02,2023,0.3432
REGION1,SEA4D,TRAELCB02,2024,0.4238
REGION1,SEA4D,TRAELCB02,2025,0.5278
REGION1,SEA4D,TRAELCB02,2026,4.1743
REGION1,SEA4D,TRAELCB02,2027,4.9881
REGION1,SEA4D,TRAELCB02,2028,5.7993
REGION1,SEA4D,TRAELCB02,2029,6.6053
REGION1,SEA4D,TRAELCB02,2030,7.4126
REGION1,SEA4D,TRAELCB02,2031,8.2186
REGION1,SEA4D,TRAELCB02,2032,9.0285
REGION1,SEA4D,TRAELCB02,2033,9.8306
REGION1,SEA4D,TRAELCB02,2034,10.6288
REGION1,SEA4D,TRAELCB02,2035,11.4257
REGION1,SEA4D,TRAELCB02,2036,12.2213
REGION1,SEA4D,TRAELCB02,2037,13.0182
REGION1,SEA4D,TRAELCB02,2038,13.8138
REGION1,SEA4D,TRAELCB02,2039,14.6107
REGION1,SEA4D,TRAELCB02,2040,15.4089
REGION1,SEA4D,TRAELCB02,2041,16.2279
REGION1,SEA4D,TRAELCB02,2042,17.03
REGION1,SEA4D,TRAELCB02,2043,17.8321
REGION1,SEA4D,TRAELCB02,2044,18.6342
REGION1,SEA4D,TRAELCB02,2045,19.435
REGION1,SEA4D,TRAELCB02,2046,20.2371
REGION1,SEA4D,TRAELCB02,2047,21.0392
REGION1,SEA4D,TRAELCB02,2048,21.8413
REGION1,SEA4D,TRAELCB02,2049,22.6434
REGION1,SEA4D,TRAELCB02,2050,21.3343
REGION1,SEA4N,AGRELCB02,2026,0.2208
REGION1,SEA4N,AGRELCB02,2027,0.4416
REGION1,SEA4N,AGRELCB02,2028,0.6608
REGION1,SEA4N,AGRELCB02,2029,0.8816
REGION1,SEA4N,AGRELCB02,2030,1.1024
REGION1,SEA4N,AGRELCB02,2031,1.3232
REGION1,SEA4N,AGRELCB02,2032,1.544
REGION1,SEA4N,AGRELCB02,2033,1.7632
REGION1,SEA4N,AGRELCB02,2034,1.984
REGION1,SEA4N,AGRELCB02,2035,2.2048
REGION1,SEA4N,AGRELCB02,2036,2.4256
REGION1,SEA4N,AGRELCB02,2037,2.6448
REGION1,SEA4N,AGRELCB02,2038,2.8656
REGION1,SEA4N,AGRELCB02,2039,3.0864
REGION1,SEA4N,AGRELCB02,2040,3.3072
REGION1,SEA4N,AGRELCB02,2041,3.528
REGION1,SEA4N,AGRELCB02,2042,3.7472
REGION1,SEA4N,AGRELCB02,2043,3.968
REGION1,SEA4N,AGRELCB02,2044,4.1888
REGION1,SEA4N,AGRELCB02,2045,4.4096
REGION1,SEA4N,AGRELCB02,2046,4.6304
REGION1,SEA4N,AGRELCB02,2047,4.8496
REGION1,SEA4N,AGRELCB02,2048,5.0704
