r,l,f,y,Demand
REGION1,SEA2N,RESELCB02,2021,5.3291
REGION1,SEA2N,RESELCB02,2022,5.4397
REGION1,SEA2N,RESELCB02,2023,5.5622
REGION1,SEA2N,RESELCB02,2024,5.6749
REGION1,SEA2N,RESELCB02,2025,5.7876
REGION1,SEA2N,RESELCB02,2026,5.9234
REGION1,SEA2N,RESELCB02,2027,6.0599
REGION1,SEA2N,RESELCB02,2028,6.1957
REGION1,SEA2N,RESELCB02,2029,6.3315
REGION1,SEA2N,RESELCB02,2030,6.4673
REGION1,SEA2N,RESELCB02,2031,6.6038
REGION1,SEA2N,RESELCB02,2032,6.7396
REGION1,SEA2N,RESELCB02,2033,6.8754
REGION1,SEA2N,RESELCB02,2034,7.0112
REGION1,SEA2N,RESELCB02,2035,7.1477
REGION1,SEA2N,RESELCB02,2036,7.2835
REGION1,SEA2N,RESELCB02,2037,7.4193
REGION1,SEA2N,RESELCB02,2038,7.5558
REGION1,SEA2N,RESELCB02,2039,7.6916
REGION1,SEA2N,RESELCB02,2040,7.8274
REGION1,SEA2N,RESELCB02,2041,7.9632
REGION1,SEA2N,RESELCB02,2042,8.0997
REGION1,SEA2N,RESELCB02,2043,8.2355
REGION1,SEA2N,RESELCB02,2044,8.3713
REGION1,SEA2N,RESELCB02,2045,8.5071
REGION1,SEA2N,RESELCB02,2046,8.6436
REGION1,SEA2N,RESELCB02,2047,8.7794
REGION1,SEA2N,RESELCB02,2048,8.9152
REGION1,SEA2N,RESELCB02,2049,9.0517
REGION1,SEA2N,RESELCB02,2050,9.1875
REGION1,SEA2N,TRAELCB02,2020,0.0868
REGION1,SEA2N,TRAELCB02,2021,0.1134
REGION1,SEA2N,TRAELCB02,2022,0.1456
REGION1,SEA2N,TRAELCB02,2023,0.1848
REGION1,SEA2N,TRAELCB02,2024,0.2282
REGION1,SEA2N,TRAELCB02,2025,0.2842
REGION1,SEA2N,TRAELCB02,2026,0.7322
REGION1,SEA2N,TRAELCB02,2027,1.1802
REGION1,SEA2N,TRAELCB02,2028,1.6289
REGION1,SEA2N,TRAELCB02,2029,2.0769
REGION1,SEA2N,TRAELCB02,2030,2.5249
REGION1,SEA2N,TRAELCB02,2031,2.9729
REGION1,SEA2N,TRAELCB02,2032,3.4216
REGION1,SEA2N,TRAELCB02,2033,3.8696
REGION1,SEA2N,TRAELCB02,2034,4.3176
REGION1,SEA2N,TRAELCB02,2035,4.7656
REGION1,SEA2N,TRAELCB02,2036,5.2136
REGION1,SEA2N,TRAELCB02,2037,5.6623
REGION1,SEA2N,TRAELCB02,2038,6.1103
REGION1,SEA2N,TRAELCB02,2039,6.5583
REGION1,SEA2N,TRAELCB02,2040,7.0063
REGION1,SEA2N,TRAELCB02,2041,7.455
REGION1,SEA2N,TRAELCB02,2042,7.903
REGION1,SEA2N,TRAELCB02,2043,8.351
REGION1,SEA2N,TRAELCB02,2044,8.799
REGION1,SEA2N,TRAELCB02,2045,9.247
REGION1,SEA2N,TRAELCB02,2046,9.6957
REGION1,SEA2N,TRAELCB02,2047,10.1437
REGION1,SEA2N,TRAELCB02,2048,10.5917
REGION1,SEA2N,TRAELCB02,2049,11.0397
REGION1,SEA2N,TRAELCB02,2050,11.4877
REGION1,SEA3D,AGRELCB02,2026,0.1656
REGION1,SEA3D,AGRELCB02,2027,0.3312
REGION1,SEA3D,AGRELCB02,2028,0.4956
REGION1,SEA3D,AGRELCB02,2029,0.6612
REGION1,SEA3D,AGRELCB02,2030,0.8268
REGION1,SEA3D,AGRELCB02,2031,0.9924
REGION1,SEA3D,AGRELCB02,2032,1.158
REGION1,SEA3D,AGRELCB02,2033,1.3224
REGION1,SEA3D,AGRELCB02,2034,1.488
REGION1,SEA3D,AGRELCB02,2035,1.6536
REGION1,SEA3D,AGRELCB02,2036,1.8192
REGION1,SEA3D,AGRELCB02,2037,1.9836
REGION1,SEA3D,AGRELCB02,2038,2.1492
REGION1,SEA3D,AGRELCB02,2039,2.3148
REGION1,SEA3D,AGRELCB02,2040,2.4804
REGION1,SEA3D,AGRELCB02,2041,2.646
REGION1,SEA3D,AGRELCB02,2042,2.8104
REGION1,SEA3D,AGRELCB02,2043,2.976
REGION1,SEA3D,AGRELCB02,2044,3.1416
REGION1,SEA3D,AGRELCB02,2045,3.3072
REGION1,SEA3D,AGRELCB02,2046,3.4728
REGION1,SEA3D,AGRELCB02,2047,3.6372
REGION1,SEA3D,AGRELCB02,2048,3.8028
REGION1,SEA3D,AGRELCB02,2049,3.9684
REGION1,SEA3D,AGRELCB02,2050,4.1336
REGION1,SEA3D,COMELCB02,2020,6.84
REGION1,SEA3D,COMELCB02,2021,6.9948
REGION1,SEA3D,COMELCB02,2022,7.1232
REGION1,SEA3D,COMELCB02,2023,7.2288
REGION1,SEA3D,COMELCB02,2024,7.3152
REGION1,SEA3D,COMELCB02,2025,7.4028
REGION1,SEA3D,COMELCB02,2026,7.6272
REGION1,SEA3D,COMELCB02,2027,7.8516
REGION1,SEA3D,COMELCB02,2028,8.0772
REGION1,SEA3D,COMELCB02,2029,8.3016
REGION1,SEA3D,COMELCB02,2030,8.526
REGION1,SEA3D,COMELCB02,2031,8.7504
REGION1,SEA3D,COMELCB02,2032,8.9748
REGION1,SEA3D,COMELCB02,2033,9.1992
REGION1,SEA3D,COMELCB02,2034,9.4248
REGION1,SEA3D,COMELCB02,2035,9.6492
REGION1,SEA3D,COMELCB02,2036,9.8736
REGION1,SEA3D,COMELCB02,2037,10.098
REGION1,SEA3D,COMELCB02,2038,10.3224
REGION1,SEA3D,COMELCB02,2039,10.5468
REGION1,SEA3D,COMELCB02,2040,10.7724
REGION1,SEA3D,COMELCB02,2041,10.9968
REGION1,SEA3D,COMELCB02,2042,11.2212
REGION1,SEA3D,COMELCB02,2043,11.4456
REGION1,SEA3D,COMELCB02,2044,11.67
REGION1,SEA3D,COMELCB02,2045,11.8944
REGION1,SEA3D,COMELCB02,2046,12.12
REGION1,SEA3D,COMELCB02,2047,12.3444
REGION1,SEA3D,COMELCB02,2048,12.5688
REGION1,SEA3D,COMELCB02,2049,12.7932
REGION1,SEA3D,COMELCB02,2050,13.0176
REGION1,SEA3D,INDELCB02,2020,12.1368
REGION1,SEA3D,INDELCB02,2021,12.168
REGION1,SEA3D,INDELCB02,2022,12.2124
REGION1,SEA3D,INDELCB02,2023,12.282
REGION1,SEA3D,INDELCB02,2024,13.7856
REGION1,SEA3D,INDELCB02,2025,14.0388
REGION1,SEA3D,INDELCB02,2026,14.4492
REGION1,SEA3D,INDELCB02,2027,14.4444
REGION1,SEA3D,INDELCB02,2028,14.3892
REGION1,SEA3D,INDELCB02,2029,14.316
REGION1,SEA3D,INDELCB02,2030,14.4504
REGION1,SEA3D,INDELCB02,2031,18.486
REGION1,SEA3D,INDELCB02,2032,22.5216
REGION1,SEA3D,INDELCB02,2033,26.5572
REGION1,SEA3D,INDELCB02,2034,30.594
REGION1,SEA3D,INDELCB02,2035,34.6296
REGION1,SEA3D,INDELCB02,2036,38.6652
REGION1,SEA3D,INDELCB02,2037,42.7008
REGION1,SEA3D,INDELCB02,2038,46.7364
REGION1,SEA3D,INDELCB02,2039,50.772
REGION1,SEA3D,INDELCB02,2040,54.8088
REGION1,SEA3D,INDELCB02,2041,58.8444
REGION1,SEA3D,INDELCB02,2042,62.88
REGION1,SEA3D,INDELCB02,2043,66.9156
REGION1,SEA3D,INDELCB02,2044,70.9512
REGION1,SEA3D,INDELCB02,2045,74.9868
REGION1,SEA3D,INDELCB02,2046,79.0236
REGION1,SEA3D,INDELCB02,2047,83.0592
REGION1,SEA3D,INDELCB02,2048,87.0948
REGION1,SEA3D,INDELCB02,2049,91.1304
REGION1,SEA3D,INDELCB02,2050,95.166
REGION1,SEA3D,RESELCB02,2020,8.9364
REGION1,SEA3D,RESELCB02,2021,9.1356
REGION1,SEA3D,RESELCB02,2022,9.3252
REGION1,SEA3D,RESELCB02,2023,9.5352
REGION1,SEA3D,RESELCB02,2024,9.7284
REGION1,SEA3D,RESELCB02,2025,9.9216
REGION1,SEA3D,RESELCB02,2026,10.1544
REGION1,SEA3D,RESELCB02,2027,10.3884
REGION1,SEA3D,RESELCB02,2028,10.6212
REGION1,SEA3D,RESELCB02,2029,10.854
REGION1,SEA3D,RESELCB02,2030,11.0868
REGION1,SEA3D,RESELCB02,2031,11.3208
REGION1,SEA3D,RESELCB02,2032,11.5536
REGION1,SEA3D,RESELCB02,2033,11.7864
REGION1,SEA3D,RESELCB02,2034,12.0192
REGION1,SEA3D,RESELCB02,2035,12.2532
REGION1,SEA3D,RESELCB02,2036,12.486
REGION1,SEA3D,RESELCB02,2037,12.7188
REGION1,SEA3D,RESELCB02,2038,12.9528
REGION1,SEA3D,RESELCB02,2039,13.1856
REGION1,SEA3D,RESELCB02,2040,13.4184
REGION1,SEA3D,RESELCB02,2041,13.6512
REGION1,SEA3D,RESELCB02,2042,13.8852
REGION1,SEA3D,RESELCB02,2043,14.118
REGION1,SEA3D,RESELCB02,2044,14.3508
REGION1,SEA3D,RESELCB02,2045,14.5836
REGION1,SEA3D,RESELCB02,2046,14.8176
REGION1,SEA3D,RESELCB02,2047,15.0504
REGION1,SEA3D,RESELCB02,2048,15.2832
REGION1,SEA3D,RESELCB02,2049,15.5172
REGION1,SEA3D,RESELCB02,2050,15.75
REGION1,SEA3D,TRAELCB02,2020,0.1488
REGION1,SEA3D,TRAELCB02,2021,0.1944
REGION1,SEA3D,TRAELCB02,2022,0.2496
REGION1,SEA3D,TRAELCB02,2023,0.3168
REGION1,SEA3D,TRAELCB02,2024,0.3912
REGION1,SEA3D,TRAELCB02,2025,0.4872
REGION1,SEA3D,TRAELCB02,2026,1.2552
REGION1,SEA3D,TRAELCB02,2027,2.0232
REGION1,SEA3D,TRAELCB02,2028,2.7924
REGION1,SEA3D,TRAELCB02,2029,3.5604
REGION1,SEA3D,TRAELCB02,2030,4.3284
REGION1,SEA3D,TRAELCB02,2031,5.0964
REGION1,SEA3D,TRAELCB02,2032,5.8656
REGION1,SEA3D,TRAELCB02,2033,6.6336
REGION1,SEA3D,TRAELCB02,2034,7.4016
REGION1,SEA3D,TRAELCB02,2035,8.1696
REGION1,SEA3D,TRAELCB02,2036,8.9376
REGION1,SEA3D,TRAELCB02,2037,9.7068
REGION1,SEA3D,TRAELCB02,2038,10.4748
REGION1,SEA3D,TRAELCB02,2039,11.2428
REGION1,SEA3D,TRAELCB02,2040,12.0108
REGION1,SEA3D,TRAELCB02,2041,12.78
REGION1,SEA3D,TRAELCB02,2042,13.548
REGION1,SEA3D,TRAELCB02,2043,14.316
REGION1,SEA3D,TRAELCB02,2044,15.084
REGION1,SEA3D,TRAELCB02,2045,15.852
REGION1,SEA3D,TRAELCB02,2046,16.6212
REGION1,SEA3D,TRAELCB02,2047,17.3892
REGION1,SEA3D,TRAELCB02,2048,18.1572
REGION1,SEA3D,TRAELCB02,2049,18.9252
REGION1,SEA3D,TRAELCB02,2050,19.6932
REGION1,SEA3N,AGRELCB02,2026,0.1794
REGION1,SEA3N,AGRELCB02,2027,0.3588
REGION1,SEA3N,AGRELCB02,2028,0.5369
REGION1,SEA3N,AGRELCB02,2029,0.7163
REGION1,SEA3N,AGRELCB02,2030,0.8957
REGION1,SEA3N,AGRELCB02,2031,1.0751
REGION1,SEA3N,AGRELCB02,2032,1.2545
REGION1,SEA3N,AGRELCB02,2033,1.4326
REGION1,SEA3N,AGRELCB02,2034,1.612
REGION1,SEA3N,AGRELCB02,2035,1.7914
REGION1,SEA3N,AGRELCB02,2036,1.9708
REGION1,SEA3N,AGRELCB02,2037,2.1489
REGION1,SEA3N,AGRELCB02,2038,2.3283
REGION1,SEA3N,AGRELCB02,2039,2.5077
REGION1,SEA3N,AGRELCB02,2040,2.6871
REGION1,SEA3N,AGRELCB02,2041,2.8665
REGION1,SEA3N,AGRELCB02,2042,3.0446
REGION1,SEA3N,AGRELCB02,2043,3.224
REGION1,SEA3N,AGRELCB02,2044,3.4034
REGION1,SEA3N,AGRELCB02,2045,3.5828
REGION1,SEA3N,AGRELCB02,2046,3.7622
REGION1,SEA3N,AGRELCB02,2047,3.9403
REGION1,SEA3N,AGRELCB02,2048,4.1197
REGION1,SEA3N,AGRELCB02,2049,4.2991
REGION1,SEA3N,AGRELCB02,2050,4.4781
REGION1,SEA3N,COMELCB02,2020,7.41
REGION1,SEA3N,COMELCB02,2021,7.5777
REGION1,SEA3N,COMELCB02,2022,7.7168
REGION1,SEA3N,COMELCB02,2023,7.8312
REGION1,SEA3N,COMELCB02,2024,7.9248
REGION1,SEA3N,COMELCB02,2025,8.0197
REGION1,SEA3N,COMELCB02,2026,8.2628
REGION1,SEA3N,COMELCB02,2027,8.5059
REGION1,SEA3N,COMELCB02,2028,8.7503
REGION1,SEA3N,COMELCB02,2029,8.9934
REGION1,SEA3N,COMELCB02,2030,9.2365
REGION1,SEA3N,COMELCB02,2031,9.4796
REGION1,SEA3N,COMELCB02,2032,9.7227
REGION1,SEA3N,COMELCB02,2033,9.9658
REGION1,SEA3N,COMELCB02,2034,10.2102
REGION1,SEA3N,COMELCB02,2035,10.4533
REGION1,SEA3N,COMELCB02,2036,10.6964
REGION1,SEA3N,COMELCB02,2037,10.9395
REGION1,SEA3N,COMELCB02,2038,11.1826
REGION1,SEA3N,COMELCB02,2039,11.4257
REGION1,SEA3N,COMELCB02,2040,11.6701
REGION1,SEA3N,COMELCB02,2041,11.9132
REGION1,SEA3N,COMELCB02,2042,12.1563
REGION1,SEA3N,COMELCB02,2043,12.3994
REGION1,SEA3N,COMELCB02,2044,12.6425
REGION1,SEA3N,COMELCB02,2045,12.8856
REGION1,SEA3N,COMELCB02,2046,13.13
REGION1,SEA3N,COMELCB02,2047,13.3731
REGION1,SEA3N,COMELCB02,2048,13.6162
REGION1,SEA3N,COMELCB02,2049,13.8593
REGION1,SEA3N,COMELCB02,2050,14.1024
REGION1,SEA3N,INDELCB02,2020,13.1482
REGION1,SEA3N,INDELCB02,2021,13.182
REGION1,SEA3N,INDELCB02,2022,13.2301
REGION1,SEA3N,INDELCB02,2023,13.3055
REGION1,SEA3N,INDELCB02,2024,14.9344
REGION1,SEA3N,INDELCB02,2025,15.2087
REGION1,SEA3N,INDELCB02,2026,15.6533
REGION1,SEA3N,INDELCB02,2027,15.6481
REGION1,SEA3N,INDELCB02,2028,15.5883
REGION1,SEA3N,INDELCB02,2029,15.509
REGION1,SEA3N,INDELCB02,2030,15.6546
REGION1,SEA3N,INDELCB02,2031,20.0265
REGION1,SEA3N,INDELCB02,2032,24.3984
REGION1,SEA3N,INDELCB02,2033,28.7703
REGION1,SEA3N,INDELCB02,2034,33.1435
REGION1,SEA3N,INDELCB02,2035,37.5154
REGION1,SEA3N,INDELCB02,2036,41.8873
REGION1,SEA3N,INDELCB02,2037,46.2592
REGION1,SEA3N,INDELCB02,2038,50.6311
REGION1,SEA3N,INDELCB02,2039,55.003
REGION1,SEA3N,INDELCB02,2040,59.3762
REGION1,SEA3N,INDELCB02,2041,63.7481
REGION1,SEA3N,INDELCB02,2042,68.12
REGION1,SEA3N,INDELCB02,2043,72.4919
REGION1,SEA3N,INDELCB02,2044,76.8638
REGION1,SEA3N,INDELCB02,2045,81.2357
REGION1,SEA3N,INDELCB02,2046,85.6089
REGION1,SEA3N,INDELCB02,2047,89.9808
REGION1,SEA3N,INDELCB02,2048,94.3527
REGION1,SEA3N,INDELCB02,2049,98.7246
REGION1,SEA3N,INDELCB02,2050,103.0965
REGION1,SEA3N,RESELCB02,2020,9.6811
REGION1,SEA3N,RESELCB02,2021,9.8969
REGION1,SEA3N,RESELCB02,2022,10.1023
REGION1,SEA3N,RESELCB02,2023,10.3298
REGION1,SEA3N,RESELCB02,2024,10.5391
REGION1,SEA3N,RESELCB02,2025,10.7484
REGION1,SEA3N,RESELCB02,2026,11.0006
REGION1,SEA3N,RESELCB02,2027,11.2541
REGION1,SEA3N,RESELCB02,2028,11.5063
REGION1,SEA3N,RESELCB02,2029,11.7585
REGION1,SEA3N,RESELCB02,2030,12.0107
REGION1,SEA3N,RESELCB02,2031,12.2642
REGION1,SEA3N,RESELCB02,2032,12.5164
REGION1,SEA3N,RESELCB02,2033,12.7686
REGION1,SEA3N,RESELCB02,2034,13.0208
REGION1,SEA3N,RESELCB02,2035,13.2743
REGION1,SEA3N,RESELCB02,2036,13.5265
REGION1,SEA3N,RESELCB02,2037,13.7787
REGION1,SEA3N,RESELCB02,2038,14.0322
REGION1,SEA3N,RESELCB02,2039,14.2844
REGION1,SEA3N,RESELCB02,2040,14.5366
REGION1,SEA3N,RESELCB02,2041,14.7888
REGION1,SEA3N,RESELCB02,2042,15.0423
REGION1,SEA3N,RESELCB02,2043,15.2945
REGION1,SEA3N,RESELCB02,2044,15.5467
REGION1,SEA3N,RESELCB02,2045,15.7989
REGION1,SEA3N,RESELCB02,2046,16.0524
REGION1,SEA3N,RESELCB02,2047,16.3046
REGION1,SEA3N,RESELCB02,2048,16.5568
REGION1,SEA3N,RESELCB02,2049,16.8103
REGION1,SEA3N,RESELCB02,2050,17.0625
REGION1,SEA3N,TRAELCB02,2020,0.1612
REGION1,SEA3N,TRAELCB02,2021,0.2106
REGION1,SEA3N,TRAELCB02,2022,0.2704
REGION1,SEA3N,TRAELCB02,2023,0.3432
REGION1,SEA3N,TRAELCB02,2024,0.4238
REGION1,SEA3N,TRAELCB02,2025,0.5278
REGION1,SEA3N,TRAELCB02,2026,1.3598
REGION1,SEA3N,TRAELCB02,2027,2.1918
REGION1,SEA3N,TRAELCB02,2028,3.0251
REGION1,SEA3N,TRAELCB02,2029,3.8571
REGION1,SEA3N,TRAELCB02,2030,4.6891
REGION1,SEA3N,TRAELCB02,2031,5.5211
REGION1,SEA3N,TRAELCB02,2032,6.3544
REGION1,SEA3N,TRAELCB02,2033,7.1864
REGION1,SEA3N,TRAELCB02,2034,8.0184
REGION1,SEA3N,TRAELCB02,2035,8.8504
REGION1,SEA3N,TRAELCB02,2036,9.6824
REGION1,SEA3N,TRAELCB02,2037,10.5157
REGION1,SEA3N,TRAELCB02,2038,11.3477
REGION1,SEA3N,TRAELCB02,2039,12.1797
REGION1,SEA3N,TRAELCB02,2040,13.0117
REGION1,SEA3N,TRAELCB02,2041,13.845
REGION1,SEA3N,TRAELCB02,2042,14.677
REGION1,SEA3N,TRAELCB02,2043,15.509
REGION1,SEA3N,TRAELCB02,2044,16.341
REGION1,SEA3N,TRAELCB02,2045,17.173
REGION1,SEA3N,TRAELCB02,2046,18.0063
REGION1,SEA3N,TRAELCB02,2047,18.8383
REGION1,SEA3N,TRAELCB02,2048,19.6703
REGION1,SEA3N,TRAELCB02,2049,20.5023
REGION1,SEA3N,TRAELCB02,2050,21.3343
REGION1,SEA4D,AGRELCB02,2026,0.1794
REGION1,SEA4D,AGRELCB02,2027,0.3588
REGION1,SEA4D,AGRELCB02,2028,0.5369
REGION1,SEA4D,AGRELCB02,2029,0.7163
REGION1,SEA4D,AGRELCB02,2030,0.8957
REGION1,SEA4D,AGRELCB02,2031,1.0751
REGION1,SEA4D,AGRELCB02,2032,1.2545
REGION1,SEA4D,AGRELCB02,2033,1.4326
REGION1,SEA4D,AGRELCB02,2034,1.612
REGION1,SEA4D,AGRELCB02,2035,1.7914
REGION1,SEA4D,AGRELCB02,2036,1.9708
REGION1,SEA4D,AGRELCB02,2037,2.1489
REGION1,SEA4D,AGRELCB02,2038,2.3283
REGION1,SEA4D,AGRELCB02,2039,2.5077
REGION1,SEA4D,AGRELCB02,2040,2.6871
REGION1,SEA4D,AGRELCB02,2041,2.8665
REGION1,SEA4D,AGRELCB02,2042,3.0446
REGION1,SEA4D,AGRELCB02,2043,3.224
REGION1,SEA4D,AGRELCB02,2044,3.4034
REGION1,SEA4D,AGRELCB02,2045,3.5828
REGION1,SEA4D,AGRELCB02,2046,3.7622
REGION1,SEA4D,AGRELCB02,2047,3.9403
REGION1,SEA4D,AGRELCB02,2048,4.1197
REGION1,SEA4D,AGRELCB02,2049,4.2991
REGION1,SEA4D,AGRELCB02,2050,4.4781
REGION1,SEA4D,COMELCB02,2020,7.41
REGION1,SEA4D,COMELCB02,2021,7.5777
REGION1,SEA4D,COMELCB02,2022,7.7168
REGION1,SEA4D,COMELCB02,2023,7.8312
REGION1,SEA4D,COMELCB02,2024,7.9248
REGION1,SEA4D,COMELCB02,2025,8.0197
REGION1,SEA4D,COMELCB02,2026,8.2628
REGION1,SEA4D,COMELCB02,2027,8.5059
REGION1,SEA4D,COMELCB02,2028,8.7503
REGION1,SEA4D,COMELCB02,2029,8.9934
REGION1,SEA4D,COMELCB02,2030,9.2365
REGION1,SEA4D,COMELCB02,2031,9.4796
REGION1,SEA4D,COMELCB02,2032,9.7227
REGION1,SEA4D,COMELCB02,2033,9.9658
REGION1,SEA4D,COMELCB02,2034,10.2102
REGION1,SEA4D,COMELCB02,2035,10.4533
REGION1,SEA4D,COMELCB02,2036,10.6964
REGION1,SEA4D,COMELCB02,2037,10.9395
REGION1,SEA4D,COMELCB02,2038,11.1826
REGION1,SEA4D,COMELCB02,2039,11.4257
REGION1,SEA4D,COMELCB02,2040,11.6701
REGION1,SEA4D,COMELCB02,2041,11.9132
REGION1,SEA4D,COMELCB02,2042,12.1563
REGION1,SEA4D,COMELCB02,2043,12.3994
REGION1,SEA4D,COMELCB02,2044,12.6425
REGION1,SEA4D,COMELCB02,2045,12.8856
REGION1,SEA4D,COMELCB02,2046,13.13
REGION1,SEA4D,COMELCB02,2047,13.3731
REGION1,SEA4D,COMELCB02,2048,13.6162
REGION1,SEA4D,COMELCB02,2049,13.8593
REGION1,SEA4D,COMELCB02,2050,14.1024
REGION1,SEA4D,INDELCB02,2020,13.1482
REGION1,SEA4D,INDELCB02,2021,13.182
REGION1,SEA4D,INDELCB02,2022,13.2301
REGION1,SEA4D,INDELCB02,2023,13.3055
REGION1,SEA4D,INDELCB02,2024,14.9344
REGION1,SEA4D,INDELCB02,2025,15.2087
REGION1,SEA4D,INDELCB02,2026,15.6533
REGION1,SEA4D,INDELCB02,2027,15.6481
REGION1,SEA4D,INDELCB02,2028,15.5883
REGION1,SEA4D,INDELCB02,2029,15.509
REGION1,SEA4D,INDELCB02,2030,15.6546
REGION1,SEA4D,INDELCB02,2031,20.0265
REGION1,SEA4D,INDELCB02,2032,24.3984
REGION1,SEA4D,INDELCB02,2033,28.7703
REGION1,SEA4D,INDELCB02,2034,33.1435
REGION1,SEA4D,INDELCB02,2035,37.5154
REGION1,SEA4D,INDELCB02,2036,41.8873
REGION1,SEA4D,INDELCB02,2037,46.2592
REGION1,SEA4D,INDELCB02,2038,50.6311
REGION1,SEA4D,INDELCB02,2039,55.003
REGION1,SEA4D,INDELCB02,2040,59.3762
REGION1,SEA4D,INDELCB02,2041,63.7481
REGION1,SEA4D,INDELCB02,2042,68.12
REGION1,SEA4D,INDELCB02,2043,72.4919
REGION1,SEA4D,INDELCB02,2044,76.8638
REGION1,SEA4D,INDELCB02,2045,81.2357
REGION1,SEA4D,INDELCB02,2046,85.6089
REGION1,SEA4D,INDELCB02,2047,89.9808
REGION1,SEA4D,INDELCB02,2048,94.3527
REGION1,SEA4D,INDELCB02,2049,98.7246
REGION1,SEA4D,INDELCB02,2050,103.0965
REGION1,SEA4D,RESELCB02,2020,9.6811
REGION1,SEA4D,RESELCB02,2021,9.8969
REGION1,SEA4D,RESELCB02,2022,10.1023
REGION1,SEA4D,RESELCB02,2023,10.3298
REGION1,SEA4D,RESELCB02,2024,10.5391
REGION1,SEA4D,RESELCB02,2025,10.7484
REGION1,SEA4D,RESELCB02,2026,11.0006
REGION1,SEA4D,RESELCB02,2027,11.2541
REGION1,SEA4D,RESELCB02,2028,11.5063
REGION1,SEA4D,RESELCB02,2029,11.7585
REGION1,SEA4D,RESELCB02,2030,12.0107
REGION1,SEA4D,RESELCB02,2031,12.2642
REGION1,SEA4D,RESELCB02,2032,12.5164
REGION1,SEA4D,RESELCB02,2033,12.7686
REGION1,SEA4D,RESELCB02,2034,13.0208
REGION1,SEA4D,RESELCB02,2035,13.2743
REGION1,SEA4D,RESELCB02,2036,13.5265
REGION1,SEA4D,RESELCB02,2037,13.7787
REGION1,SEA4D,RESELCB02,2038,14.0322
REGION1,SEA4D,RESELCB02,2039,14.2844
REGION1,SEA4D,RESELCB02,2040,14.5366
REGION1,SEA4D,RESELCB02,2041,14.7888
REGION1,SEA4D,RESELCB02,2042,15.0423
REGION1,SEA4D,RESELCB02,2043,15.2945
REGION1,SEA4D,RESELCB02,2044,15.5467
REGION1,SEA4D,RESELCB02,2045,15.7989
REGION1,SEA4D,RESELCB02,2046,16.0524
REGION1,SEA4D,RESELCB02,2047,16.3046
REGION1,SEA4D,RESELCB02,2048,16.5568
REGION1,SEA4D,RESELCB02,2049,16.8103
REGION1,SEA4D,RESELCB02,2050,17.0625
REGION1,SEA4D,TRAELCB02,2020,0.1612
REGION1,SEA4D,TRAELCB02,2021,0.2106
REGION1,SEA4D,TRAELCB02,2022,0.2704
REGION1,SEA4D,TRAELCB02,2023,0.3432
REGION1,SEA4D,TRAELCB02,2024,0.4238
REGION1,SEA4D,TRAELCB02,2025,0.5278
REGION1,SEA4D,TRAELCB02,2026,1.3598
REGION1,SEA4D,TRAELCB02,2027,2.1918
REGION1,SEA4D,TRAELCB02,2028,3.0251
REGION1,SEA4D,TRAELCB02,2029,3.8571
REGION1,SEA4D,TRAELCB02,2030,4.6891
REGION1,SEA4D,TRAELCB02,2031,5.5211
REGION1,SEA4D,TRAELCB02,2032,6.3544
REGION1,SEA4D,TRAELCB02,2033,7.1864
REGION1,SEA4D,TRAELCB02,2034,8.0184
REGION1,SEA4D,TRAELCB02,2035,8.8504
REGION1,SEA4D,TRAELCB02,2036,9.6824
REGION1,SEA4D,TRAELCB02,2037,10.5157
REGION1,SEA4D,TRAELCB02,2038,11.3477
REGION1,SEA4D,TRAELCB02,2039,12.1797
REGION1,SEA4D,TRAELCB02,2040,13.0117
REGION1,SEA4D,TRAELCB02,2041,13.845
REGION1,SEA4D,TRAELCB02,2042,14.677
REGION1,SEA4D,TRAELCB02,2043,15.509
REGION1,SEA4D,TRAELCB02,2044,16.341
REGION1,SEA4D,TRAELCB02,2045,17.173
REGION1,SEA4D,TRAELCB02,2046,18.0063
REGION1,SEA4D,TRAELCB02,2047,18.8383
REGION1,SEA4D,TRAELCB02,2048,19.6703
REGION1,SEA4D,TRAELCB02,2049,20.5023
REGION1,SEA4D,TRAELCB02,2050,21.3343
REGION1,SEA4N,AGRELCB02,2026,0.2208
REGION1,SEA4N,AGRELCB02,2027,0.4416
REGION1,SEA4N,AGRELCB02,2028,0.6608
REGION1,SEA4N,AGRELCB02,2029,0.8816
REGION1,SEA4N,AGRELCB02,2030,1.1024
REGION1,SEA4N,AGRELCB02,2031,1.3232
REGION1,SEA4N,AGRELCB02,2032,1.544
REGION1,SEA4N,AGRELCB02,2033,1.7632
REGION1,SEA4N,AGRELCB02,2034,1.984
REGION1,SEA4N,AGRELCB02,2035,2.2048
REGION1,SEA4N,AGRELCB02,2036,2.4256
REGION1,SEA4N,AGRELCB02,2037,2.6448
REGION1,SEA4N,AGRELCB02,2038,2.8656
REGION1,SEA4N,AGRELCB02,2039,3.0864
REGION1,SEA4N,AGRELCB02,2040,3.3072
REGION1,SEA4N,AGRELCB02,2041,3.528
REGION1,SEA4N,AGRELCB02,2042,3.7472
REGION1,SEA4N,AGRELCB02,2043,3.968
REGION1,SEA4N,AGRELCB02,2044,4.1888
REGION1,SEA4N,AGRELCB02,2045,4.4096
REGION1,SEA4N,AGRELCB02,2046,4.6304
REGION1,SEA4N,AGRELCB02,2047,4.8496
REGION1,SEA4N,AGRELCB02,2048,5.0704
