REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA1N,4.5218014e-06
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA2D,-8.6435405e-06
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA2N,4.5218014e-06
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA3D,-7.4515288e-06
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA3N,-1.1871004e-06
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA4D,-2.2951249e-07
REGION1,LNDAGRBC1C01,9,2038,LBARIRBC1,SEA4N,4.8822602e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA1D,4.06962126e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA1N,4.06962126e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA2D,-7.77918645e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA2N,4.06962126e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA3D,-6.70637592e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA3N,-1.06839036e-06
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA4D,-2.06561241e-07
REGION1,LNDAGRBC1C01,9,2038,WTRPRCBC1,SEA4N,4.3940341800000005e-06
REGION1,LNDAGRBC1C01,9,2039,LBARIRBC1,SEA1N,4.5218014e-06
REGION1,LNDAGRBC1C01,9,2039,LBARIRBC1,SEA2D,-4.0208252e-06
REGION1,LNDAGRBC1C01,9,2039,LBARIRBC1,SEA3D,5.2832384e-06
REGION1,LNDAGRBC1C01,9,2039,LBARIRBC1,SEA3N,-2.8563718e-06
REGION1,LNDAGRBC1C01,9,2039,WTRPRCBC1,SEA1N,4.06962126e-06
REGION1,LNDAGRBC1C01,9,2039,WTRPRCBC1,SEA2D,-3.6187426799999996e-06
REGION1,LNDAGRBC1C01,9,2039,WTRPRCBC1,SEA3D,4.75491456e-06
REGION1,LNDAGRBC1C01,9,2039,WTRPRCBC1,SEA3N,-2.57073462e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA1D,6.6233822e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA1N,5.1743774e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA2D,-7.4337431e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA3D,-8.869634e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA3N,6.7252583e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA4D,5.1743704e-06
REGION1,LNDAGRBC1C01,9,2040,LBARIRBC1,SEA4N,-5.9570404e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA1D,5.96104398e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA1N,4.6569396600000005e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA2D,-6.69036879e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA3D,-7.9826706e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA3N,6.05273247e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA4D,4.65693336e-06
REGION1,LNDAGRBC1C01,9,2040,WTRPRCBC1,SEA4N,-5.36133636e-06
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA1D,1.4778714e-05
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA2D,-7.6020856e-06
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA2N,-4.251072e-06
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA3D,-4.087979e-06
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA3N,-9.5006021e-06
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA4D,-1.217559e-05
REGION1,LNDAGRBC1C01,9,2041,LBARIRBC1,SEA4N,1.477872e-05
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA1D,1.33008426e-05
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA2D,-6.84187704e-06
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA2N,-3.8259648e-06
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA3D,-3.6791811e-06
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA3N,-8.55054189e-06
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA4D,-1.0958031e-05
REGION1,LNDAGRBC1C01,9,2041,WTRPRCBC1,SEA4N,1.3300848e-05
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA1D,1.0063045e-05
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA2D,-4.6816775e-06
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA2N,-7.6636787e-06
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA3D,1.7741234e-05
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA3N,-7.1223876e-06
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA4D,-7.9970274e-07
REGION1,LNDAGRBC1C01,9,2043,LBARIRBC1,SEA4N,-5.1711546e-06
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA1D,9.0567405e-06
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA2D,-4.2135097499999996e-06
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA2N,-6.8973108300000005e-06
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA3D,1.59671106e-05
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA3N,-6.41014884e-06
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA4D,-7.19732466e-07
REGION1,LNDAGRBC1C01,9,2043,WTRPRCBC1,SEA4N,-4.65403914e-06
REGION1,LNDAGRBC1C01,9,2044,LBARIRBC1,SEA2D,-7.3848002e-06
REGION1,LNDAGRBC1C01,9,2044,LBARIRBC1,SEA3D,2.0830243e-05
REGION1,LNDAGRBC1C01,9,2044,LBARIRBC1,SEA3N,-6.4388647e-06
REGION1,LNDAGRBC1C01,9,2044,WTRPRCBC1,SEA2D,-6.64632018e-06
REGION1,LNDAGRBC1C01,9,2044,WTRPRCBC1,SEA3D,1.87472187e-05
REGION1,LNDAGRBC1C01,9,2044,WTRPRCBC1,SEA3N,-5.79497823e-06
REGION1,LNDAGRBC1C01,9,2045,LBARIRBC1,SEA1D,-5.5293627e-06
REGION1,LNDAGRBC1C01,9,2045,LBARIRBC1,SEA3D,8.2940465e-06
REGION1,LNDAGRBC1C01,9,2045,LBARIRBC1,SEA3N,-8.886491e-06
REGION1,LNDAGRBC1C01,9,2045,LBARIRBC1,SEA4N,8.2940465e-06
REGION1,LNDAGRBC1C01,9,2045,WTRPRCBC1,SEA1D,-4.97642643e-06
REGION1,LNDAGRBC1C01,9,2045,WTRPRCBC1,SEA3D,7.46464185e-06
REGION1,LNDAGRBC1C01,9,2045,WTRPRCBC1,SEA3N,-7.997841900000002e-06
REGION1,LNDAGRBC1C01,9,2045,WTRPRCBC1,SEA4N,7.46464185e-06
REGION1,LNDAGRBC1C01,9,2046,LBARIRBC1,SEA1D,1.4404561e-05
REGION1,LNDAGRBC1C01,9,2046,LBARIRBC1,SEA2N,-1.4192001e-05
REGION1,LNDAGRBC1C01,9,2046,LBARIRBC1,SEA3D,-1.3719647e-05
REGION1,LNDAGRBC1C01,9,2046,LBARIRBC1,SEA3N,1.4404561e-05
REGION1,LNDAGRBC1C01,9,2046,LBARIRBC1,SEA4D,-8.9724271e-06
REGION1,LNDAGRBC1C01,9,2046,LBARIRBC1,SEA4N,-4.8037294e-06
REGION1,LNDAGRBC1C01,9,2046,WTRPRCBC1,SEA1D,1.2964104899999999e-05
REGION1,LNDAGRBC1C01,9,2046,WTRPRCBC1,SEA2N,-1.27728009e-05
REGION1,LNDAGRBC1C01,9,2046,WTRPRCBC1,SEA3D,-1.2347682300000001e-05
REGION1,LNDAGRBC1C01,9,2046,WTRPRCBC1,SEA3N,1.2964104899999999e-05
REGION1,LNDAGRBC1C01,9,2046,WTRPRCBC1,SEA4D,-8.07518439e-06
REGION1,LNDAGRBC1C01,9,2046,WTRPRCBC1,SEA4N,-4.32335646e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA1D,4.4976264e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA1N,-8.8664728e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA2D,1.9475633e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA2N,1.9475539e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA3D,-6.5365701e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA4D,1.9475768e-06
REGION1,LNDAGRBC1C01,9,2047,LBARIRBC1,SEA4N,1.9475628e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA1D,4.0478637600000005e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA1N,-7.97982552e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA2D,1.75280697e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA2N,1.7527985099999999e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA3D,-5.88291309e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA4D,1.7528191199999999e-06
REGION1,LNDAGRBC1C01,9,2047,WTRPRCBC1,SEA4N,1.75280652e-06
REGION1,LNDAGRBC1C01,9,2048,LBARIRBC1,SEA2D,-8.5932737e-06
REGION1,LNDAGRBC1C01,9,2048,LBARIRBC1,SEA2N,-9.185549e-06
REGION1,LNDAGRBC1C01,9,2048,LBARIRBC1,SEA3N,1.5725998e-05
REGION1,LNDAGRBC1C01,9,2048,WTRPRCBC1,SEA2D,-7.73394633e-06
REGION1,LNDAGRBC1C01,9,2048,WTRPRCBC1,SEA2N,-8.266994099999999e-06
REGION1,LNDAGRBC1C01,9,2048,WTRPRCBC1,SEA3N,1.41533982e-05
REGION1,LNDAGRBC1C01,9,2049,LBARIRBC1,SEA1D,-8.2181349e-06
REGION1,LNDAGRBC1C01,9,2049,LBARIRBC1,SEA1N,-6.786138e-06
REGION1,LNDAGRBC1C01,9,2049,LBARIRBC1,SEA3N,1.6383675e-05
REGION1,LNDAGRBC1C01,9,2049,LBARIRBC1,SEA4D,-3.4946546e-06
REGION1,LNDAGRBC1C01,9,2049,WTRPRCBC1,SEA1D,-7.396321409999999e-06
REGION1,LNDAGRBC1C01,9,2049,WTRPRCBC1,SEA1N,-6.1075242e-06
REGION1,LNDAGRBC1C01,9,2049,WTRPRCBC1,SEA3N,1.47453075e-05
REGION1,LNDAGRBC1C01,9,2049,WTRPRCBC1,SEA4D,-3.14518914e-06
REGION1,LNDAGRBC1C01,9,2050,LBARIRBC1,SEA1D,1.7505616e-06
REGION1,LNDAGRBC1C01,9,2050,LBARIRBC1,SEA1N,-2.1199173e-07
REGION1,LNDAGRBC1C01,9,2050,LBARIRBC1,SEA3N,-4.238879e-07
REGION1,LNDAGRBC1C01,9,2050,LBARIRBC1,SEA4D,-1.4882496e-06
REGION1,LNDAGRBC1C01,9,2050,LBARIRBC1,SEA4N,-3.0654133e-07
REGION1,LNDAGRBC1C01,9,2050,WTRPRCBC1,SEA1D,1.57550544e-06
REGION1,LNDAGRBC1C01,9,2050,WTRPRCBC1,SEA1N,-1.9079255700000001e-07
REGION1,LNDAGRBC1C01,9,2050,WTRPRCBC1,SEA3N,-3.8149911e-07
REGION1,LNDAGRBC1C01,9,2050,WTRPRCBC1,SEA4D,-1.33942464e-06
REGION1,LNDAGRBC1C01,9,2050,WTRPRCBC1,SEA4N,-2.75887197e-07
REGION1,LNDAGRBC1C01,10,2020,LBARLRBC1,SEA1D,2.4838753e-06
REGION1,LNDAGRBC1C01,10,2020,LBARLRBC1,SEA2D,3.884654e-07
REGION1,LNDAGRBC1C01,10,2020,LBARLRBC1,SEA4N,-2.898208e-06
REGION1,LNDAGRBC1C01,10,2020,WTRPRCBC1,SEA1D,2.23548777e-06
REGION1,LNDAGRBC1C01,10,2020,WTRPRCBC1,SEA2D,3.4961886e-07
REGION1,LNDAGRBC1C01,10,2020,WTRPRCBC1,SEA4N,-2.6083872e-06
REGION1,LNDAGRBC1C01,10,2021,LBARLRBC1,SEA1N,3.2853846e-06
REGION1,LNDAGRBC1C01,10,2021,LBARLRBC1,SEA2N,2.1146399e-06
REGION1,LNDAGRBC1C01,10,2021,LBARLRBC1,SEA3D,-1.9226014e-06
REGION1,LNDAGRBC1C01,10,2021,LBARLRBC1,SEA4D,-7.9845402e-06
REGION1,LNDAGRBC1C01,10,2021,LBARLRBC1,SEA4N,2.3950519e-06
REGION1,LNDAGRBC1C01,10,2021,WTRPRCBC1,SEA1N,2.95684614e-06
REGION1,LNDAGRBC1C01,10,2021,WTRPRCBC1,SEA2N,1.90317591e-06
REGION1,LNDAGRBC1C01,10,2021,WTRPRCBC1,SEA3D,-1.7303412600000001e-06
REGION1,LNDAGRBC1C01,10,2021,WTRPRCBC1,SEA4D,-7.186086180000001e-06
REGION1,LNDAGRBC1C01,10,2021,WTRPRCBC1,SEA4N,2.15554671e-06
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA1D,7.3471051e-07
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA1N,-2.6437545e-07
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA2N,5.0901069e-07
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA3D,-2.6437553e-07
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA3N,-2.6441649e-07
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA4D,-2.6441975e-07
REGION1,LNDAGRBC1C01,10,2022,LBARLRBC1,SEA4N,-2.6440191e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA1D,6.61239459e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA1N,-2.37937905e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA2N,4.5810962100000007e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA3D,-2.37937977e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA3N,-2.3797484100000002e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA4D,-2.37977775e-07
REGION1,LNDAGRBC1C01,10,2022,WTRPRCBC1,SEA4N,-2.37961719e-07
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA1D,-5.5099939e-07
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA1N,2.7645952e-06
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA2D,-1.1205959e-06
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA2N,-5.5099885e-07
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA3D,-5.509844e-07
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA3N,1.0058947e-06
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA4D,-5.5098833e-07
REGION1,LNDAGRBC1C01,10,2023,LBARLRBC1,SEA4N,-5.5087926e-07
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA1D,-4.95899451e-07
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA1N,2.48813568e-06
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA2D,-1.0085363100000002e-06
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA2N,-4.958989649999999e-07
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA3D,-4.9588596e-07
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA3N,9.053052300000001e-07
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA4D,-4.95889497e-07
REGION1,LNDAGRBC1C01,10,2023,WTRPRCBC1,SEA4N,-4.957913340000001e-07
REGION1,LNDAGRBC1C01,10,2025,LBARLRBC1,SEA1D,2.3721103e-06
REGION1,LNDAGRBC1C01,10,2025,LBARLRBC1,SEA1N,-5.704745e-06
REGION1,LNDAGRBC1C01,10,2025,LBARLRBC1,SEA2D,-8.6344798e-08
REGION1,LNDAGRBC1C01,10,2025,LBARLRBC1,SEA3D,1.8536143e-06
REGION1,LNDAGRBC1C01,10,2025,LBARLRBC1,SEA3N,-1.7152162e-08
REGION1,LNDAGRBC1C01,10,2025,LBARLRBC1,SEA4D,1.1505365e-06
REGION1,LNDAGRBC1C01,10,2025,WTRPRCBC1,SEA1D,2.1348992699999998e-06
REGION1,LNDAGRBC1C01,10,2025,WTRPRCBC1,SEA1N,-5.1342705e-06
REGION1,LNDAGRBC1C01,10,2025,WTRPRCBC1,SEA2D,-7.77103182e-08
REGION1,LNDAGRBC1C01,10,2025,WTRPRCBC1,SEA3D,1.66825287e-06
REGION1,LNDAGRBC1C01,10,2025,WTRPRCBC1,SEA3N,-1.54369458e-08
REGION1,LNDAGRBC1C01,10,2025,WTRPRCBC1,SEA4D,1.0354828500000001e-06
REGION1,LNDAGRBC1C01,10,2026,LBARLRBC1,SEA1D,2.2268912e-06
REGION1,LNDAGRBC1C01,10,2026,LBARLRBC1,SEA2N,1.5637194e-06
REGION1,LNDAGRBC1C01,10,2026,LBARLRBC1,SEA3D,-4.7476513e-06
REGION1,LNDAGRBC1C01,10,2026,WTRPRCBC1,SEA1D,2.00420208e-06
REGION1,LNDAGRBC1C01,10,2026,WTRPRCBC1,SEA2N,1.40734746e-06
REGION1,LNDAGRBC1C01,10,2026,WTRPRCBC1,SEA3D,-4.272886170000001e-06
REGION1,LNDAGRBC1C01,10,2027,LBARLRBC1,SEA1D,-6.6038266e-07
REGION1,LNDAGRBC1C01,10,2027,LBARLRBC1,SEA4N,6.6027967e-07
REGION1,LNDAGRBC1C01,10,2027,WTRPRCBC1,SEA1D,-5.94344394e-07
REGION1,LNDAGRBC1C01,10,2027,WTRPRCBC1,SEA4N,5.94251703e-07
REGION1,LNDAGRBC1C01,10,2028,LBARLRBC1,SEA1D,-6.0989704e-07
REGION1,LNDAGRBC1C01,10,2028,LBARLRBC1,SEA4N,1.7416705e-07
REGION1,LNDAGRBC1C01,10,2028,WTRPRCBC1,SEA1D,-5.489073360000001e-07
REGION1,LNDAGRBC1C01,10,2028,WTRPRCBC1,SEA4N,1.56750345e-07
REGION1,LNDAGRBC1C01,10,2029,LBARLRBC1,SEA1N,-2.6721266e-06
REGION1,LNDAGRBC1C01,10,2029,LBARLRBC1,SEA4N,1.9592596e-06
REGION1,LNDAGRBC1C01,10,2029,WTRPRCBC1,SEA1N,-2.4049139400000002e-06
REGION1,LNDAGRBC1C01,10,2029,WTRPRCBC1,SEA4N,1.76333364e-06
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA1D,1.507956e-06
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA1N,-1.7622201e-08
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA2D,7.5992897e-08
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA2N,1.337332e-06
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA3D,-3.509461e-06
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA3N,-1.1619137e-08
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA4D,-1.7621804e-08
REGION1,LNDAGRBC1C01,10,2030,LBARLRBC1,SEA4N,-1.758047e-08
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA1D,1.3571604e-06
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA1N,-1.58599809e-08
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA2D,6.83936073e-08
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA2N,1.2035987999999999e-06
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA3D,-3.1585149e-06
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA3N,-1.04572233e-08
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA4D,-1.58596236e-08
REGION1,LNDAGRBC1C01,10,2030,WTRPRCBC1,SEA4N,-1.5822423e-08
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA1D,1.9219699e-07
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA1N,-3.7293815e-07
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA2D,8.0879899e-08
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA2N,-3.879682e-07
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA3D,-3.8792876e-07
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA3N,1.1862445e-06
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA4D,-3.8795749e-07
REGION1,LNDAGRBC1C01,10,2031,LBARLRBC1,SEA4N,-3.8796783e-07
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA1D,1.72977291e-07
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA1N,-3.35644335e-07
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA2D,7.27919091e-08
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA2N,-3.4917137999999997e-07
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA3D,-3.49135884e-07
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA3N,1.06762005e-06
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA4D,-3.49161741e-07
REGION1,LNDAGRBC1C01,10,2031,WTRPRCBC1,SEA4N,-3.4917104700000004e-07
REGION1,LNDAGRBC1C01,10,2032,LBARLRBC1,SEA1D,-4.3178521e-08
REGION1,LNDAGRBC1C01,10,2032,LBARLRBC1,SEA3N,2.278739e-08
REGION1,LNDAGRBC1C01,10,2032,LBARLRBC1,SEA4N,2.6199455e-08
REGION1,LNDAGRBC1C01,10,2032,WTRPRCBC1,SEA1D,-3.88606689e-08
REGION1,LNDAGRBC1C01,10,2032,WTRPRCBC1,SEA3N,2.0508651e-08
REGION1,LNDAGRBC1C01,10,2032,WTRPRCBC1,SEA4N,2.35795095e-08
REGION1,LNDAGRBC1C01,10,2033,LBARLRBC1,SEA1D,-1.5151316e-08
REGION1,LNDAGRBC1C01,10,2033,LBARLRBC1,SEA1N,-8.1034878e-06
REGION1,LNDAGRBC1C01,10,2033,LBARLRBC1,SEA2D,4.8649195e-06
REGION1,LNDAGRBC1C01,10,2033,LBARLRBC1,SEA2N,-5.5760847e-07
REGION1,LNDAGRBC1C01,10,2033,LBARLRBC1,SEA3D,1.6676718e-06
REGION1,LNDAGRBC1C01,10,2033,LBARLRBC1,SEA3N,-1.5202015e-08
REGION1,LNDAGRBC1C01,10,2033,WTRPRCBC1,SEA1D,-1.36361844e-08
REGION1,LNDAGRBC1C01,10,2033,WTRPRCBC1,SEA1N,-7.29313902e-06
REGION1,LNDAGRBC1C01,10,2033,WTRPRCBC1,SEA2D,4.37842755e-06
REGION1,LNDAGRBC1C01,10,2033,WTRPRCBC1,SEA2N,-5.01847623e-07
REGION1,LNDAGRBC1C01,10,2033,WTRPRCBC1,SEA3D,1.50090462e-06
REGION1,LNDAGRBC1C01,10,2033,WTRPRCBC1,SEA3N,-1.3681813500000001e-08
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA1D,8.3289042e-07
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA1N,4.717467e-07
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA2D,-2.5207611e-06
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA2N,3.3036048e-06
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA3N,2.6948501e-06
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA4D,-1.7185185e-07
REGION1,LNDAGRBC1C01,10,2034,LBARLRBC1,SEA4N,-2.8842205e-06
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA1D,7.49601378e-07
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA1N,4.2457203e-07
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA2D,-2.26868499e-06
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA2N,2.97324432e-06
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA3N,2.4253650900000003e-06
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA4D,-1.5466666500000002e-07
REGION1,LNDAGRBC1C01,10,2034,WTRPRCBC1,SEA4N,-2.5957984500000003e-06
REGION1,LNDAGRBC1C01,10,2035,LBARLRBC1,SEA1N,3.7032274e-06
REGION1,LNDAGRBC1C01,10,2035,LBARLRBC1,SEA2D,-5.0032846e-07
REGION1,LNDAGRBC1C01,10,2035,LBARLRBC1,SEA3D,4.8786615e-07
REGION1,LNDAGRBC1C01,10,2035,LBARLRBC1,SEA3N,-3.7195357e-06
REGION1,LNDAGRBC1C01,10,2035,LBARLRBC1,SEA4D,-5.0032846e-07
REGION1,LNDAGRBC1C01,10,2035,LBARLRBC1,SEA4N,3.7923257e-07
REGION1,LNDAGRBC1C01,10,2035,WTRPRCBC1,SEA1N,3.33290466e-06
REGION1,LNDAGRBC1C01,10,2035,WTRPRCBC1,SEA2D,-4.5029561400000003e-07
REGION1,LNDAGRBC1C01,10,2035,WTRPRCBC1,SEA3D,4.3907953500000005e-07
REGION1,LNDAGRBC1C01,10,2035,WTRPRCBC1,SEA3N,-3.34758213e-06
REGION1,LNDAGRBC1C01,10,2035,WTRPRCBC1,SEA4D,-4.5029561400000003e-07
REGION1,LNDAGRBC1C01,10,2035,WTRPRCBC1,SEA4N,3.41309313e-07
REGION1,LNDAGRBC1C01,10,2036,LBARLRBC1,SEA1D,-4.2360418e-07
REGION1,LNDAGRBC1C01,10,2036,LBARLRBC1,SEA1N,1.2585011e-06
REGION1,LNDAGRBC1C01,10,2036,LBARLRBC1,SEA2D,5.2336013e-07
REGION1,LNDAGRBC1C01,10,2036,LBARLRBC1,SEA3D,9.7652092e-07
REGION1,LNDAGRBC1C01,10,2036,LBARLRBC1,SEA3N,-1.3780688e-07
REGION1,LNDAGRBC1C01,10,2036,LBARLRBC1,SEA4D,-2.6332673e-06
REGION1,LNDAGRBC1C01,10,2036,WTRPRCBC1,SEA1D,-3.81243762e-07
REGION1,LNDAGRBC1C01,10,2036,WTRPRCBC1,SEA1N,1.13265099e-06
REGION1,LNDAGRBC1C01,10,2036,WTRPRCBC1,SEA2D,4.7102411700000005e-07
REGION1,LNDAGRBC1C01,10,2036,WTRPRCBC1,SEA3D,8.78868828e-07
REGION1,LNDAGRBC1C01,10,2036,WTRPRCBC1,SEA3N,-1.24026192e-07
REGION1,LNDAGRBC1C01,10,2036,WTRPRCBC1,SEA4D,-2.36994057e-06
REGION1,LNDAGRBC1C01,10,2037,LBARLRBC1,SEA1N,4.4375756e-06
