r,t,l,y,RateOfTotalActivity
REGION1,PWRHYDB13,SEA3N,2048,47.675
REGION1,PWRHYDB13,SEA3N,2049,39.7478
REGION1,PWRHYDB13,SEA3N,2050,6.841
REGION1,PWRHYDB13,SEA4D,2031,0.7394
REGION1,PWRHYDB13,SEA4D,2032,4.0178
REGION1,PWRHYDB13,SEA4D,2033,6.2693
REGION1,PWRHYDB13,SEA4D,2034,8.2556
REGION1,PWRHYDB13,SEA4D,2035,34.6896
REGION1,PWRHYDB13,SEA4D,2036,12.3451
REGION1,PWRHYDB13,SEA4D,2037,14.3174
REGION1,PWRHYDB13,SEA4D,2038,16.1272
REGION1,PWRHYDB13,SEA4D,2039,18.5311
REGION1,PWRHYDB13,SEA4D,2040,34.6896
REGION1,PWRHYDB13,SEA4D,2041,23.3386
REGION1,PWRHYDB13,SEA4D,2042,25.6479
REGION1,PWRHYDB13,SEA4D,2043,27.5484
REGION1,PWRHYDB13,SEA4D,2044,29.8529
REGION1,PWRHYDB13,SEA4D,2045,32.1202
REGION1,PWRHYDB13,SEA4D,2046,35.729
REGION1,PWRHYDB13,SEA4D,2047,39.3303
REGION1,PWRHYDB13,SEA4D,2048,42.9391
REGION1,PWRHYDB13,SEA4D,2049,52.0065
REGION1,PWRHYDB13,SEA4D,2050,56.338
REGION1,PWRHYDB13,SEA4N,2026,13.182
REGION1,PWRHYDB13,SEA4N,2029,34.6896
REGION1,PWRHYDB13,SEA4N,2032,13.084
REGION1,PWRHYDB13,SEA4N,2036,8.0876
REGION1,PWRHYDB13,SEA4N,2041,1.4916
REGION1,PWRHYDB13,SEA4N,2042,0.1059
REGION1,PWRHYDB13,SEA4N,2048,24.1364
REGION1,PWRNGSB01,SEA1D,2024,6.2605
REGION1,PWRNGSB01,SEA1N,2024,6.2605
REGION1,PWRNGSB01,SEA2D,2024,6.2605
REGION1,PWRNGSB01,SEA2N,2024,6.2605
REGION1,PWRNGSB01,SEA3D,2024,6.2605
REGION1,PWRNGSB01,SEA3N,2024,6.2605
REGION1,PWRNGSB01,SEA4D,2024,6.2605
REGION1,PWRNGSB01,SEA4N,2024,6.2605
REGION1,PWRSOLB01,SEA1D,2020,0.0141
REGION1,PWRSOLB01,SEA1D,2021,0.0141
REGION1,PWRSOLB01,SEA1D,2022,0.0141
REGION1,PWRSOLB01,SEA1D,2023,0.0141
REGION1,PWRSOLB01,SEA1D,2024,0.0141
REGION1,PWRSOLB01,SEA1D,2025,0.0141
REGION1,PWRSOLB01,SEA1D,2026,0.0141
REGION1,PWRSOLB01,SEA1D,2027,0.0141
REGION1,PWRSOLB01,SEA1D,2028,0.0141
REGION1,PWRSOLB01,SEA1D,2029,0.0141
REGION1,PWRSOLB01,SEA1D,2030,0.0141
REGION1,PWRSOLB01,SEA1D,2031,0.0141
REGION1,PWRSOLB01,SEA1D,2032,0.0141
REGION1,PWRSOLB01,SEA1D,2033,0.0141
REGION1,PWRSOLB01,SEA1D,2034,0.0141
REGION1,PWRSOLB01,SEA1D,2035,0.0141
REGION1,PWRSOLB01,SEA1D,2036,0.0141
REGION1,PWRSOLB01,SEA1D,2037,0.0141
REGION1,PWRSOLB01,SEA1D,2038,4.3721
REGION1,PWRSOLB01,SEA1D,2039,12.0327
REGION1,PWRSOLB01,SEA1D,2040,12.0327
REGION1,PWRSOLB01,SEA1D,2041,12.0185
REGION1,PWRSOLB01,SEA1D,2042,12.0185
REGION1,PWRSOLB01,SEA1D,2043,12.0185
REGION1,PWRSOLB01,SEA1D,2044,12.0185
REGION1,PWRSOLB01,SEA1D,2045,12.0185
REGION1,PWRSOLB01,SEA1D,2046,12.0185
REGION1,PWRSOLB01,SEA1D,2047,12.0185
REGION1,PWRSOLB01,SEA1D,2048,12.0185
REGION1,PWRSOLB01,SEA1D,2049,12.0185
REGION1,PWRSOLB01,SEA1D,2050,12.0185
REGION1,PWRSOLB01,SEA2D,2020,0.0137
REGION1,PWRSOLB01,SEA2D,2021,0.0137
REGION1,PWRSOLB01,SEA2D,2022,0.0137
REGION1,PWRSOLB01,SEA2D,2023,0.0137
REGION1,PWRSOLB01,SEA2D,2024,0.0137
REGION1,PWRSOLB01,SEA2D,2025,0.0137
REGION1,PWRSOLB01,SEA2D,2026,0.0137
REGION1,PWRSOLB01,SEA2D,2027,0.0137
REGION1,PWRSOLB01,SEA2D,2028,0.0137
REGION1,PWRSOLB01,SEA2D,2029,0.0137
REGION1,PWRSOLB01,SEA2D,2030,0.0137
REGION1,PWRSOLB01,SEA2D,2031,0.0137
REGION1,PWRSOLB01,SEA2D,2032,0.0137
REGION1,PWRSOLB01,SEA2D,2033,0.0137
REGION1,PWRSOLB01,SEA2D,2034,0.0137
REGION1,PWRSOLB01,SEA2D,2035,0.0137
REGION1,PWRSOLB01,SEA2D,2036,0.0137
REGION1,PWRSOLB01,SEA2D,2037,0.0137
REGION1,PWRSOLB01,SEA2D,2038,4.2549
REGION1,PWRSOLB01,SEA2D,2039,11.7104
REGION1,PWRSOLB01,SEA2D,2040,11.7104
REGION1,PWRSOLB01,SEA2D,2041,11.6966
REGION1,PWRSOLB01,SEA2D,2042,11.6966
REGION1,PWRSOLB01,SEA2D,2043,11.6966
REGION1,PWRSOLB01,SEA2D,2044,11.6966
REGION1,PWRSOLB01,SEA2D,2045,11.6966
REGION1,PWRSOLB01,SEA2D,2046,11.6966
REGION1,PWRSOLB01,SEA2D,2047,11.6966
REGION1,PWRSOLB01,SEA2D,2048,11.6966
REGION1,PWRSOLB01,SEA2D,2049,11.6966
REGION1,PWRSOLB01,SEA2D,2050,11.6966
REGION1,PWRSOLB01,SEA3D,2020,0.0061
REGION1,PWRSOLB01,SEA3D,2021,0.0061
REGION1,PWRSOLB01,SEA3D,2022,0.0061
REGION1,PWRSOLB01,SEA3D,2023,0.0061
REGION1,PWRSOLB01,SEA3D,2024,0.0061
REGION1,PWRSOLB01,SEA3D,2025,0.0061
REGION1,PWRSOLB01,SEA3D,2026,0.0061
REGION1,PWRSOLB01,SEA3D,2027,0.0061
REGION1,PWRSOLB01,SEA3D,2028,0.0061
REGION1,PWRSOLB01,SEA3D,2029,0.0061
REGION1,PWRSOLB01,SEA3D,2030,0.0061
REGION1,PWRSOLB01,SEA3D,2031,0.0061
REGION1,PWRSOLB01,SEA3D,2032,0.0061
REGION1,PWRSOLB01,SEA3D,2033,0.0061
REGION1,PWRSOLB01,SEA3D,2034,0.0061
REGION1,PWRSOLB01,SEA3D,2035,0.0061
REGION1,PWRSOLB01,SEA3D,2036,0.0061
REGION1,PWRSOLB01,SEA3D,2037,0.0061
REGION1,PWRSOLB01,SEA3D,2038,1.8933
REGION1,PWRSOLB01,SEA3D,2039,5.2106
REGION1,PWRSOLB01,SEA3D,2040,5.2106
REGION1,PWRSOLB01,SEA3D,2041,5.2045
REGION1,PWRSOLB01,SEA3D,2042,5.2045
REGION1,PWRSOLB01,SEA3D,2043,5.2045
REGION1,PWRSOLB01,SEA3D,2044,5.2045
REGION1,PWRSOLB01,SEA3D,2045,5.2045
REGION1,PWRSOLB01,SEA3D,2046,5.2045
REGION1,PWRSOLB01,SEA3D,2047,5.2045
REGION1,PWRSOLB01,SEA3D,2048,5.2045
REGION1,PWRSOLB01,SEA3D,2049,5.2045
REGION1,PWRSOLB01,SEA3D,2050,5.2045
REGION1,PWRSOLB01,SEA4D,2020,0.0062
REGION1,PWRSOLB01,SEA4D,2021,0.0062
REGION1,PWRSOLB01,SEA4D,2022,0.0062
REGION1,PWRSOLB01,SEA4D,2023,0.0062
REGION1,PWRSOLB01,SEA4D,2024,0.0062
REGION1,PWRSOLB01,SEA4D,2025,0.0062
REGION1,PWRSOLB01,SEA4D,2026,0.0062
REGION1,PWRSOLB01,SEA4D,2027,0.0062
REGION1,PWRSOLB01,SEA4D,2028,0.0062
REGION1,PWRSOLB01,SEA4D,2029,0.0062
REGION1,PWRSOLB01,SEA4D,2030,0.0062
REGION1,PWRSOLB01,SEA4D,2031,0.0062
REGION1,PWRSOLB01,SEA4D,2032,0.0062
REGION1,PWRSOLB01,SEA4D,2033,0.0062
REGION1,PWRSOLB01,SEA4D,2034,0.0062
REGION1,PWRSOLB01,SEA4D,2035,0.0062
REGION1,PWRSOLB01,SEA4D,2036,0.0062
REGION1,PWRSOLB01,SEA4D,2037,0.0062
REGION1,PWRSOLB01,SEA4D,2038,1.9323
REGION1,PWRSOLB01,SEA4D,2039,5.318
REGION1,PWRSOLB01,SEA4D,2040,5.318
REGION1,PWRSOLB01,SEA4D,2041,5.3118
REGION1,PWRSOLB01,SEA4D,2042,5.3118
REGION1,PWRSOLB01,SEA4D,2043,5.3118
REGION1,PWRSOLB01,SEA4D,2044,5.3118
REGION1,PWRSOLB01,SEA4D,2045,5.3118
REGION1,PWRSOLB01,SEA4D,2046,5.3118
REGION1,PWRSOLB01,SEA4D,2047,5.3118
REGION1,PWRSOLB01,SEA4D,2048,5.3118
REGION1,PWRSOLB01,SEA4D,2049,5.3118
REGION1,PWRSOLB01,SEA4D,2050,5.3118
REGION1,PWRSOLB01,SEA4N,2020,0.0001
REGION1,PWRSOLB01,SEA4N,2021,0.0001
REGION1,PWRSOLB01,SEA4N,2022,0.0001
REGION1,PWRSOLB01,SEA4N,2023,0.0001
REGION1,PWRSOLB01,SEA4N,2024,0.0001
REGION1,PWRSOLB01,SEA4N,2025,0.0001
REGION1,PWRSOLB01,SEA4N,2026,0.0001
REGION1,PWRSOLB01,SEA4N,2027,0.0001
REGION1,PWRSOLB01,SEA4N,2028,0.0001
REGION1,PWRSOLB01,SEA4N,2029,0.0001
REGION1,PWRSOLB01,SEA4N,2030,0.0001
REGION1,PWRSOLB01,SEA4N,2031,0.0001
REGION1,PWRSOLB01,SEA4N,2032,0.0001
REGION1,PWRSOLB01,SEA4N,2033,0.0001
REGION1,PWRSOLB01,SEA4N,2034,0.0001
REGION1,PWRSOLB01,SEA4N,2035,0.0001
REGION1,PWRSOLB01,SEA4N,2036,0.0001
REGION1,PWRSOLB01,SEA4N,2037,0.0001
REGION1,PWRSOLB01,SEA4N,2038,0.0195
REGION1,PWRSOLB01,SEA4N,2039,0.0537
REGION1,PWRSOLB01,SEA4N,2040,0.0537
REGION1,PWRSOLB01,SEA4N,2041,0.0537
REGION1,PWRSOLB01,SEA4N,2042,0.0537
REGION1,PWRSOLB01,SEA4N,2043,0.0537
REGION1,PWRSOLB01,SEA4N,2044,0.0537
REGION1,PWRSOLB01,SEA4N,2045,0.0537
REGION1,PWRSOLB01,SEA4N,2046,0.0537
REGION1,PWRSOLB01,SEA4N,2047,0.0537
REGION1,PWRSOLB01,SEA4N,2048,0.0537
REGION1,PWRSOLB01,SEA4N,2049,0.0537
REGION1,PWRSOLB01,SEA4N,2050,0.0537
REGION1,PWRTRNB01,SEA1D,2020,233.85
REGION1,PWRTRNB01,SEA1D,2021,237.44
REGION1,PWRTRNB01,SEA1D,2022,240.92
REGION1,PWRTRNB01,SEA1D,2023,244.69
REGION1,PWRTRNB01,SEA1D,2024,260.17
REGION1,PWRTRNB01,SEA1D,2025,265.42
REGION1,PWRTRNB01,SEA1D,2026,274.07
REGION1,PWRTRNB01,SEA1D,2027,279.25
REGION1,PWRTRNB01,SEA1D,2028,284.01
REGION1,PWRTRNB01,SEA1D,2029,288.62
REGION1,PWRTRNB01,SEA1D,2030,294.97
REGION1,PWRTRNB01,SEA1D,2031,301.96
REGION1,PWRTRNB01,SEA1D,2032,308.76
REGION1,PWRTRNB01,SEA1D,2033,313.43
REGION1,PWRTRNB01,SEA1D,2034,317.55
REGION1,PWRTRNB01,SEA1D,2035,321.85
REGION1,PWRTRNB01,SEA1D,2036,326.25
REGION1,PWRTRNB01,SEA1D,2037,330.75
REGION1,PWRTRNB01,SEA1D,2038,335.48
REGION1,PWRTRNB01,SEA1D,2039,340.22
REGION1,PWRTRNB01,SEA1D,2040,344.97
REGION1,PWRTRNB01,SEA1D,2041,350.19
REGION1,PWRTRNB01,SEA1D,2042,354.98
REGION1,PWRTRNB01,SEA1D,2043,359.77
REGION1,PWRTRNB01,SEA1D,2044,364.55
REGION1,PWRTRNB01,SEA1D,2045,369.34
REGION1,PWRTRNB01,SEA1D,2046,374.13
REGION1,PWRTRNB01,SEA1D,2047,378.91
REGION1,PWRTRNB01,SEA1D,2048,383.7
REGION1,PWRTRNB01,SEA1D,2049,388.49
REGION1,PWRTRNB01,SEA1D,2050,393.28
REGION1,PWRTRNB01,SEA1N,2020,170.0727
REGION1,PWRTRNB01,SEA1N,2021,172.6836
REGION1,PWRTRNB01,SEA1N,2022,175.2146
REGION1,PWRTRNB01,SEA1N,2023,177.9564
REGION1,PWRTRNB01,SEA1N,2024,189.2146
REGION1,PWRTRNB01,SEA1N,2025,193.0327
REGION1,PWRTRNB01,SEA1N,2026,199.3236
REGION1,PWRTRNB01,SEA1N,2027,203.0909
REGION1,PWRTRNB01,SEA1N,2028,206.5527
REGION1,PWRTRNB01,SEA1N,2029,209.9054
REGION1,PWRTRNB01,SEA1N,2030,214.5236
REGION1,PWRTRNB01,SEA1N,2031,219.6073
REGION1,PWRTRNB01,SEA1N,2032,224.5527
REGION1,PWRTRNB01,SEA1N,2033,227.9491
REGION1,PWRTRNB01,SEA1N,2034,230.9454
REGION1,PWRTRNB01,SEA1N,2035,234.0727
REGION1,PWRTRNB01,SEA1N,2036,237.2727
REGION1,PWRTRNB01,SEA1N,2037,240.5454
REGION1,PWRTRNB01,SEA1N,2038,243.9854
REGION1,PWRTRNB01,SEA1N,2039,247.4327
REGION1,PWRTRNB01,SEA1N,2040,250.8873
REGION1,PWRTRNB01,SEA1N,2041,254.6836
REGION1,PWRTRNB01,SEA1N,2042,258.1673
REGION1,PWRTRNB01,SEA1N,2043,261.6509
REGION1,PWRTRNB01,SEA1N,2044,265.1273
REGION1,PWRTRNB01,SEA1N,2045,268.6109
REGION1,PWRTRNB01,SEA1N,2046,272.0946
REGION1,PWRTRNB01,SEA1N,2047,275.5709
REGION1,PWRTRNB01,SEA1N,2048,279.0546
REGION1,PWRTRNB01,SEA1N,2049,282.5382
REGION1,PWRTRNB01,SEA1N,2050,286.0218
REGION1,PWRTRNB01,SEA2D,2020,233.85
REGION1,PWRTRNB01,SEA2D,2021,237.44
REGION1,PWRTRNB01,SEA2D,2022,240.92
REGION1,PWRTRNB01,SEA2D,2023,244.69
REGION1,PWRTRNB01,SEA2D,2024,260.17
REGION1,PWRTRNB01,SEA2D,2025,265.42
REGION1,PWRTRNB01,SEA2D,2026,274.07
REGION1,PWRTRNB01,SEA2D,2027,279.25
REGION1,PWRTRNB01,SEA2D,2028,284.01
REGION1,PWRTRNB01,SEA2D,2029,288.62
REGION1,PWRTRNB01,SEA2D,2030,294.97
REGION1,PWRTRNB01,SEA2D,2031,301.96
REGION1,PWRTRNB01,SEA2D,2032,308.76
REGION1,PWRTRNB01,SEA2D,2033,313.43
REGION1,PWRTRNB01,SEA2D,2034,317.55
REGION1,PWRTRNB01,SEA2D,2035,321.85
REGION1,PWRTRNB01,SEA2D,2036,326.25
REGION1,PWRTRNB01,SEA2D,2037,330.75
REGION1,PWRTRNB01,SEA2D,2038,335.48
REGION1,PWRTRNB01,SEA2D,2039,340.22
REGION1,PWRTRNB01,SEA2D,2040,344.97
REGION1,PWRTRNB01,SEA2D,2041,350.19
REGION1,PWRTRNB01,SEA2D,2042,354.98
REGION1,PWRTRNB01,SEA2D,2043,359.77
REGION1,PWRTRNB01,SEA2D,2044,364.55
REGION1,PWRTRNB01,SEA2D,2045,369.34
REGION1,PWRTRNB01,SEA2D,2046,374.13
REGION1,PWRTRNB01,SEA2D,2047,378.91
REGION1,PWRTRNB01,SEA2D,2048,383.7
REGION1,PWRTRNB01,SEA2D,2049,388.49
REGION1,PWRTRNB01,SEA2D,2050,393.28
REGION1,PWRTRNB01,SEA2N,2020,181.8833
REGION1,PWRTRNB01,SEA2N,2021,184.6756
REGION1,PWRTRNB01,SEA2N,2022,187.3822
REGION1,PWRTRNB01,SEA2N,2023,190.3144
REGION1,PWRTRNB01,SEA2N,2024,202.3544
REGION1,PWRTRNB01,SEA2N,2025,206.4378
REGION1,PWRTRNB01,SEA2N,2026,213.1656
REGION1,PWRTRNB01,SEA2N,2027,217.1944
REGION1,PWRTRNB01,SEA2N,2028,220.8967
REGION1,PWRTRNB01,SEA2N,2029,224.4822
REGION1,PWRTRNB01,SEA2N,2030,229.4211
REGION1,PWRTRNB01,SEA2N,2031,234.8578
REGION1,PWRTRNB01,SEA2N,2032,240.1467
REGION1,PWRTRNB01,SEA2N,2033,243.7789
REGION1,PWRTRNB01,SEA2N,2034,246.9833
REGION1,PWRTRNB01,SEA2N,2035,250.3278
REGION1,PWRTRNB01,SEA2N,2036,253.75
REGION1,PWRTRNB01,SEA2N,2037,257.25
REGION1,PWRTRNB01,SEA2N,2038,260.9289
REGION1,PWRTRNB01,SEA2N,2039,264.6156
REGION1,PWRTRNB01,SEA2N,2040,268.31
REGION1,PWRTRNB01,SEA2N,2041,272.37
REGION1,PWRTRNB01,SEA2N,2042,276.0956
REGION1,PWRTRNB01,SEA2N,2043,279.8211
REGION1,PWRTRNB01,SEA2N,2044,283.5389
REGION1,PWRTRNB01,SEA2N,2045,287.2644
REGION1,PWRTRNB01,SEA2N,2046,290.99
REGION1,PWRTRNB01,SEA2N,2047,294.7078
REGION1,PWRTRNB01,SEA2N,2048,298.4333
REGION1,PWRTRNB01,SEA2N,2049,302.1589
REGION1,PWRTRNB01,SEA2N,2050,305.8844
REGION1,PWRTRNB01,SEA3D,2020,280.62
REGION1,PWRTRNB01,SEA3D,2021,284.928
REGION1,PWRTRNB01,SEA3D,2022,289.104
REGION1,PWRTRNB01,SEA3D,2023,293.628
REGION1,PWRTRNB01,SEA3D,2024,312.204
REGION1,PWRTRNB01,SEA3D,2025,318.504
REGION1,PWRTRNB01,SEA3D,2026,328.884
REGION1,PWRTRNB01,SEA3D,2027,335.1
REGION1,PWRTRNB01,SEA3D,2028,340.812
REGION1,PWRTRNB01,SEA3D,2029,346.344
REGION1,PWRTRNB01,SEA3D,2030,353.964
REGION1,PWRTRNB01,SEA3D,2031,362.352
REGION1,PWRTRNB01,SEA3D,2032,370.512
REGION1,PWRTRNB01,SEA3D,2033,376.116
REGION1,PWRTRNB01,SEA3D,2034,381.06
REGION1,PWRTRNB01,SEA3D,2035,386.22
REGION1,PWRTRNB01,SEA3D,2036,391.5
REGION1,PWRTRNB01,SEA3D,2037,396.9
REGION1,PWRTRNB01,SEA3D,2038,402.576
REGION1,PWRTRNB01,SEA3D,2039,408.264
REGION1,PWRTRNB01,SEA3D,2040,413.964
REGION1,PWRTRNB01,SEA3D,2041,420.228
REGION1,PWRTRNB01,SEA3D,2042,425.976
REGION1,PWRTRNB01,SEA3D,2043,431.724
REGION1,PWRTRNB01,SEA3D,2044,437.46
REGION1,PWRTRNB01,SEA3D,2045,443.208
REGION1,PWRTRNB01,SEA3D,2046,448.956
REGION1,PWRTRNB01,SEA3D,2047,454.692
REGION1,PWRTRNB01,SEA3D,2048,460.44
REGION1,PWRTRNB01,SEA3D,2049,466.188
REGION1,PWRTRNB01,SEA3D,2050,471.936
REGION1,PWRTRNB01,SEA3N,2020,217.1464
REGION1,PWRTRNB01,SEA3N,2021,220.48
REGION1,PWRTRNB01,SEA3N,2022,223.7114
REGION1,PWRTRNB01,SEA3N,2023,227.2121
REGION1,PWRTRNB01,SEA3N,2024,241.5864
REGION1,PWRTRNB01,SEA3N,2025,246.4614
REGION1,PWRTRNB01,SEA3N,2026,254.4936
REGION1,PWRTRNB01,SEA3N,2027,259.3036
REGION1,PWRTRNB01,SEA3N,2028,263.7236
REGION1,PWRTRNB01,SEA3N,2029,268.0043
REGION1,PWRTRNB01,SEA3N,2030,273.9007
REGION1,PWRTRNB01,SEA3N,2031,280.3914
REGION1,PWRTRNB01,SEA3N,2032,286.7057
REGION1,PWRTRNB01,SEA3N,2033,291.0421
REGION1,PWRTRNB01,SEA3N,2034,294.8679
REGION1,PWRTRNB01,SEA3N,2035,298.8607
REGION1,PWRTRNB01,SEA3N,2036,302.9464
REGION1,PWRTRNB01,SEA3N,2037,307.125
REGION1,PWRTRNB01,SEA3N,2038,311.5171
REGION1,PWRTRNB01,SEA3N,2039,315.9186
REGION1,PWRTRNB01,SEA3N,2040,320.3293
REGION1,PWRTRNB01,SEA3N,2041,325.1764
REGION1,PWRTRNB01,SEA3N,2042,329.6243
REGION1,PWRTRNB01,SEA3N,2043,334.0721
REGION1,PWRTRNB01,SEA3N,2044,338.5107
REGION1,PWRTRNB01,SEA3N,2045,342.9586
REGION1,PWRTRNB01,SEA3N,2046,347.4064
REGION1,PWRTRNB01,SEA3N,2047,351.845
REGION1,PWRTRNB01,SEA3N,2048,356.2929
REGION1,PWRTRNB01,SEA3N,2049,360.7407
REGION1,PWRTRNB01,SEA3N,2050,365.1886
REGION1,PWRTRNB01,SEA4D,2020,337.7833
REGION1,PWRTRNB01,SEA4D,2021,342.9689
REGION1,PWRTRNB01,SEA4D,2022,347.9956
REGION1,PWRTRNB01,SEA4D,2023,353.4411
REGION1,PWRTRNB01,SEA4D,2024,375.8011
REGION1,PWRTRNB01,SEA4D,2025,383.3844
REGION1,PWRTRNB01,SEA4D,2026,395.8789
REGION1,PWRTRNB01,SEA4D,2027,403.3611
REGION1,PWRTRNB01,SEA4D,2028,410.2367
REGION1,PWRTRNB01,SEA4D,2029,416.8956
REGION1,PWRTRNB01,SEA4D,2030,426.0678
REGION1,PWRTRNB01,SEA4D,2031,436.1644
REGION1,PWRTRNB01,SEA4D,2032,445.9867
REGION1,PWRTRNB01,SEA4D,2033,452.7322
REGION1,PWRTRNB01,SEA4D,2034,458.6833
REGION1,PWRTRNB01,SEA4D,2035,464.8944
REGION1,PWRTRNB01,SEA4D,2036,471.25
REGION1,PWRTRNB01,SEA4D,2037,477.75
REGION1,PWRTRNB01,SEA4D,2038,484.5822
REGION1,PWRTRNB01,SEA4D,2039,491.4289
REGION1,PWRTRNB01,SEA4D,2040,498.29
REGION1,PWRTRNB01,SEA4D,2041,505.83
REGION1,PWRTRNB01,SEA4D,2042,512.7489
REGION1,PWRTRNB01,SEA4D,2043,519.6678
REGION1,PWRTRNB01,SEA4D,2044,526.5722
REGION1,PWRTRNB01,SEA4D,2045,533.4911
REGION1,PWRTRNB01,SEA4D,2046,540.41
REGION1,PWRTRNB01,SEA4D,2047,547.3144
REGION1,PWRTRNB01,SEA4D,2048,554.2333
REGION1,PWRTRNB01,SEA4D,2049,561.1522
REGION1,PWRTRNB01,SEA4D,2050,568.0711
REGION1,PWRTRNB01,SEA4N,2020,249.44
REGION1,PWRTRNB01,SEA4N,2021,253.2693
REGION1,PWRTRNB01,SEA4N,2022,256.9813
REGION1,PWRTRNB01,SEA4N,2023,261.0027
REGION1,PWRTRNB01,SEA4N,2024,277.5147
REGION1,PWRTRNB01,SEA4N,2025,283.1147
REGION1,PWRTRNB01,SEA4N,2026,292.3413
REGION1,PWRTRNB01,SEA4N,2027,297.8667
REGION1,PWRTRNB01,SEA4N,2028,302.944
REGION1,PWRTRNB01,SEA4N,2029,307.8613
REGION1,PWRTRNB01,SEA4N,2030,314.6347
REGION1,PWRTRNB01,SEA4N,2031,322.0907
REGION1,PWRTRNB01,SEA4N,2032,329.344
REGION1,PWRTRNB01,SEA4N,2033,334.3253
REGION1,PWRTRNB01,SEA4N,2034,338.72
REGION1,PWRTRNB01,SEA4N,2035,343.3067
REGION1,PWRTRNB01,SEA4N,2036,348.0
REGION1,PWRTRNB01,SEA4N,2037,352.8
REGION1,PWRTRNB01,SEA4N,2038,357.8453
REGION1,PWRTRNB01,SEA4N,2039,362.9013
REGION1,PWRTRNB01,SEA4N,2040,367.968
REGION1,PWRTRNB01,SEA4N,2041,373.536
REGION1,PWRTRNB01,SEA4N,2042,378.6453
REGION1,PWRTRNB01,SEA4N,2043,383.7547
REGION1,PWRTRNB01,SEA4N,2044,388.8533
REGION1,PWRTRNB01,SEA4N,2045,393.9627
REGION1,PWRTRNB01,SEA4N,2046,399.072
REGION1,PWRTRNB01,SEA4N,2047,404.1707
REGION1,PWRTRNB01,SEA4N,2048,409.28
REGION1,PWRTRNB01,SEA4N,2049,414.3893
REGION1,PWRTRNB01,SEA4N,2050,419.4987
REGION1,PWRURNB01,SEA1D,2039,3.4374
REGION1,PWRURNB01,SEA1D,2040,8.7631
REGION1,PWRURNB01,SEA1D,2041,14.6214
REGION1,PWRURNB01,SEA1D,2042,19.992
REGION1,PWRURNB01,SEA1D,2043,27.8289
REGION1,PWRURNB01,SEA1D,2044,33.1883
REGION1,PWRURNB01,SEA1D,2045,38.83
REGION1,PWRURNB01,SEA1D,2046,42.9012
REGION1,PWRURNB01,SEA1D,2047,46.9638
REGION1,PWRURNB01,SEA1D,2048,51.035
REGION1,PWRURNB01,SEA1D,2049,55.1061
REGION1,PWRURNB01,SEA1D,2050,59.1773
REGION1,PWRURNB01,SEA1N,2039,3.4374
REGION1,PWRURNB01,SEA1N,2040,8.7631
REGION1,PWRURNB01,SEA1N,2041,14.6214
REGION1,PWRURNB01,SEA1N,2042,19.992
REGION1,PWRURNB01,SEA1N,2043,27.8289
REGION1,PWRURNB01,SEA1N,2044,33.1883
REGION1,PWRURNB01,SEA1N,2045,38.83
REGION1,PWRURNB01,SEA1N,2046,42.9012
REGION1,PWRURNB01,SEA1N,2047,46.9638
REGION1,PWRURNB01,SEA1N,2048,51.035
REGION1,PWRURNB01,SEA1N,2049,55.1061
REGION1,PWRURNB01,SEA1N,2050,59.1773
REGION1,PWRURNB01,SEA2D,2039,3.4374
REGION1,PWRURNB01,SEA2D,2040,8.7631
REGION1,PWRURNB01,SEA2D,2041,14.6214
REGION1,PWRURNB01,SEA2D,2042,19.992
REGION1,PWRURNB01,SEA2D,2043,27.8289
REGION1,PWRURNB01,SEA2D,2044,33.1883
REGION1,PWRURNB01,SEA2D,2045,38.83
REGION1,PWRURNB01,SEA2D,2046,42.9012
REGION1,PWRURNB01,SEA2D,2047,46.9638
REGION1,PWRURNB01,SEA2D,2048,51.035
REGION1,PWRURNB01,SEA2D,2049,55.1061
REGION1,PWRURNB01,SEA2D,2050,59.1773
REGION1,PWRURNB01,SEA2N,2039,3.4374
REGION1,PWRURNB01,SEA2N,2040,8.7631
REGION1,PWRURNB01,SEA2N,2041,14.6214
REGION1,PWRURNB01,SEA2N,2042,19.992
REGION1,PWRURNB01,SEA2N,2043,27.8289
REGION1,PWRURNB01,SEA2N,2044,33.1883
REGION1,PWRURNB01,SEA2N,2045,38.83
REGION1,PWRURNB01,SEA2N,2046,42.9012
REGION1,PWRURNB01,SEA2N,2047,46.9638
REGION1,PWRURNB01,SEA2N,2048,51.035
REGION1,PWRURNB01,SEA2N,2049,55.1061
REGION1,PWRURNB01,SEA2N,2050,59.1773
REGION1,PWRURNB01,SEA3D,2039,3.4374
REGION1,PWRURNB01,SEA3D,2040,8.7631
REGION1,PWRURNB01,SEA3D,2041,14.6214
REGION1,PWRURNB01,SEA3D,2042,19.992
REGION1,PWRURNB01,SEA3D,2043,27.8289
REGION1,PWRURNB01,SEA3D,2044,33.1883
REGION1,PWRURNB01,SEA3D,2045,38.83
REGION1,PWRURNB01,SEA3D,2046,42.9012
REGION1,PWRURNB01,SEA3D,2047,46.9638
REGION1,PWRURNB01,SEA3D,2048,51.035
REGION1,PWRURNB01,SEA3D,2049,55.1061
REGION1,PWRURNB01,SEA3D,2050,59.1773
REGION1,PWRURNB01,SEA3N,2039,3.4374
REGION1,PWRURNB01,SEA3N,2040,8.7631
REGION1,PWRURNB01,SEA3N,2041,14.6214
REGION1,PWRURNB01,SEA3N,2042,19.992
REGION1,PWRURNB01,SEA3N,2043,27.8289
