r,t,y,CapitalInvestment
REGION1,RNWHYD,2030,3.9536
REGION1,RNWHYD,2031,3.9957
REGION1,RNWHYD,2032,4.0367
REGION1,RNWHYD,2033,4.0648
REGION1,RNWHYD,2034,4.0897
REGION1,RNWHYD,2035,4.1143
REGION1,RNWHYD,2036,4.1408
REGION1,RNWHYD,2037,4.1654
REGION1,RNWHYD,2038,4.1881
REGION1,RNWHYD,2039,4.2181
REGION1,RNWHYD,2040,4.2467
REGION1,RNWHYD,2041,4.2782
REGION1,RNWHYD,2042,4.3071
REGION1,RNWHYD,2043,4.3308
REGION1,RNWHYD,2044,4.3596
REGION1,RNWHYD,2045,4.388
REGION1,RNWHYD,2046,4.4331
REGION1,RNWHYD,2047,4.4781
REGION1,RNWHYD,2048,4.5232
REGION1,RNWHYD,2049,4.5683
REGION1,RNWHYD,2050,4.6134
REGION1,RNWSOL,2020,0.0004
REGION1,RNWSOL,2021,0.0004
REGION1,RNWSOL,2022,0.0004
REGION1,RNWSOL,2023,0.0004
REGION1,RNWSOL,2024,0.0004
REGION1,RNWSOL,2025,0.0004
REGION1,RNWSOL,2026,0.0004
REGION1,RNWSOL,2027,0.0004
REGION1,RNWSOL,2028,0.0004
REGION1,RNWSOL,2029,0.0004
REGION1,RNWSOL,2030,0.0004
REGION1,RNWSOL,2031,0.0004
REGION1,RNWSOL,2032,0.0004
REGION1,RNWSOL,2033,0.0004
REGION1,RNWSOL,2034,0.0004
REGION1,RNWSOL,2035,0.0004
REGION1,RNWSOL,2036,0.0004
REGION1,RNWSOL,2037,0.0004
REGION1,RNWSOL,2038,0.1246
REGION1,RNWSOL,2039,0.3429
REGION1,RNWSOL,2040,0.3429
REGION1,RNWSOL,2041,0.3425
REGION1,RNWSOL,2042,0.3425
REGION1,RNWSOL,2043,0.3425
REGION1,RNWSOL,2044,0.3425
REGION1,RNWSOL,2045,0.3425
REGION1,RNWSOL,2046,0.3425
REGION1,RNWSOL,2047,0.3425
REGION1,RNWSOL,2048,0.3425
REGION1,RNWSOL,2049,0.3425
REGION1,RNWSOL,2050,0.3425
REGION1,RNWWND,2020,2.0801
REGION1,RNWWND,2021,2.2651
REGION1,RNWWND,2022,2.4444
REGION1,RNWWND,2023,2.6387
REGION1,RNWWND,2024,3.1486
REGION1,RNWWND,2025,3.1486
REGION1,RNWWND,2026,3.1486
REGION1,RNWWND,2027,3.1486
REGION1,RNWWND,2028,3.1486
REGION1,RNWWND,2029,3.1486
REGION1,RNWWND,2030,3.1486
REGION1,RNWWND,2031,3.1486
REGION1,RNWWND,2032,3.1486
REGION1,RNWWND,2033,3.1486
REGION1,RNWWND,2034,3.1486
REGION1,RNWWND,2035,3.1242
REGION1,RNWWND,2036,3.1242
REGION1,RNWWND,2037,3.0785
REGION1,RNWWND,2038,3.0188
REGION1,RNWWND,2039,2.9631
REGION1,RNWWND,2040,2.9631
REGION1,RNWWND,2041,2.9631
REGION1,RNWWND,2042,2.9631
REGION1,RNWWND,2043,2.871
REGION1,RNWWND,2044,2.871
REGION1,RNWWND,2045,2.8614
REGION1,RNWWND,2046,2.8614
REGION1,RNWWND,2047,2.8614
REGION1,RNWWND,2048,2.8614
REGION1,RNWWND,2049,2.8614
REGION1,RNWWND,2050,2.8614
