r,t,y,TotalTechnologyAnnualActivity
REGION1,LNDALFLRBC1,2022,30.5532
REGION1,LNDALFLRBC1,2023,30.5957
REGION1,LNDALFLRBC1,2024,30.6383
REGION1,LNDALFLRBC1,2025,30.6596
REGION1,LNDALFLRBC1,2026,30.7021
REGION1,LNDALFLRBC1,2027,30.7447
REGION1,LNDALFLRBC1,2028,30.7872
REGION1,LNDALFLRBC1,2029,30.8085
REGION1,LNDALFLRBC1,2030,30.8511
REGION1,LNDALFLRBC1,2031,30.8936
REGION1,LNDALFLRBC1,2032,30.9149
REGION1,LNDALFLRBC1,2033,30.9574
REGION1,LNDALFLRBC1,2034,31.0
REGION1,LNDALFLRBC1,2035,31.0426
REGION1,LNDALFLRBC1,2036,31.0638
REGION1,LNDALFLRBC1,2037,31.1064
REGION1,LNDALFLRBC1,2038,31.1489
REGION1,LNDALFLRBC1,2039,31.1702
REGION1,LNDALFLRBC1,2040,31.2128
REGION1,LNDALFLRBC1,2041,31.2553
REGION1,LNDALFLRBC1,2042,31.2979
REGION1,LNDALFLRBC1,2043,31.3191
REGION1,LNDALFLRBC1,2044,31.3617
REGION1,LNDALFLRBC1,2045,31.4043
REGION1,LNDALFLRBC1,2046,31.4255
REGION1,LNDALFLRBC1,2047,31.4681
REGION1,LNDALFLRBC1,2048,31.5106
REGION1,LNDALFLRBC1,2049,31.5532
REGION1,LNDALFLRBC1,2050,31.5745
REGION1,LNDBARBC1,2020,148.3422
REGION1,LNDBARBC1,2021,148.3422
REGION1,LNDBARBC1,2022,148.3422
REGION1,LNDBARBC1,2023,148.3422
REGION1,LNDBARBC1,2024,148.3422
REGION1,LNDBARBC1,2025,148.3422
REGION1,LNDBARBC1,2026,148.3422
REGION1,LNDBARBC1,2027,148.3422
REGION1,LNDBARBC1,2028,148.3422
REGION1,LNDBARBC1,2029,148.3422
REGION1,LNDBARBC1,2030,148.3422
REGION1,LNDBARBC1,2031,148.3422
REGION1,LNDBARBC1,2032,148.3422
REGION1,LNDBARBC1,2033,148.3422
REGION1,LNDBARBC1,2034,148.3422
REGION1,LNDBARBC1,2035,148.3422
REGION1,LNDBARBC1,2036,148.3422
REGION1,LNDBARBC1,2037,148.3422
REGION1,LNDBARBC1,2038,148.3422
REGION1,LNDBARBC1,2039,148.3422
REGION1,LNDBARBC1,2040,148.3422
REGION1,LNDBARBC1,2041,148.3422
REGION1,LNDBARBC1,2042,148.3422
REGION1,LNDBARBC1,2043,148.3422
REGION1,LNDBARBC1,2044,148.3422
REGION1,LNDBARBC1,2045,148.3422
REGION1,LNDBARBC1,2046,148.3422
REGION1,LNDBARBC1,2047,148.3422
REGION1,LNDBARBC1,2048,148.3422
REGION1,LNDBARBC1,2049,148.3422
REGION1,LNDBARBC1,2050,148.3422
REGION1,LNDBLTBC1,2020,5.7136
REGION1,LNDBLTBC1,2021,5.7551
REGION1,LNDBLTBC1,2022,5.7965
REGION1,LNDBLTBC1,2023,5.8385
REGION1,LNDBLTBC1,2024,5.8809
REGION1,LNDBLTBC1,2025,5.9616
REGION1,LNDBLTBC1,2026,6.0063
REGION1,LNDBLTBC1,2027,6.0504
REGION1,LNDBLTBC1,2028,6.0948
REGION1,LNDBLTBC1,2029,6.1396
REGION1,LNDBLTBC1,2030,6.1855
REGION1,LNDBLTBC1,2031,6.2318
REGION1,LNDBLTBC1,2032,6.2788
REGION1,LNDBLTBC1,2033,6.3257
REGION1,LNDBLTBC1,2034,6.3729
REGION1,LNDBLTBC1,2035,6.4207
REGION1,LNDBLTBC1,2036,6.469
REGION1,LNDBLTBC1,2037,6.5178
REGION1,LNDBLTBC1,2038,6.5674
REGION1,LNDBLTBC1,2039,6.6175
REGION1,LNDBLTBC1,2040,6.6683
REGION1,LNDBLTBC1,2041,6.7194
REGION1,LNDBLTBC1,2042,6.7717
REGION1,LNDBLTBC1,2043,6.8262
REGION1,LNDBLTBC1,2044,6.8803
REGION1,LNDBLTBC1,2045,6.9355
REGION1,LNDBLTBC1,2046,6.9925
REGION1,LNDBLTBC1,2047,7.0485
REGION1,LNDBLTBC1,2048,7.1049
REGION1,LNDBLTBC1,2049,7.162
REGION1,LNDBLTBC1,2050,7.2196
REGION1,LNDBRLLRBC1,2020,0.2818
REGION1,LNDBRLLRBC1,2021,0.2227
REGION1,LNDBRLLRBC1,2022,0.2227
REGION1,LNDBRLLRBC1,2023,0.2182
REGION1,LNDBRLLRBC1,2024,0.2182
REGION1,LNDBRLLRBC1,2025,0.2136
REGION1,LNDBRLLRBC1,2026,0.2136
REGION1,LNDBRLLRBC1,2027,0.2091
REGION1,LNDBRLLRBC1,2028,0.2091
REGION1,LNDBRLLRBC1,2029,0.2045
REGION1,LNDBRLLRBC1,2030,0.2045
REGION1,LNDBRLLRBC1,2031,0.2045
REGION1,LNDBRLLRBC1,2032,0.2
REGION1,LNDBRLLRBC1,2033,0.2
REGION1,LNDBRLLRBC1,2034,0.2
REGION1,LNDBRLLRBC1,2035,0.1955
REGION1,LNDBRLLRBC1,2036,0.1955
REGION1,LNDBRLLRBC1,2037,0.1955
REGION1,LNDBRLLRBC1,2038,0.1909
REGION1,LNDBRLLRBC1,2039,0.1909
REGION1,LNDBRLLRBC1,2040,0.1909
REGION1,LNDBRLLRBC1,2041,0.1864
REGION1,LNDBRLLRBC1,2042,0.1864
REGION1,LNDBRLLRBC1,2043,0.1864
REGION1,LNDBRLLRBC1,2044,0.1864
REGION1,LNDBRLLRBC1,2045,0.1818
REGION1,LNDBRLLRBC1,2046,0.1818
REGION1,LNDBRLLRBC1,2047,0.1818
REGION1,LNDBRLLRBC1,2048,0.1818
REGION1,LNDBRLLRBC1,2049,0.1773
REGION1,LNDBRLLRBC1,2050,0.1773
REGION1,LNDFORBC1,2020,518.742
REGION1,LNDFORBC1,2021,508.4153
REGION1,LNDFORBC1,2022,508.3636
REGION1,LNDFORBC1,2023,507.7709
REGION1,LNDFORBC1,2024,507.4242
REGION1,LNDFORBC1,2025,507.5282
REGION1,LNDFORBC1,2026,507.0815
REGION1,LNDFORBC1,2027,507.1029
REGION1,LNDFORBC1,2028,506.3604
REGION1,LNDFORBC1,2029,505.9288
REGION1,LNDFORBC1,2030,506.002
REGION1,LNDFORBC1,2031,505.5067
REGION1,LNDFORBC1,2032,505.7293
REGION1,LNDFORBC1,2033,505.4785
REGION1,LNDFORBC1,2034,505.489
REGION1,LNDFORBC1,2035,505.1944
REGION1,LNDFORBC1,2036,504.4692
REGION1,LNDFORBC1,2037,503.8545
REGION1,LNDFORBC1,2038,503.4627
REGION1,LNDFORBC1,2039,503.2974
REGION1,LNDFORBC1,2040,502.8922
REGION1,LNDFORBC1,2041,502.1552
REGION1,LNDFORBC1,2042,502.4998
REGION1,LNDFORBC1,2043,502.2016
REGION1,LNDFORBC1,2044,501.9331
REGION1,LNDFORBC1,2045,501.5653
REGION1,LNDFORBC1,2046,501.2683
REGION1,LNDFORBC1,2047,500.9426
REGION1,LNDFORBC1,2048,500.6166
REGION1,LNDFORBC1,2049,500.3022
REGION1,LNDFORBC1,2050,499.9963
REGION1,LNDGRSBC1,2020,158.9041
REGION1,LNDGRSBC1,2021,158.9041
REGION1,LNDGRSBC1,2022,158.9041
REGION1,LNDGRSBC1,2023,158.9041
REGION1,LNDGRSBC1,2024,158.9041
REGION1,LNDGRSBC1,2025,158.9041
REGION1,LNDGRSBC1,2026,158.9041
REGION1,LNDGRSBC1,2027,158.9041
REGION1,LNDGRSBC1,2028,158.9041
REGION1,LNDGRSBC1,2029,158.9041
REGION1,LNDGRSBC1,2030,158.9041
REGION1,LNDGRSBC1,2031,158.9041
REGION1,LNDGRSBC1,2032,158.9041
REGION1,LNDGRSBC1,2033,158.9041
REGION1,LNDGRSBC1,2034,158.9041
REGION1,LNDGRSBC1,2035,158.9041
REGION1,LNDGRSBC1,2036,158.9041
REGION1,LNDGRSBC1,2037,158.9041
REGION1,LNDGRSBC1,2038,158.9041
REGION1,LNDGRSBC1,2039,158.9041
REGION1,LNDGRSBC1,2040,158.9041
REGION1,LNDGRSBC1,2041,158.9041
REGION1,LNDGRSBC1,2042,158.9041
REGION1,LNDGRSBC1,2043,158.9041
REGION1,LNDGRSBC1,2044,158.9041
REGION1,LNDGRSBC1,2045,158.9041
REGION1,LNDGRSBC1,2046,158.9041
REGION1,LNDGRSBC1,2047,158.9041
REGION1,LNDGRSBC1,2048,158.9041
REGION1,LNDGRSBC1,2049,158.9041
REGION1,LNDGRSBC1,2050,158.9041
REGION1,LNDMAILRBC1,2020,17.3333
REGION1,LNDMAILRBC1,2021,25.7143
REGION1,LNDMAILRBC1,2022,25.5714
REGION1,LNDMAILRBC1,2023,25.9524
REGION1,LNDMAILRBC1,2024,26.0952
REGION1,LNDMAILRBC1,2025,25.7619
REGION1,LNDMAILRBC1,2026,26.0
REGION1,LNDMAILRBC1,2027,25.7619
REGION1,LNDMAILRBC1,2028,26.2857
REGION1,LNDMAILRBC1,2029,26.5238
REGION1,LNDMAILRBC1,2030,26.2381
REGION1,LNDMAILRBC1,2031,26.5238
REGION1,LNDMAILRBC1,2032,26.0952
REGION1,LNDMAILRBC1,2033,26.1429
REGION1,LNDMAILRBC1,2034,25.9048
REGION1,LNDMAILRBC1,2035,26.0
REGION1,LNDMAILRBC1,2036,26.5238
REGION1,LNDMAILRBC1,2037,26.9048
REGION1,LNDMAILRBC1,2038,27.0952
REGION1,LNDMAILRBC1,2039,27.0476
REGION1,LNDMAILRBC1,2040,27.2381
REGION1,LNDMAILRBC1,2041,27.7619
REGION1,LNDMAILRBC1,2042,27.1905
REGION1,LNDMAILRBC1,2043,27.2857
REGION1,LNDMAILRBC1,2044,27.3333
REGION1,LNDMAILRBC1,2045,27.4762
REGION1,LNDMAILRBC1,2046,27.5714
REGION1,LNDMAILRBC1,2047,27.6667
REGION1,LNDMAILRBC1,2048,27.7619
REGION1,LNDMAILRBC1,2049,27.8571
REGION1,LNDMAILRBC1,2050,27.9524
REGION1,LNDOATLRBC1,2020,0.4462
REGION1,LNDOATLRBC1,2021,0.4769
REGION1,LNDOATLRBC1,2022,0.4846
REGION1,LNDOATLRBC1,2023,0.4923
REGION1,LNDOATLRBC1,2024,0.4923
REGION1,LNDOATLRBC1,2025,0.5
REGION1,LNDOATLRBC1,2026,0.5077
REGION1,LNDOATLRBC1,2027,0.5077
REGION1,LNDOATLRBC1,2028,0.5154
REGION1,LNDOATLRBC1,2029,0.5231
REGION1,LNDOATLRBC1,2030,0.5231
REGION1,LNDOATLRBC1,2031,0.5308
REGION1,LNDOATLRBC1,2032,0.5385
REGION1,LNDOATLRBC1,2033,0.5385
REGION1,LNDOATLRBC1,2034,0.5462
REGION1,LNDOATLRBC1,2035,0.5462
REGION1,LNDOATLRBC1,2036,0.5538
REGION1,LNDOATLRBC1,2037,0.5615
REGION1,LNDOATLRBC1,2038,0.5615
REGION1,LNDOATLRBC1,2039,0.5692
REGION1,LNDOATLRBC1,2040,0.5769
REGION1,LNDOATLRBC1,2041,0.5769
REGION1,LNDOATLRBC1,2042,0.5846
REGION1,LNDOATLRBC1,2043,0.5923
REGION1,LNDOATLRBC1,2044,0.5923
REGION1,LNDOATLRBC1,2045,0.6
REGION1,LNDOATLRBC1,2046,0.6
REGION1,LNDOATLRBC1,2047,0.6077
REGION1,LNDOATLRBC1,2048,0.6154
REGION1,LNDOATLRBC1,2049,0.6154
REGION1,LNDOATLRBC1,2050,0.6231
REGION1,LNDOTHIIBC1,2020,1.7
REGION1,LNDOTHIIBC1,2021,2.0
REGION1,LNDOTHIIBC1,2022,2.0778
REGION1,LNDOTHIIBC1,2023,2.1556
REGION1,LNDOTHIIBC1,2024,2.2333
REGION1,LNDOTHIIBC1,2025,2.3111
REGION1,LNDOTHIIBC1,2026,2.3889
REGION1,LNDOTHIIBC1,2027,2.4667
REGION1,LNDOTHIIBC1,2028,2.5444
REGION1,LNDOTHIIBC1,2029,2.6222
REGION1,LNDOTHIIBC1,2030,2.7
REGION1,LNDOTHIIBC1,2031,2.7778
REGION1,LNDOTHIIBC1,2032,2.8556
REGION1,LNDOTHIIBC1,2033,2.9333
REGION1,LNDOTHIIBC1,2034,3.0111
REGION1,LNDOTHIIBC1,2035,3.0889
REGION1,LNDOTHIIBC1,2036,3.1667
REGION1,LNDOTHIIBC1,2037,3.2444
REGION1,LNDOTHIIBC1,2038,3.3222
REGION1,LNDOTHIIBC1,2039,3.4
REGION1,LNDOTHIIBC1,2040,3.4778
REGION1,LNDOTHIIBC1,2041,3.5556
REGION1,LNDOTHIIBC1,2042,3.6333
REGION1,LNDOTHIIBC1,2043,3.7111
REGION1,LNDOTHIIBC1,2044,3.7889
REGION1,LNDOTHIIBC1,2045,3.8667
REGION1,LNDOTHIIBC1,2046,3.9444
REGION1,LNDOTHIIBC1,2047,4.0222
REGION1,LNDOTHIIBC1,2048,4.1
REGION1,LNDOTHIIBC1,2049,4.1778
REGION1,LNDOTHIIBC1,2050,4.2556
REGION1,LNDPEALRBC1,2020,0.3263
REGION1,LNDPEALRBC1,2021,0.3263
REGION1,LNDPEALRBC1,2022,0.3474
REGION1,LNDPEALRBC1,2023,0.3579
REGION1,LNDPEALRBC1,2024,0.3789
REGION1,LNDPEALRBC1,2025,0.3895
REGION1,LNDPEALRBC1,2026,0.4
REGION1,LNDPEALRBC1,2027,0.4211
REGION1,LNDPEALRBC1,2028,0.4316
REGION1,LNDPEALRBC1,2029,0.4526
REGION1,LNDPEALRBC1,2030,0.4632
REGION1,LNDPEALRBC1,2031,0.4737
REGION1,LNDPEALRBC1,2032,0.4947
REGION1,LNDPEALRBC1,2033,0.5053
REGION1,LNDPEALRBC1,2034,0.5263
REGION1,LNDPEALRBC1,2035,0.5368
REGION1,LNDPEALRBC1,2036,0.5474
REGION1,LNDPEALRBC1,2037,0.5684
REGION1,LNDPEALRBC1,2038,0.5789
REGION1,LNDPEALRBC1,2039,0.6
REGION1,LNDPEALRBC1,2040,0.6105
REGION1,LNDPEALRBC1,2041,0.6211
REGION1,LNDPEALRBC1,2042,0.6421
REGION1,LNDPEALRBC1,2043,0.6526
REGION1,LNDPEALRBC1,2044,0.6737
REGION1,LNDPEALRBC1,2045,0.6842
REGION1,LNDPEALRBC1,2046,0.6947
REGION1,LNDPEALRBC1,2047,0.7158
REGION1,LNDPEALRBC1,2048,0.7263
REGION1,LNDPEALRBC1,2049,0.7474
REGION1,LNDPEALRBC1,2050,0.7579
REGION1,LNDPTWLRBC1,2020,0.0004
REGION1,LNDPTWLRBC1,2021,0.0004
REGION1,LNDPTWLRBC1,2022,0.0004
REGION1,LNDPTWLRBC1,2023,0.0004
REGION1,LNDPTWLRBC1,2024,0.0004
REGION1,LNDPTWLRBC1,2025,0.0004
REGION1,LNDPTWLRBC1,2026,0.0004
REGION1,LNDPTWLRBC1,2027,0.0004
REGION1,LNDPTWLRBC1,2028,0.0004
REGION1,LNDPTWLRBC1,2029,0.0004
REGION1,LNDPTWLRBC1,2030,0.0004
REGION1,LNDPTWLRBC1,2031,0.0004
REGION1,LNDPTWLRBC1,2032,0.0004
REGION1,LNDPTWLRBC1,2033,0.0004
REGION1,LNDPTWLRBC1,2034,0.0004
REGION1,LNDPTWLRBC1,2035,0.0004
REGION1,LNDPTWLRBC1,2036,0.0004
REGION1,LNDPTWLRBC1,2037,0.0004
REGION1,LNDPTWLRBC1,2038,0.0004
REGION1,LNDPTWLRBC1,2039,0.0004
REGION1,LNDPTWLRBC1,2040,0.0004
REGION1,LNDPTWLRBC1,2041,0.0004
REGION1,LNDPTWLRBC1,2042,0.0004
REGION1,LNDPTWLRBC1,2043,0.0004
REGION1,LNDPTWLRBC1,2044,0.0004
REGION1,LNDPTWLRBC1,2045,0.0004
REGION1,LNDPTWLRBC1,2046,0.0004
REGION1,LNDPTWLRBC1,2047,0.0004
REGION1,LNDPTWLRBC1,2048,0.0004
REGION1,LNDPTWLRBC1,2049,0.0004
REGION1,LNDPTWLRBC1,2050,0.0004
REGION1,LNDRAPLRBC1,2020,0.5833
REGION1,LNDRAPLRBC1,2021,0.8958
REGION1,LNDRAPLRBC1,2022,0.9167
REGION1,LNDRAPLRBC1,2023,0.9479
REGION1,LNDRAPLRBC1,2024,0.9688
REGION1,LNDRAPLRBC1,2025,1.0
REGION1,LNDRAPLRBC1,2026,1.0208
REGION1,LNDRAPLRBC1,2027,1.0521
REGION1,LNDRAPLRBC1,2028,1.0833
REGION1,LNDRAPLRBC1,2029,1.1042
REGION1,LNDRAPLRBC1,2030,1.1354
REGION1,LNDRAPLRBC1,2031,1.1562
REGION1,LNDRAPLRBC1,2032,1.1875
REGION1,LNDRAPLRBC1,2033,1.2083
REGION1,LNDRAPLRBC1,2034,1.2396
REGION1,LNDRAPLRBC1,2035,1.2604
REGION1,LNDRAPLRBC1,2036,1.2917
REGION1,LNDRAPLRBC1,2037,1.3229
REGION1,LNDRAPLRBC1,2038,1.3438
REGION1,LNDRAPLRBC1,2039,1.375
REGION1,LNDRAPLRBC1,2040,1.3958
REGION1,LNDRAPLRBC1,2041,1.4271
REGION1,LNDRAPLRBC1,2042,1.4479
REGION1,LNDRAPLRBC1,2043,1.4792
REGION1,LNDRAPLRBC1,2044,1.5
REGION1,LNDRAPLRBC1,2045,1.5312
REGION1,LNDRAPLRBC1,2046,1.5625
REGION1,LNDRAPLRBC1,2047,1.5833
REGION1,LNDRAPLRBC1,2048,1.6146
REGION1,LNDRAPLRBC1,2049,1.6354
REGION1,LNDRAPLRBC1,2050,1.6667
REGION1,LNDRYELRBC1,2020,0.0121
REGION1,LNDRYELRBC1,2021,0.0179
REGION1,LNDRYELRBC1,2022,0.0179
REGION1,LNDRYELRBC1,2023,0.0179
REGION1,LNDRYELRBC1,2024,0.0171
REGION1,LNDRYELRBC1,2025,0.0171
REGION1,LNDRYELRBC1,2026,0.0171
REGION1,LNDRYELRBC1,2027,0.0171
REGION1,LNDRYELRBC1,2028,0.0171
REGION1,LNDRYELRBC1,2029,0.0171
REGION1,LNDRYELRBC1,2030,0.0171
REGION1,LNDRYELRBC1,2031,0.0164
REGION1,LNDRYELRBC1,2032,0.0164
REGION1,LNDRYELRBC1,2033,0.0164
REGION1,LNDRYELRBC1,2034,0.0164
REGION1,LNDRYELRBC1,2035,0.0164
REGION1,LNDRYELRBC1,2036,0.0164
REGION1,LNDRYELRBC1,2037,0.0164
REGION1,LNDRYELRBC1,2038,0.0164
REGION1,LNDRYELRBC1,2039,0.0157
REGION1,LNDRYELRBC1,2040,0.0157
REGION1,LNDRYELRBC1,2041,0.0157
REGION1,LNDRYELRBC1,2042,0.0157
REGION1,LNDRYELRBC1,2043,0.0157
REGION1,LNDRYELRBC1,2044,0.0157
REGION1,LNDRYELRBC1,2045,0.0157
REGION1,LNDRYELRBC1,2046,0.015
REGION1,LNDRYELRBC1,2047,0.015
REGION1,LNDRYELRBC1,2048,0.015
REGION1,LNDRYELRBC1,2049,0.015
REGION1,LNDRYELRBC1,2050,0.015
REGION1,LNDWATBC1,2020,43.0425
REGION1,LNDWATBC1,2021,43.0425
REGION1,LNDWATBC1,2022,43.0425
REGION1,LNDWATBC1,2023,43.0425
REGION1,LNDWATBC1,2024,43.0425
REGION1,LNDWATBC1,2025,43.0425
REGION1,LNDWATBC1,2026,43.0425
REGION1,LNDWATBC1,2027,43.0425
REGION1,LNDWATBC1,2028,43.0425
REGION1,LNDWATBC1,2029,43.0425
REGION1,LNDWATBC1,2030,43.0425
REGION1,LNDWATBC1,2031,43.0425
REGION1,LNDWATBC1,2032,43.0425
REGION1,LNDWATBC1,2033,43.0425
REGION1,LNDWATBC1,2034,43.0425
REGION1,LNDWATBC1,2035,43.0425
REGION1,LNDWATBC1,2036,43.0425
REGION1,LNDWATBC1,2037,43.0425
REGION1,LNDWATBC1,2038,43.0425
REGION1,LNDWATBC1,2039,43.0425
REGION1,LNDWATBC1,2040,43.0425
REGION1,LNDWATBC1,2041,43.0425
REGION1,LNDWATBC1,2042,43.0425
REGION1,LNDWATBC1,2043,43.0425
REGION1,LNDWATBC1,2044,43.0425
REGION1,LNDWATBC1,2045,43.0425
REGION1,LNDWATBC1,2046,43.0425
REGION1,LNDWATBC1,2047,43.0425
REGION1,LNDWATBC1,2048,43.0425
REGION1,LNDWATBC1,2049,43.0425
REGION1,LNDWATBC1,2050,43.0425
REGION1,LNDWHELRBC1,2020,0.2318
REGION1,LNDWHELRBC1,2021,0.3545
REGION1,LNDWHELRBC1,2022,0.3591
REGION1,LNDWHELRBC1,2023,0.3636
REGION1,LNDWHELRBC1,2024,0.3636
REGION1,LNDWHELRBC1,2025,0.3682
REGION1,LNDWHELRBC1,2026,0.3727
REGION1,LNDWHELRBC1,2027,0.3773
REGION1,LNDWHELRBC1,2028,0.3818
REGION1,LNDWHELRBC1,2029,0.3864
REGION1,LNDWHELRBC1,2030,0.3909
REGION1,LNDWHELRBC1,2031,0.3955
REGION1,LNDWHELRBC1,2032,0.4
REGION1,LNDWHELRBC1,2033,0.4045
REGION1,LNDWHELRBC1,2034,0.4045
REGION1,LNDWHELRBC1,2035,0.4091
REGION1,LNDWHELRBC1,2036,0.4136
REGION1,LNDWHELRBC1,2037,0.4182
REGION1,LNDWHELRBC1,2038,0.4227
REGION1,LNDWHELRBC1,2039,0.4273
REGION1,LNDWHELRBC1,2040,0.4318
REGION1,LNDWHELRBC1,2041,0.4364
REGION1,LNDWHELRBC1,2042,0.4409
REGION1,LNDWHELRBC1,2043,0.4409
REGION1,LNDWHELRBC1,2044,0.4455
REGION1,LNDWHELRBC1,2045,0.45
REGION1,LNDWHELRBC1,2046,0.4545
REGION1,LNDWHELRBC1,2047,0.4591
REGION1,LNDWHELRBC1,2048,0.4636
REGION1,LNDWHELRBC1,2049,0.4682
REGION1,LNDWHELRBC1,2050,0.4727
REGION1,MINLNDBC1,2020,925.0
REGION1,MINLNDBC1,2021,925.0
REGION1,MINLNDBC1,2022,925.0
REGION1,MINLNDBC1,2023,925.0
REGION1,MINLNDBC1,2024,925.0
REGION1,MINLNDBC1,2025,925.0
REGION1,MINLNDBC1,2026,925.0
REGION1,MINLNDBC1,2027,925.0
REGION1,MINLNDBC1,2028,925.0
REGION1,MINLNDBC1,2029,925.0
REGION1,MINLNDBC1,2030,925.0
REGION1,MINLNDBC1,2031,925.0
REGION1,MINLNDBC1,2032,925.0
REGION1,MINLNDBC1,2033,925.0
REGION1,MINLNDBC1,2034,925.0
REGION1,MINLNDBC1,2035,925.0
REGION1,MINLNDBC1,2036,925.0
REGION1,MINLNDBC1,2037,925.0
REGION1,MINLNDBC1,2038,925.0
REGION1,MINLNDBC1,2039,925.0
REGION1,MINLNDBC1,2040,925.0
REGION1,MINLNDBC1,2041,925.0
REGION1,MINLNDBC1,2042,925.0
REGION1,MINLNDBC1,2043,925.0
REGION1,MINLNDBC1,2044,925.0
REGION1,MINLNDBC1,2045,925.0
REGION1,MINLNDBC1,2046,925.0
REGION1,MINLNDBC1,2047,925.0
REGION1,MINLNDBC1,2048,925.0
REGION1,MINLNDBC1,2049,925.0
REGION1,MINLNDBC1,2050,925.0
REGION1,MINNGS,2020,392.67
REGION1,MINNGS,2021,388.75
REGION1,MINNGS,2022,395.05
REGION1,MINNGS,2023,405.9087
REGION1,MINNGS,2024,432.0547
REGION1,MINNGS,2025,421.11
REGION1,MINNGS,2026,456.6
REGION1,MINNGS,2027,467.55
REGION1,MINNGS,2028,471.62
REGION1,MINNGS,2029,475.94
REGION1,MINNGS,2030,496.49
REGION1,MINNGS,2031,525.0
REGION1,MINNGS,2032,543.91
REGION1,MINNGS,2033,544.4
REGION1,MINNGS,2034,545.22
REGION1,MINNGS,2035,546.99
REGION1,MINNGS,2036,548.89
REGION1,MINNGS,2037,549.75
REGION1,MINNGS,2038,550.86
REGION1,MINNGS,2039,552.24
REGION1,MINNGS,2040,553.7
REGION1,MINNGS,2041,583.203
REGION1,MINNGS,2042,591.018
REGION1,MINNGS,2043,598.833
REGION1,MINNGS,2044,606.648
REGION1,MINNGS,2045,614.462
REGION1,MINNGS,2046,622.276
REGION1,MINNGS,2047,630.091
REGION1,MINNGS,2048,637.905
REGION1,MINNGS,2049,645.72
REGION1,MINNGS,2050,653.535
REGION1,MINPRCBC1,2020,705.047
REGION1,MINPRCBC1,2021,720.2056
REGION1,MINPRCBC1,2022,720.2607
REGION1,MINPRCBC1,2023,721.1108
REGION1,MINPRCBC1,2024,721.5989
REGION1,MINPRCBC1,2025,721.3688
REGION1,MINPRCBC1,2026,722.0013
REGION1,MINPRCBC1,2027,721.9474
REGION1,MINPRCBC1,2028,723.0162
REGION1,MINPRCBC1,2029,723.6279
REGION1,MINPRCBC1,2030,723.4964
REGION1,MINPRCBC1,2031,724.2005
REGION1,MINPRCBC1,2032,723.8489
REGION1,MINPRCBC1,2033,724.1935
REGION1,MINPRCBC1,2034,724.1543
REGION1,MINPRCBC1,2035,724.5631
REGION1,MINPRCBC1,2036,725.6048
REGION1,MINPRCBC1,2037,726.4836
REGION1,MINPRCBC1,2038,727.0342
REGION1,MINPRCBC1,2039,727.2518
REGION1,MINPRCBC1,2040,727.8214
REGION1,MINPRCBC1,2041,728.8788
REGION1,MINPRCBC1,2042,728.3449
REGION1,MINPRCBC1,2043,728.7537
REGION1,MINPRCBC1,2044,729.1196
REGION1,MINPRCBC1,2045,729.6304
REGION1,MINPRCBC1,2046,730.0352
REGION1,MINPRCBC1,2047,730.4841
REGION1,MINPRCBC1,2048,730.9334
REGION1,MINPRCBC1,2049,731.3657
REGION1,MINPRCBC1,2050,731.785
REGION1,PWRBIOB01,2020,1.202
REGION1,PWRBIOB01,2021,1.202
REGION1,PWRBIOB01,2022,1.202
REGION1,PWRBIOB01,2023,1.202
REGION1,PWRBIOB01,2024,1.202
REGION1,PWRBIOB01,2025,1.202
REGION1,PWRBIOB01,2026,1.202
REGION1,PWRBIOB01,2027,1.202
REGION1,PWRBIOB01,2028,1.202
REGION1,PWRBIOB01,2029,1.202
REGION1,PWRBIOB01,2030,1.202
REGION1,PWRBIOB01,2031,1.202
REGION1,PWRBIOB01,2032,1.202
REGION1,PWRBIOB01,2033,1.202
REGION1,PWRBIOB01,2034,1.202
REGION1,PWRBIOB01,2035,1.202
REGION1,PWRBIOB01,2036,1.202
REGION1,PWRBIOB01,2037,1.202
REGION1,PWRBIOB01,2038,1.202
REGION1,PWRBIOB01,2039,1.202
REGION1,PWRBIOB01,2040,1.202
REGION1,PWRBIOB01,2041,1.202
REGION1,PWRBIOB01,2042,1.202
REGION1,PWRBIOB01,2043,1.202
REGION1,PWRBIOB01,2044,1.202
REGION1,PWRBIOB01,2045,1.202
REGION1,PWRBIOB01,2046,1.202
REGION1,PWRBIOB01,2047,1.202
REGION1,PWRBIOB01,2048,1.202
REGION1,PWRBIOB01,2049,1.202
REGION1,PWRBIOB01,2050,1.202
REGION1,PWRBIOB02,2020,3.7652
REGION1,PWRBIOB02,2021,3.7652
REGION1,PWRBIOB02,2022,3.7652
REGION1,PWRBIOB02,2023,3.7652
REGION1,PWRBIOB02,2024,3.7652
REGION1,PWRBIOB02,2025,3.7652
REGION1,PWRBIOB02,2026,3.7652
REGION1,PWRBIOB02,2027,3.7652
REGION1,PWRBIOB02,2028,3.7652
REGION1,PWRBIOB02,2029,3.7652
REGION1,PWRBIOB02,2030,3.7652
REGION1,PWRBIOB02,2031,3.7652
REGION1,PWRBIOB02,2032,3.7652
REGION1,PWRBIOB02,2033,3.7652
REGION1,PWRBIOB02,2034,3.7652
REGION1,PWRBIOB02,2035,3.7652
REGION1,PWRBIOB02,2036,3.7652
REGION1,PWRBIOB02,2037,3.7652
REGION1,PWRBIOB02,2038,3.7652
REGION1,PWRBIOB02,2039,3.7652
REGION1,PWRBIOB02,2040,3.7652
