r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C01,54,2048,0.5696
REGION1,LNDAGRBC1C01,54,2049,0.5759
REGION1,LNDAGRBC1C01,54,2050,0.5822
REGION1,LNDAGRBC1C02,53,2020,18.7502
REGION1,LNDAGRBC1C02,53,2021,18.7502
REGION1,LNDAGRBC1C02,53,2022,18.7502
REGION1,LNDAGRBC1C02,53,2023,18.7502
REGION1,LNDAGRBC1C02,53,2024,18.7502
REGION1,LNDAGRBC1C02,53,2025,18.7502
REGION1,LNDAGRBC1C02,53,2026,18.7502
REGION1,LNDAGRBC1C02,53,2027,18.7502
REGION1,LNDAGRBC1C02,53,2028,18.7502
REGION1,LNDAGRBC1C02,53,2029,18.7502
REGION1,LNDAGRBC1C02,53,2030,18.7502
REGION1,LNDAGRBC1C02,53,2031,18.7502
REGION1,LNDAGRBC1C02,53,2032,18.7502
REGION1,LNDAGRBC1C02,53,2033,18.7502
REGION1,LNDAGRBC1C02,53,2034,18.7502
REGION1,LNDAGRBC1C02,53,2035,18.7502
REGION1,LNDAGRBC1C02,53,2036,18.7502
REGION1,LNDAGRBC1C02,53,2037,18.7502
REGION1,LNDAGRBC1C02,53,2038,18.7502
REGION1,LNDAGRBC1C02,53,2039,18.7502
REGION1,LNDAGRBC1C02,53,2040,18.7502
REGION1,LNDAGRBC1C02,53,2041,18.7502
REGION1,LNDAGRBC1C02,53,2042,18.7502
REGION1,LNDAGRBC1C02,53,2043,18.7502
REGION1,LNDAGRBC1C02,53,2044,18.7502
REGION1,LNDAGRBC1C02,53,2045,18.7502
REGION1,LNDAGRBC1C02,53,2046,18.7502
REGION1,LNDAGRBC1C02,53,2047,18.7502
REGION1,LNDAGRBC1C02,53,2048,18.7502
REGION1,LNDAGRBC1C02,53,2049,18.7502
REGION1,LNDAGRBC1C02,53,2050,18.7502
REGION1,LNDAGRBC1C02,54,2020,0.2777
REGION1,LNDAGRBC1C02,54,2021,0.2807
REGION1,LNDAGRBC1C02,54,2022,0.2838
REGION1,LNDAGRBC1C02,54,2023,0.2869
REGION1,LNDAGRBC1C02,54,2024,0.2901
REGION1,LNDAGRBC1C02,54,2025,0.2933
REGION1,LNDAGRBC1C02,54,2026,0.2965
REGION1,LNDAGRBC1C02,54,2027,0.2998
REGION1,LNDAGRBC1C02,54,2028,0.3031
REGION1,LNDAGRBC1C02,54,2029,0.3064
REGION1,LNDAGRBC1C02,54,2030,0.3098
REGION1,LNDAGRBC1C02,54,2031,0.3132
REGION1,LNDAGRBC1C02,54,2032,0.3166
REGION1,LNDAGRBC1C02,54,2033,0.3201
REGION1,LNDAGRBC1C02,54,2034,0.3236
REGION1,LNDAGRBC1C02,54,2035,0.3272
REGION1,LNDAGRBC1C02,54,2036,0.3308
REGION1,LNDAGRBC1C02,54,2037,0.3344
REGION1,LNDAGRBC1C02,54,2038,0.3381
REGION1,LNDAGRBC1C02,54,2039,0.3418
REGION1,LNDAGRBC1C02,54,2040,0.3456
REGION1,LNDAGRBC1C02,54,2041,0.3494
REGION1,LNDAGRBC1C02,54,2042,0.3532
REGION1,LNDAGRBC1C02,54,2043,0.3571
REGION1,LNDAGRBC1C02,54,2044,0.361
REGION1,LNDAGRBC1C02,54,2045,0.365
REGION1,LNDAGRBC1C02,54,2046,0.369
REGION1,LNDAGRBC1C02,54,2047,0.3731
REGION1,LNDAGRBC1C02,54,2048,0.3772
REGION1,LNDAGRBC1C02,54,2049,0.3813
REGION1,LNDAGRBC1C02,54,2050,0.3855
REGION1,LNDAGRBC1C02,51,2020,3.8454
REGION1,LNDAGRBC1C02,51,2021,3.8454
REGION1,LNDAGRBC1C02,51,2022,3.8454
REGION1,LNDAGRBC1C02,51,2023,3.8454
REGION1,LNDAGRBC1C02,51,2024,3.8454
REGION1,LNDAGRBC1C02,51,2025,3.8454
REGION1,LNDAGRBC1C02,51,2026,3.8454
REGION1,LNDAGRBC1C02,51,2027,3.8454
REGION1,LNDAGRBC1C02,51,2028,3.8454
REGION1,LNDAGRBC1C02,51,2029,3.8454
REGION1,LNDAGRBC1C02,51,2030,3.8454
REGION1,LNDAGRBC1C02,51,2031,3.8454
REGION1,LNDAGRBC1C02,51,2032,3.8454
REGION1,LNDAGRBC1C02,51,2033,3.8454
REGION1,LNDAGRBC1C02,51,2034,3.8454
REGION1,LNDAGRBC1C02,51,2035,3.8454
REGION1,LNDAGRBC1C02,51,2036,3.8454
REGION1,LNDAGRBC1C02,51,2037,3.8454
REGION1,LNDAGRBC1C02,51,2038,3.8454
REGION1,LNDAGRBC1C02,51,2039,3.8454
REGION1,LNDAGRBC1C02,51,2040,3.8454
REGION1,LNDAGRBC1C02,51,2041,3.8454
REGION1,LNDAGRBC1C02,51,2042,3.8454
REGION1,LNDAGRBC1C02,51,2043,3.8454
REGION1,LNDAGRBC1C02,51,2044,3.8454
REGION1,LNDAGRBC1C02,51,2045,3.8454
REGION1,LNDAGRBC1C02,51,2046,3.8454
REGION1,LNDAGRBC1C02,51,2047,3.8454
REGION1,LNDAGRBC1C02,51,2048,3.8454
REGION1,LNDAGRBC1C02,51,2049,3.8454
REGION1,LNDAGRBC1C02,51,2050,3.8454
REGION1,LNDAGRBC1C02,55,2020,3.9978
REGION1,LNDAGRBC1C02,55,2021,3.9978
REGION1,LNDAGRBC1C02,55,2022,3.9978
REGION1,LNDAGRBC1C02,55,2023,3.9978
REGION1,LNDAGRBC1C02,55,2024,3.9978
REGION1,LNDAGRBC1C02,55,2025,3.9978
REGION1,LNDAGRBC1C02,55,2026,3.9978
REGION1,LNDAGRBC1C02,55,2027,3.9978
REGION1,LNDAGRBC1C02,55,2028,3.9978
REGION1,LNDAGRBC1C02,55,2029,3.9978
REGION1,LNDAGRBC1C02,55,2030,3.9978
REGION1,LNDAGRBC1C02,55,2031,3.9978
REGION1,LNDAGRBC1C02,55,2032,3.9978
REGION1,LNDAGRBC1C02,55,2033,3.9978
REGION1,LNDAGRBC1C02,55,2034,3.9978
REGION1,LNDAGRBC1C02,55,2035,3.9978
REGION1,LNDAGRBC1C02,55,2036,3.9978
REGION1,LNDAGRBC1C02,55,2037,3.9978
REGION1,LNDAGRBC1C02,55,2038,3.9978
REGION1,LNDAGRBC1C02,55,2039,3.9978
REGION1,LNDAGRBC1C02,55,2040,3.9978
REGION1,LNDAGRBC1C02,55,2041,3.9978
REGION1,LNDAGRBC1C02,55,2042,3.9978
REGION1,LNDAGRBC1C02,55,2043,3.9978
REGION1,LNDAGRBC1C02,55,2044,3.9978
REGION1,LNDAGRBC1C02,55,2045,3.9978
REGION1,LNDAGRBC1C02,55,2046,3.9978
REGION1,LNDAGRBC1C02,55,2047,3.9978
REGION1,LNDAGRBC1C02,55,2048,3.9978
REGION1,LNDAGRBC1C02,55,2049,3.9978
REGION1,LNDAGRBC1C02,55,2050,3.9978
REGION1,LNDAGRBC1C03,45,2020,0.0121
REGION1,LNDAGRBC1C03,45,2021,0.0179
REGION1,LNDAGRBC1C03,45,2022,0.0179
REGION1,LNDAGRBC1C03,45,2023,0.0179
REGION1,LNDAGRBC1C03,45,2024,0.0171
REGION1,LNDAGRBC1C03,45,2025,0.0171
REGION1,LNDAGRBC1C03,45,2026,0.0171
REGION1,LNDAGRBC1C03,45,2027,0.0171
REGION1,LNDAGRBC1C03,45,2028,0.0171
REGION1,LNDAGRBC1C03,45,2029,0.0171
REGION1,LNDAGRBC1C03,45,2030,0.0171
REGION1,LNDAGRBC1C03,45,2031,0.0164
REGION1,LNDAGRBC1C03,45,2032,0.0164
REGION1,LNDAGRBC1C03,45,2033,0.0164
REGION1,LNDAGRBC1C03,45,2034,0.0164
REGION1,LNDAGRBC1C03,45,2035,0.0164
REGION1,LNDAGRBC1C03,45,2036,0.0164
REGION1,LNDAGRBC1C03,45,2037,0.0164
REGION1,LNDAGRBC1C03,45,2038,0.0164
REGION1,LNDAGRBC1C03,45,2039,0.0157
REGION1,LNDAGRBC1C03,45,2040,0.0157
REGION1,LNDAGRBC1C03,45,2041,0.0157
REGION1,LNDAGRBC1C03,45,2042,0.0157
REGION1,LNDAGRBC1C03,45,2043,0.0157
REGION1,LNDAGRBC1C03,45,2044,0.0157
REGION1,LNDAGRBC1C03,45,2045,0.0157
REGION1,LNDAGRBC1C03,45,2046,0.015
REGION1,LNDAGRBC1C03,45,2047,0.015
REGION1,LNDAGRBC1C03,45,2048,0.015
REGION1,LNDAGRBC1C03,45,2049,0.015
REGION1,LNDAGRBC1C03,45,2050,0.015
REGION1,LNDAGRBC1C03,53,2020,0.9014
REGION1,LNDAGRBC1C03,53,2021,0.9014
REGION1,LNDAGRBC1C03,53,2022,0.9014
REGION1,LNDAGRBC1C03,53,2023,0.9014
REGION1,LNDAGRBC1C03,53,2024,0.9014
REGION1,LNDAGRBC1C03,53,2025,0.9014
REGION1,LNDAGRBC1C03,53,2026,0.9014
REGION1,LNDAGRBC1C03,53,2027,0.9014
REGION1,LNDAGRBC1C03,53,2028,0.9014
REGION1,LNDAGRBC1C03,53,2029,0.9014
REGION1,LNDAGRBC1C03,53,2030,0.9014
REGION1,LNDAGRBC1C03,53,2031,0.9014
REGION1,LNDAGRBC1C03,53,2032,0.9014
REGION1,LNDAGRBC1C03,53,2033,0.9014
REGION1,LNDAGRBC1C03,53,2034,0.9014
REGION1,LNDAGRBC1C03,53,2035,0.9014
REGION1,LNDAGRBC1C03,53,2036,0.9014
REGION1,LNDAGRBC1C03,53,2037,0.9014
REGION1,LNDAGRBC1C03,53,2038,0.9014
REGION1,LNDAGRBC1C03,53,2039,0.9014
REGION1,LNDAGRBC1C03,53,2040,0.9014
REGION1,LNDAGRBC1C03,53,2041,0.9014
REGION1,LNDAGRBC1C03,53,2042,0.9014
REGION1,LNDAGRBC1C03,53,2043,0.9014
REGION1,LNDAGRBC1C03,53,2044,0.9014
REGION1,LNDAGRBC1C03,53,2045,0.9014
REGION1,LNDAGRBC1C03,53,2046,0.9014
REGION1,LNDAGRBC1C03,53,2047,0.9014
REGION1,LNDAGRBC1C03,53,2048,0.9014
REGION1,LNDAGRBC1C03,53,2049,0.9014
REGION1,LNDAGRBC1C03,53,2050,0.9014
REGION1,LNDAGRBC1C03,20,2020,0.4462
REGION1,LNDAGRBC1C03,20,2021,0.4769
REGION1,LNDAGRBC1C03,20,2022,0.4846
REGION1,LNDAGRBC1C03,20,2023,0.4923
REGION1,LNDAGRBC1C03,20,2024,0.4923
REGION1,LNDAGRBC1C03,20,2025,0.5
REGION1,LNDAGRBC1C03,20,2026,0.5077
REGION1,LNDAGRBC1C03,20,2027,0.5077
REGION1,LNDAGRBC1C03,20,2028,0.5154
REGION1,LNDAGRBC1C03,20,2029,0.5231
REGION1,LNDAGRBC1C03,20,2030,0.5231
REGION1,LNDAGRBC1C03,20,2031,0.5308
REGION1,LNDAGRBC1C03,20,2032,0.5385
REGION1,LNDAGRBC1C03,20,2033,0.5385
REGION1,LNDAGRBC1C03,20,2034,0.5462
REGION1,LNDAGRBC1C03,20,2035,0.5462
REGION1,LNDAGRBC1C03,20,2036,0.5538
REGION1,LNDAGRBC1C03,20,2037,0.5615
REGION1,LNDAGRBC1C03,20,2038,0.5615
REGION1,LNDAGRBC1C03,20,2039,0.5692
REGION1,LNDAGRBC1C03,20,2040,0.5769
REGION1,LNDAGRBC1C03,20,2041,0.5769
REGION1,LNDAGRBC1C03,20,2042,0.5846
REGION1,LNDAGRBC1C03,20,2043,0.5923
REGION1,LNDAGRBC1C03,20,2044,0.5923
REGION1,LNDAGRBC1C03,20,2045,0.6
REGION1,LNDAGRBC1C03,20,2046,0.6
REGION1,LNDAGRBC1C03,20,2047,0.6077
REGION1,LNDAGRBC1C03,20,2048,0.6154
REGION1,LNDAGRBC1C03,20,2049,0.6154
REGION1,LNDAGRBC1C03,20,2050,0.6231
REGION1,LNDAGRBC1C03,15,2020,17.3333
REGION1,LNDAGRBC1C03,15,2021,25.7143
REGION1,LNDAGRBC1C03,15,2022,25.5714
REGION1,LNDAGRBC1C03,15,2023,25.9524
REGION1,LNDAGRBC1C03,15,2024,26.0952
REGION1,LNDAGRBC1C03,15,2025,25.7619
REGION1,LNDAGRBC1C03,15,2026,26.0
REGION1,LNDAGRBC1C03,15,2027,25.7619
REGION1,LNDAGRBC1C03,15,2028,26.2857
REGION1,LNDAGRBC1C03,15,2029,26.5238
REGION1,LNDAGRBC1C03,15,2030,26.2381
REGION1,LNDAGRBC1C03,15,2031,26.5238
REGION1,LNDAGRBC1C03,15,2032,26.0952
REGION1,LNDAGRBC1C03,15,2033,26.1429
REGION1,LNDAGRBC1C03,15,2034,25.9048
REGION1,LNDAGRBC1C03,15,2035,26.0
REGION1,LNDAGRBC1C03,15,2036,26.5238
REGION1,LNDAGRBC1C03,15,2037,26.9048
REGION1,LNDAGRBC1C03,15,2038,27.0952
REGION1,LNDAGRBC1C03,15,2039,27.0476
REGION1,LNDAGRBC1C03,15,2040,27.2381
REGION1,LNDAGRBC1C03,15,2041,27.7619
REGION1,LNDAGRBC1C03,15,2042,27.1905
REGION1,LNDAGRBC1C03,15,2043,27.2857
REGION1,LNDAGRBC1C03,15,2044,27.3333
REGION1,LNDAGRBC1C03,15,2045,27.4762
REGION1,LNDAGRBC1C03,15,2046,27.5714
REGION1,LNDAGRBC1C03,15,2047,27.6667
REGION1,LNDAGRBC1C03,15,2048,27.7619
REGION1,LNDAGRBC1C03,15,2049,27.8571
REGION1,LNDAGRBC1C03,15,2050,27.9524
REGION1,LNDAGRBC1C03,50,2020,0.2318
REGION1,LNDAGRBC1C03,50,2021,0.3545
REGION1,LNDAGRBC1C03,50,2022,0.3591
REGION1,LNDAGRBC1C03,50,2023,0.3636
REGION1,LNDAGRBC1C03,50,2024,0.3636
REGION1,LNDAGRBC1C03,50,2025,0.3682
REGION1,LNDAGRBC1C03,50,2026,0.3727
REGION1,LNDAGRBC1C03,50,2027,0.3773
REGION1,LNDAGRBC1C03,50,2028,0.3818
REGION1,LNDAGRBC1C03,50,2029,0.3864
REGION1,LNDAGRBC1C03,50,2030,0.3909
REGION1,LNDAGRBC1C03,50,2031,0.3955
REGION1,LNDAGRBC1C03,50,2032,0.4
REGION1,LNDAGRBC1C03,50,2033,0.4045
REGION1,LNDAGRBC1C03,50,2034,0.4045
REGION1,LNDAGRBC1C03,50,2035,0.4091
REGION1,LNDAGRBC1C03,50,2036,0.4136
REGION1,LNDAGRBC1C03,50,2037,0.4182
REGION1,LNDAGRBC1C03,50,2038,0.4227
REGION1,LNDAGRBC1C03,50,2039,0.4273
REGION1,LNDAGRBC1C03,50,2040,0.4318
REGION1,LNDAGRBC1C03,50,2041,0.4364
REGION1,LNDAGRBC1C03,50,2042,0.4409
REGION1,LNDAGRBC1C03,50,2043,0.4409
REGION1,LNDAGRBC1C03,50,2044,0.4455
REGION1,LNDAGRBC1C03,50,2045,0.45
REGION1,LNDAGRBC1C03,50,2046,0.4545
REGION1,LNDAGRBC1C03,50,2047,0.4591
REGION1,LNDAGRBC1C03,50,2048,0.4636
REGION1,LNDAGRBC1C03,50,2049,0.4682
REGION1,LNDAGRBC1C03,50,2050,0.4727
REGION1,LNDAGRBC1C03,35,2020,0.0004
REGION1,LNDAGRBC1C03,35,2021,0.0004
REGION1,LNDAGRBC1C03,35,2022,0.0004
REGION1,LNDAGRBC1C03,35,2023,0.0004
REGION1,LNDAGRBC1C03,35,2024,0.0004
REGION1,LNDAGRBC1C03,35,2025,0.0004
REGION1,LNDAGRBC1C03,35,2026,0.0004
REGION1,LNDAGRBC1C03,35,2027,0.0004
REGION1,LNDAGRBC1C03,35,2028,0.0004
REGION1,LNDAGRBC1C03,35,2029,0.0004
REGION1,LNDAGRBC1C03,35,2030,0.0004
REGION1,LNDAGRBC1C03,35,2031,0.0004
REGION1,LNDAGRBC1C03,35,2032,0.0004
REGION1,LNDAGRBC1C03,35,2033,0.0004
REGION1,LNDAGRBC1C03,35,2034,0.0004
REGION1,LNDAGRBC1C03,35,2035,0.0004
REGION1,LNDAGRBC1C03,35,2036,0.0004
REGION1,LNDAGRBC1C03,35,2037,0.0004
REGION1,LNDAGRBC1C03,35,2038,0.0004
REGION1,LNDAGRBC1C03,35,2039,0.0004
REGION1,LNDAGRBC1C03,35,2040,0.0004
REGION1,LNDAGRBC1C03,35,2041,0.0004
REGION1,LNDAGRBC1C03,35,2042,0.0004
REGION1,LNDAGRBC1C03,35,2043,0.0004
REGION1,LNDAGRBC1C03,35,2044,0.0004
REGION1,LNDAGRBC1C03,35,2045,0.0004
REGION1,LNDAGRBC1C03,35,2046,0.0004
REGION1,LNDAGRBC1C03,35,2047,0.0004
REGION1,LNDAGRBC1C03,35,2048,0.0004
REGION1,LNDAGRBC1C03,35,2049,0.0004
REGION1,LNDAGRBC1C03,35,2050,0.0004
REGION1,LNDAGRBC1C03,54,2020,1.8319
REGION1,LNDAGRBC1C03,54,2021,1.852
REGION1,LNDAGRBC1C03,54,2022,1.8724
REGION1,LNDAGRBC1C03,54,2023,1.893
REGION1,LNDAGRBC1C03,54,2024,1.9138
REGION1,LNDAGRBC1C03,54,2025,1.9349
REGION1,LNDAGRBC1C03,54,2026,1.9561
REGION1,LNDAGRBC1C03,54,2027,1.9777
REGION1,LNDAGRBC1C03,54,2028,1.9994
REGION1,LNDAGRBC1C03,54,2029,2.0214
REGION1,LNDAGRBC1C03,54,2030,2.0436
REGION1,LNDAGRBC1C03,54,2031,2.0661
REGION1,LNDAGRBC1C03,54,2032,2.0889
REGION1,LNDAGRBC1C03,54,2033,2.1118
REGION1,LNDAGRBC1C03,54,2034,2.1351
REGION1,LNDAGRBC1C03,54,2035,2.1585
REGION1,LNDAGRBC1C03,54,2036,2.1823
REGION1,LNDAGRBC1C03,54,2037,2.2063
REGION1,LNDAGRBC1C03,54,2038,2.2306
REGION1,LNDAGRBC1C03,54,2039,2.2551
REGION1,LNDAGRBC1C03,54,2040,2.2799
REGION1,LNDAGRBC1C03,54,2041,2.305
REGION1,LNDAGRBC1C03,54,2042,2.3303
REGION1,LNDAGRBC1C03,54,2043,2.356
REGION1,LNDAGRBC1C03,54,2044,2.3819
REGION1,LNDAGRBC1C03,54,2045,2.4081
REGION1,LNDAGRBC1C03,54,2046,2.4346
REGION1,LNDAGRBC1C03,54,2047,2.4614
REGION1,LNDAGRBC1C03,54,2048,2.4884
REGION1,LNDAGRBC1C03,54,2049,2.5158
REGION1,LNDAGRBC1C03,54,2050,2.5435
REGION1,LNDAGRBC1C03,40,2020,0.5833
REGION1,LNDAGRBC1C03,40,2021,0.8958
REGION1,LNDAGRBC1C03,40,2022,0.9167
REGION1,LNDAGRBC1C03,40,2023,0.9479
REGION1,LNDAGRBC1C03,40,2024,0.9688
REGION1,LNDAGRBC1C03,40,2025,1.0
REGION1,LNDAGRBC1C03,40,2026,1.0208
REGION1,LNDAGRBC1C03,40,2027,1.0521
REGION1,LNDAGRBC1C03,40,2028,1.0833
REGION1,LNDAGRBC1C03,40,2029,1.1042
REGION1,LNDAGRBC1C03,40,2030,1.1354
REGION1,LNDAGRBC1C03,40,2031,1.1562
REGION1,LNDAGRBC1C03,40,2032,1.1875
REGION1,LNDAGRBC1C03,40,2033,1.2083
REGION1,LNDAGRBC1C03,40,2034,1.2396
REGION1,LNDAGRBC1C03,40,2035,1.2604
REGION1,LNDAGRBC1C03,40,2036,1.2917
REGION1,LNDAGRBC1C03,40,2037,1.3229
REGION1,LNDAGRBC1C03,40,2038,1.3438
REGION1,LNDAGRBC1C03,40,2039,1.375
REGION1,LNDAGRBC1C03,40,2040,1.3958
REGION1,LNDAGRBC1C03,40,2041,1.4271
REGION1,LNDAGRBC1C03,40,2042,1.4479
REGION1,LNDAGRBC1C03,40,2043,1.4792
REGION1,LNDAGRBC1C03,40,2044,1.5
REGION1,LNDAGRBC1C03,40,2045,1.5312
REGION1,LNDAGRBC1C03,40,2046,1.5625
REGION1,LNDAGRBC1C03,40,2047,1.5833
REGION1,LNDAGRBC1C03,40,2048,1.6146
REGION1,LNDAGRBC1C03,40,2049,1.6354
REGION1,LNDAGRBC1C03,40,2050,1.6667
REGION1,LNDAGRBC1C03,5,2020,29.3404
REGION1,LNDAGRBC1C03,5,2021,30.5319
REGION1,LNDAGRBC1C03,5,2022,30.5532
REGION1,LNDAGRBC1C03,5,2023,30.5957
REGION1,LNDAGRBC1C03,5,2024,30.6383
REGION1,LNDAGRBC1C03,5,2025,30.6596
REGION1,LNDAGRBC1C03,5,2026,30.7021
REGION1,LNDAGRBC1C03,5,2027,30.7447
REGION1,LNDAGRBC1C03,5,2028,30.7872
REGION1,LNDAGRBC1C03,5,2029,30.8085
REGION1,LNDAGRBC1C03,5,2030,30.8511
REGION1,LNDAGRBC1C03,5,2031,30.8936
REGION1,LNDAGRBC1C03,5,2032,30.9149
REGION1,LNDAGRBC1C03,5,2033,30.9574
REGION1,LNDAGRBC1C03,5,2034,31.0
REGION1,LNDAGRBC1C03,5,2035,31.0426
REGION1,LNDAGRBC1C03,5,2036,31.0638
REGION1,LNDAGRBC1C03,5,2037,31.1064
REGION1,LNDAGRBC1C03,5,2038,31.1489
REGION1,LNDAGRBC1C03,5,2039,31.1702
REGION1,LNDAGRBC1C03,5,2040,31.2128
REGION1,LNDAGRBC1C03,5,2041,31.2553
REGION1,LNDAGRBC1C03,5,2042,31.2979
REGION1,LNDAGRBC1C03,5,2043,31.3191
REGION1,LNDAGRBC1C03,5,2044,31.3617
REGION1,LNDAGRBC1C03,5,2045,31.4043
REGION1,LNDAGRBC1C03,5,2046,31.4255
REGION1,LNDAGRBC1C03,5,2047,31.4681
REGION1,LNDAGRBC1C03,5,2048,31.5106
REGION1,LNDAGRBC1C03,5,2049,31.5532
REGION1,LNDAGRBC1C03,5,2050,31.5745
REGION1,LNDAGRBC1C03,10,2020,0.2818
REGION1,LNDAGRBC1C03,10,2021,0.2227
REGION1,LNDAGRBC1C03,10,2022,0.2227
REGION1,LNDAGRBC1C03,10,2023,0.2182
REGION1,LNDAGRBC1C03,10,2024,0.2182
REGION1,LNDAGRBC1C03,10,2025,0.2136
REGION1,LNDAGRBC1C03,10,2026,0.2136
REGION1,LNDAGRBC1C03,10,2027,0.2091
REGION1,LNDAGRBC1C03,10,2028,0.2091
REGION1,LNDAGRBC1C03,10,2029,0.2045
REGION1,LNDAGRBC1C03,10,2030,0.2045
REGION1,LNDAGRBC1C03,10,2031,0.2045
REGION1,LNDAGRBC1C03,10,2032,0.2
REGION1,LNDAGRBC1C03,10,2033,0.2
REGION1,LNDAGRBC1C03,10,2034,0.2
REGION1,LNDAGRBC1C03,10,2035,0.1955
REGION1,LNDAGRBC1C03,10,2036,0.1955
REGION1,LNDAGRBC1C03,10,2037,0.1955
REGION1,LNDAGRBC1C03,10,2038,0.1909
REGION1,LNDAGRBC1C03,10,2039,0.1909
REGION1,LNDAGRBC1C03,10,2040,0.1909
REGION1,LNDAGRBC1C03,10,2041,0.1864
REGION1,LNDAGRBC1C03,10,2042,0.1864
REGION1,LNDAGRBC1C03,10,2043,0.1864
REGION1,LNDAGRBC1C03,10,2044,0.1864
REGION1,LNDAGRBC1C03,10,2045,0.1818
REGION1,LNDAGRBC1C03,10,2046,0.1818
REGION1,LNDAGRBC1C03,10,2047,0.1818
REGION1,LNDAGRBC1C03,10,2048,0.1818
REGION1,LNDAGRBC1C03,10,2049,0.1773
REGION1,LNDAGRBC1C03,10,2050,0.1773
REGION1,LNDAGRBC1C03,30,2020,0.3263
REGION1,LNDAGRBC1C03,30,2021,0.3263
REGION1,LNDAGRBC1C03,30,2022,0.3474
REGION1,LNDAGRBC1C03,30,2023,0.3579
REGION1,LNDAGRBC1C03,30,2024,0.3789
REGION1,LNDAGRBC1C03,30,2025,0.3895
REGION1,LNDAGRBC1C03,30,2026,0.4
REGION1,LNDAGRBC1C03,30,2027,0.4211
REGION1,LNDAGRBC1C03,30,2028,0.4316
REGION1,LNDAGRBC1C03,30,2029,0.4526
REGION1,LNDAGRBC1C03,30,2030,0.4632
REGION1,LNDAGRBC1C03,30,2031,0.4737
REGION1,LNDAGRBC1C03,30,2032,0.4947
REGION1,LNDAGRBC1C03,30,2033,0.5053
REGION1,LNDAGRBC1C03,30,2034,0.5263
REGION1,LNDAGRBC1C03,30,2035,0.5368
REGION1,LNDAGRBC1C03,30,2036,0.5474
REGION1,LNDAGRBC1C03,30,2037,0.5684
REGION1,LNDAGRBC1C03,30,2038,0.5789
REGION1,LNDAGRBC1C03,30,2039,0.6
REGION1,LNDAGRBC1C03,30,2040,0.6105
REGION1,LNDAGRBC1C03,30,2041,0.6211
REGION1,LNDAGRBC1C03,30,2042,0.6421
REGION1,LNDAGRBC1C03,30,2043,0.6526
REGION1,LNDAGRBC1C03,30,2044,0.6737
REGION1,LNDAGRBC1C03,30,2045,0.6842
REGION1,LNDAGRBC1C03,30,2046,0.6947
REGION1,LNDAGRBC1C03,30,2047,0.7158
REGION1,LNDAGRBC1C03,30,2048,0.7263
REGION1,LNDAGRBC1C03,30,2049,0.7474
REGION1,LNDAGRBC1C03,30,2050,0.7579
REGION1,LNDAGRBC1C03,55,2020,2.2319
REGION1,LNDAGRBC1C03,55,2021,2.2319
REGION1,LNDAGRBC1C03,55,2022,2.2319
REGION1,LNDAGRBC1C03,55,2023,2.2319
REGION1,LNDAGRBC1C03,55,2024,2.2319
REGION1,LNDAGRBC1C03,55,2025,2.2319
REGION1,LNDAGRBC1C03,55,2026,2.2319
REGION1,LNDAGRBC1C03,55,2027,2.2319
REGION1,LNDAGRBC1C03,55,2028,2.2319
REGION1,LNDAGRBC1C03,55,2029,2.2319
REGION1,LNDAGRBC1C03,55,2030,2.2319
REGION1,LNDAGRBC1C03,55,2031,2.2319
REGION1,LNDAGRBC1C03,55,2032,2.2319
REGION1,LNDAGRBC1C03,55,2033,2.2319
REGION1,LNDAGRBC1C03,55,2034,2.2319
REGION1,LNDAGRBC1C03,55,2035,2.2319
REGION1,LNDAGRBC1C03,55,2036,2.2319
REGION1,LNDAGRBC1C03,55,2037,2.2319
REGION1,LNDAGRBC1C03,55,2038,2.2319
REGION1,LNDAGRBC1C03,55,2039,2.2319
REGION1,LNDAGRBC1C03,55,2040,2.2319
REGION1,LNDAGRBC1C03,55,2041,2.2319
REGION1,LNDAGRBC1C03,55,2042,2.2319
REGION1,LNDAGRBC1C03,55,2043,2.2319
REGION1,LNDAGRBC1C03,55,2044,2.2319
REGION1,LNDAGRBC1C03,55,2045,2.2319
REGION1,LNDAGRBC1C03,55,2046,2.2319
REGION1,LNDAGRBC1C03,55,2047,2.2319
REGION1,LNDAGRBC1C03,55,2048,2.2319
REGION1,LNDAGRBC1C03,55,2049,2.2319
REGION1,LNDAGRBC1C03,55,2050,2.2319
REGION1,LNDAGRBC1C03,51,2020,0.033
REGION1,LNDAGRBC1C03,51,2021,0.033
REGION1,LNDAGRBC1C03,51,2022,0.033
REGION1,LNDAGRBC1C03,51,2023,0.033
REGION1,LNDAGRBC1C03,51,2024,0.033
REGION1,LNDAGRBC1C03,51,2025,0.033
REGION1,LNDAGRBC1C03,51,2026,0.033
REGION1,LNDAGRBC1C03,51,2027,0.033
REGION1,LNDAGRBC1C03,51,2028,0.033
REGION1,LNDAGRBC1C03,51,2029,0.033
REGION1,LNDAGRBC1C03,51,2030,0.033
REGION1,LNDAGRBC1C03,51,2031,0.033
REGION1,LNDAGRBC1C03,51,2032,0.033
REGION1,LNDAGRBC1C03,51,2033,0.033
REGION1,LNDAGRBC1C03,51,2034,0.033
REGION1,LNDAGRBC1C03,51,2035,0.033
REGION1,LNDAGRBC1C03,51,2036,0.033
REGION1,LNDAGRBC1C03,51,2037,0.033
REGION1,LNDAGRBC1C03,51,2038,0.033
REGION1,LNDAGRBC1C03,51,2039,0.033
