r,t,y,NewCapacity
REGION1,LNDAGRBC1C07,2023,13.1937
REGION1,LNDAGRBC1C07,2024,13.1958
REGION1,LNDAGRBC1C07,2025,13.1981
REGION1,LNDAGRBC1C07,2026,13.2003
REGION1,LNDAGRBC1C07,2027,13.2025
REGION1,LNDAGRBC1C07,2028,13.2048
REGION1,LNDAGRBC1C07,2029,13.2072
REGION1,LNDAGRBC1C07,2030,13.2095
REGION1,LNDAGRBC1C07,2031,13.2118
REGION1,LNDAGRBC1C07,2032,13.2142
REGION1,LNDAGRBC1C07,2033,13.2166
REGION1,LNDAGRBC1C07,2034,13.219
REGION1,LNDAGRBC1C07,2035,13.2215
REGION1,LNDAGRBC1C07,2036,13.2239
REGION1,LNDAGRBC1C07,2037,13.2265
REGION1,LNDAGRBC1C07,2038,13.229
REGION1,LNDAGRBC1C07,2039,13.2316
REGION1,LNDAGRBC1C07,2040,13.2341
REGION1,LNDAGRBC1C07,2041,13.2368
REGION1,LNDAGRBC1C07,2042,13.2395
REGION1,LNDAGRBC1C07,2043,13.2421
REGION1,LNDAGRBC1C07,2044,13.2448
REGION1,LNDAGRBC1C07,2045,13.2476
REGION1,LNDAGRBC1C07,2046,13.2504
REGION1,LNDAGRBC1C07,2047,13.2531
REGION1,LNDAGRBC1C07,2048,13.2559
REGION1,LNDAGRBC1C07,2049,13.2589
REGION1,LNDAGRBC1C07,2050,13.2617
REGION1,LNDALFLRBC1,2020,29.6368
REGION1,LNDALFLRBC1,2021,1.2035
REGION1,LNDALFLRBC1,2022,0.0215
REGION1,LNDALFLRBC1,2023,0.043
REGION1,LNDALFLRBC1,2024,0.043
REGION1,LNDALFLRBC1,2025,0.0215
REGION1,LNDALFLRBC1,2026,0.043
REGION1,LNDALFLRBC1,2027,0.043
REGION1,LNDALFLRBC1,2028,0.043
REGION1,LNDALFLRBC1,2029,0.0215
REGION1,LNDALFLRBC1,2030,0.043
REGION1,LNDALFLRBC1,2031,0.043
REGION1,LNDALFLRBC1,2032,0.0215
REGION1,LNDALFLRBC1,2033,0.043
REGION1,LNDALFLRBC1,2034,0.043
REGION1,LNDALFLRBC1,2035,29.6798
REGION1,LNDALFLRBC1,2036,1.225
REGION1,LNDALFLRBC1,2037,0.0645
REGION1,LNDALFLRBC1,2038,0.086
REGION1,LNDALFLRBC1,2039,0.0645
REGION1,LNDALFLRBC1,2040,0.0645
REGION1,LNDALFLRBC1,2041,0.086
REGION1,LNDALFLRBC1,2042,0.086
REGION1,LNDALFLRBC1,2043,0.0645
REGION1,LNDALFLRBC1,2044,0.0645
REGION1,LNDALFLRBC1,2045,0.086
REGION1,LNDALFLRBC1,2046,0.0645
REGION1,LNDALFLRBC1,2047,0.0645
REGION1,LNDALFLRBC1,2048,0.086
REGION1,LNDALFLRBC1,2049,0.086
REGION1,LNDALFLRBC1,2050,29.7013
REGION1,LNDBARBC1,2020,149.8406
REGION1,LNDBARBC1,2021,149.8406
REGION1,LNDBARBC1,2022,149.8406
REGION1,LNDBARBC1,2023,149.8406
REGION1,LNDBARBC1,2024,149.8406
REGION1,LNDBARBC1,2025,149.8406
REGION1,LNDBARBC1,2026,149.8406
REGION1,LNDBARBC1,2027,149.8406
REGION1,LNDBARBC1,2028,149.8406
REGION1,LNDBARBC1,2029,149.8406
REGION1,LNDBARBC1,2030,149.8406
REGION1,LNDBARBC1,2031,149.8406
REGION1,LNDBARBC1,2032,149.8406
REGION1,LNDBARBC1,2033,149.8406
REGION1,LNDBARBC1,2034,149.8406
REGION1,LNDBARBC1,2035,149.8406
REGION1,LNDBARBC1,2036,149.8406
REGION1,LNDBARBC1,2037,149.8406
REGION1,LNDBARBC1,2038,149.8406
REGION1,LNDBARBC1,2039,149.8406
REGION1,LNDBARBC1,2040,149.8406
REGION1,LNDBARBC1,2041,149.8406
REGION1,LNDBARBC1,2042,149.8406
REGION1,LNDBARBC1,2043,149.8406
REGION1,LNDBARBC1,2044,149.8406
REGION1,LNDBARBC1,2045,149.8406
REGION1,LNDBARBC1,2046,149.8406
REGION1,LNDBARBC1,2047,149.8406
REGION1,LNDBARBC1,2048,149.8406
REGION1,LNDBARBC1,2049,149.8406
REGION1,LNDBARBC1,2050,149.8406
REGION1,LNDBLTBC1,2020,5.7713
REGION1,LNDBLTBC1,2021,5.8133
REGION1,LNDBLTBC1,2022,5.8551
REGION1,LNDBLTBC1,2023,5.8974
REGION1,LNDBLTBC1,2024,5.9403
REGION1,LNDBLTBC1,2025,6.0219
REGION1,LNDBLTBC1,2026,6.067
REGION1,LNDBLTBC1,2027,6.1115
REGION1,LNDBLTBC1,2028,6.1563
REGION1,LNDBLTBC1,2029,6.2016
REGION1,LNDBLTBC1,2030,6.2479
REGION1,LNDBLTBC1,2031,6.2948
REGION1,LNDBLTBC1,2032,6.3422
REGION1,LNDBLTBC1,2033,6.3896
REGION1,LNDBLTBC1,2034,6.4373
REGION1,LNDBLTBC1,2035,6.4855
REGION1,LNDBLTBC1,2036,6.5343
REGION1,LNDBLTBC1,2037,6.5837
REGION1,LNDBLTBC1,2038,6.6338
REGION1,LNDBLTBC1,2039,6.6844
REGION1,LNDBLTBC1,2040,6.7356
REGION1,LNDBLTBC1,2041,6.7872
REGION1,LNDBLTBC1,2042,6.8401
REGION1,LNDBLTBC1,2043,6.8951
REGION1,LNDBLTBC1,2044,6.9498
REGION1,LNDBLTBC1,2045,7.0056
REGION1,LNDBLTBC1,2046,7.0632
REGION1,LNDBLTBC1,2047,7.1197
REGION1,LNDBLTBC1,2048,7.1767
REGION1,LNDBLTBC1,2049,7.2343
REGION1,LNDBLTBC1,2050,7.2925
REGION1,LNDBRLLRBC1,2020,0.2847
REGION1,LNDBRLLRBC1,2035,0.1974
REGION1,LNDBRLLRBC1,2050,0.1791
REGION1,LNDFORBC1,2020,523.9818
REGION1,LNDFORBC1,2021,513.5508
REGION1,LNDFORBC1,2022,513.4986
REGION1,LNDFORBC1,2023,512.8999
REGION1,LNDFORBC1,2024,512.5496
REGION1,LNDFORBC1,2025,512.6548
REGION1,LNDFORBC1,2026,512.2036
REGION1,LNDFORBC1,2027,512.2251
REGION1,LNDFORBC1,2028,511.4751
REGION1,LNDFORBC1,2029,511.0392
REGION1,LNDFORBC1,2030,511.1131
REGION1,LNDFORBC1,2031,510.6128
REGION1,LNDFORBC1,2032,510.8377
REGION1,LNDFORBC1,2033,510.5843
REGION1,LNDFORBC1,2034,510.595
REGION1,LNDFORBC1,2035,510.2973
REGION1,LNDFORBC1,2036,509.5648
REGION1,LNDFORBC1,2037,508.9439
REGION1,LNDFORBC1,2038,508.5482
REGION1,LNDFORBC1,2039,508.3812
REGION1,LNDFORBC1,2040,507.972
REGION1,LNDFORBC1,2041,507.2275
REGION1,LNDFORBC1,2042,507.5756
REGION1,LNDFORBC1,2043,507.2744
REGION1,LNDFORBC1,2044,507.0031
REGION1,LNDFORBC1,2045,506.6316
REGION1,LNDFORBC1,2046,506.3316
REGION1,LNDFORBC1,2047,506.0027
REGION1,LNDFORBC1,2048,505.6734
REGION1,LNDFORBC1,2049,505.3557
REGION1,LNDFORBC1,2050,505.0467
REGION1,LNDGRSBC1,2020,160.5092
REGION1,LNDGRSBC1,2021,160.5092
REGION1,LNDGRSBC1,2022,160.5092
REGION1,LNDGRSBC1,2023,160.5092
REGION1,LNDGRSBC1,2024,160.5092
REGION1,LNDGRSBC1,2025,160.5092
REGION1,LNDGRSBC1,2026,160.5092
REGION1,LNDGRSBC1,2027,160.5092
REGION1,LNDGRSBC1,2028,160.5092
REGION1,LNDGRSBC1,2029,160.5092
REGION1,LNDGRSBC1,2030,160.5092
REGION1,LNDGRSBC1,2031,160.5092
REGION1,LNDGRSBC1,2032,160.5092
REGION1,LNDGRSBC1,2033,160.5092
REGION1,LNDGRSBC1,2034,160.5092
REGION1,LNDGRSBC1,2035,160.5092
REGION1,LNDGRSBC1,2036,160.5092
REGION1,LNDGRSBC1,2037,160.5092
REGION1,LNDGRSBC1,2038,160.5092
REGION1,LNDGRSBC1,2039,160.5092
REGION1,LNDGRSBC1,2040,160.5092
REGION1,LNDGRSBC1,2041,160.5092
REGION1,LNDGRSBC1,2042,160.5092
REGION1,LNDGRSBC1,2043,160.5092
REGION1,LNDGRSBC1,2044,160.5092
REGION1,LNDGRSBC1,2045,160.5092
REGION1,LNDGRSBC1,2046,160.5092
REGION1,LNDGRSBC1,2047,160.5092
REGION1,LNDGRSBC1,2048,160.5092
REGION1,LNDGRSBC1,2049,160.5092
REGION1,LNDGRSBC1,2050,160.5092
REGION1,LNDMAILRBC1,2020,17.5084
REGION1,LNDMAILRBC1,2021,8.4656
REGION1,LNDMAILRBC1,2023,0.2405
REGION1,LNDMAILRBC1,2024,0.1443
REGION1,LNDMAILRBC1,2028,0.1924
REGION1,LNDMAILRBC1,2029,0.2405
REGION1,LNDMAILRBC1,2035,16.9793
REGION1,LNDMAILRBC1,2036,8.9947
REGION1,LNDMAILRBC1,2037,0.3848
REGION1,LNDMAILRBC1,2038,0.4329
REGION1,LNDMAILRBC1,2039,0.0962
REGION1,LNDMAILRBC1,2040,0.1924
REGION1,LNDMAILRBC1,2041,0.5291
REGION1,LNDMAILRBC1,2045,0.1443
REGION1,LNDMAILRBC1,2046,0.0962
REGION1,LNDMAILRBC1,2047,0.0962
REGION1,LNDMAILRBC1,2048,0.0962
REGION1,LNDMAILRBC1,2049,0.0962
REGION1,LNDMAILRBC1,2050,17.0755
REGION1,LNDOATLRBC1,2020,0.4507
REGION1,LNDOATLRBC1,2021,0.0311
REGION1,LNDOATLRBC1,2022,0.0078
REGION1,LNDOATLRBC1,2023,0.0078
REGION1,LNDOATLRBC1,2025,0.0078
REGION1,LNDOATLRBC1,2026,0.0078
REGION1,LNDOATLRBC1,2028,0.0078
REGION1,LNDOATLRBC1,2029,0.0078
REGION1,LNDOATLRBC1,2031,0.0078
REGION1,LNDOATLRBC1,2032,0.0078
REGION1,LNDOATLRBC1,2034,0.0078
REGION1,LNDOATLRBC1,2035,0.4507
REGION1,LNDOATLRBC1,2036,0.0389
REGION1,LNDOATLRBC1,2037,0.0155
REGION1,LNDOATLRBC1,2038,0.0078
REGION1,LNDOATLRBC1,2039,0.0078
REGION1,LNDOATLRBC1,2040,0.0155
REGION1,LNDOATLRBC1,2041,0.0078
REGION1,LNDOATLRBC1,2042,0.0078
REGION1,LNDOATLRBC1,2043,0.0155
REGION1,LNDOATLRBC1,2044,0.0078
REGION1,LNDOATLRBC1,2045,0.0078
REGION1,LNDOATLRBC1,2046,0.0078
REGION1,LNDOATLRBC1,2047,0.0155
REGION1,LNDOATLRBC1,2048,0.0078
REGION1,LNDOATLRBC1,2049,0.0078
REGION1,LNDOATLRBC1,2050,0.4584
REGION1,LNDOTHIIBC1,2020,1.7172
REGION1,LNDOTHIIBC1,2021,0.303
REGION1,LNDOTHIIBC1,2022,0.0786
REGION1,LNDOTHIIBC1,2023,0.0786
REGION1,LNDOTHIIBC1,2024,0.0786
REGION1,LNDOTHIIBC1,2025,0.0786
REGION1,LNDOTHIIBC1,2026,0.0786
REGION1,LNDOTHIIBC1,2027,0.0786
REGION1,LNDOTHIIBC1,2028,0.0786
REGION1,LNDOTHIIBC1,2029,0.0786
REGION1,LNDOTHIIBC1,2030,0.0786
REGION1,LNDOTHIIBC1,2031,0.0786
REGION1,LNDOTHIIBC1,2032,0.0786
REGION1,LNDOTHIIBC1,2033,0.0786
REGION1,LNDOTHIIBC1,2034,0.0786
REGION1,LNDOTHIIBC1,2035,1.7957
REGION1,LNDOTHIIBC1,2036,0.3816
REGION1,LNDOTHIIBC1,2037,0.1571
REGION1,LNDOTHIIBC1,2038,0.1571
REGION1,LNDOTHIIBC1,2039,0.1571
REGION1,LNDOTHIIBC1,2040,0.1571
REGION1,LNDOTHIIBC1,2041,0.1571
REGION1,LNDOTHIIBC1,2042,0.1571
REGION1,LNDOTHIIBC1,2043,0.1571
REGION1,LNDOTHIIBC1,2044,0.1571
REGION1,LNDOTHIIBC1,2045,0.1571
REGION1,LNDOTHIIBC1,2046,0.1571
REGION1,LNDOTHIIBC1,2047,0.1571
REGION1,LNDOTHIIBC1,2048,0.1571
REGION1,LNDOTHIIBC1,2049,0.1571
REGION1,LNDOTHIIBC1,2050,1.8743
REGION1,LNDPEALRBC1,2020,0.3296
REGION1,LNDPEALRBC1,2022,0.0213
REGION1,LNDPEALRBC1,2023,0.0106
REGION1,LNDPEALRBC1,2024,0.0213
REGION1,LNDPEALRBC1,2025,0.0106
REGION1,LNDPEALRBC1,2026,0.0106
REGION1,LNDPEALRBC1,2027,0.0213
REGION1,LNDPEALRBC1,2028,0.0106
REGION1,LNDPEALRBC1,2029,0.0213
REGION1,LNDPEALRBC1,2030,0.0106
REGION1,LNDPEALRBC1,2031,0.0106
REGION1,LNDPEALRBC1,2032,0.0213
REGION1,LNDPEALRBC1,2033,0.0106
REGION1,LNDPEALRBC1,2034,0.0213
REGION1,LNDPEALRBC1,2035,0.3402
REGION1,LNDPEALRBC1,2036,0.0106
REGION1,LNDPEALRBC1,2037,0.0425
REGION1,LNDPEALRBC1,2038,0.0213
REGION1,LNDPEALRBC1,2039,0.0425
REGION1,LNDPEALRBC1,2040,0.0213
REGION1,LNDPEALRBC1,2041,0.0213
REGION1,LNDPEALRBC1,2042,0.0425
REGION1,LNDPEALRBC1,2043,0.0213
REGION1,LNDPEALRBC1,2044,0.0425
REGION1,LNDPEALRBC1,2045,0.0213
REGION1,LNDPEALRBC1,2046,0.0213
REGION1,LNDPEALRBC1,2047,0.0425
REGION1,LNDPEALRBC1,2048,0.0213
REGION1,LNDPEALRBC1,2049,0.0425
REGION1,LNDPEALRBC1,2050,0.3509
REGION1,LNDPTWLRBC1,2020,0.0004
REGION1,LNDPTWLRBC1,2035,0.0004
REGION1,LNDPTWLRBC1,2050,0.0004
REGION1,LNDRAPLRBC1,2020,0.5892
REGION1,LNDRAPLRBC1,2021,0.3157
REGION1,LNDRAPLRBC1,2022,0.021
REGION1,LNDRAPLRBC1,2023,0.0316
REGION1,LNDRAPLRBC1,2024,0.021
REGION1,LNDRAPLRBC1,2025,0.0316
REGION1,LNDRAPLRBC1,2026,0.021
REGION1,LNDRAPLRBC1,2027,0.0316
REGION1,LNDRAPLRBC1,2028,0.0316
REGION1,LNDRAPLRBC1,2029,0.021
REGION1,LNDRAPLRBC1,2030,0.0316
REGION1,LNDRAPLRBC1,2031,0.021
REGION1,LNDRAPLRBC1,2032,0.0316
REGION1,LNDRAPLRBC1,2033,0.021
REGION1,LNDRAPLRBC1,2034,0.0316
REGION1,LNDRAPLRBC1,2035,0.6103
REGION1,LNDRAPLRBC1,2036,0.3472
REGION1,LNDRAPLRBC1,2037,0.0526
REGION1,LNDRAPLRBC1,2038,0.0526
REGION1,LNDRAPLRBC1,2039,0.0526
REGION1,LNDRAPLRBC1,2040,0.0526
REGION1,LNDRAPLRBC1,2041,0.0526
REGION1,LNDRAPLRBC1,2042,0.0526
REGION1,LNDRAPLRBC1,2043,0.0631
REGION1,LNDRAPLRBC1,2044,0.0421
REGION1,LNDRAPLRBC1,2045,0.0631
REGION1,LNDRAPLRBC1,2046,0.0526
REGION1,LNDRAPLRBC1,2047,0.0526
REGION1,LNDRAPLRBC1,2048,0.0526
REGION1,LNDRAPLRBC1,2049,0.0526
REGION1,LNDRAPLRBC1,2050,0.6418
REGION1,LNDRYELRBC1,2020,0.0123
REGION1,LNDRYELRBC1,2021,0.0058
REGION1,LNDRYELRBC1,2035,0.0108
REGION1,LNDRYELRBC1,2036,0.0058
REGION1,LNDRYELRBC1,2050,0.0094
REGION1,LNDWATBC1,2020,43.4772
REGION1,LNDWATBC1,2021,43.4772
REGION1,LNDWATBC1,2022,43.4772
REGION1,LNDWATBC1,2023,43.4772
REGION1,LNDWATBC1,2024,43.4772
REGION1,LNDWATBC1,2025,43.4772
REGION1,LNDWATBC1,2026,43.4772
REGION1,LNDWATBC1,2027,43.4772
REGION1,LNDWATBC1,2028,43.4772
REGION1,LNDWATBC1,2029,43.4772
REGION1,LNDWATBC1,2030,43.4772
REGION1,LNDWATBC1,2031,43.4772
REGION1,LNDWATBC1,2032,43.4772
REGION1,LNDWATBC1,2033,43.4772
REGION1,LNDWATBC1,2034,43.4772
REGION1,LNDWATBC1,2035,43.4772
REGION1,LNDWATBC1,2036,43.4772
REGION1,LNDWATBC1,2037,43.4772
REGION1,LNDWATBC1,2038,43.4772
REGION1,LNDWATBC1,2039,43.4772
REGION1,LNDWATBC1,2040,43.4772
REGION1,LNDWATBC1,2041,43.4772
REGION1,LNDWATBC1,2042,43.4772
REGION1,LNDWATBC1,2043,43.4772
REGION1,LNDWATBC1,2044,43.4772
REGION1,LNDWATBC1,2045,43.4772
REGION1,LNDWATBC1,2046,43.4772
REGION1,LNDWATBC1,2047,43.4772
REGION1,LNDWATBC1,2048,43.4772
REGION1,LNDWATBC1,2049,43.4772
REGION1,LNDWATBC1,2050,43.4772
REGION1,LNDWHELRBC1,2020,0.2342
REGION1,LNDWHELRBC1,2021,0.124
REGION1,LNDWHELRBC1,2022,0.0046
REGION1,LNDWHELRBC1,2023,0.0046
REGION1,LNDWHELRBC1,2025,0.0046
REGION1,LNDWHELRBC1,2026,0.0046
REGION1,LNDWHELRBC1,2027,0.0046
REGION1,LNDWHELRBC1,2028,0.0046
REGION1,LNDWHELRBC1,2029,0.0046
REGION1,LNDWHELRBC1,2030,0.0046
REGION1,LNDWHELRBC1,2031,0.0046
REGION1,LNDWHELRBC1,2032,0.0046
REGION1,LNDWHELRBC1,2033,0.0046
REGION1,LNDWHELRBC1,2035,0.2388
REGION1,LNDWHELRBC1,2036,0.1286
REGION1,LNDWHELRBC1,2037,0.0092
REGION1,LNDWHELRBC1,2038,0.0092
REGION1,LNDWHELRBC1,2039,0.0046
REGION1,LNDWHELRBC1,2040,0.0092
REGION1,LNDWHELRBC1,2041,0.0092
REGION1,LNDWHELRBC1,2042,0.0092
REGION1,LNDWHELRBC1,2043,0.0046
REGION1,LNDWHELRBC1,2044,0.0092
REGION1,LNDWHELRBC1,2045,0.0092
REGION1,LNDWHELRBC1,2046,0.0092
REGION1,LNDWHELRBC1,2047,0.0092
REGION1,LNDWHELRBC1,2048,0.0092
REGION1,LNDWHELRBC1,2049,0.0046
REGION1,LNDWHELRBC1,2050,0.2433
REGION1,MINLNDBC1,2020,934.3434
REGION1,MINLNDBC1,2021,934.3434
REGION1,MINLNDBC1,2022,934.3434
REGION1,MINLNDBC1,2023,934.3434
REGION1,MINLNDBC1,2024,934.3434
REGION1,MINLNDBC1,2025,934.3434
REGION1,MINLNDBC1,2026,934.3434
REGION1,MINLNDBC1,2027,934.3434
REGION1,MINLNDBC1,2028,934.3434
REGION1,MINLNDBC1,2029,934.3434
REGION1,MINLNDBC1,2030,934.3434
REGION1,MINLNDBC1,2031,934.3434
REGION1,MINLNDBC1,2032,934.3434
REGION1,MINLNDBC1,2033,934.3434
REGION1,MINLNDBC1,2034,934.3434
REGION1,MINLNDBC1,2035,934.3434
REGION1,MINLNDBC1,2036,934.3434
REGION1,MINLNDBC1,2037,934.3434
REGION1,MINLNDBC1,2038,934.3434
REGION1,MINLNDBC1,2039,934.3434
REGION1,MINLNDBC1,2040,934.3434
REGION1,MINLNDBC1,2041,934.3434
REGION1,MINLNDBC1,2042,934.3434
REGION1,MINLNDBC1,2043,934.3434
REGION1,MINLNDBC1,2044,934.3434
REGION1,MINLNDBC1,2045,934.3434
REGION1,MINLNDBC1,2046,934.3434
REGION1,MINLNDBC1,2047,934.3434
REGION1,MINLNDBC1,2048,934.3434
REGION1,MINLNDBC1,2049,934.3434
REGION1,MINLNDBC1,2050,934.3434
REGION1,MINNGS,2020,396.6364
REGION1,MINNGS,2022,2.4041
REGION1,MINNGS,2023,10.9684
REGION1,MINNGS,2024,26.4101
REGION1,MINNGS,2026,24.7933
REGION1,MINNGS,2027,11.0606
REGION1,MINNGS,2028,4.1111
REGION1,MINNGS,2029,4.3636
REGION1,MINNGS,2030,20.7576
REGION1,MINNGS,2031,28.798
REGION1,MINNGS,2032,19.101
REGION1,MINNGS,2033,0.4949
REGION1,MINNGS,2034,0.8283
REGION1,MINNGS,2035,1.7879
REGION1,MINNGS,2036,1.9192
REGION1,MINNGS,2037,0.8687
REGION1,MINNGS,2038,1.1212
REGION1,MINNGS,2039,1.3939
REGION1,MINNGS,2040,1.4747
REGION1,MINNGS,2041,29.801
REGION1,MINNGS,2042,7.8939
REGION1,MINNGS,2043,7.8939
REGION1,MINNGS,2044,7.8939
REGION1,MINNGS,2045,7.8929
REGION1,MINNGS,2046,7.8929
REGION1,MINNGS,2047,7.8939
REGION1,MINNGS,2048,7.8929
REGION1,MINNGS,2049,7.8939
REGION1,MINNGS,2050,7.8939
REGION1,MINPRCBC1,2020,712.1687
REGION1,MINPRCBC1,2021,727.4804
REGION1,MINPRCBC1,2022,727.5361
REGION1,MINPRCBC1,2023,728.3947
REGION1,MINPRCBC1,2024,728.8878
REGION1,MINPRCBC1,2025,728.6553
REGION1,MINPRCBC1,2026,729.2943
REGION1,MINPRCBC1,2027,729.2398
REGION1,MINPRCBC1,2028,730.3194
REGION1,MINPRCBC1,2029,730.9373
REGION1,MINPRCBC1,2030,730.8044
REGION1,MINPRCBC1,2031,731.5157
REGION1,MINPRCBC1,2032,731.1605
REGION1,MINPRCBC1,2033,731.5086
REGION1,MINPRCBC1,2034,731.469
REGION1,MINPRCBC1,2035,731.882
REGION1,MINPRCBC1,2036,732.9341
REGION1,MINPRCBC1,2037,733.8218
REGION1,MINPRCBC1,2038,734.378
REGION1,MINPRCBC1,2039,734.5978
REGION1,MINPRCBC1,2040,735.1731
REGION1,MINPRCBC1,2041,736.2412
REGION1,MINPRCBC1,2042,735.7019
REGION1,MINPRCBC1,2043,736.1149
REGION1,MINPRCBC1,2044,736.4844
REGION1,MINPRCBC1,2045,737.0005
REGION1,MINPRCBC1,2046,737.4093
REGION1,MINPRCBC1,2047,737.8627
REGION1,MINPRCBC1,2048,738.3166
REGION1,MINPRCBC1,2049,738.7532
REGION1,MINPRCBC1,2050,739.1768
REGION1,PWRGEOB01,2042,0.0557
REGION1,PWRGEOB01,2043,0.1709
REGION1,PWRGEOB01,2044,0.0978
REGION1,PWRGEOB01,2045,0.1344
REGION1,PWRGEOB01,2046,0.2372
REGION1,PWRGEOB01,2047,0.1045
REGION1,PWRGEOB01,2048,0.0978
REGION1,PWRGEOB01,2049,0.0978
REGION1,PWRGEOB01,2050,0.0978
REGION1,PWRHYDB01,2025,1.1
REGION1,PWRNGSB01,2050,0.0365
REGION1,PWRTRNB01,2020,10.711
REGION1,PWRTRNB01,2021,10.8755
REGION1,PWRTRNB01,2022,11.0349
REGION1,PWRTRNB01,2023,11.2075
REGION1,PWRTRNB01,2024,11.4219
REGION1,PWRTRNB01,2025,11.6624
REGION1,PWRTRNB01,2026,11.9642
REGION1,PWRTRNB01,2027,12.1039
REGION1,PWRTRNB01,2028,12.2019
REGION1,PWRTRNB01,2029,12.2967
REGION1,PWRTRNB01,2030,12.4749
REGION1,PWRTRNB01,2031,12.6723
REGION1,PWRTRNB01,2032,12.8679
REGION1,PWRTRNB01,2033,12.987
REGION1,PWRTRNB01,2034,13.0548
REGION1,PWRTRNB01,2035,13.1322
REGION1,PWRTRNB01,2036,13.2183
REGION1,PWRTRNB01,2037,13.3131
REGION1,PWRTRNB01,2038,13.4336
REGION1,PWRTRNB01,2039,13.5554
REGION1,PWRTRNB01,2040,13.6777
REGION1,PWRTRNB01,2041,13.7838
REGION1,PWRTRNB01,2042,13.8935
REGION1,PWRTRNB01,2043,14.0032
REGION1,PWRTRNB01,2044,14.1127
REGION1,PWRTRNB01,2045,14.2224
REGION1,PWRTRNB01,2046,14.332
REGION1,PWRTRNB01,2047,14.4416
REGION1,PWRTRNB01,2048,14.5513
REGION1,PWRTRNB01,2049,14.6609
REGION1,PWRTRNB01,2050,14.7705
REGION1,PWRWNDB03,2020,3.1997
REGION1,PWRWNDB03,2021,0.3301
REGION1,PWRWNDB03,2022,0.015
REGION1,PWRWNDB03,2026,0.6059
REGION1,PWRWNDB03,2027,0.2804
REGION1,PWRWNDB03,2028,0.1968
REGION1,PWRWNDB03,2029,0.1903
REGION1,PWRWNDB03,2030,0.3577
REGION1,PWRWNDB03,2031,0.3963
REGION1,PWRWNDB03,2032,0.3926
REGION1,PWRWNDB03,2033,0.2391
REGION1,PWRWNDB03,2034,0.1361
REGION1,PWRWNDB03,2035,0.2129
REGION1,PWRWNDB03,2036,0.1729
REGION1,PWRWNDB03,2037,0.2988
REGION1,PWRWNDB03,2038,0.3818
REGION1,PWRWNDB03,2039,0.3378
REGION1,PWRWNDB03,2040,0.2455
REGION1,PWRWNDB03,2041,0.2135
REGION1,PWRWNDB03,2042,0.0949
REGION1,PWRWNDB03,2043,0.0379
REGION1,PWRWNDB03,2045,3.1397
REGION1,PWRWNDB03,2046,0.0163
REGION1,RNWBIO,2020,235.7268
REGION1,RNWBIO,2021,236.353
REGION1,RNWBIO,2022,236.7268
REGION1,RNWBIO,2023,237.4136
REGION1,RNWBIO,2024,238.2722
REGION1,RNWBIO,2025,237.848
REGION1,RNWBIO,2026,237.7571
REGION1,RNWBIO,2027,237.7773
REGION1,RNWBIO,2028,237.7268
REGION1,RNWBIO,2029,237.1712
REGION1,RNWBIO,2030,236.3934
REGION1,RNWBIO,2031,235.3934
REGION1,RNWBIO,2032,234.252
REGION1,RNWBIO,2033,232.8783
REGION1,RNWBIO,2034,231.252
REGION1,RNWBIO,2035,229.8076
REGION1,RNWBIO,2036,228.2823
REGION1,RNWBIO,2037,226.7369
REGION1,RNWBIO,2038,225.2318
REGION1,RNWBIO,2039,223.7672
REGION1,RNWBIO,2040,222.3632
REGION1,RNWBIO,2041,221.643
REGION1,RNWBIO,2042,220.4187
REGION1,RNWBIO,2043,219.1924
REGION1,RNWBIO,2044,217.9672
REGION1,RNWBIO,2045,216.7419
REGION1,RNWBIO,2046,215.5167
REGION1,RNWBIO,2047,214.2924
REGION1,RNWBIO,2048,213.0662
REGION1,RNWBIO,2049,211.843
REGION1,RNWBIO,2050,210.6157
REGION1,RNWGEO,2042,10.1898
REGION1,RNWGEO,2043,41.4611
REGION1,RNWGEO,2044,59.3497
REGION1,RNWGEO,2045,83.9399
REGION1,RNWGEO,2046,127.3556
REGION1,RNWGEO,2047,146.4806
REGION1,RNWGEO,2048,164.3767
REGION1,RNWGEO,2049,182.2802
REGION1,RNWGEO,2050,200.1762
REGION1,RNWHYD,2020,337.758
REGION1,RNWHYD,2021,340.2166
REGION1,RNWHYD,2022,342.0074
REGION1,RNWHYD,2023,343.9159
REGION1,RNWHYD,2024,346.523
REGION1,RNWHYD,2025,368.976
REGION1,RNWHYD,2026,373.4891
REGION1,RNWHYD,2027,375.5779
REGION1,RNWHYD,2028,377.0435
REGION1,RNWHYD,2029,378.4611
REGION1,RNWHYD,2030,381.1252
REGION1,RNWHYD,2031,384.5754
REGION1,RNWHYD,2032,388.0567
REGION1,RNWHYD,2033,390.1765
REGION1,RNWHYD,2034,391.3831
REGION1,RNWHYD,2035,392.7627
REGION1,RNWHYD,2036,394.2955
REGION1,RNWHYD,2037,395.9875
REGION1,RNWHYD,2038,398.1317
REGION1,RNWHYD,2039,401.1294
REGION1,RNWHYD,2040,403.3062
REGION1,RNWHYD,2041,405.1971
REGION1,RNWHYD,2042,406.86
REGION1,RNWHYD,2043,407.8793
REGION1,RNWHYD,2044,409.3209
REGION1,RNWHYD,2045,410.5722
REGION1,RNWHYD,2046,411.2888
REGION1,RNWHYD,2047,412.6968
REGION1,RNWHYD,2048,414.1389
REGION1,RNWHYD,2049,415.5817
REGION1,RNWHYD,2050,417.0238
