r,t,y,AnnualVariableOperatingCost
REGION1,DEMTRABIO,2020,0.0233
REGION1,DEMTRABIO,2021,0.023
REGION1,DEMTRABIO,2022,0.0227
REGION1,DEMTRABIO,2023,0.0223
REGION1,DEMTRABIO,2024,0.022
REGION1,DEMTRABIO,2025,0.0218
REGION1,DEMTRABIO,2026,0.0216
REGION1,DEMTRABIO,2027,0.0215
REGION1,DEMTRABIO,2028,0.0213
REGION1,DEMTRABIO,2029,0.0211
REGION1,DEMTRABIO,2030,0.021
REGION1,DEMTRABIO,2031,0.0208
REGION1,DEMTRABIO,2032,0.0206
REGION1,DEMTRABIO,2033,0.0203
REGION1,DEMTRABIO,2034,0.0201
REGION1,DEMTRABIO,2035,0.0198
REGION1,DEMTRABIO,2036,0.0195
REGION1,DEMTRABIO,2037,0.0192
REGION1,DEMTRABIO,2038,0.019
REGION1,DEMTRABIO,2039,0.0187
REGION1,DEMTRABIO,2040,0.0184
REGION1,DEMTRABIO,2041,0.0183
REGION1,DEMTRABIO,2042,0.0181
REGION1,DEMTRABIO,2043,0.0179
REGION1,DEMTRABIO,2044,0.0176
REGION1,DEMTRABIO,2045,0.0174
REGION1,DEMTRABIO,2046,0.0172
REGION1,DEMTRABIO,2047,0.0169
REGION1,DEMTRABIO,2048,0.0167
REGION1,DEMTRABIO,2049,0.0165
REGION1,DEMTRABIO,2050,0.0162
REGION1,DEMTRADSL,2020,0.0988
REGION1,DEMTRADSL,2021,0.0976
REGION1,DEMTRADSL,2022,0.0961
REGION1,DEMTRADSL,2023,0.0948
REGION1,DEMTRADSL,2024,0.0938
REGION1,DEMTRADSL,2025,0.0934
REGION1,DEMTRADSL,2026,0.0932
REGION1,DEMTRADSL,2027,0.0931
REGION1,DEMTRADSL,2028,0.0924
REGION1,DEMTRADSL,2029,0.0919
REGION1,DEMTRADSL,2030,0.0915
REGION1,DEMTRADSL,2031,0.091
REGION1,DEMTRADSL,2032,0.0902
REGION1,DEMTRADSL,2033,0.0896
REGION1,DEMTRADSL,2034,0.089
REGION1,DEMTRADSL,2035,0.0883
REGION1,DEMTRADSL,2036,0.0871
REGION1,DEMTRADSL,2037,0.0864
REGION1,DEMTRADSL,2038,0.0859
REGION1,DEMTRADSL,2039,0.0853
REGION1,DEMTRADSL,2040,0.0849
REGION1,DEMTRADSL,2041,0.0842
REGION1,DEMTRADSL,2042,0.0835
REGION1,DEMTRADSL,2043,0.0829
REGION1,DEMTRADSL,2044,0.0823
REGION1,DEMTRADSL,2045,0.0816
REGION1,DEMTRADSL,2046,0.081
REGION1,DEMTRADSL,2047,0.0803
REGION1,DEMTRADSL,2048,0.0797
REGION1,DEMTRADSL,2049,0.0791
REGION1,DEMTRADSL,2050,0.0784
REGION1,DEMTRAELCB02,2020,0.0012
REGION1,DEMTRAELCB02,2021,0.0016
REGION1,DEMTRAELCB02,2022,0.0021
REGION1,DEMTRAELCB02,2023,0.0026
REGION1,DEMTRAELCB02,2024,0.0033
REGION1,DEMTRAELCB02,2025,0.0041
REGION1,DEMTRAELCB02,2026,0.0049
REGION1,DEMTRAELCB02,2027,0.0057
REGION1,DEMTRAELCB02,2028,0.0066
REGION1,DEMTRAELCB02,2029,0.0076
REGION1,DEMTRAELCB02,2030,0.0087
REGION1,DEMTRAELCB02,2031,0.0099
REGION1,DEMTRAELCB02,2032,0.0112
REGION1,DEMTRAELCB02,2033,0.0128
REGION1,DEMTRAELCB02,2034,0.0144
REGION1,DEMTRAELCB02,2035,0.016
REGION1,DEMTRAELCB02,2036,0.0178
REGION1,DEMTRAELCB02,2037,0.0198
REGION1,DEMTRAELCB02,2038,0.0219
REGION1,DEMTRAELCB02,2039,0.0242
REGION1,DEMTRAELCB02,2040,0.0264
REGION1,DEMTRAELCB02,2041,0.0273
REGION1,DEMTRAELCB02,2042,0.0291
REGION1,DEMTRAELCB02,2043,0.0308
REGION1,DEMTRAELCB02,2044,0.0326
REGION1,DEMTRAELCB02,2045,0.0344
REGION1,DEMTRAELCB02,2046,0.0362
REGION1,DEMTRAELCB02,2047,0.0379
REGION1,DEMTRAELCB02,2048,0.0397
REGION1,DEMTRAELCB02,2049,0.0415
REGION1,DEMTRAELCB02,2050,0.0433
REGION1,DEMTRAGSL,2020,0.1536
REGION1,DEMTRAGSL,2021,0.1509
REGION1,DEMTRAGSL,2022,0.1482
REGION1,DEMTRAGSL,2023,0.1454
REGION1,DEMTRAGSL,2024,0.1427
REGION1,DEMTRAGSL,2025,0.1403
REGION1,DEMTRAGSL,2026,0.1381
REGION1,DEMTRAGSL,2027,0.136
REGION1,DEMTRAGSL,2028,0.1338
REGION1,DEMTRAGSL,2029,0.1314
REGION1,DEMTRAGSL,2030,0.129
REGION1,DEMTRAGSL,2031,0.1264
REGION1,DEMTRAGSL,2032,0.1239
REGION1,DEMTRAGSL,2033,0.1209
REGION1,DEMTRAGSL,2034,0.1178
REGION1,DEMTRAGSL,2035,0.1145
REGION1,DEMTRAGSL,2036,0.111
REGION1,DEMTRAGSL,2037,0.1075
REGION1,DEMTRAGSL,2038,0.1039
REGION1,DEMTRAGSL,2039,0.1002
REGION1,DEMTRAGSL,2040,0.0966
REGION1,DEMTRAGSL,2041,0.0956
REGION1,DEMTRAGSL,2042,0.0926
REGION1,DEMTRAGSL,2043,0.0896
REGION1,DEMTRAGSL,2044,0.0866
REGION1,DEMTRAGSL,2045,0.0836
REGION1,DEMTRAGSL,2046,0.0807
REGION1,DEMTRAGSL,2047,0.0777
REGION1,DEMTRAGSL,2048,0.0747
REGION1,DEMTRAGSL,2049,0.0717
REGION1,DEMTRAGSL,2050,0.0687
REGION1,DEMTRAHFO,2020,0.0107
REGION1,DEMTRAHFO,2021,0.0104
REGION1,DEMTRAHFO,2022,0.0102
REGION1,DEMTRAHFO,2023,0.01
REGION1,DEMTRAHFO,2024,0.0098
REGION1,DEMTRAHFO,2025,0.0096
REGION1,DEMTRAHFO,2026,0.0094
REGION1,DEMTRAHFO,2027,0.0093
REGION1,DEMTRAHFO,2028,0.0092
REGION1,DEMTRAHFO,2029,0.0091
REGION1,DEMTRAHFO,2030,0.0089
REGION1,DEMTRAHFO,2031,0.0088
REGION1,DEMTRAHFO,2032,0.0087
REGION1,DEMTRAHFO,2033,0.0086
REGION1,DEMTRAHFO,2034,0.0085
REGION1,DEMTRAHFO,2035,0.0084
REGION1,DEMTRAHFO,2036,0.0083
REGION1,DEMTRAHFO,2037,0.0082
REGION1,DEMTRAHFO,2038,0.0081
REGION1,DEMTRAHFO,2039,0.0081
REGION1,DEMTRAHFO,2040,0.008
REGION1,DEMTRAHFO,2041,0.0078
REGION1,DEMTRAHFO,2042,0.0077
REGION1,DEMTRAHFO,2043,0.0076
REGION1,DEMTRAHFO,2044,0.0075
REGION1,DEMTRAHFO,2045,0.0074
REGION1,DEMTRAHFO,2046,0.0073
REGION1,DEMTRAHFO,2047,0.0072
REGION1,DEMTRAHFO,2048,0.0071
REGION1,DEMTRAHFO,2049,0.007
REGION1,DEMTRAHFO,2050,0.0068
REGION1,DEMTRAJFL,2020,0.0395
REGION1,DEMTRAJFL,2021,0.0389
REGION1,DEMTRAJFL,2022,0.0386
REGION1,DEMTRAJFL,2023,0.0385
REGION1,DEMTRAJFL,2024,0.0387
REGION1,DEMTRAJFL,2025,0.0392
REGION1,DEMTRAJFL,2026,0.0397
REGION1,DEMTRAJFL,2027,0.0402
REGION1,DEMTRAJFL,2028,0.0406
REGION1,DEMTRAJFL,2029,0.041
REGION1,DEMTRAJFL,2030,0.0413
REGION1,DEMTRAJFL,2031,0.0417
REGION1,DEMTRAJFL,2032,0.0421
REGION1,DEMTRAJFL,2033,0.0424
REGION1,DEMTRAJFL,2034,0.0427
REGION1,DEMTRAJFL,2035,0.043
REGION1,DEMTRAJFL,2036,0.0432
REGION1,DEMTRAJFL,2037,0.0435
REGION1,DEMTRAJFL,2038,0.0438
REGION1,DEMTRAJFL,2039,0.0442
REGION1,DEMTRAJFL,2040,0.0445
REGION1,DEMTRAJFL,2041,0.0449
REGION1,DEMTRAJFL,2042,0.0452
REGION1,DEMTRAJFL,2043,0.0456
REGION1,DEMTRAJFL,2044,0.0459
REGION1,DEMTRAJFL,2045,0.0462
REGION1,DEMTRAJFL,2046,0.0465
REGION1,DEMTRAJFL,2047,0.0469
REGION1,DEMTRAJFL,2048,0.0472
REGION1,DEMTRAJFL,2049,0.0475
REGION1,DEMTRAJFL,2050,0.0479
REGION1,DEMTRALPG,2020,0.0027
REGION1,DEMTRALPG,2021,0.0027
REGION1,DEMTRALPG,2022,0.0028
REGION1,DEMTRALPG,2023,0.0029
REGION1,DEMTRALPG,2024,0.0029
REGION1,DEMTRALPG,2025,0.003
REGION1,DEMTRALPG,2026,0.003
REGION1,DEMTRALPG,2027,0.0031
REGION1,DEMTRALPG,2028,0.0031
REGION1,DEMTRALPG,2029,0.0032
REGION1,DEMTRALPG,2030,0.0032
REGION1,DEMTRALPG,2031,0.0032
REGION1,DEMTRALPG,2032,0.0032
REGION1,DEMTRALPG,2033,0.0032
REGION1,DEMTRALPG,2034,0.0031
REGION1,DEMTRALPG,2035,0.003
REGION1,DEMTRALPG,2036,0.0029
REGION1,DEMTRALPG,2037,0.0028
REGION1,DEMTRALPG,2038,0.0027
REGION1,DEMTRALPG,2039,0.0025
REGION1,DEMTRALPG,2040,0.0024
REGION1,DEMTRALPG,2041,0.0026
REGION1,DEMTRALPG,2042,0.0026
REGION1,DEMTRALPG,2043,0.0025
REGION1,DEMTRALPG,2044,0.0025
REGION1,DEMTRALPG,2045,0.0024
REGION1,DEMTRALPG,2046,0.0024
REGION1,DEMTRALPG,2047,0.0023
REGION1,DEMTRALPG,2048,0.0023
REGION1,DEMTRALPG,2049,0.0022
REGION1,DEMTRALPG,2050,0.0022
REGION1,DEMTRANGS,2020,0.0018
REGION1,DEMTRANGS,2021,0.002
REGION1,DEMTRANGS,2022,0.0026
REGION1,DEMTRANGS,2023,0.0029
REGION1,DEMTRANGS,2024,0.0032
REGION1,DEMTRANGS,2025,0.0036
REGION1,DEMTRANGS,2026,0.004
REGION1,DEMTRANGS,2027,0.0044
REGION1,DEMTRANGS,2028,0.0052
REGION1,DEMTRANGS,2029,0.0056
REGION1,DEMTRANGS,2030,0.006
REGION1,DEMTRANGS,2031,0.0065
REGION1,DEMTRANGS,2032,0.0076
REGION1,DEMTRANGS,2033,0.0081
REGION1,DEMTRANGS,2034,0.0086
REGION1,DEMTRANGS,2035,0.0091
REGION1,DEMTRANGS,2036,0.0102
REGION1,DEMTRANGS,2037,0.0107
REGION1,DEMTRANGS,2038,0.0114
REGION1,DEMTRANGS,2039,0.012
REGION1,DEMTRANGS,2040,0.0128
REGION1,DEMTRANGS,2041,0.0132
REGION1,DEMTRANGS,2042,0.0138
REGION1,DEMTRANGS,2043,0.0145
REGION1,DEMTRANGS,2044,0.0151
REGION1,DEMTRANGS,2045,0.0157
REGION1,DEMTRANGS,2046,0.0164
REGION1,DEMTRANGS,2047,0.017
REGION1,DEMTRANGS,2048,0.0176
REGION1,DEMTRANGS,2049,0.0183
REGION1,DEMTRANGS,2050,0.0189
REGION1,IMPDSL,2020,0.2222
REGION1,IMPDSL,2021,0.2213
REGION1,IMPDSL,2022,0.2197
REGION1,IMPDSL,2023,0.2184
REGION1,IMPDSL,2024,0.2188
REGION1,IMPDSL,2025,0.2197
REGION1,IMPDSL,2026,0.2214
REGION1,IMPDSL,2027,0.2231
REGION1,IMPDSL,2028,0.2239
REGION1,IMPDSL,2029,0.2239
REGION1,IMPDSL,2030,0.2242
REGION1,IMPDSL,2031,0.2247
REGION1,IMPDSL,2032,0.225
REGION1,IMPDSL,2033,0.2252
REGION1,IMPDSL,2034,0.2253
REGION1,IMPDSL,2035,0.2254
REGION1,IMPDSL,2036,0.225
REGION1,IMPDSL,2037,0.2254
REGION1,IMPDSL,2038,0.226
REGION1,IMPDSL,2039,0.2268
REGION1,IMPDSL,2040,0.2278
REGION1,IMPDSL,2041,0.2274
REGION1,IMPDSL,2042,0.2277
REGION1,IMPDSL,2043,0.228
REGION1,IMPDSL,2044,0.2283
REGION1,IMPDSL,2045,0.2286
REGION1,IMPDSL,2046,0.2289
REGION1,IMPDSL,2047,0.2292
REGION1,IMPDSL,2048,0.2295
REGION1,IMPDSL,2049,0.2299
REGION1,IMPDSL,2050,0.2302
REGION1,IMPGSL,2020,0.1536
REGION1,IMPGSL,2021,0.1509
REGION1,IMPGSL,2022,0.1482
REGION1,IMPGSL,2023,0.1454
REGION1,IMPGSL,2024,0.1427
REGION1,IMPGSL,2025,0.1403
REGION1,IMPGSL,2026,0.1381
REGION1,IMPGSL,2027,0.136
REGION1,IMPGSL,2028,0.1338
REGION1,IMPGSL,2029,0.1314
REGION1,IMPGSL,2030,0.129
REGION1,IMPGSL,2031,0.1264
REGION1,IMPGSL,2032,0.1239
REGION1,IMPGSL,2033,0.1209
REGION1,IMPGSL,2034,0.1178
REGION1,IMPGSL,2035,0.1145
REGION1,IMPGSL,2036,0.111
REGION1,IMPGSL,2037,0.1075
REGION1,IMPGSL,2038,0.1039
REGION1,IMPGSL,2039,0.1002
REGION1,IMPGSL,2040,0.0966
REGION1,IMPGSL,2041,0.0956
REGION1,IMPGSL,2042,0.0926
REGION1,IMPGSL,2043,0.0896
REGION1,IMPGSL,2044,0.0866
REGION1,IMPGSL,2045,0.0836
REGION1,IMPGSL,2046,0.0807
REGION1,IMPGSL,2047,0.0777
REGION1,IMPGSL,2048,0.0747
REGION1,IMPGSL,2049,0.0717
REGION1,IMPGSL,2050,0.0687
REGION1,IMPHFO,2020,0.0107
REGION1,IMPHFO,2021,0.0104
REGION1,IMPHFO,2022,0.0102
REGION1,IMPHFO,2023,0.01
REGION1,IMPHFO,2024,0.0098
REGION1,IMPHFO,2025,0.0096
REGION1,IMPHFO,2026,0.0094
REGION1,IMPHFO,2027,0.0093
REGION1,IMPHFO,2028,0.0092
REGION1,IMPHFO,2029,0.0091
REGION1,IMPHFO,2030,0.0089
REGION1,IMPHFO,2031,0.0088
REGION1,IMPHFO,2032,0.0087
REGION1,IMPHFO,2033,0.0086
REGION1,IMPHFO,2034,0.0085
REGION1,IMPHFO,2035,0.0084
REGION1,IMPHFO,2036,0.0083
REGION1,IMPHFO,2037,0.0082
REGION1,IMPHFO,2038,0.0081
REGION1,IMPHFO,2039,0.0081
REGION1,IMPHFO,2040,0.008
REGION1,IMPHFO,2041,0.0078
REGION1,IMPHFO,2042,0.0077
REGION1,IMPHFO,2043,0.0076
REGION1,IMPHFO,2044,0.0075
REGION1,IMPHFO,2045,0.0074
REGION1,IMPHFO,2046,0.0073
REGION1,IMPHFO,2047,0.0072
REGION1,IMPHFO,2048,0.0071
REGION1,IMPHFO,2049,0.007
REGION1,IMPHFO,2050,0.0068
REGION1,IMPJFL,2020,0.0395
REGION1,IMPJFL,2021,0.0389
REGION1,IMPJFL,2022,0.0386
REGION1,IMPJFL,2023,0.0385
REGION1,IMPJFL,2024,0.0387
REGION1,IMPJFL,2025,0.0392
REGION1,IMPJFL,2026,0.0397
REGION1,IMPJFL,2027,0.0402
REGION1,IMPJFL,2028,0.0406
REGION1,IMPJFL,2029,0.041
REGION1,IMPJFL,2030,0.0413
REGION1,IMPJFL,2031,0.0417
REGION1,IMPJFL,2032,0.0421
REGION1,IMPJFL,2033,0.0424
REGION1,IMPJFL,2034,0.0427
REGION1,IMPJFL,2035,0.043
REGION1,IMPJFL,2036,0.0432
REGION1,IMPJFL,2037,0.0435
REGION1,IMPJFL,2038,0.0438
REGION1,IMPJFL,2039,0.0442
REGION1,IMPJFL,2040,0.0445
REGION1,IMPJFL,2041,0.0449
REGION1,IMPJFL,2042,0.0452
REGION1,IMPJFL,2043,0.0456
REGION1,IMPJFL,2044,0.0459
REGION1,IMPJFL,2045,0.0462
REGION1,IMPJFL,2046,0.0465
REGION1,IMPJFL,2047,0.0469
REGION1,IMPJFL,2048,0.0472
REGION1,IMPJFL,2049,0.0475
REGION1,IMPJFL,2050,0.0479
REGION1,IMPKER,2020,0.0114
REGION1,IMPKER,2021,0.0116
REGION1,IMPKER,2022,0.0119
REGION1,IMPKER,2023,0.012
REGION1,IMPKER,2024,0.0122
REGION1,IMPKER,2025,0.0124
REGION1,IMPKER,2026,0.0125
REGION1,IMPKER,2027,0.0127
REGION1,IMPKER,2028,0.0129
REGION1,IMPKER,2029,0.0131
REGION1,IMPKER,2030,0.0133
REGION1,IMPKER,2031,0.0134
REGION1,IMPKER,2032,0.0136
REGION1,IMPKER,2033,0.0138
REGION1,IMPKER,2034,0.0139
REGION1,IMPKER,2035,0.014
REGION1,IMPKER,2036,0.0142
REGION1,IMPKER,2037,0.0143
REGION1,IMPKER,2038,0.0144
REGION1,IMPKER,2039,0.0145
REGION1,IMPKER,2040,0.0146
REGION1,IMPKER,2041,0.0142
REGION1,IMPKER,2042,0.0144
REGION1,IMPKER,2043,0.0146
REGION1,IMPKER,2044,0.0148
REGION1,IMPKER,2045,0.0149
REGION1,IMPKER,2046,0.0151
REGION1,IMPKER,2047,0.0153
REGION1,IMPKER,2048,0.0155
REGION1,IMPKER,2049,0.0157
REGION1,IMPKER,2050,0.0159
REGION1,IMPLPG,2020,0.0027
REGION1,IMPLPG,2021,0.0027
REGION1,IMPLPG,2022,0.0028
REGION1,IMPLPG,2023,0.0029
REGION1,IMPLPG,2024,0.0029
REGION1,IMPLPG,2025,0.003
REGION1,IMPLPG,2026,0.003
REGION1,IMPLPG,2027,0.0031
REGION1,IMPLPG,2028,0.0031
REGION1,IMPLPG,2029,0.0032
REGION1,IMPLPG,2030,0.0032
REGION1,IMPLPG,2031,0.0032
REGION1,IMPLPG,2032,0.0032
REGION1,IMPLPG,2033,0.0032
REGION1,IMPLPG,2034,0.0031
REGION1,IMPLPG,2035,0.003
REGION1,IMPLPG,2036,0.0029
REGION1,IMPLPG,2037,0.0028
REGION1,IMPLPG,2038,0.0027
REGION1,IMPLPG,2039,0.0025
REGION1,IMPLPG,2040,0.0024
REGION1,IMPLPG,2041,0.0026
REGION1,IMPLPG,2042,0.0026
REGION1,IMPLPG,2043,0.0025
REGION1,IMPLPG,2044,0.0025
REGION1,IMPLPG,2045,0.0024
REGION1,IMPLPG,2046,0.0024
REGION1,IMPLPG,2047,0.0023
REGION1,IMPLPG,2048,0.0023
REGION1,IMPLPG,2049,0.0022
REGION1,IMPLPG,2050,0.0022
REGION1,LNDAGRBC1C01,2020,0.2776
REGION1,LNDAGRBC1C01,2021,0.2776
REGION1,LNDAGRBC1C01,2022,0.2776
REGION1,LNDAGRBC1C01,2023,0.2776
REGION1,LNDAGRBC1C01,2024,0.2776
REGION1,LNDAGRBC1C01,2025,0.2776
REGION1,LNDAGRBC1C01,2026,0.2776
REGION1,LNDAGRBC1C01,2027,0.2776
REGION1,LNDAGRBC1C01,2028,0.2777
REGION1,LNDAGRBC1C01,2029,0.2777
REGION1,LNDAGRBC1C01,2030,0.2777
REGION1,LNDAGRBC1C01,2031,0.2777
REGION1,LNDAGRBC1C01,2032,0.2777
REGION1,LNDAGRBC1C01,2033,0.2777
REGION1,LNDAGRBC1C01,2034,0.2777
REGION1,LNDAGRBC1C01,2035,0.2777
REGION1,LNDAGRBC1C01,2036,0.2777
REGION1,LNDAGRBC1C01,2037,0.2777
REGION1,LNDAGRBC1C01,2038,0.2777
REGION1,LNDAGRBC1C01,2039,0.2777
REGION1,LNDAGRBC1C01,2040,0.2777
REGION1,LNDAGRBC1C01,2041,0.2777
REGION1,LNDAGRBC1C01,2042,0.2777
REGION1,LNDAGRBC1C01,2043,0.2777
REGION1,LNDAGRBC1C01,2044,0.2777
REGION1,LNDAGRBC1C01,2045,0.2777
REGION1,LNDAGRBC1C01,2046,0.2778
REGION1,LNDAGRBC1C01,2047,0.2778
REGION1,LNDAGRBC1C01,2048,0.2778
REGION1,LNDAGRBC1C01,2049,0.2778
REGION1,LNDAGRBC1C01,2050,0.2778
REGION1,LNDAGRBC1C02,2020,0.0269
REGION1,LNDAGRBC1C02,2021,0.0269
REGION1,LNDAGRBC1C02,2022,0.0269
REGION1,LNDAGRBC1C02,2023,0.0269
REGION1,LNDAGRBC1C02,2024,0.0269
REGION1,LNDAGRBC1C02,2025,0.0269
REGION1,LNDAGRBC1C02,2026,0.0269
REGION1,LNDAGRBC1C02,2027,0.0269
REGION1,LNDAGRBC1C02,2028,0.0269
REGION1,LNDAGRBC1C02,2029,0.0269
REGION1,LNDAGRBC1C02,2030,0.0269
REGION1,LNDAGRBC1C02,2031,0.0269
REGION1,LNDAGRBC1C02,2032,0.0269
REGION1,LNDAGRBC1C02,2033,0.0269
REGION1,LNDAGRBC1C02,2034,0.0269
REGION1,LNDAGRBC1C02,2035,0.0269
REGION1,LNDAGRBC1C02,2036,0.0269
REGION1,LNDAGRBC1C02,2037,0.0269
REGION1,LNDAGRBC1C02,2038,0.0269
REGION1,LNDAGRBC1C02,2039,0.0269
REGION1,LNDAGRBC1C02,2040,0.0269
REGION1,LNDAGRBC1C02,2041,0.0269
REGION1,LNDAGRBC1C02,2042,0.0269
REGION1,LNDAGRBC1C02,2043,0.027
REGION1,LNDAGRBC1C02,2044,0.027
REGION1,LNDAGRBC1C02,2045,0.027
REGION1,LNDAGRBC1C02,2046,0.027
REGION1,LNDAGRBC1C02,2047,0.027
REGION1,LNDAGRBC1C02,2048,0.027
REGION1,LNDAGRBC1C02,2049,0.027
REGION1,LNDAGRBC1C02,2050,0.027
REGION1,LNDAGRBC1C03,2020,0.0553
REGION1,LNDAGRBC1C03,2021,0.0656
REGION1,LNDAGRBC1C03,2022,0.0656
REGION1,LNDAGRBC1C03,2023,0.0662
REGION1,LNDAGRBC1C03,2024,0.0665
REGION1,LNDAGRBC1C03,2025,0.0663
REGION1,LNDAGRBC1C03,2026,0.0667
REGION1,LNDAGRBC1C03,2027,0.0667
REGION1,LNDAGRBC1C03,2028,0.0674
REGION1,LNDAGRBC1C03,2029,0.0678
REGION1,LNDAGRBC1C03,2030,0.0677
REGION1,LNDAGRBC1C03,2031,0.0682
REGION1,LNDAGRBC1C03,2032,0.068
REGION1,LNDAGRBC1C03,2033,0.0682
REGION1,LNDAGRBC1C03,2034,0.0682
REGION1,LNDAGRBC1C03,2035,0.0684
REGION1,LNDAGRBC1C03,2036,0.0691
REGION1,LNDAGRBC1C03,2037,0.0697
REGION1,LNDAGRBC1C03,2038,0.0701
REGION1,LNDAGRBC1C03,2039,0.0702
REGION1,LNDAGRBC1C03,2040,0.0706
REGION1,LNDAGRBC1C03,2041,0.0713
REGION1,LNDAGRBC1C03,2042,0.0709
REGION1,LNDAGRBC1C03,2043,0.0712
REGION1,LNDAGRBC1C03,2044,0.0714
REGION1,LNDAGRBC1C03,2045,0.0718
REGION1,LNDAGRBC1C03,2046,0.0721
REGION1,LNDAGRBC1C03,2047,0.0723
REGION1,LNDAGRBC1C03,2048,0.0726
REGION1,LNDAGRBC1C03,2049,0.0729
REGION1,LNDAGRBC1C03,2050,0.0732
REGION1,LNDAGRBC1C04,2020,0.0108
REGION1,LNDAGRBC1C04,2021,0.0108
REGION1,LNDAGRBC1C04,2022,0.0108
REGION1,LNDAGRBC1C04,2023,0.0108
REGION1,LNDAGRBC1C04,2024,0.0108
REGION1,LNDAGRBC1C04,2025,0.0108
REGION1,LNDAGRBC1C04,2026,0.0108
REGION1,LNDAGRBC1C04,2027,0.0108
REGION1,LNDAGRBC1C04,2028,0.0108
REGION1,LNDAGRBC1C04,2029,0.0108
REGION1,LNDAGRBC1C04,2030,0.0108
REGION1,LNDAGRBC1C04,2031,0.0109
REGION1,LNDAGRBC1C04,2032,0.0109
REGION1,LNDAGRBC1C04,2033,0.0109
REGION1,LNDAGRBC1C04,2034,0.0109
REGION1,LNDAGRBC1C04,2035,0.0109
REGION1,LNDAGRBC1C04,2036,0.0109
REGION1,LNDAGRBC1C04,2037,0.0109
REGION1,LNDAGRBC1C04,2038,0.0109
REGION1,LNDAGRBC1C04,2039,0.0109
REGION1,LNDAGRBC1C04,2040,0.0109
REGION1,LNDAGRBC1C04,2041,0.0109
REGION1,LNDAGRBC1C04,2042,0.011
REGION1,LNDAGRBC1C04,2043,0.011
REGION1,LNDAGRBC1C04,2044,0.011
REGION1,LNDAGRBC1C04,2045,0.011
REGION1,LNDAGRBC1C04,2046,0.011
REGION1,LNDAGRBC1C04,2047,0.011
REGION1,LNDAGRBC1C04,2048,0.011
REGION1,LNDAGRBC1C04,2049,0.011
REGION1,LNDAGRBC1C04,2050,0.011
REGION1,LNDAGRBC1C05,2020,-1037.4646
REGION1,LNDAGRBC1C05,2021,-1016.8114
REGION1,LNDAGRBC1C05,2022,-1016.7079
REGION1,LNDAGRBC1C05,2023,-1015.5226
REGION1,LNDAGRBC1C05,2024,-1014.829
REGION1,LNDAGRBC1C05,2025,-1015.0371
REGION1,LNDAGRBC1C05,2026,-1014.1437
REGION1,LNDAGRBC1C05,2027,-1014.1864
REGION1,LNDAGRBC1C05,2028,-1012.7013
REGION1,LNDAGRBC1C05,2029,-1011.8382
REGION1,LNDAGRBC1C05,2030,-1011.9846
REGION1,LNDAGRBC1C05,2031,-1010.9941
REGION1,LNDAGRBC1C05,2032,-1011.4392
REGION1,LNDAGRBC1C05,2033,-1010.9375
REGION1,LNDAGRBC1C05,2034,-1010.9587
REGION1,LNDAGRBC1C05,2035,-1010.3693
REGION1,LNDAGRBC1C05,2036,-1008.919
REGION1,LNDAGRBC1C05,2037,-1007.6896
REGION1,LNDAGRBC1C05,2038,-1006.9061
REGION1,LNDAGRBC1C05,2039,-1006.5753
REGION1,LNDAGRBC1C05,2040,-1005.7651
REGION1,LNDAGRBC1C05,2041,-1004.2911
REGION1,LNDAGRBC1C05,2042,-1004.9803
REGION1,LNDAGRBC1C05,2043,-1004.3838
REGION1,LNDAGRBC1C05,2044,-1003.8468
REGION1,LNDAGRBC1C05,2045,-1003.1111
REGION1,LNDAGRBC1C05,2046,-1002.5173
REGION1,LNDAGRBC1C05,2047,-1001.8659
REGION1,LNDAGRBC1C05,2048,-1001.2139
REGION1,LNDAGRBC1C05,2049,-1000.5849
REGION1,LNDAGRBC1C05,2050,-999.9731
REGION1,LNDAGRBC1C06,2020,0.0034
REGION1,LNDAGRBC1C06,2021,0.0034
REGION1,LNDAGRBC1C06,2022,0.0034
REGION1,LNDAGRBC1C06,2023,0.0034
REGION1,LNDAGRBC1C06,2024,0.0034
REGION1,LNDAGRBC1C06,2025,0.0034
REGION1,LNDAGRBC1C06,2026,0.0034
REGION1,LNDAGRBC1C06,2027,0.0034
REGION1,LNDAGRBC1C06,2028,0.0034
REGION1,LNDAGRBC1C06,2029,0.0034
REGION1,LNDAGRBC1C06,2030,0.0034
REGION1,LNDAGRBC1C06,2031,0.0034
REGION1,LNDAGRBC1C06,2032,0.0034
REGION1,LNDAGRBC1C06,2033,0.0034
REGION1,LNDAGRBC1C06,2034,0.0034
REGION1,LNDAGRBC1C06,2035,0.0034
REGION1,LNDAGRBC1C06,2036,0.0034
REGION1,LNDAGRBC1C06,2037,0.0034
REGION1,LNDAGRBC1C06,2038,0.0034
REGION1,LNDAGRBC1C06,2039,0.0034
REGION1,LNDAGRBC1C06,2040,0.0034
REGION1,LNDAGRBC1C06,2041,0.0034
REGION1,LNDAGRBC1C06,2042,0.0034
REGION1,LNDAGRBC1C06,2043,0.0034
REGION1,LNDAGRBC1C06,2044,0.0034
REGION1,LNDAGRBC1C06,2045,0.0034
REGION1,LNDAGRBC1C06,2046,0.0034
REGION1,LNDAGRBC1C06,2047,0.0034
REGION1,LNDAGRBC1C06,2048,0.0034
REGION1,LNDAGRBC1C06,2049,0.0034
REGION1,LNDAGRBC1C06,2050,0.0034
REGION1,LNDAGRBC1C07,2020,0.0131
