r,t,y,CapitalInvestment
REGION1,RNWHYD,2050,4.1702
REGION1,RNWSOL,2020,0.0004
REGION1,RNWSOL,2021,0.0004
REGION1,RNWSOL,2022,0.0004
REGION1,RNWSOL,2023,0.0004
REGION1,RNWSOL,2024,0.0004
REGION1,RNWSOL,2025,0.0004
REGION1,RNWSOL,2026,0.0004
REGION1,RNWSOL,2027,0.0004
REGION1,RNWSOL,2028,0.0004
REGION1,RNWSOL,2029,0.0004
REGION1,RNWSOL,2030,0.0004
REGION1,RNWSOL,2031,0.0004
REGION1,RNWSOL,2032,0.0004
REGION1,RNWSOL,2033,0.0004
REGION1,RNWSOL,2034,0.0004
REGION1,RNWSOL,2035,0.0004
REGION1,RNWSOL,2036,0.0004
REGION1,RNWSOL,2037,0.0004
REGION1,RNWSOL,2038,0.0004
REGION1,RNWSOL,2039,0.0004
REGION1,RNWSOL,2040,0.0004
REGION1,RNWWND,2020,1.8178
REGION1,RNWWND,2021,1.9748
REGION1,RNWWND,2022,1.982
REGION1,RNWWND,2023,1.982
REGION1,RNWWND,2024,1.982
REGION1,RNWWND,2025,1.982
REGION1,RNWWND,2026,2.2702
REGION1,RNWWND,2027,2.4036
REGION1,RNWWND,2028,2.4972
REGION1,RNWWND,2029,2.5878
REGION1,RNWWND,2030,2.7579
REGION1,RNWWND,2031,2.9465
REGION1,RNWWND,2032,3.1332
REGION1,RNWWND,2033,3.247
REGION1,RNWWND,2034,3.3117
REGION1,RNWWND,2035,3.3856
REGION1,RNWWND,2036,3.4678
REGION1,RNWWND,2037,3.5582
REGION1,RNWWND,2038,3.6733
REGION1,RNWWND,2039,3.7837
REGION1,RNWWND,2040,3.9005
REGION1,RNWWND,2041,4.0021
REGION1,RNWWND,2042,4.0473
REGION1,RNWWND,2043,3.9762
REGION1,RNWWND,2044,3.9762
REGION1,RNWWND,2045,3.9371
REGION1,RNWWND,2046,3.7878
REGION1,RNWWND,2047,3.7807
REGION1,RNWWND,2048,3.7807
REGION1,RNWWND,2049,3.7807
REGION1,RNWWND,2050,3.7807
