r,t,f,y,UseByTechnologyAnnual
REGION1,DEMRESELCB02,ELCB02,2020,74.47
REGION1,DEMRESELCB02,ELCB02,2021,76.13
REGION1,DEMRESELCB02,ELCB02,2022,77.71
REGION1,DEMRESELCB02,ELCB02,2023,79.46
REGION1,DEMRESELCB02,ELCB02,2024,81.07
REGION1,DEMRESELCB02,ELCB02,2025,82.68
REGION1,DEMRESELCB02,ELCB02,2026,98.47
REGION1,DEMRESELCB02,ELCB02,2027,99.95
REGION1,DEMRESELCB02,ELCB02,2028,101.45
REGION1,DEMRESELCB02,ELCB02,2029,102.92
REGION1,DEMRESELCB02,ELCB02,2030,104.35
REGION1,DEMRESELCB02,ELCB02,2031,105.78
REGION1,DEMRESELCB02,ELCB02,2032,107.2
REGION1,DEMRESELCB02,ELCB02,2033,108.59
REGION1,DEMRESELCB02,ELCB02,2034,109.98
REGION1,DEMRESELCB02,ELCB02,2035,111.35
REGION1,DEMRESELCB02,ELCB02,2036,112.68
REGION1,DEMRESELCB02,ELCB02,2037,113.98
REGION1,DEMRESELCB02,ELCB02,2038,115.27
REGION1,DEMRESELCB02,ELCB02,2039,116.52
REGION1,DEMRESELCB02,ELCB02,2040,117.78
REGION1,DEMRESELCB02,ELCB02,2041,119.0
REGION1,DEMRESELCB02,ELCB02,2042,120.36
REGION1,DEMRESELCB02,ELCB02,2043,121.72
REGION1,DEMRESELCB02,ELCB02,2044,123.08
REGION1,DEMRESELCB02,ELCB02,2045,124.44
REGION1,DEMRESELCB02,ELCB02,2046,125.8
REGION1,DEMRESELCB02,ELCB02,2047,127.16
REGION1,DEMRESELCB02,ELCB02,2048,128.52
REGION1,DEMRESELCB02,ELCB02,2049,129.88
REGION1,DEMRESELCB02,ELCB02,2050,131.25
REGION1,DEMRESKER,KER,2020,0.84
REGION1,DEMRESKER,KER,2021,0.85
REGION1,DEMRESKER,KER,2022,0.86
REGION1,DEMRESKER,KER,2023,0.87
REGION1,DEMRESKER,KER,2024,0.87
REGION1,DEMRESKER,KER,2025,0.87
REGION1,DEMRESKER,KER,2026,0.88
REGION1,DEMRESKER,KER,2027,0.88
REGION1,DEMRESKER,KER,2028,0.88
REGION1,DEMRESKER,KER,2029,0.88
REGION1,DEMRESKER,KER,2030,0.88
REGION1,DEMRESKER,KER,2031,0.88
REGION1,DEMRESKER,KER,2032,0.88
REGION1,DEMRESKER,KER,2033,0.88
REGION1,DEMRESKER,KER,2034,0.88
REGION1,DEMRESKER,KER,2035,0.88
REGION1,DEMRESKER,KER,2036,0.88
REGION1,DEMRESKER,KER,2037,0.87
REGION1,DEMRESKER,KER,2038,0.87
REGION1,DEMRESKER,KER,2039,0.87
REGION1,DEMRESKER,KER,2040,0.86
REGION1,DEMRESNGS,NGS,2020,81.96
REGION1,DEMRESNGS,NGS,2021,83.29
REGION1,DEMRESNGS,NGS,2022,84.55
REGION1,DEMRESNGS,NGS,2023,86.07
REGION1,DEMRESNGS,NGS,2024,87.65
REGION1,DEMRESNGS,NGS,2025,89.07
REGION1,DEMRESNGS,NGS,2026,85.51
REGION1,DEMRESNGS,NGS,2027,81.94
REGION1,DEMRESNGS,NGS,2028,78.38
REGION1,DEMRESNGS,NGS,2029,74.82
REGION1,DEMRESNGS,NGS,2030,71.26
REGION1,DEMRESNGS,NGS,2031,67.69
REGION1,DEMRESNGS,NGS,2032,64.13
REGION1,DEMRESNGS,NGS,2033,60.57
REGION1,DEMRESNGS,NGS,2034,57.0
REGION1,DEMRESNGS,NGS,2035,53.44
REGION1,DEMRESNGS,NGS,2036,49.88
REGION1,DEMRESNGS,NGS,2037,46.32
REGION1,DEMRESNGS,NGS,2038,42.75
REGION1,DEMRESNGS,NGS,2039,39.19
REGION1,DEMRESNGS,NGS,2040,35.63
REGION1,DEMRESNGS,NGS,2041,32.07
REGION1,DEMRESNGS,NGS,2042,28.5
REGION1,DEMRESNGS,NGS,2043,24.94
REGION1,DEMRESNGS,NGS,2044,21.38
REGION1,DEMRESNGS,NGS,2045,17.81
REGION1,DEMRESNGS,NGS,2046,14.25
REGION1,DEMRESNGS,NGS,2047,10.69
REGION1,DEMRESNGS,NGS,2048,7.13
REGION1,DEMRESNGS,NGS,2049,3.56
REGION1,DEMTRADSL,DSL,2020,98.81
REGION1,DEMTRADSL,DSL,2021,97.58
REGION1,DEMTRADSL,DSL,2022,96.06
REGION1,DEMTRADSL,DSL,2023,94.79
REGION1,DEMTRADSL,DSL,2024,93.85
REGION1,DEMTRADSL,DSL,2025,93.41
REGION1,DEMTRADSL,DSL,2026,89.67
REGION1,DEMTRADSL,DSL,2027,85.94
REGION1,DEMTRADSL,DSL,2028,82.2
REGION1,DEMTRADSL,DSL,2029,78.46
REGION1,DEMTRADSL,DSL,2030,74.73
REGION1,DEMTRADSL,DSL,2031,70.99
REGION1,DEMTRADSL,DSL,2032,67.26
REGION1,DEMTRADSL,DSL,2033,63.52
REGION1,DEMTRADSL,DSL,2034,59.78
REGION1,DEMTRADSL,DSL,2035,56.05
REGION1,DEMTRADSL,DSL,2036,52.31
REGION1,DEMTRADSL,DSL,2037,48.57
REGION1,DEMTRADSL,DSL,2038,44.84
REGION1,DEMTRADSL,DSL,2039,41.1
REGION1,DEMTRADSL,DSL,2040,37.36
REGION1,DEMTRADSL,DSL,2041,33.63
REGION1,DEMTRADSL,DSL,2042,29.89
REGION1,DEMTRADSL,DSL,2043,26.15
REGION1,DEMTRADSL,DSL,2044,22.42
REGION1,DEMTRADSL,DSL,2045,18.68
REGION1,DEMTRADSL,DSL,2046,14.95
REGION1,DEMTRADSL,DSL,2047,11.21
REGION1,DEMTRADSL,DSL,2048,7.47
REGION1,DEMTRADSL,DSL,2049,3.74
REGION1,DEMTRAELCB02,ELCB02,2020,1.24
REGION1,DEMTRAELCB02,ELCB02,2021,1.62
REGION1,DEMTRAELCB02,ELCB02,2022,2.08
REGION1,DEMTRAELCB02,ELCB02,2023,2.64
REGION1,DEMTRAELCB02,ELCB02,2024,3.26
REGION1,DEMTRAELCB02,ELCB02,2025,4.06
REGION1,DEMTRAELCB02,ELCB02,2026,32.11
REGION1,DEMTRAELCB02,ELCB02,2027,38.37
REGION1,DEMTRAELCB02,ELCB02,2028,44.61
REGION1,DEMTRAELCB02,ELCB02,2029,50.81
REGION1,DEMTRAELCB02,ELCB02,2030,57.02
REGION1,DEMTRAELCB02,ELCB02,2031,63.22
REGION1,DEMTRAELCB02,ELCB02,2032,69.45
REGION1,DEMTRAELCB02,ELCB02,2033,75.62
REGION1,DEMTRAELCB02,ELCB02,2034,81.76
REGION1,DEMTRAELCB02,ELCB02,2035,87.89
REGION1,DEMTRAELCB02,ELCB02,2036,94.01
REGION1,DEMTRAELCB02,ELCB02,2037,100.14
REGION1,DEMTRAELCB02,ELCB02,2038,106.26
REGION1,DEMTRAELCB02,ELCB02,2039,112.39
REGION1,DEMTRAELCB02,ELCB02,2040,118.53
REGION1,DEMTRAELCB02,ELCB02,2041,124.83
REGION1,DEMTRAELCB02,ELCB02,2042,131.0
REGION1,DEMTRAELCB02,ELCB02,2043,137.17
REGION1,DEMTRAELCB02,ELCB02,2044,143.34
REGION1,DEMTRAELCB02,ELCB02,2045,149.5
REGION1,DEMTRAELCB02,ELCB02,2046,155.67
REGION1,DEMTRAELCB02,ELCB02,2047,161.84
REGION1,DEMTRAELCB02,ELCB02,2048,168.01
REGION1,DEMTRAELCB02,ELCB02,2049,174.18
REGION1,DEMTRAELCB02,ELCB02,2050,164.11
REGION1,DEMTRAGSL,GSL,2020,153.58
REGION1,DEMTRAGSL,GSL,2021,150.89
REGION1,DEMTRAGSL,GSL,2022,148.2
REGION1,DEMTRAGSL,GSL,2023,145.36
REGION1,DEMTRAGSL,GSL,2024,142.73
REGION1,DEMTRAGSL,GSL,2025,140.26
REGION1,DEMTRAGSL,GSL,2026,134.65
REGION1,DEMTRAGSL,GSL,2027,129.04
REGION1,DEMTRAGSL,GSL,2028,123.43
REGION1,DEMTRAGSL,GSL,2029,117.82
REGION1,DEMTRAGSL,GSL,2030,112.21
REGION1,DEMTRAGSL,GSL,2031,106.6
REGION1,DEMTRAGSL,GSL,2032,100.99
REGION1,DEMTRAGSL,GSL,2033,95.38
REGION1,DEMTRAGSL,GSL,2034,89.77
REGION1,DEMTRAGSL,GSL,2035,84.16
REGION1,DEMTRAGSL,GSL,2036,78.55
REGION1,DEMTRAGSL,GSL,2037,72.94
REGION1,DEMTRAGSL,GSL,2038,67.32
REGION1,DEMTRAGSL,GSL,2039,61.71
REGION1,DEMTRAGSL,GSL,2040,56.1
REGION1,DEMTRAGSL,GSL,2041,50.49
REGION1,DEMTRAGSL,GSL,2042,44.88
REGION1,DEMTRAGSL,GSL,2043,39.27
REGION1,DEMTRAGSL,GSL,2044,33.66
REGION1,DEMTRAGSL,GSL,2045,28.05
REGION1,DEMTRAGSL,GSL,2046,22.44
REGION1,DEMTRAGSL,GSL,2047,16.83
REGION1,DEMTRAGSL,GSL,2048,11.22
REGION1,DEMTRAGSL,GSL,2049,5.61
REGION1,DEMTRAHFO,HFO,2020,10.69
REGION1,DEMTRAHFO,HFO,2021,10.45
REGION1,DEMTRAHFO,HFO,2022,10.2
REGION1,DEMTRAHFO,HFO,2023,9.96
REGION1,DEMTRAHFO,HFO,2024,9.75
REGION1,DEMTRAHFO,HFO,2025,9.59
REGION1,DEMTRAHFO,HFO,2026,9.45
REGION1,DEMTRAHFO,HFO,2027,9.33
REGION1,DEMTRAHFO,HFO,2028,9.2
REGION1,DEMTRAHFO,HFO,2029,9.06
REGION1,DEMTRAHFO,HFO,2030,8.93
REGION1,DEMTRAHFO,HFO,2031,8.48
REGION1,DEMTRAHFO,HFO,2032,8.04
REGION1,DEMTRAHFO,HFO,2033,7.59
REGION1,DEMTRAHFO,HFO,2034,7.14
REGION1,DEMTRAHFO,HFO,2035,6.7
REGION1,DEMTRAHFO,HFO,2036,6.25
REGION1,DEMTRAHFO,HFO,2037,5.8
REGION1,DEMTRAHFO,HFO,2038,5.36
REGION1,DEMTRAHFO,HFO,2039,4.91
REGION1,DEMTRAHFO,HFO,2040,4.47
REGION1,DEMTRAHFO,HFO,2041,4.02
REGION1,DEMTRAHFO,HFO,2042,3.57
REGION1,DEMTRAHFO,HFO,2043,3.13
REGION1,DEMTRAHFO,HFO,2044,2.68
REGION1,DEMTRAHFO,HFO,2045,2.23
REGION1,DEMTRAHFO,HFO,2046,1.79
REGION1,DEMTRAHFO,HFO,2047,1.34
REGION1,DEMTRAHFO,HFO,2048,0.89
REGION1,DEMTRAHFO,HFO,2049,0.45
REGION1,DEMTRAJFL,JFL,2020,39.54
REGION1,DEMTRAJFL,JFL,2021,38.89
REGION1,DEMTRAJFL,JFL,2022,38.61
REGION1,DEMTRAJFL,JFL,2023,38.53
REGION1,DEMTRAJFL,JFL,2024,38.73
REGION1,DEMTRAJFL,JFL,2025,39.17
REGION1,DEMTRAJFL,JFL,2026,39.68
REGION1,DEMTRAJFL,JFL,2027,40.21
REGION1,DEMTRAJFL,JFL,2028,40.63
REGION1,DEMTRAJFL,JFL,2029,40.96
REGION1,DEMTRAJFL,JFL,2030,41.33
REGION1,DEMTRAJFL,JFL,2031,39.26
REGION1,DEMTRAJFL,JFL,2032,37.2
REGION1,DEMTRAJFL,JFL,2033,35.13
REGION1,DEMTRAJFL,JFL,2034,33.06
REGION1,DEMTRAJFL,JFL,2035,31.0
REGION1,DEMTRAJFL,JFL,2036,28.93
REGION1,DEMTRAJFL,JFL,2037,26.86
REGION1,DEMTRAJFL,JFL,2038,24.8
REGION1,DEMTRAJFL,JFL,2039,22.73
REGION1,DEMTRAJFL,JFL,2040,20.67
REGION1,DEMTRAJFL,JFL,2041,18.6
REGION1,DEMTRAJFL,JFL,2042,16.53
REGION1,DEMTRAJFL,JFL,2043,14.47
REGION1,DEMTRAJFL,JFL,2044,12.4
REGION1,DEMTRAJFL,JFL,2045,10.33
REGION1,DEMTRAJFL,JFL,2046,8.27
REGION1,DEMTRAJFL,JFL,2047,6.2
REGION1,DEMTRAJFL,JFL,2048,4.13
REGION1,DEMTRAJFL,JFL,2049,2.07
REGION1,DEMTRALPG,LPG,2020,2.66
REGION1,DEMTRALPG,LPG,2021,2.72
REGION1,DEMTRALPG,LPG,2022,2.79
REGION1,DEMTRALPG,LPG,2023,2.86
REGION1,DEMTRALPG,LPG,2024,2.91
REGION1,DEMTRALPG,LPG,2025,2.96
REGION1,DEMTRALPG,LPG,2026,3.02
REGION1,DEMTRALPG,LPG,2027,3.07
REGION1,DEMTRALPG,LPG,2028,3.13
REGION1,DEMTRALPG,LPG,2029,3.17
REGION1,DEMTRALPG,LPG,2030,3.2
REGION1,DEMTRALPG,LPG,2031,3.21
REGION1,DEMTRALPG,LPG,2032,3.2
REGION1,DEMTRALPG,LPG,2033,3.16
REGION1,DEMTRALPG,LPG,2034,3.11
REGION1,DEMTRALPG,LPG,2035,3.03
REGION1,DEMTRALPG,LPG,2036,2.93
REGION1,DEMTRALPG,LPG,2037,2.81
REGION1,DEMTRALPG,LPG,2038,2.68
REGION1,DEMTRALPG,LPG,2039,2.52
REGION1,DEMTRALPG,LPG,2040,2.35
REGION1,DEMTRALPG,LPG,2041,2.603
REGION1,DEMTRALPG,LPG,2042,2.557
REGION1,DEMTRALPG,LPG,2043,2.511
REGION1,DEMTRALPG,LPG,2044,2.464
REGION1,DEMTRALPG,LPG,2045,2.418
REGION1,DEMTRALPG,LPG,2046,2.372
REGION1,DEMTRALPG,LPG,2047,2.326
REGION1,DEMTRALPG,LPG,2048,2.279
REGION1,DEMTRALPG,LPG,2049,2.233
REGION1,DEMTRANGS,NGS,2020,1.8
REGION1,DEMTRANGS,NGS,2021,2.04
REGION1,DEMTRANGS,NGS,2022,2.6
REGION1,DEMTRANGS,NGS,2023,2.86
REGION1,DEMTRANGS,NGS,2024,3.17
REGION1,DEMTRANGS,NGS,2025,3.55
REGION1,DEMTRANGS,NGS,2026,3.41
REGION1,DEMTRANGS,NGS,2027,3.27
REGION1,DEMTRANGS,NGS,2028,3.12
REGION1,DEMTRANGS,NGS,2029,2.98
REGION1,DEMTRANGS,NGS,2030,2.84
REGION1,DEMTRANGS,NGS,2031,2.7
REGION1,DEMTRANGS,NGS,2032,2.56
REGION1,DEMTRANGS,NGS,2033,2.41
REGION1,DEMTRANGS,NGS,2034,2.27
REGION1,DEMTRANGS,NGS,2035,2.13
REGION1,DEMTRANGS,NGS,2036,1.99
REGION1,DEMTRANGS,NGS,2037,1.85
REGION1,DEMTRANGS,NGS,2038,1.7
REGION1,DEMTRANGS,NGS,2039,1.56
REGION1,DEMTRANGS,NGS,2040,1.42
REGION1,DEMTRANGS,NGS,2041,1.28
REGION1,DEMTRANGS,NGS,2042,1.14
REGION1,DEMTRANGS,NGS,2043,0.99
REGION1,DEMTRANGS,NGS,2044,0.85
REGION1,DEMTRANGS,NGS,2045,0.71
REGION1,DEMTRANGS,NGS,2046,0.57
REGION1,DEMTRANGS,NGS,2047,0.43
REGION1,DEMTRANGS,NGS,2048,0.28
REGION1,DEMTRANGS,NGS,2049,0.14
REGION1,LNDAGRBC1C01,LBARBC1,2020,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2021,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2022,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2023,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2024,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2025,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2026,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2027,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2028,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2029,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2030,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2031,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2032,140.7533
REGION1,LNDAGRBC1C01,LBARBC1,2033,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2034,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2035,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2036,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2037,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2038,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2039,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2040,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2041,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2042,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2043,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2044,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2045,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2046,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2047,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2048,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2049,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2050,140.7534
REGION1,LNDAGRBC1C01,LBLTBC1,2020,0.4193
REGION1,LNDAGRBC1C01,LBLTBC1,2021,0.4239
REGION1,LNDAGRBC1C01,LBLTBC1,2022,0.4286
REGION1,LNDAGRBC1C01,LBLTBC1,2023,0.4333
REGION1,LNDAGRBC1C01,LBLTBC1,2024,0.4381
REGION1,LNDAGRBC1C01,LBLTBC1,2025,0.4429
REGION1,LNDAGRBC1C01,LBLTBC1,2026,0.4478
REGION1,LNDAGRBC1C01,LBLTBC1,2027,0.4527
REGION1,LNDAGRBC1C01,LBLTBC1,2028,0.4577
REGION1,LNDAGRBC1C01,LBLTBC1,2029,0.4627
REGION1,LNDAGRBC1C01,LBLTBC1,2030,0.4678
REGION1,LNDAGRBC1C01,LBLTBC1,2031,0.4729
REGION1,LNDAGRBC1C01,LBLTBC1,2032,0.4782
REGION1,LNDAGRBC1C01,LBLTBC1,2033,0.4834
REGION1,LNDAGRBC1C01,LBLTBC1,2034,0.4887
REGION1,LNDAGRBC1C01,LBLTBC1,2035,0.4941
REGION1,LNDAGRBC1C01,LBLTBC1,2036,0.4995
REGION1,LNDAGRBC1C01,LBLTBC1,2037,0.505
REGION1,LNDAGRBC1C01,LBLTBC1,2038,0.5106
REGION1,LNDAGRBC1C01,LBLTBC1,2039,0.5162
REGION1,LNDAGRBC1C01,LBLTBC1,2040,0.5219
REGION1,LNDAGRBC1C01,LBLTBC1,2041,0.5276
REGION1,LNDAGRBC1C01,LBLTBC1,2042,0.5334
REGION1,LNDAGRBC1C01,LBLTBC1,2043,0.5393
REGION1,LNDAGRBC1C01,LBLTBC1,2044,0.5452
REGION1,LNDAGRBC1C01,LBLTBC1,2045,0.5512
REGION1,LNDAGRBC1C01,LBLTBC1,2046,0.5573
REGION1,LNDAGRBC1C01,LBLTBC1,2047,0.5634
REGION1,LNDAGRBC1C01,LBLTBC1,2048,0.5696
REGION1,LNDAGRBC1C01,LBLTBC1,2049,0.5759
REGION1,LNDAGRBC1C01,LBLTBC1,2050,0.5822
REGION1,LNDAGRBC1C01,LFORBC1,2020,0.0093
REGION1,LNDAGRBC1C01,LFORBC1,2027,0.01
REGION1,LNDAGRBC1C01,LFORBC1,2042,0.0118
REGION1,LNDAGRBC1C01,LGRSBC1,2020,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2021,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2022,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2023,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2024,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2025,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2026,109.1288
REGION1,LNDAGRBC1C01,LGRSBC1,2027,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2028,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2029,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2030,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2031,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2032,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2033,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2034,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2035,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2036,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2037,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2038,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2039,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2040,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2041,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2042,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2043,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2044,109.1288
REGION1,LNDAGRBC1C01,LGRSBC1,2045,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2046,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2047,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2048,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2049,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2050,109.1289
REGION1,LNDAGRBC1C01,LWATBC1,2020,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2021,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2022,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2023,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2024,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2025,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2026,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2027,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2028,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2029,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2030,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2031,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2032,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2033,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2034,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2035,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2036,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2037,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2038,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2039,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2040,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2041,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2042,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2043,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2044,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2045,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2046,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2047,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2048,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2049,27.312
REGION1,LNDAGRBC1C01,LWATBC1,2050,27.312
REGION1,LNDAGRBC1C01,WTRPRCBC1,2020,249.8605
REGION1,LNDAGRBC1C01,WTRPRCBC1,2021,249.8563
REGION1,LNDAGRBC1C01,WTRPRCBC1,2022,249.8605
REGION1,LNDAGRBC1C01,WTRPRCBC1,2023,249.8648
REGION1,LNDAGRBC1C01,WTRPRCBC1,2024,249.8691
REGION1,LNDAGRBC1C01,WTRPRCBC1,2025,249.8734
REGION1,LNDAGRBC1C01,WTRPRCBC1,2026,249.8778
REGION1,LNDAGRBC1C01,WTRPRCBC1,2027,249.8912
REGION1,LNDAGRBC1C01,WTRPRCBC1,2028,249.8867
REGION1,LNDAGRBC1C01,WTRPRCBC1,2029,249.8912
REGION1,LNDAGRBC1C01,WTRPRCBC1,2030,249.8958
REGION1,LNDAGRBC1C01,WTRPRCBC1,2031,249.9004
REGION1,LNDAGRBC1C01,WTRPRCBC1,2032,249.9051
REGION1,LNDAGRBC1C01,WTRPRCBC1,2033,249.9099
REGION1,LNDAGRBC1C01,WTRPRCBC1,2034,249.9146
REGION1,LNDAGRBC1C01,WTRPRCBC1,2035,249.9195
REGION1,LNDAGRBC1C01,WTRPRCBC1,2036,249.9243
REGION1,LNDAGRBC1C01,WTRPRCBC1,2037,249.9293
REGION1,LNDAGRBC1C01,WTRPRCBC1,2038,249.9343
REGION1,LNDAGRBC1C01,WTRPRCBC1,2039,249.9393
REGION1,LNDAGRBC1C01,WTRPRCBC1,2040,249.9445
REGION1,LNDAGRBC1C01,WTRPRCBC1,2041,249.9496
REGION1,LNDAGRBC1C01,WTRPRCBC1,2042,249.9655
REGION1,LNDAGRBC1C01,WTRPRCBC1,2043,249.9602
REGION1,LNDAGRBC1C01,WTRPRCBC1,2044,249.9655
REGION1,LNDAGRBC1C01,WTRPRCBC1,2045,249.9709
REGION1,LNDAGRBC1C01,WTRPRCBC1,2046,249.9764
REGION1,LNDAGRBC1C01,WTRPRCBC1,2047,249.9819
REGION1,LNDAGRBC1C01,WTRPRCBC1,2048,249.9874
REGION1,LNDAGRBC1C01,WTRPRCBC1,2049,249.9931
REGION1,LNDAGRBC1C01,WTRPRCBC1,2050,249.9988
REGION1,LNDAGRBC1C02,LBARBC1,2020,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2021,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2022,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2023,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2024,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2025,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2026,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2027,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2028,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2029,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2030,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2031,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2032,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2033,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2034,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2035,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2036,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2037,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2038,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2039,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2040,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2041,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2042,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2043,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2044,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2045,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2046,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2047,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2048,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2049,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2050,3.8454
REGION1,LNDAGRBC1C02,LBLTBC1,2020,0.2777
REGION1,LNDAGRBC1C02,LBLTBC1,2021,0.2807
REGION1,LNDAGRBC1C02,LBLTBC1,2022,0.2838
REGION1,LNDAGRBC1C02,LBLTBC1,2023,0.2869
REGION1,LNDAGRBC1C02,LBLTBC1,2024,0.2901
REGION1,LNDAGRBC1C02,LBLTBC1,2025,0.2933
