REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,LNDAGRBC1C03,44,2045,LRYEIRBC1,SEA2N,5.3298745e-06
REGION1,LNDAGRBC1C03,44,2045,LRYEIRBC1,SEA4D,-1.4048358e-06
REGION1,LNDAGRBC1C03,44,2045,WTRPRCBC1,SEA1N,8.6481486e-06
REGION1,LNDAGRBC1C03,44,2045,WTRPRCBC1,SEA2N,1.0659749e-05
REGION1,LNDAGRBC1C03,44,2045,WTRPRCBC1,SEA4D,-2.8096716e-06
REGION1,LNDAGRBC1C03,44,2047,LRYEIRBC1,SEA1D,1.3105196e-05
REGION1,LNDAGRBC1C03,44,2047,LRYEIRBC1,SEA1N,2.6002962e-05
REGION1,LNDAGRBC1C03,44,2047,LRYEIRBC1,SEA2D,1.8155971e-05
REGION1,LNDAGRBC1C03,44,2047,LRYEIRBC1,SEA2N,1.8271457e-05
REGION1,LNDAGRBC1C03,44,2047,LRYEIRBC1,SEA3D,1.6739897e-05
REGION1,LNDAGRBC1C03,44,2047,LRYEIRBC1,SEA4D,2.1385103e-05
REGION1,LNDAGRBC1C03,44,2047,WTRPRCBC1,SEA1D,2.6210392e-05
REGION1,LNDAGRBC1C03,44,2047,WTRPRCBC1,SEA1N,5.2005924e-05
REGION1,LNDAGRBC1C03,44,2047,WTRPRCBC1,SEA2D,3.6311942e-05
REGION1,LNDAGRBC1C03,44,2047,WTRPRCBC1,SEA2N,3.6542914e-05
REGION1,LNDAGRBC1C03,44,2047,WTRPRCBC1,SEA3D,3.3479794e-05
REGION1,LNDAGRBC1C03,44,2047,WTRPRCBC1,SEA4D,4.2770206e-05
REGION1,LNDAGRBC1C03,44,2049,LRYEIRBC1,SEA1D,7.136056e-07
REGION1,LNDAGRBC1C03,44,2049,LRYEIRBC1,SEA2D,7.1380478e-07
REGION1,LNDAGRBC1C03,44,2049,LRYEIRBC1,SEA2N,-3.1741847e-07
REGION1,LNDAGRBC1C03,44,2049,LRYEIRBC1,SEA3N,7.136049e-07
REGION1,LNDAGRBC1C03,44,2049,LRYEIRBC1,SEA4D,7.136049e-07
REGION1,LNDAGRBC1C03,44,2049,LRYEIRBC1,SEA4N,5.7332728e-06
REGION1,LNDAGRBC1C03,44,2049,WTRPRCBC1,SEA1D,1.4272112e-06
REGION1,LNDAGRBC1C03,44,2049,WTRPRCBC1,SEA2D,1.42760956e-06
REGION1,LNDAGRBC1C03,44,2049,WTRPRCBC1,SEA2N,-6.3483694e-07
REGION1,LNDAGRBC1C03,44,2049,WTRPRCBC1,SEA3N,1.4272098e-06
REGION1,LNDAGRBC1C03,44,2049,WTRPRCBC1,SEA4D,1.4272098e-06
REGION1,LNDAGRBC1C03,44,2049,WTRPRCBC1,SEA4N,1.14665456e-05
REGION1,LNDAGRBC1C03,44,2050,LRYEIRBC1,SEA1D,9.4723612e-07
REGION1,LNDAGRBC1C03,44,2050,LRYEIRBC1,SEA2D,1.864884e-06
REGION1,LNDAGRBC1C03,44,2050,LRYEIRBC1,SEA3D,5.016715e-08
REGION1,LNDAGRBC1C03,44,2050,LRYEIRBC1,SEA3N,-3.8842451e-07
REGION1,LNDAGRBC1C03,44,2050,WTRPRCBC1,SEA1D,1.89447224e-06
REGION1,LNDAGRBC1C03,44,2050,WTRPRCBC1,SEA2D,3.729768e-06
REGION1,LNDAGRBC1C03,44,2050,WTRPRCBC1,SEA3D,1.003343e-07
REGION1,LNDAGRBC1C03,44,2050,WTRPRCBC1,SEA3N,-7.7684902e-07
REGION1,LNDAGRBC1C03,45,2021,LRYELRBC1,SEA3N,-2.5320202e-07
REGION1,LNDAGRBC1C03,45,2021,LRYELRBC1,SEA4N,1.2442478e-06
REGION1,LNDAGRBC1C03,45,2021,WTRPRCBC1,SEA3N,-5.0640404e-07
REGION1,LNDAGRBC1C03,45,2021,WTRPRCBC1,SEA4N,2.4884956e-06
REGION1,LNDAGRBC1C03,45,2022,LRYELRBC1,SEA4D,-1.5434348e-06
REGION1,LNDAGRBC1C03,45,2022,WTRPRCBC1,SEA4D,-3.0868696e-06
REGION1,LNDAGRBC1C03,45,2024,LRYELRBC1,SEA1N,3.4083471e-07
REGION1,LNDAGRBC1C03,45,2024,LRYELRBC1,SEA3N,1.5662038e-06
REGION1,LNDAGRBC1C03,45,2024,LRYELRBC1,SEA4N,-8.549991e-07
REGION1,LNDAGRBC1C03,45,2024,WTRPRCBC1,SEA1N,6.8166942e-07
REGION1,LNDAGRBC1C03,45,2024,WTRPRCBC1,SEA3N,3.1324076e-06
REGION1,LNDAGRBC1C03,45,2024,WTRPRCBC1,SEA4N,-1.7099982e-06
REGION1,LNDAGRBC1C03,45,2025,LRYELRBC1,SEA1N,4.6181249e-06
REGION1,LNDAGRBC1C03,45,2025,LRYELRBC1,SEA2D,1.3000405e-06
REGION1,LNDAGRBC1C03,45,2025,LRYELRBC1,SEA2N,2.4382982e-06
REGION1,LNDAGRBC1C03,45,2025,LRYELRBC1,SEA3D,1.9762449e-06
REGION1,LNDAGRBC1C03,45,2025,LRYELRBC1,SEA3N,-4.4846811e-07
REGION1,LNDAGRBC1C03,45,2025,WTRPRCBC1,SEA1N,9.2362498e-06
REGION1,LNDAGRBC1C03,45,2025,WTRPRCBC1,SEA2D,2.600081e-06
REGION1,LNDAGRBC1C03,45,2025,WTRPRCBC1,SEA2N,4.8765964e-06
REGION1,LNDAGRBC1C03,45,2025,WTRPRCBC1,SEA3D,3.9524898e-06
REGION1,LNDAGRBC1C03,45,2025,WTRPRCBC1,SEA3N,-8.9693622e-07
REGION1,LNDAGRBC1C03,45,2026,LRYELRBC1,SEA2N,-3.6327085e-07
REGION1,LNDAGRBC1C03,45,2026,LRYELRBC1,SEA3D,-3.6328342e-07
REGION1,LNDAGRBC1C03,45,2026,WTRPRCBC1,SEA2N,-7.265417e-07
REGION1,LNDAGRBC1C03,45,2026,WTRPRCBC1,SEA3D,-7.2656684e-07
REGION1,LNDAGRBC1C03,45,2028,LRYELRBC1,SEA1N,-1.0717324e-06
REGION1,LNDAGRBC1C03,45,2028,WTRPRCBC1,SEA1N,-2.1434648e-06
REGION1,LNDAGRBC1C03,45,2031,LRYELRBC1,SEA3N,-4.1442079e-07
REGION1,LNDAGRBC1C03,45,2031,WTRPRCBC1,SEA3N,-8.2884158e-07
REGION1,LNDAGRBC1C03,45,2032,LRYELRBC1,SEA3D,4.2836575e-07
REGION1,LNDAGRBC1C03,45,2032,WTRPRCBC1,SEA3D,8.567315e-07
REGION1,LNDAGRBC1C03,45,2035,LRYELRBC1,SEA1N,9.0653217e-06
REGION1,LNDAGRBC1C03,45,2035,LRYELRBC1,SEA2D,7.2837449e-06
REGION1,LNDAGRBC1C03,45,2035,LRYELRBC1,SEA2N,9.0653256e-06
REGION1,LNDAGRBC1C03,45,2035,LRYELRBC1,SEA3D,9.0712021e-06
REGION1,LNDAGRBC1C03,45,2035,LRYELRBC1,SEA3N,1.8489845e-05
REGION1,LNDAGRBC1C03,45,2035,LRYELRBC1,SEA4N,1.9096403e-05
REGION1,LNDAGRBC1C03,45,2035,WTRPRCBC1,SEA1N,1.81306434e-05
REGION1,LNDAGRBC1C03,45,2035,WTRPRCBC1,SEA2D,1.45674898e-05
REGION1,LNDAGRBC1C03,45,2035,WTRPRCBC1,SEA2N,1.81306512e-05
REGION1,LNDAGRBC1C03,45,2035,WTRPRCBC1,SEA3D,1.81424042e-05
REGION1,LNDAGRBC1C03,45,2035,WTRPRCBC1,SEA3N,3.697969e-05
REGION1,LNDAGRBC1C03,45,2035,WTRPRCBC1,SEA4N,3.8192806e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA1D,6.6937058e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA1N,6.2647266e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA2D,6.3092722e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA2N,3.3803967e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA3D,5.9881131e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA3N,5.3797161e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA4D,6.0837916e-05
REGION1,LNDAGRBC1C03,45,2037,LRYELRBC1,SEA4N,6.8428553e-05
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA1D,0.000133874116
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA1N,0.000125294532
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA2D,0.000126185444
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA2N,6.7607934e-05
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA3D,0.000119762262
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA3N,0.000107594322
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA4D,0.000121675832
REGION1,LNDAGRBC1C03,45,2037,WTRPRCBC1,SEA4N,0.000136857106
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA1D,0.00011637288
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA1N,0.00011637288
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA2D,0.00011751169
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA2N,0.00012394171
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA3D,0.00011621475
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA3N,0.00011637288
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA4D,0.0001075955
REGION1,LNDAGRBC1C03,45,2038,LRYELRBC1,SEA4N,0.00011637288
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA1D,0.00023274576
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA1N,0.00023274576
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA2D,0.00023502338
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA2N,0.00024788342
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA3D,0.0002324295
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA3N,0.00023274576
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA4D,0.000215191
REGION1,LNDAGRBC1C03,45,2038,WTRPRCBC1,SEA4N,0.00023274576
REGION1,LNDAGRBC1C03,45,2039,LRYELRBC1,SEA2N,5.8045308e-06
REGION1,LNDAGRBC1C03,45,2039,WTRPRCBC1,SEA2N,1.16090616e-05
REGION1,LNDAGRBC1C03,45,2040,LRYELRBC1,SEA1D,-1.9843737e-07
REGION1,LNDAGRBC1C03,45,2040,LRYELRBC1,SEA2N,1.1217695e-06
REGION1,LNDAGRBC1C03,45,2040,LRYELRBC1,SEA3N,-3.2787605e-07
REGION1,LNDAGRBC1C03,45,2040,LRYELRBC1,SEA4D,-2.8101115e-07
REGION1,LNDAGRBC1C03,45,2040,WTRPRCBC1,SEA1D,-3.9687474e-07
REGION1,LNDAGRBC1C03,45,2040,WTRPRCBC1,SEA2N,2.243539e-06
REGION1,LNDAGRBC1C03,45,2040,WTRPRCBC1,SEA3N,-6.557521e-07
REGION1,LNDAGRBC1C03,45,2040,WTRPRCBC1,SEA4D,-5.620223e-07
REGION1,LNDAGRBC1C03,45,2041,LRYELRBC1,SEA1N,-1.9709211e-06
REGION1,LNDAGRBC1C03,45,2041,LRYELRBC1,SEA2N,-6.9080924e-07
REGION1,LNDAGRBC1C03,45,2041,LRYELRBC1,SEA3D,1.8420948e-05
REGION1,LNDAGRBC1C03,45,2041,LRYELRBC1,SEA3N,-1.0722234e-06
REGION1,LNDAGRBC1C03,45,2041,LRYELRBC1,SEA4N,-9.2784408e-07
REGION1,LNDAGRBC1C03,45,2041,WTRPRCBC1,SEA1N,-3.9418422e-06
REGION1,LNDAGRBC1C03,45,2041,WTRPRCBC1,SEA2N,-1.38161848e-06
REGION1,LNDAGRBC1C03,45,2041,WTRPRCBC1,SEA3D,3.6841896e-05
REGION1,LNDAGRBC1C03,45,2041,WTRPRCBC1,SEA3N,-2.1444468e-06
REGION1,LNDAGRBC1C03,45,2041,WTRPRCBC1,SEA4N,-1.85568816e-06
REGION1,LNDAGRBC1C03,45,2042,LRYELRBC1,SEA2D,-1.9602547e-06
REGION1,LNDAGRBC1C03,45,2042,LRYELRBC1,SEA2N,5.1300041e-06
REGION1,LNDAGRBC1C03,45,2042,WTRPRCBC1,SEA2D,-3.9205094e-06
REGION1,LNDAGRBC1C03,45,2042,WTRPRCBC1,SEA2N,1.02600082e-05
REGION1,LNDAGRBC1C03,45,2043,LRYELRBC1,SEA1D,-1.1668804e-06
REGION1,LNDAGRBC1C03,45,2043,LRYELRBC1,SEA1N,6.194237e-06
REGION1,LNDAGRBC1C03,45,2043,LRYELRBC1,SEA2D,-1.8089552e-07
REGION1,LNDAGRBC1C03,45,2043,LRYELRBC1,SEA2N,-2.2903475e-06
REGION1,LNDAGRBC1C03,45,2043,LRYELRBC1,SEA3D,2.1240904e-06
REGION1,LNDAGRBC1C03,45,2043,WTRPRCBC1,SEA1D,-2.3337608e-06
REGION1,LNDAGRBC1C03,45,2043,WTRPRCBC1,SEA1N,1.2388474e-05
REGION1,LNDAGRBC1C03,45,2043,WTRPRCBC1,SEA2D,-3.6179104e-07
REGION1,LNDAGRBC1C03,45,2043,WTRPRCBC1,SEA2N,-4.580695e-06
REGION1,LNDAGRBC1C03,45,2043,WTRPRCBC1,SEA3D,4.2481808e-06
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA1D,-2.3021317e-06
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA1N,2.022356e-05
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA2D,-9.9946231e-07
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA2N,-1.3678423e-07
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA3N,-1.3719258e-06
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA4D,-3.0636337e-06
REGION1,LNDAGRBC1C03,45,2044,LRYELRBC1,SEA4N,-3.6831209e-07
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA1D,-4.6042634e-06
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA1N,4.044712e-05
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA2D,-1.99892462e-06
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA2N,-2.7356846e-07
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA3N,-2.7438516e-06
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA4D,-6.1272674e-06
REGION1,LNDAGRBC1C03,45,2044,WTRPRCBC1,SEA4N,-7.3662418e-07
REGION1,LNDAGRBC1C03,45,2045,LRYELRBC1,SEA2N,2.9424835e-06
REGION1,LNDAGRBC1C03,45,2045,WTRPRCBC1,SEA2N,5.884967e-06
REGION1,LNDAGRBC1C03,45,2046,LRYELRBC1,SEA1N,7.0111294e-06
REGION1,LNDAGRBC1C03,45,2046,LRYELRBC1,SEA2D,-1.0422592e-07
REGION1,LNDAGRBC1C03,45,2046,LRYELRBC1,SEA2N,-3.4682196e-06
REGION1,LNDAGRBC1C03,45,2046,LRYELRBC1,SEA3D,-1.7078686e-06
REGION1,LNDAGRBC1C03,45,2046,WTRPRCBC1,SEA1N,1.40222588e-05
REGION1,LNDAGRBC1C03,45,2046,WTRPRCBC1,SEA2D,-2.0845184e-07
REGION1,LNDAGRBC1C03,45,2046,WTRPRCBC1,SEA2N,-6.9364392e-06
REGION1,LNDAGRBC1C03,45,2046,WTRPRCBC1,SEA3D,-3.4157372e-06
REGION1,LNDAGRBC1C03,45,2047,LRYELRBC1,SEA1D,4.1045034e-06
REGION1,LNDAGRBC1C03,45,2047,WTRPRCBC1,SEA1D,8.2090068e-06
REGION1,LNDAGRBC1C03,45,2049,LRYELRBC1,SEA3D,-1.6198988e-08
REGION1,LNDAGRBC1C03,45,2049,WTRPRCBC1,SEA3D,-3.2397976e-08
REGION1,LNDAGRBC1C03,45,2050,LRYELRBC1,SEA1D,1.704951e-06
REGION1,LNDAGRBC1C03,45,2050,LRYELRBC1,SEA2D,-2.7892746e-07
REGION1,LNDAGRBC1C03,45,2050,LRYELRBC1,SEA2N,-8.6345128e-07
REGION1,LNDAGRBC1C03,45,2050,LRYELRBC1,SEA3D,-1.3022479e-06
REGION1,LNDAGRBC1C03,45,2050,LRYELRBC1,SEA3N,-1.7121343e-06
REGION1,LNDAGRBC1C03,45,2050,WTRPRCBC1,SEA1D,3.409902e-06
REGION1,LNDAGRBC1C03,45,2050,WTRPRCBC1,SEA2D,-5.5785492e-07
REGION1,LNDAGRBC1C03,45,2050,WTRPRCBC1,SEA2N,-1.72690256e-06
REGION1,LNDAGRBC1C03,45,2050,WTRPRCBC1,SEA3D,-2.6044958e-06
REGION1,LNDAGRBC1C03,45,2050,WTRPRCBC1,SEA3N,-3.4242686e-06
REGION1,LNDAGRBC1C03,46,2022,LWHEHIBC1,SEA3N,-7.6322869e-08
REGION1,LNDAGRBC1C03,46,2022,WTRPRCBC1,SEA3N,-1.52645738e-07
REGION1,LNDAGRBC1C03,46,2022,AGRWATBC1,SEA3N,-9.158744280000001e-10
REGION1,LNDAGRBC1C03,46,2023,LWHEHIBC1,SEA2D,-1.0730021e-06
REGION1,LNDAGRBC1C03,46,2023,WTRPRCBC1,SEA2D,-2.1460042e-06
REGION1,LNDAGRBC1C03,46,2023,AGRWATBC1,SEA2D,-1.2876025199999999e-08
REGION1,LNDAGRBC1C03,46,2026,LWHEHIBC1,SEA3D,-2.3758425e-06
REGION1,LNDAGRBC1C03,46,2026,WTRPRCBC1,SEA3D,-4.751685e-06
REGION1,LNDAGRBC1C03,46,2026,AGRWATBC1,SEA3D,-2.8510110000000004e-08
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA1D,0.00088429695
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA1N,0.00088429693
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA2D,0.00088429695
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA2N,0.00088429705
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA3D,0.00088429695
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA3N,0.00088429695
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA4D,0.00088429695
REGION1,LNDAGRBC1C03,46,2031,LWHEHIBC1,SEA4N,0.00088429695
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA1D,0.0017685939
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA1N,0.00176859386
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA2D,0.0017685939
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA2N,0.0017685941
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA3D,0.0017685939
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA3N,0.0017685939
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA4D,0.0017685939
REGION1,LNDAGRBC1C03,46,2031,WTRPRCBC1,SEA4N,0.0017685939
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA1D,1.06115634e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA1N,1.061156316e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA2D,1.06115634e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA2N,1.0611564600000001e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA3D,1.06115634e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA3N,1.06115634e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA4D,1.06115634e-05
REGION1,LNDAGRBC1C03,46,2031,AGRWATBC1,SEA4N,1.06115634e-05
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA1D,0.00066497024
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA1N,0.00066497025
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA2D,0.00066497025
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA2N,0.00066497025
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA3D,0.00066497025
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA3N,0.00066497025
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA4D,0.00066497025
REGION1,LNDAGRBC1C03,46,2032,LWHEHIBC1,SEA4N,0.00066497026
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA1D,0.00132994048
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA1N,0.0013299405
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA2D,0.0013299405
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA2N,0.0013299405
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA3D,0.0013299405
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA3N,0.0013299405
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA4D,0.0013299405
REGION1,LNDAGRBC1C03,46,2032,WTRPRCBC1,SEA4N,0.00132994052
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA1D,7.97964288e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA1N,7.979643e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA2D,7.979643e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA2N,7.979643e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA3D,7.979643e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA3N,7.979643e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA4D,7.979643e-06
REGION1,LNDAGRBC1C03,46,2032,AGRWATBC1,SEA4N,7.97964312e-06
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA1D,0.00042964135
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA1N,0.00042964135
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA2D,0.00042235576
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA2N,0.00042964135
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA3D,0.00044129828
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA3N,0.00042964135
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA4D,0.00042964135
REGION1,LNDAGRBC1C03,46,2033,LWHEHIBC1,SEA4N,0.00042964135
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA1D,0.0008592827
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA1N,0.0008592827
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA2D,0.00084471152
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA2N,0.0008592827
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA3D,0.00088259656
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA3N,0.0008592827
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA4D,0.0008592827
REGION1,LNDAGRBC1C03,46,2033,WTRPRCBC1,SEA4N,0.0008592827
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA1D,5.1556962e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA1N,5.1556962e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA2D,5.06826912e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA2N,5.1556962e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA3D,5.29557936e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA3N,5.1556962e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA4D,5.1556962e-06
REGION1,LNDAGRBC1C03,46,2033,AGRWATBC1,SEA4N,5.1556962e-06
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA1D,0.00019964134
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA1N,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA2D,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA2N,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA3D,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA3N,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA4D,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,LWHEHIBC1,SEA4N,0.00019964135
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA1D,0.00039928268
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA1N,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA2D,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA2N,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA3D,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA3N,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA4D,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,WTRPRCBC1,SEA4N,0.0003992827
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA1D,2.39569608e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA1N,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA2D,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA2N,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA3D,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA3N,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA4D,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2034,AGRWATBC1,SEA4N,2.3956962e-06
REGION1,LNDAGRBC1C03,46,2035,LWHEHIBC1,SEA2D,-1.6125515e-06
REGION1,LNDAGRBC1C03,46,2035,LWHEHIBC1,SEA3N,6.7419909e-06
REGION1,LNDAGRBC1C03,46,2035,LWHEHIBC1,SEA4N,-2.3946189e-07
REGION1,LNDAGRBC1C03,46,2035,WTRPRCBC1,SEA2D,-3.225103e-06
REGION1,LNDAGRBC1C03,46,2035,WTRPRCBC1,SEA3N,1.34839818e-05
REGION1,LNDAGRBC1C03,46,2035,WTRPRCBC1,SEA4N,-4.7892378e-07
REGION1,LNDAGRBC1C03,46,2035,AGRWATBC1,SEA2D,-1.9350618e-08
REGION1,LNDAGRBC1C03,46,2035,AGRWATBC1,SEA3N,8.090389079999999e-08
REGION1,LNDAGRBC1C03,46,2035,AGRWATBC1,SEA4N,-2.87354268e-09
REGION1,LNDAGRBC1C03,46,2036,LWHEHIBC1,SEA1D,1.6481349e-05
REGION1,LNDAGRBC1C03,46,2036,LWHEHIBC1,SEA1N,1.6499686e-05
