r,t,l,y,RateOfTotalActivity
REGION1,DEMPWRSOL,SEA4D,2046,959.7058
REGION1,DEMPWRSOL,SEA4D,2047,959.7058
REGION1,DEMPWRSOL,SEA4D,2048,1003.8484
REGION1,DEMPWRSOL,SEA4D,2049,1067.9734
REGION1,DEMPWRSOL,SEA4D,2050,1312.2923
REGION1,DEMPWRSOL,SEA4N,2020,0.0002
REGION1,DEMPWRSOL,SEA4N,2021,0.0002
REGION1,DEMPWRSOL,SEA4N,2022,0.0002
REGION1,DEMPWRSOL,SEA4N,2023,0.0002
REGION1,DEMPWRSOL,SEA4N,2024,0.0002
REGION1,DEMPWRSOL,SEA4N,2025,0.0002
REGION1,DEMPWRSOL,SEA4N,2026,0.0002
REGION1,DEMPWRSOL,SEA4N,2027,0.0002
REGION1,DEMPWRSOL,SEA4N,2028,0.0002
REGION1,DEMPWRSOL,SEA4N,2029,0.0002
REGION1,DEMPWRSOL,SEA4N,2030,0.0002
REGION1,DEMPWRSOL,SEA4N,2031,0.0002
REGION1,DEMPWRSOL,SEA4N,2032,0.0002
REGION1,DEMPWRSOL,SEA4N,2033,0.0002
REGION1,DEMPWRSOL,SEA4N,2034,0.0002
REGION1,DEMPWRSOL,SEA4N,2035,0.0002
REGION1,DEMPWRSOL,SEA4N,2036,0.0002
REGION1,DEMPWRSOL,SEA4N,2037,0.0002
REGION1,DEMPWRSOL,SEA4N,2038,0.9569
REGION1,DEMPWRSOL,SEA4N,2039,2.6116
REGION1,DEMPWRSOL,SEA4N,2040,4.2011
REGION1,DEMPWRSOL,SEA4N,2041,5.7904
REGION1,DEMPWRSOL,SEA4N,2042,7.0174
REGION1,DEMPWRSOL,SEA4N,2043,7.773
REGION1,DEMPWRSOL,SEA4N,2044,8.4205
REGION1,DEMPWRSOL,SEA4N,2045,9.0713
REGION1,DEMPWRSOL,SEA4N,2046,9.694
REGION1,DEMPWRSOL,SEA4N,2047,9.694
REGION1,DEMPWRSOL,SEA4N,2048,10.1399
REGION1,DEMPWRSOL,SEA4N,2049,10.7876
REGION1,DEMPWRSOL,SEA4N,2050,13.2555
REGION1,DEMPWRSURBC1,SEA1D,2020,0.3806
REGION1,DEMPWRSURBC1,SEA1D,2021,0.3806
REGION1,DEMPWRSURBC1,SEA1D,2022,0.3806
REGION1,DEMPWRSURBC1,SEA1D,2023,0.3806
REGION1,DEMPWRSURBC1,SEA1D,2024,0.5619
REGION1,DEMPWRSURBC1,SEA1D,2025,0.3806
REGION1,DEMPWRSURBC1,SEA1D,2026,0.4123
REGION1,DEMPWRSURBC1,SEA1D,2027,0.4395
REGION1,DEMPWRSURBC1,SEA1D,2028,0.4657
REGION1,DEMPWRSURBC1,SEA1D,2029,0.4916
REGION1,DEMPWRSURBC1,SEA1D,2030,0.5215
REGION1,DEMPWRSURBC1,SEA1D,2031,1.896
REGION1,DEMPWRSURBC1,SEA1D,2032,4.0471
REGION1,DEMPWRSURBC1,SEA1D,2033,6.1185
REGION1,DEMPWRSURBC1,SEA1D,2034,8.1802
REGION1,DEMPWRSURBC1,SEA1D,2035,5.7809
REGION1,DEMPWRSURBC1,SEA1D,2036,12.3307
REGION1,DEMPWRSURBC1,SEA1D,2037,12.5563
REGION1,DEMPWRSURBC1,SEA1D,2038,12.4341
REGION1,DEMPWRSURBC1,SEA1D,2039,12.644
REGION1,DEMPWRSURBC1,SEA1D,2040,9.8166
REGION1,DEMPWRSURBC1,SEA1D,2041,12.3435
REGION1,DEMPWRSURBC1,SEA1D,2042,7.1401
REGION1,DEMPWRSURBC1,SEA1D,2043,6.7873
REGION1,DEMPWRSURBC1,SEA1D,2044,6.7858
REGION1,DEMPWRSURBC1,SEA1D,2045,6.7843
REGION1,DEMPWRSURBC1,SEA1D,2046,6.7827
REGION1,DEMPWRSURBC1,SEA1D,2047,6.777
REGION1,DEMPWRSURBC1,SEA1D,2048,6.7742
REGION1,DEMPWRSURBC1,SEA1D,2049,6.7727
REGION1,DEMPWRSURBC1,SEA1D,2050,0.2637
REGION1,DEMPWRSURBC1,SEA1N,2020,0.3806
REGION1,DEMPWRSURBC1,SEA1N,2021,0.3806
REGION1,DEMPWRSURBC1,SEA1N,2022,0.3806
REGION1,DEMPWRSURBC1,SEA1N,2023,0.3806
REGION1,DEMPWRSURBC1,SEA1N,2024,0.5619
REGION1,DEMPWRSURBC1,SEA1N,2025,0.3806
REGION1,DEMPWRSURBC1,SEA1N,2026,0.4123
REGION1,DEMPWRSURBC1,SEA1N,2027,0.4395
REGION1,DEMPWRSURBC1,SEA1N,2028,0.4657
REGION1,DEMPWRSURBC1,SEA1N,2029,0.4916
REGION1,DEMPWRSURBC1,SEA1N,2030,0.5215
REGION1,DEMPWRSURBC1,SEA1N,2031,1.896
REGION1,DEMPWRSURBC1,SEA1N,2032,4.0471
REGION1,DEMPWRSURBC1,SEA1N,2033,6.1185
REGION1,DEMPWRSURBC1,SEA1N,2034,8.1802
REGION1,DEMPWRSURBC1,SEA1N,2035,10.2699
REGION1,DEMPWRSURBC1,SEA1N,2036,12.3307
REGION1,DEMPWRSURBC1,SEA1N,2037,12.1704
REGION1,DEMPWRSURBC1,SEA1N,2038,11.6992
REGION1,DEMPWRSURBC1,SEA1N,2039,12.644
REGION1,DEMPWRSURBC1,SEA1N,2040,12.644
REGION1,DEMPWRSURBC1,SEA1N,2041,12.644
REGION1,DEMPWRSURBC1,SEA1N,2042,12.73
REGION1,DEMPWRSURBC1,SEA1N,2043,12.8229
REGION1,DEMPWRSURBC1,SEA1N,2044,12.8229
REGION1,DEMPWRSURBC1,SEA1N,2045,12.8229
REGION1,DEMPWRSURBC1,SEA1N,2046,12.8229
REGION1,DEMPWRSURBC1,SEA1N,2047,12.8954
REGION1,DEMPWRSURBC1,SEA1N,2048,13.814
REGION1,DEMPWRSURBC1,SEA1N,2049,14.0384
REGION1,DEMPWRSURBC1,SEA1N,2050,14.0384
REGION1,DEMPWRSURBC1,SEA2D,2020,0.3806
REGION1,DEMPWRSURBC1,SEA2D,2021,0.3806
REGION1,DEMPWRSURBC1,SEA2D,2022,0.3806
REGION1,DEMPWRSURBC1,SEA2D,2023,0.3806
REGION1,DEMPWRSURBC1,SEA2D,2024,0.5619
REGION1,DEMPWRSURBC1,SEA2D,2025,0.3806
REGION1,DEMPWRSURBC1,SEA2D,2026,0.4123
REGION1,DEMPWRSURBC1,SEA2D,2027,0.4395
REGION1,DEMPWRSURBC1,SEA2D,2028,0.4657
REGION1,DEMPWRSURBC1,SEA2D,2029,0.4916
REGION1,DEMPWRSURBC1,SEA2D,2030,0.5215
REGION1,DEMPWRSURBC1,SEA2D,2031,1.896
REGION1,DEMPWRSURBC1,SEA2D,2032,4.0471
REGION1,DEMPWRSURBC1,SEA2D,2033,3.7081
REGION1,DEMPWRSURBC1,SEA2D,2034,8.1802
REGION1,DEMPWRSURBC1,SEA2D,2035,10.2699
REGION1,DEMPWRSURBC1,SEA2D,2036,12.3307
REGION1,DEMPWRSURBC1,SEA2D,2037,12.5563
REGION1,DEMPWRSURBC1,SEA2D,2038,12.6247
REGION1,DEMPWRSURBC1,SEA2D,2039,12.3457
REGION1,DEMPWRSURBC1,SEA2D,2040,12.5055
REGION1,DEMPWRSURBC1,SEA2D,2041,8.7509
REGION1,DEMPWRSURBC1,SEA2D,2042,12.0254
REGION1,DEMPWRSURBC1,SEA2D,2043,12.0138
REGION1,DEMPWRSURBC1,SEA2D,2044,12.0152
REGION1,DEMPWRSURBC1,SEA2D,2045,12.0166
REGION1,DEMPWRSURBC1,SEA2D,2046,12.0181
REGION1,DEMPWRSURBC1,SEA2D,2047,12.0235
REGION1,DEMPWRSURBC1,SEA2D,2048,12.0261
REGION1,DEMPWRSURBC1,SEA2D,2049,12.0275
REGION1,DEMPWRSURBC1,SEA2D,2050,2.8315
REGION1,DEMPWRSURBC1,SEA2N,2020,0.3806
REGION1,DEMPWRSURBC1,SEA2N,2021,0.3806
REGION1,DEMPWRSURBC1,SEA2N,2022,0.3806
REGION1,DEMPWRSURBC1,SEA2N,2023,0.3806
REGION1,DEMPWRSURBC1,SEA2N,2024,0.5619
REGION1,DEMPWRSURBC1,SEA2N,2025,0.3806
REGION1,DEMPWRSURBC1,SEA2N,2026,0.4123
REGION1,DEMPWRSURBC1,SEA2N,2027,0.4395
REGION1,DEMPWRSURBC1,SEA2N,2028,0.4657
REGION1,DEMPWRSURBC1,SEA2N,2029,0.4916
REGION1,DEMPWRSURBC1,SEA2N,2030,0.5215
REGION1,DEMPWRSURBC1,SEA2N,2031,1.896
REGION1,DEMPWRSURBC1,SEA2N,2032,1.471
REGION1,DEMPWRSURBC1,SEA2N,2033,6.1185
REGION1,DEMPWRSURBC1,SEA2N,2034,8.1802
REGION1,DEMPWRSURBC1,SEA2N,2035,10.2699
REGION1,DEMPWRSURBC1,SEA2N,2036,3.2622
REGION1,DEMPWRSURBC1,SEA2N,2037,3.849
REGION1,DEMPWRSURBC1,SEA2N,2038,4.577
REGION1,DEMPWRSURBC1,SEA2N,2039,3.4652
REGION1,DEMPWRSURBC1,SEA2N,2040,12.644
REGION1,DEMPWRSURBC1,SEA2N,2041,12.644
REGION1,DEMPWRSURBC1,SEA2N,2042,12.73
REGION1,DEMPWRSURBC1,SEA2N,2043,12.8229
REGION1,DEMPWRSURBC1,SEA2N,2044,12.8229
REGION1,DEMPWRSURBC1,SEA2N,2045,12.8229
REGION1,DEMPWRSURBC1,SEA2N,2046,12.8229
REGION1,DEMPWRSURBC1,SEA2N,2047,12.8954
REGION1,DEMPWRSURBC1,SEA2N,2048,13.814
REGION1,DEMPWRSURBC1,SEA2N,2049,14.0384
REGION1,DEMPWRSURBC1,SEA2N,2050,14.0384
REGION1,DEMPWRSURBC1,SEA3D,2020,0.3806
REGION1,DEMPWRSURBC1,SEA3D,2021,0.3806
REGION1,DEMPWRSURBC1,SEA3D,2022,0.3806
REGION1,DEMPWRSURBC1,SEA3D,2023,0.3806
REGION1,DEMPWRSURBC1,SEA3D,2024,0.5619
REGION1,DEMPWRSURBC1,SEA3D,2025,0.3806
REGION1,DEMPWRSURBC1,SEA3D,2026,0.4123
REGION1,DEMPWRSURBC1,SEA3D,2027,0.4395
REGION1,DEMPWRSURBC1,SEA3D,2028,0.4657
REGION1,DEMPWRSURBC1,SEA3D,2029,0.4916
REGION1,DEMPWRSURBC1,SEA3D,2030,0.5215
REGION1,DEMPWRSURBC1,SEA3D,2031,1.896
REGION1,DEMPWRSURBC1,SEA3D,2032,4.0471
REGION1,DEMPWRSURBC1,SEA3D,2033,6.1185
REGION1,DEMPWRSURBC1,SEA3D,2034,8.1802
REGION1,DEMPWRSURBC1,SEA3D,2035,10.2699
REGION1,DEMPWRSURBC1,SEA3D,2036,12.3307
REGION1,DEMPWRSURBC1,SEA3D,2037,12.5563
REGION1,DEMPWRSURBC1,SEA3D,2038,12.6247
REGION1,DEMPWRSURBC1,SEA3D,2039,12.644
REGION1,DEMPWRSURBC1,SEA3D,2040,8.3684
REGION1,DEMPWRSURBC1,SEA3D,2041,12.6175
REGION1,DEMPWRSURBC1,SEA3D,2042,12.73
REGION1,DEMPWRSURBC1,SEA3D,2043,12.8229
REGION1,DEMPWRSURBC1,SEA3D,2044,12.8229
REGION1,DEMPWRSURBC1,SEA3D,2045,12.8229
REGION1,DEMPWRSURBC1,SEA3D,2046,12.8229
REGION1,DEMPWRSURBC1,SEA3D,2047,12.8954
REGION1,DEMPWRSURBC1,SEA3D,2048,13.814
REGION1,DEMPWRSURBC1,SEA3D,2049,14.1589
REGION1,DEMPWRSURBC1,SEA3D,2050,14.0384
REGION1,DEMPWRSURBC1,SEA3N,2020,0.3806
REGION1,DEMPWRSURBC1,SEA3N,2021,0.3806
REGION1,DEMPWRSURBC1,SEA3N,2022,0.3806
REGION1,DEMPWRSURBC1,SEA3N,2023,0.3806
REGION1,DEMPWRSURBC1,SEA3N,2024,0.5619
REGION1,DEMPWRSURBC1,SEA3N,2025,0.3806
REGION1,DEMPWRSURBC1,SEA3N,2026,0.4123
REGION1,DEMPWRSURBC1,SEA3N,2027,0.4395
REGION1,DEMPWRSURBC1,SEA3N,2028,0.4657
REGION1,DEMPWRSURBC1,SEA3N,2029,0.4916
REGION1,DEMPWRSURBC1,SEA3N,2030,0.5215
REGION1,DEMPWRSURBC1,SEA3N,2031,1.896
REGION1,DEMPWRSURBC1,SEA3N,2032,4.0471
REGION1,DEMPWRSURBC1,SEA3N,2033,6.1185
REGION1,DEMPWRSURBC1,SEA3N,2034,4.4049
REGION1,DEMPWRSURBC1,SEA3N,2035,10.2699
REGION1,DEMPWRSURBC1,SEA3N,2036,12.3307
REGION1,DEMPWRSURBC1,SEA3N,2037,12.5563
REGION1,DEMPWRSURBC1,SEA3N,2038,12.6247
REGION1,DEMPWRSURBC1,SEA3N,2039,12.644
REGION1,DEMPWRSURBC1,SEA3N,2040,12.644
REGION1,DEMPWRSURBC1,SEA3N,2041,12.644
REGION1,DEMPWRSURBC1,SEA3N,2042,12.73
REGION1,DEMPWRSURBC1,SEA3N,2043,12.8229
REGION1,DEMPWRSURBC1,SEA3N,2044,12.8229
REGION1,DEMPWRSURBC1,SEA3N,2045,12.8229
REGION1,DEMPWRSURBC1,SEA3N,2046,12.8229
REGION1,DEMPWRSURBC1,SEA3N,2047,12.8954
REGION1,DEMPWRSURBC1,SEA3N,2048,13.814
REGION1,DEMPWRSURBC1,SEA3N,2049,14.0384
REGION1,DEMPWRSURBC1,SEA3N,2050,14.0384
REGION1,DEMPWRSURBC1,SEA4D,2020,0.3806
REGION1,DEMPWRSURBC1,SEA4D,2021,0.3806
REGION1,DEMPWRSURBC1,SEA4D,2022,0.3806
REGION1,DEMPWRSURBC1,SEA4D,2023,0.3806
REGION1,DEMPWRSURBC1,SEA4D,2024,0.5619
REGION1,DEMPWRSURBC1,SEA4D,2025,0.3806
REGION1,DEMPWRSURBC1,SEA4D,2026,0.4123
REGION1,DEMPWRSURBC1,SEA4D,2027,0.4395
REGION1,DEMPWRSURBC1,SEA4D,2028,0.4657
REGION1,DEMPWRSURBC1,SEA4D,2029,0.4916
REGION1,DEMPWRSURBC1,SEA4D,2030,0.5215
REGION1,DEMPWRSURBC1,SEA4D,2031,1.896
REGION1,DEMPWRSURBC1,SEA4D,2032,4.0471
REGION1,DEMPWRSURBC1,SEA4D,2033,6.1185
REGION1,DEMPWRSURBC1,SEA4D,2034,8.1802
REGION1,DEMPWRSURBC1,SEA4D,2035,10.2699
REGION1,DEMPWRSURBC1,SEA4D,2036,12.3307
REGION1,DEMPWRSURBC1,SEA4D,2037,12.7721
REGION1,DEMPWRSURBC1,SEA4D,2038,12.9329
REGION1,DEMPWRSURBC1,SEA4D,2039,13.1212
REGION1,DEMPWRSURBC1,SEA4D,2040,13.5143
REGION1,DEMPWRSURBC1,SEA4D,2041,13.9073
REGION1,DEMPWRSURBC1,SEA4D,2042,13.8478
REGION1,DEMPWRSURBC1,SEA4D,2043,13.0781
REGION1,DEMPWRSURBC1,SEA4D,2044,12.9522
REGION1,DEMPWRSURBC1,SEA4D,2045,12.9522
REGION1,DEMPWRSURBC1,SEA4D,2046,12.9522
REGION1,DEMPWRSURBC1,SEA4D,2047,13.0967
REGION1,DEMPWRSURBC1,SEA4D,2048,14.029
REGION1,DEMPWRSURBC1,SEA4D,2049,16.4284
REGION1,DEMPWRSURBC1,SEA4D,2050,14.0384
REGION1,DEMPWRSURBC1,SEA4N,2020,0.3806
REGION1,DEMPWRSURBC1,SEA4N,2021,0.3806
REGION1,DEMPWRSURBC1,SEA4N,2022,0.3806
REGION1,DEMPWRSURBC1,SEA4N,2023,0.3806
REGION1,DEMPWRSURBC1,SEA4N,2024,0.5619
REGION1,DEMPWRSURBC1,SEA4N,2025,0.3806
REGION1,DEMPWRSURBC1,SEA4N,2026,0.4123
REGION1,DEMPWRSURBC1,SEA4N,2027,0.4395
REGION1,DEMPWRSURBC1,SEA4N,2028,0.4657
REGION1,DEMPWRSURBC1,SEA4N,2029,0.4916
REGION1,DEMPWRSURBC1,SEA4N,2030,0.5215
REGION1,DEMPWRSURBC1,SEA4N,2031,1.896
REGION1,DEMPWRSURBC1,SEA4N,2032,4.0471
REGION1,DEMPWRSURBC1,SEA4N,2033,6.1185
REGION1,DEMPWRSURBC1,SEA4N,2034,8.1802
REGION1,DEMPWRSURBC1,SEA4N,2035,10.2699
REGION1,DEMPWRSURBC1,SEA4N,2036,12.3307
REGION1,DEMPWRSURBC1,SEA4N,2037,12.5563
REGION1,DEMPWRSURBC1,SEA4N,2038,12.6247
REGION1,DEMPWRSURBC1,SEA4N,2039,12.644
REGION1,DEMPWRSURBC1,SEA4N,2040,12.644
REGION1,DEMPWRSURBC1,SEA4N,2041,11.2894
REGION1,DEMPWRSURBC1,SEA4N,2042,12.73
REGION1,DEMPWRSURBC1,SEA4N,2043,12.8229
REGION1,DEMPWRSURBC1,SEA4N,2044,12.8229
REGION1,DEMPWRSURBC1,SEA4N,2045,12.8229
REGION1,DEMPWRSURBC1,SEA4N,2046,12.8229
REGION1,DEMPWRSURBC1,SEA4N,2047,12.8954
REGION1,DEMPWRSURBC1,SEA4N,2048,13.814
REGION1,DEMPWRSURBC1,SEA4N,2049,16.4284
REGION1,DEMPWRSURBC1,SEA4N,2050,14.0384
REGION1,DEMPWRURN,SEA1D,2031,106.5507
REGION1,DEMPWRURN,SEA1D,2032,277.274
REGION1,DEMPWRURN,SEA1D,2033,441.6752
REGION1,DEMPWRURN,SEA1D,2034,605.2999
REGION1,DEMPWRURN,SEA1D,2035,414.8785
REGION1,DEMPWRURN,SEA1D,2036,934.7019
REGION1,DEMPWRURN,SEA1D,2037,946.08
REGION1,DEMPWRURN,SEA1D,2038,946.08
REGION1,DEMPWRURN,SEA1D,2039,946.08
REGION1,DEMPWRURN,SEA1D,2040,735.2122
REGION1,DEMPWRURN,SEA1D,2041,946.08
REGION1,DEMPWRURN,SEA1D,2042,508.991
REGION1,DEMPWRURN,SEA1D,2043,508.991
REGION1,DEMPWRURN,SEA1D,2044,508.991
REGION1,DEMPWRURN,SEA1D,2045,508.991
REGION1,DEMPWRURN,SEA1D,2046,508.991
REGION1,DEMPWRURN,SEA1D,2047,508.991
REGION1,DEMPWRURN,SEA1D,2048,508.991
REGION1,DEMPWRURN,SEA1D,2049,508.991
REGION1,DEMPWRURN,SEA1N,2031,106.5507
REGION1,DEMPWRURN,SEA1N,2032,277.274
REGION1,DEMPWRURN,SEA1N,2033,441.6752
REGION1,DEMPWRURN,SEA1N,2034,605.2999
REGION1,DEMPWRURN,SEA1N,2035,771.1496
REGION1,DEMPWRURN,SEA1N,2036,934.7019
REGION1,DEMPWRURN,SEA1N,2037,915.4561
REGION1,DEMPWRURN,SEA1N,2038,872.6277
REGION1,DEMPWRURN,SEA1N,2039,946.08
REGION1,DEMPWRURN,SEA1N,2040,946.08
REGION1,DEMPWRURN,SEA1N,2041,946.08
REGION1,DEMPWRURN,SEA1N,2042,946.08
REGION1,DEMPWRURN,SEA1N,2043,946.08
REGION1,DEMPWRURN,SEA1N,2044,946.08
REGION1,DEMPWRURN,SEA1N,2045,946.08
REGION1,DEMPWRURN,SEA1N,2046,946.08
REGION1,DEMPWRURN,SEA1N,2047,946.08
REGION1,DEMPWRURN,SEA1N,2048,946.08
REGION1,DEMPWRURN,SEA1N,2049,946.08
REGION1,DEMPWRURN,SEA1N,2050,946.08
REGION1,DEMPWRURN,SEA2D,2031,106.5507
REGION1,DEMPWRURN,SEA2D,2032,277.274
REGION1,DEMPWRURN,SEA2D,2033,250.3746
REGION1,DEMPWRURN,SEA2D,2034,605.2999
REGION1,DEMPWRURN,SEA2D,2035,771.1496
REGION1,DEMPWRURN,SEA2D,2036,934.7019
REGION1,DEMPWRURN,SEA2D,2037,946.08
REGION1,DEMPWRURN,SEA2D,2038,946.08
REGION1,DEMPWRURN,SEA2D,2039,946.08
REGION1,DEMPWRURN,SEA2D,2040,946.08
REGION1,DEMPWRURN,SEA2D,2041,637.099
REGION1,DEMPWRURN,SEA2D,2042,946.08
REGION1,DEMPWRURN,SEA2D,2043,946.08
REGION1,DEMPWRURN,SEA2D,2044,946.08
REGION1,DEMPWRURN,SEA2D,2045,946.08
REGION1,DEMPWRURN,SEA2D,2046,946.08
REGION1,DEMPWRURN,SEA2D,2047,946.08
REGION1,DEMPWRURN,SEA2D,2048,946.08
REGION1,DEMPWRURN,SEA2D,2049,946.08
REGION1,DEMPWRURN,SEA2D,2050,209.1235
REGION1,DEMPWRURN,SEA2N,2031,106.5507
REGION1,DEMPWRURN,SEA2N,2032,72.8272
REGION1,DEMPWRURN,SEA2N,2033,441.6752
REGION1,DEMPWRURN,SEA2N,2034,605.2999
REGION1,DEMPWRURN,SEA2N,2035,771.1496
REGION1,DEMPWRURN,SEA2N,2036,214.9814
REGION1,DEMPWRURN,SEA2N,2037,255.0276
REGION1,DEMPWRURN,SEA2N,2038,307.3734
REGION1,DEMPWRURN,SEA2N,2039,217.5984
REGION1,DEMPWRURN,SEA2N,2040,946.08
REGION1,DEMPWRURN,SEA2N,2041,946.08
REGION1,DEMPWRURN,SEA2N,2042,946.08
REGION1,DEMPWRURN,SEA2N,2043,946.08
REGION1,DEMPWRURN,SEA2N,2044,946.08
REGION1,DEMPWRURN,SEA2N,2045,946.08
REGION1,DEMPWRURN,SEA2N,2046,946.08
REGION1,DEMPWRURN,SEA2N,2047,946.08
REGION1,DEMPWRURN,SEA2N,2048,946.08
REGION1,DEMPWRURN,SEA2N,2049,946.08
REGION1,DEMPWRURN,SEA2N,2050,946.08
REGION1,DEMPWRURN,SEA3D,2031,106.5507
REGION1,DEMPWRURN,SEA3D,2032,277.274
REGION1,DEMPWRURN,SEA3D,2033,441.6752
REGION1,DEMPWRURN,SEA3D,2034,605.2999
REGION1,DEMPWRURN,SEA3D,2035,771.1496
REGION1,DEMPWRURN,SEA3D,2036,934.7019
REGION1,DEMPWRURN,SEA3D,2037,946.08
REGION1,DEMPWRURN,SEA3D,2038,946.08
REGION1,DEMPWRURN,SEA3D,2039,946.08
REGION1,DEMPWRURN,SEA3D,2040,606.7483
REGION1,DEMPWRURN,SEA3D,2041,946.08
REGION1,DEMPWRURN,SEA3D,2042,946.08
REGION1,DEMPWRURN,SEA3D,2043,946.08
REGION1,DEMPWRURN,SEA3D,2044,946.08
REGION1,DEMPWRURN,SEA3D,2045,946.08
REGION1,DEMPWRURN,SEA3D,2046,946.08
REGION1,DEMPWRURN,SEA3D,2047,946.08
REGION1,DEMPWRURN,SEA3D,2048,946.08
REGION1,DEMPWRURN,SEA3D,2049,946.08
REGION1,DEMPWRURN,SEA3D,2050,946.08
REGION1,DEMPWRURN,SEA3N,2031,106.5507
REGION1,DEMPWRURN,SEA3N,2032,277.274
REGION1,DEMPWRURN,SEA3N,2033,441.6752
REGION1,DEMPWRURN,SEA3N,2034,305.6764
REGION1,DEMPWRURN,SEA3N,2035,771.1496
REGION1,DEMPWRURN,SEA3N,2036,934.7019
REGION1,DEMPWRURN,SEA3N,2037,946.08
REGION1,DEMPWRURN,SEA3N,2038,946.08
REGION1,DEMPWRURN,SEA3N,2039,946.08
REGION1,DEMPWRURN,SEA3N,2040,946.08
REGION1,DEMPWRURN,SEA3N,2041,946.08
REGION1,DEMPWRURN,SEA3N,2042,946.08
REGION1,DEMPWRURN,SEA3N,2043,946.08
REGION1,DEMPWRURN,SEA3N,2044,946.08
REGION1,DEMPWRURN,SEA3N,2045,946.08
REGION1,DEMPWRURN,SEA3N,2046,946.08
REGION1,DEMPWRURN,SEA3N,2047,946.08
REGION1,DEMPWRURN,SEA3N,2048,946.08
REGION1,DEMPWRURN,SEA3N,2049,946.08
REGION1,DEMPWRURN,SEA3N,2050,946.08
REGION1,DEMPWRURN,SEA4D,2031,106.5507
REGION1,DEMPWRURN,SEA4D,2032,277.274
REGION1,DEMPWRURN,SEA4D,2033,441.6752
REGION1,DEMPWRURN,SEA4D,2034,605.2999
REGION1,DEMPWRURN,SEA4D,2035,771.1496
REGION1,DEMPWRURN,SEA4D,2036,934.7019
REGION1,DEMPWRURN,SEA4D,2037,946.08
REGION1,DEMPWRURN,SEA4D,2038,946.08
REGION1,DEMPWRURN,SEA4D,2039,946.08
REGION1,DEMPWRURN,SEA4D,2040,946.08
REGION1,DEMPWRURN,SEA4D,2041,946.08
REGION1,DEMPWRURN,SEA4D,2042,946.08
REGION1,DEMPWRURN,SEA4D,2043,946.08
REGION1,DEMPWRURN,SEA4D,2044,946.08
REGION1,DEMPWRURN,SEA4D,2045,946.08
REGION1,DEMPWRURN,SEA4D,2046,946.08
REGION1,DEMPWRURN,SEA4D,2047,946.08
REGION1,DEMPWRURN,SEA4D,2048,946.08
REGION1,DEMPWRURN,SEA4D,2049,946.08
REGION1,DEMPWRURN,SEA4D,2050,946.08
REGION1,DEMPWRURN,SEA4N,2031,106.5507
REGION1,DEMPWRURN,SEA4N,2032,277.274
REGION1,DEMPWRURN,SEA4N,2033,441.6752
REGION1,DEMPWRURN,SEA4N,2034,605.2999
REGION1,DEMPWRURN,SEA4N,2035,771.1496
REGION1,DEMPWRURN,SEA4N,2036,934.7019
REGION1,DEMPWRURN,SEA4N,2037,946.08
REGION1,DEMPWRURN,SEA4N,2038,946.08
REGION1,DEMPWRURN,SEA4N,2039,946.08
REGION1,DEMPWRURN,SEA4N,2040,946.08
REGION1,DEMPWRURN,SEA4N,2041,838.5708
REGION1,DEMPWRURN,SEA4N,2042,946.08
REGION1,DEMPWRURN,SEA4N,2043,946.08
REGION1,DEMPWRURN,SEA4N,2044,946.08
REGION1,DEMPWRURN,SEA4N,2045,946.08
REGION1,DEMPWRURN,SEA4N,2046,946.08
REGION1,DEMPWRURN,SEA4N,2047,946.08
REGION1,DEMPWRURN,SEA4N,2048,946.08
REGION1,DEMPWRURN,SEA4N,2049,946.08
REGION1,DEMPWRURN,SEA4N,2050,946.08
REGION1,DEMPWRWND,SEA1D,2020,166.4625
REGION1,DEMPWRWND,SEA1D,2021,181.0062
REGION1,DEMPWRWND,SEA1D,2022,195.1043
REGION1,DEMPWRWND,SEA1D,2023,210.3772
REGION1,DEMPWRWND,SEA1D,2024,244.2217
REGION1,DEMPWRWND,SEA1D,2025,244.2217
REGION1,DEMPWRWND,SEA1D,2026,250.4689
REGION1,DEMPWRWND,SEA1D,2027,250.4689
REGION1,DEMPWRWND,SEA1D,2028,250.4689
REGION1,DEMPWRWND,SEA1D,2029,250.4689
REGION1,DEMPWRWND,SEA1D,2030,250.4689
REGION1,DEMPWRWND,SEA1D,2031,250.4689
REGION1,DEMPWRWND,SEA1D,2032,250.4689
REGION1,DEMPWRWND,SEA1D,2033,250.4689
REGION1,DEMPWRWND,SEA1D,2034,250.4689
REGION1,DEMPWRWND,SEA1D,2035,248.1271
REGION1,DEMPWRWND,SEA1D,2036,248.1271
REGION1,DEMPWRWND,SEA1D,2037,243.7017
REGION1,DEMPWRWND,SEA1D,2038,238.012
REGION1,DEMPWRWND,SEA1D,2039,234.242
REGION1,DEMPWRWND,SEA1D,2040,234.242
REGION1,DEMPWRWND,SEA1D,2041,234.242
REGION1,DEMPWRWND,SEA1D,2042,234.242
REGION1,DEMPWRWND,SEA1D,2043,225.8849
REGION1,DEMPWRWND,SEA1D,2044,225.8849
REGION1,DEMPWRWND,SEA1D,2045,224.9839
REGION1,DEMPWRWND,SEA1D,2046,231.9111
REGION1,DEMPWRWND,SEA1D,2047,408.0687
REGION1,DEMPWRWND,SEA1D,2048,462.9476
REGION1,DEMPWRWND,SEA1D,2049,462.9476
REGION1,DEMPWRWND,SEA1D,2050,700.9113
REGION1,DEMPWRWND,SEA1N,2020,162.5729
REGION1,DEMPWRWND,SEA1N,2021,176.6577
