r,t,y,TotalTechnologyAnnualActivity
REGION1,PWRHYDB02,2026,12.0637
REGION1,PWRHYDB02,2027,12.0637
REGION1,PWRHYDB02,2028,12.0637
REGION1,PWRHYDB02,2029,12.0637
REGION1,PWRHYDB02,2030,12.0637
REGION1,PWRHYDB02,2031,12.0637
REGION1,PWRHYDB02,2032,12.0637
REGION1,PWRHYDB02,2033,12.0637
REGION1,PWRHYDB02,2034,12.0637
REGION1,PWRHYDB02,2035,12.0637
REGION1,PWRHYDB02,2036,12.0637
REGION1,PWRHYDB02,2037,12.0637
REGION1,PWRHYDB02,2038,12.0637
REGION1,PWRHYDB02,2039,12.0637
REGION1,PWRHYDB02,2040,12.0637
REGION1,PWRHYDB02,2041,12.0637
REGION1,PWRHYDB02,2042,12.0637
REGION1,PWRHYDB02,2043,12.0637
REGION1,PWRHYDB02,2044,12.0637
REGION1,PWRHYDB02,2045,12.0637
REGION1,PWRHYDB02,2046,12.0637
REGION1,PWRHYDB02,2047,12.0637
REGION1,PWRHYDB02,2048,12.0637
REGION1,PWRHYDB02,2049,12.0637
REGION1,PWRHYDB02,2050,12.0637
REGION1,PWRHYDB03,2020,3.9681
REGION1,PWRHYDB03,2021,3.9681
REGION1,PWRHYDB03,2022,3.9681
REGION1,PWRHYDB03,2023,3.9681
REGION1,PWRHYDB03,2024,3.9681
REGION1,PWRHYDB03,2025,3.9681
REGION1,PWRHYDB03,2026,3.9681
REGION1,PWRHYDB03,2027,3.9681
REGION1,PWRHYDB03,2028,3.9681
REGION1,PWRHYDB03,2029,3.9681
REGION1,PWRHYDB03,2030,3.9681
REGION1,PWRHYDB03,2031,3.9681
REGION1,PWRHYDB03,2032,3.9681
REGION1,PWRHYDB03,2033,3.9681
REGION1,PWRHYDB03,2034,3.9681
REGION1,PWRHYDB03,2035,3.9681
REGION1,PWRHYDB03,2036,3.9681
REGION1,PWRHYDB03,2037,3.9681
REGION1,PWRHYDB03,2038,3.9681
REGION1,PWRHYDB03,2039,3.9681
REGION1,PWRHYDB03,2040,3.9681
REGION1,PWRHYDB03,2041,3.9681
REGION1,PWRHYDB03,2042,3.9681
REGION1,PWRHYDB03,2043,3.9681
REGION1,PWRHYDB03,2044,3.9681
REGION1,PWRHYDB03,2045,3.9681
REGION1,PWRHYDB03,2046,3.9681
REGION1,PWRHYDB03,2047,3.9681
REGION1,PWRHYDB03,2048,3.9681
REGION1,PWRHYDB03,2049,3.9681
REGION1,PWRHYDB03,2050,3.9681
REGION1,PWRHYDB04,2020,11.689
REGION1,PWRHYDB04,2021,11.689
REGION1,PWRHYDB04,2022,11.689
REGION1,PWRHYDB04,2023,11.689
REGION1,PWRHYDB04,2024,11.689
REGION1,PWRHYDB04,2025,11.689
REGION1,PWRHYDB04,2026,11.689
REGION1,PWRHYDB04,2027,11.689
REGION1,PWRHYDB04,2028,11.689
REGION1,PWRHYDB04,2029,11.689
REGION1,PWRHYDB04,2030,11.689
REGION1,PWRHYDB04,2031,11.689
REGION1,PWRHYDB04,2032,11.689
REGION1,PWRHYDB04,2033,11.689
REGION1,PWRHYDB04,2034,11.689
REGION1,PWRHYDB04,2035,11.689
REGION1,PWRHYDB04,2036,11.689
REGION1,PWRHYDB04,2037,11.689
REGION1,PWRHYDB04,2038,11.689
REGION1,PWRHYDB04,2039,11.689
REGION1,PWRHYDB04,2040,11.689
REGION1,PWRHYDB04,2041,11.689
REGION1,PWRHYDB04,2042,11.689
REGION1,PWRHYDB04,2043,11.689
REGION1,PWRHYDB04,2044,11.689
REGION1,PWRHYDB04,2045,11.689
REGION1,PWRHYDB04,2046,11.689
REGION1,PWRHYDB04,2047,11.689
REGION1,PWRHYDB04,2048,11.689
REGION1,PWRHYDB04,2049,11.689
REGION1,PWRHYDB04,2050,11.689
REGION1,PWRHYDB05,2020,0.7493
REGION1,PWRHYDB05,2021,0.7493
REGION1,PWRHYDB05,2022,0.7493
REGION1,PWRHYDB05,2023,0.7493
REGION1,PWRHYDB05,2024,0.7493
REGION1,PWRHYDB05,2025,0.7493
REGION1,PWRHYDB05,2026,0.7493
REGION1,PWRHYDB05,2027,0.7493
REGION1,PWRHYDB05,2028,0.7493
REGION1,PWRHYDB05,2029,0.7493
REGION1,PWRHYDB05,2030,0.7493
REGION1,PWRHYDB05,2031,0.7493
REGION1,PWRHYDB05,2032,0.7493
REGION1,PWRHYDB05,2033,0.7493
REGION1,PWRHYDB05,2034,0.7493
REGION1,PWRHYDB05,2035,0.7493
REGION1,PWRHYDB05,2036,0.7493
REGION1,PWRHYDB05,2037,0.7493
REGION1,PWRHYDB05,2038,0.7493
REGION1,PWRHYDB05,2039,0.7493
REGION1,PWRHYDB05,2040,0.7493
REGION1,PWRHYDB05,2041,0.7493
REGION1,PWRHYDB05,2042,0.7493
REGION1,PWRHYDB05,2043,0.7493
REGION1,PWRHYDB05,2044,0.7493
REGION1,PWRHYDB05,2045,0.7493
REGION1,PWRHYDB05,2046,0.7493
REGION1,PWRHYDB05,2047,0.7493
REGION1,PWRHYDB05,2048,0.7493
REGION1,PWRHYDB05,2049,0.7493
REGION1,PWRHYDB05,2050,0.7493
REGION1,PWRHYDB06,2020,26.6156
REGION1,PWRHYDB06,2021,26.6156
REGION1,PWRHYDB06,2022,26.6156
REGION1,PWRHYDB06,2023,26.6156
REGION1,PWRHYDB06,2024,26.6156
REGION1,PWRHYDB06,2025,26.6156
REGION1,PWRHYDB06,2026,26.6156
REGION1,PWRHYDB06,2027,26.6156
REGION1,PWRHYDB06,2028,26.6156
REGION1,PWRHYDB06,2029,26.6156
REGION1,PWRHYDB06,2030,26.6156
REGION1,PWRHYDB06,2031,26.6156
REGION1,PWRHYDB06,2032,26.6156
REGION1,PWRHYDB06,2033,26.6156
REGION1,PWRHYDB06,2034,26.6156
REGION1,PWRHYDB06,2035,26.6156
REGION1,PWRHYDB06,2036,26.6156
REGION1,PWRHYDB06,2037,26.6156
REGION1,PWRHYDB06,2038,26.6156
REGION1,PWRHYDB06,2039,26.6156
REGION1,PWRHYDB06,2040,26.6156
REGION1,PWRHYDB06,2041,26.6156
REGION1,PWRHYDB06,2042,26.6156
REGION1,PWRHYDB06,2043,26.6156
REGION1,PWRHYDB06,2044,26.6156
REGION1,PWRHYDB06,2045,26.6156
REGION1,PWRHYDB06,2046,26.6156
REGION1,PWRHYDB06,2047,26.6156
REGION1,PWRHYDB06,2048,26.6156
REGION1,PWRHYDB06,2049,26.6156
REGION1,PWRHYDB06,2050,26.6156
REGION1,PWRHYDB07,2020,0.5869
REGION1,PWRHYDB07,2021,0.5869
REGION1,PWRHYDB07,2022,0.5869
REGION1,PWRHYDB07,2023,0.5869
REGION1,PWRHYDB07,2024,0.5869
REGION1,PWRHYDB07,2025,0.5869
REGION1,PWRHYDB07,2026,0.5869
REGION1,PWRHYDB07,2027,0.5869
REGION1,PWRHYDB07,2028,0.5869
REGION1,PWRHYDB07,2029,0.5869
REGION1,PWRHYDB07,2030,0.5869
REGION1,PWRHYDB07,2031,0.5869
REGION1,PWRHYDB07,2032,0.5869
REGION1,PWRHYDB07,2033,0.5869
REGION1,PWRHYDB07,2034,0.5869
REGION1,PWRHYDB07,2035,0.5869
REGION1,PWRHYDB07,2036,0.5869
REGION1,PWRHYDB07,2037,0.5869
REGION1,PWRHYDB07,2038,0.5869
REGION1,PWRHYDB07,2039,0.5869
REGION1,PWRHYDB07,2040,0.5869
REGION1,PWRHYDB07,2041,0.5869
REGION1,PWRHYDB07,2042,0.5869
REGION1,PWRHYDB07,2043,0.5869
REGION1,PWRHYDB07,2044,0.5869
REGION1,PWRHYDB07,2045,0.5869
REGION1,PWRHYDB07,2046,0.5869
REGION1,PWRHYDB07,2047,0.5869
REGION1,PWRHYDB07,2048,0.5869
REGION1,PWRHYDB07,2049,0.5869
REGION1,PWRHYDB07,2050,0.5869
REGION1,PWRHYDB08,2020,9.1789
REGION1,PWRHYDB08,2021,9.1789
REGION1,PWRHYDB08,2022,9.1789
REGION1,PWRHYDB08,2023,9.1789
REGION1,PWRHYDB08,2024,9.1789
REGION1,PWRHYDB08,2025,9.1789
REGION1,PWRHYDB08,2026,9.1789
REGION1,PWRHYDB08,2027,9.1789
REGION1,PWRHYDB08,2028,9.1789
REGION1,PWRHYDB08,2029,9.1789
REGION1,PWRHYDB08,2030,9.1789
REGION1,PWRHYDB08,2031,9.1789
REGION1,PWRHYDB08,2032,9.1789
REGION1,PWRHYDB08,2033,9.1789
REGION1,PWRHYDB08,2034,9.1789
REGION1,PWRHYDB08,2035,9.1789
REGION1,PWRHYDB08,2036,9.1789
REGION1,PWRHYDB08,2037,9.1789
REGION1,PWRHYDB08,2038,9.1789
REGION1,PWRHYDB08,2039,9.1789
REGION1,PWRHYDB08,2040,9.1789
REGION1,PWRHYDB08,2041,9.1789
REGION1,PWRHYDB08,2042,9.1789
REGION1,PWRHYDB08,2043,9.1789
REGION1,PWRHYDB08,2044,9.1789
REGION1,PWRHYDB08,2045,9.1789
REGION1,PWRHYDB08,2046,9.1789
REGION1,PWRHYDB08,2047,9.1789
REGION1,PWRHYDB08,2048,9.1789
REGION1,PWRHYDB08,2049,9.1789
REGION1,PWRHYDB08,2050,9.1789
REGION1,PWRHYDB09,2020,33.1563
REGION1,PWRHYDB09,2021,33.1563
REGION1,PWRHYDB09,2022,33.1563
REGION1,PWRHYDB09,2023,33.1563
REGION1,PWRHYDB09,2024,33.1563
REGION1,PWRHYDB09,2025,33.1563
REGION1,PWRHYDB09,2026,33.1563
REGION1,PWRHYDB09,2027,33.1563
REGION1,PWRHYDB09,2028,33.1563
REGION1,PWRHYDB09,2029,33.1563
REGION1,PWRHYDB09,2030,33.1563
REGION1,PWRHYDB09,2031,33.1563
REGION1,PWRHYDB09,2032,33.1563
REGION1,PWRHYDB09,2033,33.1563
REGION1,PWRHYDB09,2034,33.1563
REGION1,PWRHYDB09,2035,33.1563
REGION1,PWRHYDB09,2036,33.1563
REGION1,PWRHYDB09,2037,33.1563
REGION1,PWRHYDB09,2038,33.1563
REGION1,PWRHYDB09,2039,33.1563
REGION1,PWRHYDB09,2040,33.1563
REGION1,PWRHYDB09,2041,33.1563
REGION1,PWRHYDB09,2042,33.1563
REGION1,PWRHYDB09,2043,33.1563
REGION1,PWRHYDB09,2044,33.1563
REGION1,PWRHYDB09,2045,33.1563
REGION1,PWRHYDB09,2046,33.1563
REGION1,PWRHYDB09,2047,33.1563
REGION1,PWRHYDB09,2048,33.1563
REGION1,PWRHYDB09,2049,33.1563
REGION1,PWRHYDB09,2050,33.1563
REGION1,PWRHYDB10,2020,30.1966
REGION1,PWRHYDB10,2021,30.1966
REGION1,PWRHYDB10,2022,30.1966
REGION1,PWRHYDB10,2023,30.1966
REGION1,PWRHYDB10,2024,30.1966
REGION1,PWRHYDB10,2025,30.1966
REGION1,PWRHYDB10,2026,30.1966
REGION1,PWRHYDB10,2027,30.1966
REGION1,PWRHYDB10,2028,30.1966
REGION1,PWRHYDB10,2029,30.1966
REGION1,PWRHYDB10,2030,30.1966
REGION1,PWRHYDB10,2031,30.1966
REGION1,PWRHYDB10,2032,30.1966
REGION1,PWRHYDB10,2033,30.1966
REGION1,PWRHYDB10,2034,30.1966
REGION1,PWRHYDB10,2035,30.1966
REGION1,PWRHYDB10,2036,30.1966
REGION1,PWRHYDB10,2037,30.1966
REGION1,PWRHYDB10,2038,30.1966
REGION1,PWRHYDB10,2039,30.1966
REGION1,PWRHYDB10,2040,30.1966
REGION1,PWRHYDB10,2041,30.1966
REGION1,PWRHYDB10,2042,30.1966
REGION1,PWRHYDB10,2043,30.1966
REGION1,PWRHYDB10,2044,30.1966
REGION1,PWRHYDB10,2045,30.1966
REGION1,PWRHYDB10,2046,30.1966
REGION1,PWRHYDB10,2047,30.1966
REGION1,PWRHYDB10,2048,30.1966
REGION1,PWRHYDB10,2049,30.1966
REGION1,PWRHYDB10,2050,30.1966
REGION1,PWRHYDB11,2020,12.6444
REGION1,PWRHYDB11,2021,12.6444
REGION1,PWRHYDB11,2022,12.6444
REGION1,PWRHYDB11,2023,12.6444
REGION1,PWRHYDB11,2024,12.6444
REGION1,PWRHYDB11,2025,12.6444
REGION1,PWRHYDB11,2026,12.6444
REGION1,PWRHYDB11,2027,12.6444
REGION1,PWRHYDB11,2028,12.6444
REGION1,PWRHYDB11,2029,12.6444
REGION1,PWRHYDB11,2030,12.6444
REGION1,PWRHYDB11,2031,12.6444
REGION1,PWRHYDB11,2032,12.6444
REGION1,PWRHYDB11,2033,12.6444
REGION1,PWRHYDB11,2034,12.6444
REGION1,PWRHYDB11,2035,12.6444
REGION1,PWRHYDB11,2036,12.6444
REGION1,PWRHYDB11,2037,12.6444
REGION1,PWRHYDB11,2038,12.6444
REGION1,PWRHYDB11,2039,12.6444
REGION1,PWRHYDB11,2040,12.6444
REGION1,PWRHYDB11,2041,12.6444
REGION1,PWRHYDB11,2042,12.6444
REGION1,PWRHYDB11,2043,12.6444
REGION1,PWRHYDB11,2044,12.6444
REGION1,PWRHYDB11,2045,12.6444
REGION1,PWRHYDB11,2046,12.6444
REGION1,PWRHYDB11,2047,12.6444
REGION1,PWRHYDB11,2048,12.6444
REGION1,PWRHYDB11,2049,12.6444
REGION1,PWRHYDB11,2050,12.6444
REGION1,PWRHYDB12,2020,12.738
REGION1,PWRHYDB12,2021,12.738
REGION1,PWRHYDB12,2022,12.738
REGION1,PWRHYDB12,2023,12.738
REGION1,PWRHYDB12,2024,12.738
REGION1,PWRHYDB12,2025,12.738
REGION1,PWRHYDB12,2026,12.738
REGION1,PWRHYDB12,2027,12.738
REGION1,PWRHYDB12,2028,12.738
REGION1,PWRHYDB12,2029,12.738
REGION1,PWRHYDB12,2030,12.738
REGION1,PWRHYDB12,2031,12.738
REGION1,PWRHYDB12,2032,12.738
REGION1,PWRHYDB12,2033,12.738
REGION1,PWRHYDB12,2034,12.738
REGION1,PWRHYDB12,2035,12.738
REGION1,PWRHYDB12,2036,12.738
REGION1,PWRHYDB12,2037,12.738
REGION1,PWRHYDB12,2038,12.738
REGION1,PWRHYDB12,2039,12.738
REGION1,PWRHYDB12,2040,12.738
REGION1,PWRHYDB12,2041,12.738
REGION1,PWRHYDB12,2042,12.738
REGION1,PWRHYDB12,2043,12.738
REGION1,PWRHYDB12,2044,12.738
REGION1,PWRHYDB12,2045,12.738
REGION1,PWRHYDB12,2046,12.738
REGION1,PWRHYDB12,2047,12.738
REGION1,PWRHYDB12,2048,12.738
REGION1,PWRHYDB12,2049,12.738
REGION1,PWRHYDB12,2050,12.738
REGION1,PWRHYDB13,2025,13.7371
REGION1,PWRHYDB13,2026,13.7371
REGION1,PWRHYDB13,2027,13.7371
REGION1,PWRHYDB13,2028,13.7371
REGION1,PWRHYDB13,2029,13.7371
REGION1,PWRHYDB13,2030,13.7371
REGION1,PWRHYDB13,2031,13.7371
REGION1,PWRHYDB13,2032,13.7371
REGION1,PWRHYDB13,2033,13.7371
REGION1,PWRHYDB13,2034,13.7371
REGION1,PWRHYDB13,2035,13.7371
REGION1,PWRHYDB13,2036,13.7371
REGION1,PWRHYDB13,2037,13.7371
REGION1,PWRHYDB13,2038,13.7371
REGION1,PWRHYDB13,2039,13.7371
REGION1,PWRHYDB13,2040,13.7371
REGION1,PWRHYDB13,2041,13.7371
REGION1,PWRHYDB13,2042,26.6082
REGION1,PWRHYDB13,2043,59.1665
REGION1,PWRHYDB13,2044,90.0371
REGION1,PWRHYDB13,2045,120.5796
REGION1,PWRHYDB13,2046,149.8591
REGION1,PWRHYDB13,2047,149.8591
REGION1,PWRHYDB13,2048,149.8591
REGION1,PWRHYDB13,2049,149.8591
REGION1,PWRHYDB13,2050,149.8591
REGION1,PWRNGSB01,2024,7.9096
REGION1,PWRNGSB01,2039,0.6698
REGION1,PWRNGSB01,2040,2.2284
REGION1,PWRNGSB01,2041,3.7867
REGION1,PWRNGSB01,2042,3.5507
REGION1,PWRNGSB01,2043,0.4993
REGION1,PWRNGSB01,2049,25.7988
REGION1,PWRSOLB01,2020,0.0055
REGION1,PWRSOLB01,2021,0.0055
REGION1,PWRSOLB01,2022,0.0055
REGION1,PWRSOLB01,2023,0.0055
REGION1,PWRSOLB01,2024,0.0055
REGION1,PWRSOLB01,2025,0.0055
REGION1,PWRSOLB01,2026,0.0055
REGION1,PWRSOLB01,2027,0.0055
REGION1,PWRSOLB01,2028,0.0055
REGION1,PWRSOLB01,2029,0.0055
REGION1,PWRSOLB01,2030,0.0055
REGION1,PWRSOLB01,2031,0.0055
REGION1,PWRSOLB01,2032,0.0055
REGION1,PWRSOLB01,2033,0.0055
REGION1,PWRSOLB01,2034,0.0055
REGION1,PWRSOLB01,2035,0.0055
REGION1,PWRSOLB01,2036,0.0055
REGION1,PWRSOLB01,2037,0.0055
REGION1,PWRSOLB01,2038,29.2919
REGION1,PWRSOLB01,2039,79.9415
REGION1,PWRSOLB01,2040,128.5993
REGION1,PWRSOLB01,2041,177.2463
REGION1,PWRSOLB01,2042,214.8054
REGION1,PWRSOLB01,2043,237.9343
REGION1,PWRSOLB01,2044,257.7572
REGION1,PWRSOLB01,2045,277.6773
REGION1,PWRSOLB01,2046,296.7384
REGION1,PWRSOLB01,2047,296.7384
REGION1,PWRSOLB01,2048,310.3871
REGION1,PWRSOLB01,2049,330.2144
REGION1,PWRSOLB01,2050,405.7572
REGION1,PWRTRNB01,2020,233.85
REGION1,PWRTRNB01,2021,237.44
REGION1,PWRTRNB01,2022,240.92
REGION1,PWRTRNB01,2023,244.69
REGION1,PWRTRNB01,2024,260.17
REGION1,PWRTRNB01,2025,265.42
REGION1,PWRTRNB01,2026,280.43
REGION1,PWRTRNB01,2027,291.99
REGION1,PWRTRNB01,2028,303.13
REGION1,PWRTRNB01,2029,314.11
REGION1,PWRTRNB01,2030,326.82
REGION1,PWRTRNB01,2031,372.05
REGION1,PWRTRNB01,2032,417.28
REGION1,PWRTRNB01,2033,462.49
REGION1,PWRTRNB01,2034,507.73
REGION1,PWRTRNB01,2035,552.96
REGION1,PWRTRNB01,2036,598.18
REGION1,PWRTRNB01,2037,643.4
REGION1,PWRTRNB01,2038,688.63
REGION1,PWRTRNB01,2039,733.85
REGION1,PWRTRNB01,2040,779.09
REGION1,PWRTRNB01,2041,824.32
REGION1,PWRTRNB01,2042,869.54
REGION1,PWRTRNB01,2043,914.76
REGION1,PWRTRNB01,2044,959.98
REGION1,PWRTRNB01,2045,1005.2
REGION1,PWRTRNB01,2046,1050.46
REGION1,PWRTRNB01,2047,1095.67
REGION1,PWRTRNB01,2048,1140.89
REGION1,PWRTRNB01,2049,1186.12
REGION1,PWRTRNB01,2050,1231.337
REGION1,PWRURNB01,2031,35.1617
REGION1,PWRURNB01,2032,85.367
REGION1,PWRURNB01,2033,135.5501
REGION1,PWRURNB01,2034,185.7665
REGION1,PWRURNB01,2035,236.6658
REGION1,PWRURNB01,2036,286.86
REGION1,PWRURNB01,2037,290.352
REGION1,PWRURNB01,2038,290.352
REGION1,PWRURNB01,2039,290.352
REGION1,PWRURNB01,2040,290.352
REGION1,PWRURNB01,2041,290.352
REGION1,PWRURNB01,2042,290.352
REGION1,PWRURNB01,2043,290.352
REGION1,PWRURNB01,2044,290.352
REGION1,PWRURNB01,2045,290.352
REGION1,PWRURNB01,2046,290.352
REGION1,PWRURNB01,2047,290.352
REGION1,PWRURNB01,2048,290.352
REGION1,PWRURNB01,2049,290.352
REGION1,PWRURNB01,2050,225.5981
REGION1,PWRWNDB01,2020,1.3099
REGION1,PWRWNDB01,2021,1.3099
REGION1,PWRWNDB01,2022,1.3099
REGION1,PWRWNDB01,2023,1.3099
REGION1,PWRWNDB01,2024,1.3099
REGION1,PWRWNDB01,2025,1.3099
REGION1,PWRWNDB01,2026,1.3099
REGION1,PWRWNDB01,2027,1.3099
REGION1,PWRWNDB01,2028,1.3099
REGION1,PWRWNDB01,2029,1.3099
REGION1,PWRWNDB01,2030,1.3099
REGION1,PWRWNDB01,2031,1.3099
REGION1,PWRWNDB01,2032,1.3099
REGION1,PWRWNDB01,2033,1.3099
REGION1,PWRWNDB01,2034,1.3099
REGION1,PWRWNDB01,2035,1.3099
REGION1,PWRWNDB01,2036,1.3099
REGION1,PWRWNDB02,2020,0.694
REGION1,PWRWNDB02,2021,0.694
REGION1,PWRWNDB02,2022,0.694
REGION1,PWRWNDB02,2023,0.694
REGION1,PWRWNDB02,2024,0.694
REGION1,PWRWNDB02,2025,0.694
REGION1,PWRWNDB02,2026,0.694
REGION1,PWRWNDB02,2027,0.694
REGION1,PWRWNDB02,2028,0.694
REGION1,PWRWNDB02,2029,0.694
REGION1,PWRWNDB02,2030,0.694
REGION1,PWRWNDB02,2031,0.694
REGION1,PWRWNDB02,2032,0.694
REGION1,PWRWNDB02,2033,0.694
REGION1,PWRWNDB02,2034,0.694
REGION1,PWRWNDB03,2020,1.6901
REGION1,PWRWNDB03,2021,1.6901
REGION1,PWRWNDB03,2022,1.6901
REGION1,PWRWNDB03,2023,1.6901
REGION1,PWRWNDB03,2024,1.6901
REGION1,PWRWNDB03,2025,1.6901
REGION1,PWRWNDB03,2026,1.6901
REGION1,PWRWNDB03,2027,1.6901
REGION1,PWRWNDB03,2028,1.6901
REGION1,PWRWNDB03,2029,1.6901
REGION1,PWRWNDB03,2030,1.6901
REGION1,PWRWNDB03,2031,1.6901
REGION1,PWRWNDB03,2032,1.6901
REGION1,PWRWNDB03,2033,1.6901
REGION1,PWRWNDB03,2034,1.6901
REGION1,PWRWNDB03,2035,1.6901
REGION1,PWRWNDB03,2036,1.6901
REGION1,PWRWNDB03,2037,1.6901
REGION1,PWRWNDB04,2020,1.9449
REGION1,PWRWNDB04,2021,1.9449
REGION1,PWRWNDB04,2022,1.9449
REGION1,PWRWNDB04,2023,1.9449
REGION1,PWRWNDB04,2024,1.9449
REGION1,PWRWNDB04,2025,1.9449
REGION1,PWRWNDB04,2026,1.9449
REGION1,PWRWNDB04,2027,1.9449
REGION1,PWRWNDB04,2028,1.9449
REGION1,PWRWNDB04,2029,1.9449
REGION1,PWRWNDB04,2030,1.9449
REGION1,PWRWNDB04,2031,1.9449
REGION1,PWRWNDB04,2032,1.9449
REGION1,PWRWNDB04,2033,1.9449
REGION1,PWRWNDB04,2034,1.9449
REGION1,PWRWNDB04,2035,1.9449
REGION1,PWRWNDB04,2036,1.9449
REGION1,PWRWNDB04,2037,1.9449
REGION1,PWRWNDB04,2038,1.9449
REGION1,PWRWNDB04,2039,1.9449
REGION1,PWRWNDB04,2040,1.9449
REGION1,PWRWNDB04,2041,1.9449
REGION1,PWRWNDB04,2042,1.9449
REGION1,PWRWNDB05,2020,0.2684
REGION1,PWRWNDB05,2021,0.2684
REGION1,PWRWNDB05,2022,0.2684
REGION1,PWRWNDB05,2023,0.2684
REGION1,PWRWNDB05,2024,0.2684
REGION1,PWRWNDB05,2025,0.2684
REGION1,PWRWNDB05,2026,0.2684
REGION1,PWRWNDB05,2027,0.2684
REGION1,PWRWNDB05,2028,0.2684
REGION1,PWRWNDB05,2029,0.2684
REGION1,PWRWNDB05,2030,0.2684
REGION1,PWRWNDB05,2031,0.2684
REGION1,PWRWNDB05,2032,0.2684
REGION1,PWRWNDB05,2033,0.2684
REGION1,PWRWNDB05,2034,0.2684
REGION1,PWRWNDB05,2035,0.2684
REGION1,PWRWNDB05,2036,0.2684
REGION1,PWRWNDB05,2037,0.2684
REGION1,PWRWNDB05,2038,0.2684
REGION1,PWRWNDB05,2039,0.2684
REGION1,PWRWNDB05,2040,0.2684
REGION1,PWRWNDB05,2041,0.2684
REGION1,PWRWNDB05,2042,0.2684
REGION1,PWRWNDB05,2043,0.2684
REGION1,PWRWNDB05,2044,0.2684
REGION1,PWRWNDB06,2020,1.1251
REGION1,PWRWNDB06,2021,1.1251
REGION1,PWRWNDB06,2022,1.1251
REGION1,PWRWNDB06,2023,1.1251
REGION1,PWRWNDB06,2024,1.1251
REGION1,PWRWNDB06,2025,1.1251
REGION1,PWRWNDB06,2026,1.1251
REGION1,PWRWNDB06,2027,1.1251
REGION1,PWRWNDB06,2028,1.1251
REGION1,PWRWNDB06,2029,1.1251
REGION1,PWRWNDB06,2030,1.1251
REGION1,PWRWNDB06,2031,1.1251
REGION1,PWRWNDB06,2032,1.1251
REGION1,PWRWNDB06,2033,1.1251
REGION1,PWRWNDB06,2034,1.1251
REGION1,PWRWNDB06,2035,1.1251
REGION1,PWRWNDB06,2036,1.1251
REGION1,PWRWNDB06,2037,1.1251
REGION1,PWRWNDB06,2038,1.1251
REGION1,PWRWNDB07,2020,0.2371
REGION1,PWRWNDB07,2021,0.2371
REGION1,PWRWNDB07,2022,0.2371
REGION1,PWRWNDB07,2023,0.2371
REGION1,PWRWNDB07,2024,0.2371
REGION1,PWRWNDB07,2025,0.2371
REGION1,PWRWNDB07,2026,0.2371
REGION1,PWRWNDB07,2027,0.2371
REGION1,PWRWNDB07,2028,0.2371
REGION1,PWRWNDB07,2029,0.2371
REGION1,PWRWNDB07,2030,0.2371
REGION1,PWRWNDB07,2031,0.2371
REGION1,PWRWNDB07,2032,0.2371
REGION1,PWRWNDB07,2033,0.2371
REGION1,PWRWNDB07,2034,0.2371
REGION1,PWRWNDB07,2035,0.2371
REGION1,PWRWNDB07,2036,0.2371
REGION1,PWRWNDB07,2037,0.2371
REGION1,PWRWNDB07,2038,0.2371
REGION1,PWRWNDB07,2039,0.2371
REGION1,PWRWNDB07,2040,0.2371
REGION1,PWRWNDB07,2041,0.2371
REGION1,PWRWNDB07,2042,0.2371
REGION1,PWRWNDB08,2020,0.2596
REGION1,PWRWNDB08,2021,0.2596
REGION1,PWRWNDB08,2022,0.2596
REGION1,PWRWNDB08,2023,0.2596
REGION1,PWRWNDB08,2024,0.2596
REGION1,PWRWNDB08,2025,0.2596
REGION1,PWRWNDB08,2026,0.2596
REGION1,PWRWNDB08,2027,0.2596
REGION1,PWRWNDB08,2028,0.2596
REGION1,PWRWNDB08,2029,0.2596
REGION1,PWRWNDB08,2030,0.2596
REGION1,PWRWNDB08,2031,0.2596
REGION1,PWRWNDB08,2032,0.2596
REGION1,PWRWNDB08,2033,0.2596
REGION1,PWRWNDB08,2034,0.2596
REGION1,PWRWNDB08,2035,0.2596
REGION1,PWRWNDB08,2036,0.2596
REGION1,PWRWNDB08,2037,0.2596
REGION1,PWRWNDB08,2038,0.2596
REGION1,PWRWNDB08,2039,0.2596
REGION1,PWRWNDB08,2040,0.2596
REGION1,PWRWNDB08,2041,0.2596
REGION1,PWRWNDB08,2042,0.2596
REGION1,PWRWNDB09,2020,38.6271
REGION1,PWRWNDB09,2021,42.612
REGION1,PWRWNDB09,2022,46.4748
REGION1,PWRWNDB09,2023,50.6595
REGION1,PWRWNDB09,2024,59.9327
REGION1,PWRWNDB09,2025,59.9327
REGION1,PWRWNDB09,2026,61.6444
REGION1,PWRWNDB09,2027,61.6444
REGION1,PWRWNDB09,2028,61.6444
REGION1,PWRWNDB09,2029,61.6444
REGION1,PWRWNDB09,2030,61.6444
REGION1,PWRWNDB09,2031,61.6444
REGION1,PWRWNDB09,2032,61.6444
REGION1,PWRWNDB09,2033,61.6444
REGION1,PWRWNDB09,2034,61.6444
REGION1,PWRWNDB09,2035,61.6444
REGION1,PWRWNDB09,2036,61.6444
REGION1,PWRWNDB09,2037,61.6444
REGION1,PWRWNDB09,2038,61.6444
REGION1,PWRWNDB09,2039,61.6444
REGION1,PWRWNDB09,2040,61.6444
REGION1,PWRWNDB09,2041,61.6444
REGION1,PWRWNDB09,2042,61.6444
REGION1,PWRWNDB09,2043,61.6444
REGION1,PWRWNDB09,2044,61.6444
REGION1,PWRWNDB09,2045,61.6444
REGION1,PWRWNDB09,2046,61.6444
REGION1,PWRWNDB09,2047,61.6444
